run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,DEV,scram,77,0.66403,0,51.0573,918,8.0819,9.0152,9.0658,9.9652,5.1,scram_2.png,0.00265957446808511,5.87733336247404e-44
1,2,DEV,scram,68,0.8079,68,55.2699,334,15.0983,15.4482,15.4983,16.3982,1.1,scram_7.png,0.0366663214699754,4.01240255269884e-30
1,3,DEV,scram,76,0.47999,0,36.3344,1917,17.4982,19.4314,19.4814,20.3813,2.1,scram_20.png,1.14403219323207e-25,8.75313240037587e-38
1,4,DEV,scram,77,0.37555,0,28.788,2818,22.498,25.3311,25.3812,26.2811,5.1,scram_12.png,1.82834735177874e-29,3.78439771773192e-24
1,5,DEV,scram,79,0.31264,79,24.582,3584,31.3809,34.9807,35.0307,35.9306,0.1,scram_19.png,0.000320578925379794,6.66680836915723e-06
1,6,DEV,scram,87,0.30235,87,26.285,3718,36.0473,39.7804,39.8305,40.7304,0.1,scram_4.png,0.00496291755998324,0.00209715235138843
1,7,DEV,scram,82,0.3075,0,25.148,3651,40.8304,44.4969,44.5469,45.4468,1.1,scram_15.png,0.00425636630922494,0.00243078348869049
1,8,DEV,scram,78,0.32552,0,25.4647,3417,46.5469,49.9799,50.03,50.9299,0.1,scram_24.png,2.17805367562104e-05,4.48689541795605e-09
1,9,DEV,scram,82,0.32288,0,26.5766,3451,51.0466,54.5131,54.5632,55.463,3.1,scram_5.png,3.35583051555055e-08,3.13943995251418e-13
1,10,DEV,scram,80,0.55274,0,44.1173,1468,58.5629,60.0461,60.0962,60.9961,3.1,scram_9.png,4.46426303975044e-20,2.42647765736617e-17
1,11,DEV,scram,70,0.79888,70,55.7101,368,64.096,64.4793,64.5293,65.4292,0.1,scram_18.png,0.0156350860624514,0.018164120595096
1,12,DEV,scram,72,0.75591,72,54.5617,534,65.5293,66.0792,66.1293,67.0291,1.1,scram_3.png,0.000329653699857874,0.000541212040296639
1,13,DEV,scram,72,0.81672,72,58.8754,301,68.1292,68.4458,68.4958,69.3957,1.1,scram_21.png,0.0704539787231112,0.068736174433023
