run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,DEV,scram,78,0.63852,0,49.5372,1034,8.0688,9.1187,9.1693,10.0687,5.1,scram_2.png,0.00265957446808511,5.34074774386764e-35
1,2,DEV,scram,78,0.48232,0,37.4455,1901,15.1852,17.1017,17.1518,18.0517,1.1,scram_7.png,0.00265957446808511,1.45070595700968e-33
1,3,DEV,scram,78,0.39977,0,31.1524,2570,19.1517,21.7349,21.7849,22.6848,2.1,scram_20.png,0.00265957446808511,1.76661051561477e-26
1,4,DEV,scram,65,0.79019,65,51.3939,401,24.8015,25.218,25.2681,26.168,5.1,scram_12.png,0.00715687835771027,4.77200498299921e-11
1,5,DEV,scram,66,0.77665,66,50.8714,453,31.2679,31.7345,31.7845,32.6844,0.1,scram_19.png,0.00421594320962531,3.62142581097253e-09
1,6,DEV,scram,74,0.74734,74,55.6408,568,32.7844,33.3677,33.4177,34.3176,0.1,scram_4.png,0.000552896691022416,6.26681651017909e-08
1,7,DEV,scram,68,0.80338,68,54.2883,351,34.4177,34.7843,34.8344,35.7342,1.1,scram_15.png,0.0404391307158937,2.28730490161714e-05
1,8,DEV,scram,65,0.78575,0,51.2251,418,36.8343,37.2675,37.3176,38.2175,0.1,scram_24.png,0.0200272066030842,8.53567699944106e-12
1,9,DEV,scram,69,0.79888,69,54.9112,368,38.3175,38.7008,38.7509,39.6508,3.1,scram_5.png,0.0352055455427655,3.74670750633782e-10
1,10,DEV,scram,75,0.7146,0,53.9164,701,42.7507,43.4672,43.5173,44.4172,3.1,scram_9.png,0.000214981242761442,3.26548498258117e-15
1,11,DEV,scram,70,0.80338,70,55.8951,351,47.5171,47.8837,47.9337,48.8337,0.1,scram_18.png,0.0408055468550565,7.6510176626104e-12
1,12,DEV,scram,71,0.79888,71,56.509,368,48.9337,49.317,49.367,50.267,1.1,scram_3.png,0.0351751231288731,1.0284340247415e-10
1,13,DEV,scram,73,0.80258,73,58.2704,354,51.367,51.7336,51.7836,52.6835,1.1,scram_21.png,0.0405356738259813,1.48360979598234e-09
1,14,DEV,scram,71,0.81217,71,57.8718,318,53.7835,54.1168,54.1669,55.0668,1.1,scram_17.png,0.0477366163783196,1.16374841947754e-08
1,15,DEV,scram,66,0.81672,66,53.9751,301,56.1667,56.4834,56.5334,57.4333,4.1,scram_1.png,0.0518676697486457,3.58859736876919e-08
1,16,DEV,scram,69,0.81217,69,56.2475,318,61.5332,61.8664,61.9165,62.8164,10.1,scram_16.png,0.0459546764907563,1.08060958645925e-07
1,17,DEV,scram,68,0.79019,0,53.7645,401,72.916,73.3326,73.3827,74.2826,1.1,scram_14.png,0.0289371702140383,3.01691754519928e-10
1,18,DEV,scram,66,0.80683,66,53.6145,338,75.3826,75.7325,75.7826,76.6825,2.1,scram_6.png,0.0403107926733819,1.12774702649637e-09
