run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,full_rtpred_explore,full_rtpred_exploit
1,43,DEV,scram,73,0.63852,0,46.3446,1034,187.5894,188.6394,188.6894,189.5893,0.1,scram_9.png,NaN,25
1,44,DEV,scram,79,0.57758,0,45.7311,1334,189.7227,191.0726,191.1226,192.0225,0.1,scram_25.png,NaN,25
1,45,DEV,scram,71,0.77717,71,55.5548,451,192.1559,192.6225,192.6725,193.5725,4.1,scram_12.png,NaN,25
1,46,DEV,scram,67,0.74734,67,50.4095,568,197.7057,198.2889,198.339,199.2389,0.1,scram_20.png,NaN,25
1,47,DEV,scram,76,0.69085,76,52.6006,801,199.3723,200.1888,200.2389,201.1388,0.1,scram_22.png,NaN,25
1,48,DEV,scram,67,0.76866,0,51.3207,484,201.2722,201.7721,201.8222,202.7221,3.1,scram_6.png,NaN,25
1,49,DEV,scram,72,0.72676,72,52.3892,651,205.8553,206.5219,206.572,207.4719,6.1,scram_2.png,NaN,25
1,50,DEV,scram,70,0.72676,70,50.9356,651,213.605,214.2716,214.3216,215.2215,12.1,scram_24.png,NaN,25
2,51,IEV,happy,23,0.8836,23,20.6612,734,8.0739,8.8239,8.8739,9.7738,0.1,happy_8.png,49,49
2,52,IEV,happy,18,0.89354,18,16.2474,467,9.9076,10.3905,10.4405,11.3404,0.1,happy_20.png,NaN,49
2,53,IEV,happy,21,0.88586,21,18.5225,684,11.4738,12.1737,12.2238,13.1237,0.1,happy_23.png,NaN,43
2,54,IEV,happy,23,0.88117,23,20.1643,784,13.2404,14.0403,14.0904,14.9903,2.1,happy_21.png,NaN,48
2,55,IEV,happy,21,0.89152,21,18.4159,534,17.1069,17.6568,17.7069,18.6068,4.1,happy_13.png,NaN,53
2,56,IEV,happy,14,0.89442,14,12.4955,434,22.7233,23.1732,23.2233,24.1232,1.1,happy_16.png,NaN,53
2,57,IEV,happy,27,0.86947,27,23.6083,984,25.2399,26.2398,26.2898,27.1897,0.1,happy_1.png,NaN,55
2,58,IEV,happy,26,0.87162,26,22.4435,951,27.3064,28.273,28.3231,29.223,6.1,happy_11.png,NaN,59
2,59,IEV,happy,32,0.84736,32,27.1948,1268,35.3394,36.6227,36.6727,37.5726,2.1,happy_17.png,NaN,76
2,60,IEV,happy,22,0.87162,22,18.957,951,39.6892,40.6558,40.7059,41.6058,2.1,happy_18.png,NaN,99
2,61,IEV,happy,27,0.87571,27,23.614,884,43.7224,44.6223,44.6723,45.5723,4.1,happy_15.png,NaN,100
2,62,IEV,happy,27,0.86717,27,23.0492,1018,49.6888,50.722,50.7721,52.122,0.1,happy_24.png,NaN,115
2,63,IEV,happy,28,0.86485,28,24.221,1051,52.172,53.2386,53.2887,54.1886,0.1,happy_22.png,NaN,116
2,64,IEV,happy,22,0.86947,22,19.2609,984,54.3386,55.3385,55.3886,56.2885,1.1,happy_6.png,NaN,118
2,65,IEV,happy,26,0.87053,26,22.5949,968,57.4218,58.4051,58.4551,59.355,1.1,happy_4.png,NaN,118
2,66,IEV,happy,28,0.86244,28,24.5309,1084,60.4883,61.5882,61.6383,62.5382,0.1,happy_14.png,NaN,118
2,67,IEV,happy,28,0.82962,28,23.3034,1451,62.6716,64.1381,64.1881,65.0881,1.1,happy_7.png,NaN,119
2,68,IEV,happy,19,0.86833,19,16.8149,1001,66.2048,67.2213,67.2714,68.1713,9.1,happy_5.png,NaN,136
2,69,IEV,happy,20,0.88792,20,18.1697,634,77.3043,77.9542,78.0042,78.9042,4.1,happy_9.png,NaN,135
2,70,IEV,happy,27,0.82244,27,22.4355,1518,83.054,84.5872,84.6373,85.5372,3.1,happy_2.png,NaN,136
2,71,IEV,happy,30,0.83474,0,25.2377,1401,88.6704,90.087,90.137,91.037,8.1,happy_3.png,NaN,138
2,72,IEV,happy,21,0.88029,21,18.539,801,99.17,99.9866,100.0366,100.9365,0.1,happy_25.png,NaN,115
2,73,IEV,happy,18,0.87571,18,15.7326,884,101.0699,101.9698,102.0199,102.9198,0.1,happy_10.png,NaN,115
2,74,IEV,happy,20,0.86717,20,16.979,1018,103.0531,104.0864,104.1364,105.0364,1.1,happy_12.png,NaN,115
2,75,IEV,happy,24,0.84583,24,20.6014,1285,106.1697,107.4696,107.5196,108.4195,1.1,happy_19.png,NaN,115
2,76,IEV,happy,20,0.85727,20,17.4602,1151,109.5529,110.7194,110.7695,111.6694,8.1,happy_25.png,NaN,116
2,77,IEV,happy,26,0.87571,0,22.7382,884,119.8024,120.7024,120.7524,121.6523,1.1,happy_17.png,NaN,116
2,78,IEV,happy,24,0.86606,24,20.5992,1034,122.7856,123.8355,123.8861,124.7855,0.1,happy_5.png,NaN,116
2,79,IEV,happy,27,0.87269,27,23.1664,934,124.9189,125.8688,125.9188,126.8187,0.1,happy_18.png,NaN,116
2,80,IEV,happy,19,0.87053,19,16.5012,968,126.9521,127.9354,127.9854,128.8853,1.1,happy_8.png,NaN,117
2,81,IEV,happy,22,0.87269,22,18.8029,934,130.0187,130.9686,131.0186,131.9185,1.1,happy_22.png,NaN,116
2,82,IEV,happy,19,0.8836,19,17.1267,734,133.0685,133.8184,133.8685,134.7684,3.1,happy_21.png,NaN,117
2,83,IEV,happy,16,0.88435,16,14.3514,718,137.9016,138.6349,138.6849,139.5849,0.1,happy_7.png,NaN,117
2,84,IEV,happy,43,0.78144,0,33.5926,1851,139.7182,141.5848,141.6348,142.5347,1.1,happy_9.png,NaN,117
2,85,IEV,happy,25,0.83474,25,21.064,1401,143.668,145.0846,145.1347,146.0346,8.1,happy_6.png,NaN,77
2,86,IEV,happy,77,0.57007,77,43.8284,3067,154.1676,157.2508,157.3008,158.2007,5.1,happy_20.png,NaN,77
2,87,IEV,happy,65,0.60647,0,39.2972,2884,163.3339,166.2337,166.2837,167.1837,7.1,happy_19.png,NaN,318
2,88,IEV,happy,18,0.88117,18,15.7585,784,174.3167,175.1166,175.1667,176.0666,6.1,happy_14.png,NaN,317
2,89,IEV,happy,32,0.82783,32,26.8105,1468,182.1997,183.6829,183.733,184.6329,2.1,happy_15.png,NaN,317
2,90,IEV,happy,24,0.86236,24,21.0909,1085,186.7662,187.8661,187.9162,188.8161,0.1,happy_2.png,NaN,316
2,91,IEV,happy,29,0.82613,29,23.6843,1484,188.9494,190.4493,190.4993,191.3993,6.1,happy_24.png,NaN,316
2,92,IEV,happy,22,0.85861,22,18.9998,1134,197.5324,198.6823,198.7323,199.6322,0.1,happy_16.png,NaN,316
2,93,IEV,happy,21,0.86362,21,18.3347,1068,199.7656,200.8489,200.8989,201.7988,0.1,happy_10.png,NaN,316
2,94,IEV,happy,25,0.86244,25,21.9436,1084,201.9322,203.0321,203.0821,203.9821,3.1,happy_12.png,NaN,317
2,95,IEV,happy,20,0.86244,20,17.6314,1084,207.1153,208.2152,208.2653,209.1652,0.1,happy_11.png,NaN,317
2,96,IEV,happy,26,0.87053,0,22.5949,968,209.2985,210.2818,210.3318,211.2317,2.1,happy_23.png,NaN,317
2,97,IEV,happy,24,0.85986,24,20.5562,1118,213.365,214.4983,214.5483,215.4482,5.1,happy_4.png,NaN,318
2,98,IEV,happy,23,0.86116,23,19.5256,1101,220.5814,221.6979,221.748,222.6479,0.1,happy_3.png,NaN,318
2,99,IEV,happy,25,0.86116,25,21.2479,1101,222.7813,223.8979,223.9479,224.8478,4.1,happy_1.png,NaN,318
2,100,IEV,happy,27,0.86362,27,23.5164,1068,228.981,230.0643,230.1143,231.0143,12.1,happy_13.png,NaN,318
3,101,CEVR,scram,148,0.24827,0,36.7517,1084,8.0582,9.1582,9.2083,10.1082,0.1,scram_18.png,84,84
3,102,CEVR,scram,142,0.26077,0,37,1334,10.2249,11.5747,11.6248,12.5247,7.1,scram_5.png,NaN,84
3,103,CEVR,scram,165,0.22924,0,37.917,651,19.6411,20.3077,20.3577,21.2577,4.1,scram_1.png,NaN,84
3,104,CEVR,scram,152,0.24517,0,37.2452,1018,25.3742,26.4074,26.4575,27.3574,0.1,scram_2.png,NaN,84
3,105,CEVR,scram,123,0.30243,0,37.3024,2018,27.4741,29.5073,29.5573,30.4573,0.1,scram_11.png,NaN,84
3,106,CEVR,scram,138,0.26434,138,36.4713,1401,30.574,31.9905,32.0406,32.9405,2.1,scram_4.png,NaN,84
3,107,CEVR,scram,106,0.34088,0,35.9774,2501,35.0571,37.5736,37.6236,38.5236,0.1,scram_9.png,NaN,164
3,108,CEVR,scram,139,0.26077,0,36.2177,1334,38.6403,39.9902,40.0402,40.9401,2.1,scram_25.png,NaN,146
3,109,CEVR,scram,159,0.22791,159,36.3163,618,43.0567,43.69,43.7401,44.64,0.1,scram_22.png,NaN,148
3,110,CEVR,scram,154,0.2384,154,36.7616,868,44.7567,45.6399,45.69,46.5899,0.1,scram_19.png,NaN,25
3,111,CEVR,scram,161,0.2355,0,37.942,801,46.7066,47.5232,47.5732,48.4731,0.1,scram_23.png,NaN,25
3,112,CEVR,scram,159,0.22791,0,36.3163,618,48.5898,49.2231,49.2731,50.1731,1.1,scram_20.png,NaN,25
3,113,CEVR,scram,153,0.2499,0,38.2495,1118,51.2897,52.423,52.473,53.3729,4.1,scram_12.png,NaN,25
3,114,CEVR,scram,157,0.22924,0,36.083,651,57.4895,58.1561,58.2061,59.106,1.1,scram_10.png,NaN,25
3,115,CEVR,scram,133,0.27559,133,36.7244,1601,60.2227,61.8392,61.8893,62.7892,11.1,scram_13.png,NaN,25
3,116,CEVR,scram,143,0.25563,0,36.4887,1234,73.9221,75.172,75.222,76.122,0.1,scram_7.png,NaN,25
3,117,CEVR,scram,163,0.22994,0,37.4599,668,76.2553,76.9386,76.9886,77.8885,4.1,scram_8.png,NaN,25
3,118,CEVR,scram,154,0.23477,154,36.0609,784,82.055,82.855,82.905,83.8049,3.1,scram_14.png,NaN,136
3,119,CEVR,scram,158,0.23059,0,36.5388,684,86.9382,87.6381,87.6882,88.5881,3.1,scram_3.png,NaN,25
3,120,CEVR,scram,159,0.23266,0,37,734,91.7213,92.4713,92.5213,93.4212,5.1,scram_21.png,NaN,25
3,121,CEVR,scram,130,0.27958,130,36.4408,1668,98.5544,100.2376,100.2876,101.1875,10.1,scram_17.png,NaN,35
3,122,CEVR,scram,139,0.25735,0,35.7132,1268,111.3038,112.587,112.6371,113.537,1.1,scram_24.png,NaN,162
3,123,CEVR,scram,158,0.23692,0,37.4738,834,114.6703,115.5202,115.5703,116.4703,0.1,scram_16.png,NaN,161
3,124,CEVR,scram,170,0.21953,0,37.2195,401,116.6035,117.0202,117.0702,117.9702,1.1,scram_15.png,NaN,173
3,125,CEVR,scram,145,0.25482,145,37,1218,119.1035,120.3367,120.3867,121.2866,0.1,scram_6.png,NaN,177
3,126,CEVR,scram,144,0.25735,0,37,1268,121.42,122.7033,122.7533,123.6532,2.1,scram_12.png,NaN,176
3,127,CEVR,scram,137,0.26434,0,36.207,1401,125.7865,127.2031,127.2531,128.153,1.1,scram_25.png,NaN,176
3,128,CEVR,scram,167,0.22266,0,37.2227,484,129.2863,129.7863,129.8363,130.7362,0.1,scram_20.png,NaN,174
3,129,CEVR,scram,163,0.22592,0,36.7741,568,130.853,131.4362,131.4862,132.3862,1.1,scram_19.png,NaN,177
3,130,CEVR,scram,151,0.25313,0,38.2656,1184,133.5028,134.7027,134.7528,135.6527,1.1,scram_14.png,NaN,179
3,131,CEVR,scram,132,0.28997,132,38.1599,1834,136.786,138.6359,138.6859,139.5859,2.1,scram_1.png,NaN,180
3,132,CEVR,scram,133,0.28468,0,37.854,1751,141.7191,143.4857,143.5357,144.4356,9.1,scram_18.png,NaN,202
3,133,CEVR,scram,160,0.22791,160,36.5442,618,153.5687,154.2019,154.2519,155.1519,3.1,scram_15.png,NaN,198
3,134,CEVR,scram,154,0.2436,0,37.4872,984,158.2851,159.285,159.335,160.235,1.1,scram_11.png,NaN,182
3,135,CEVR,scram,140,0.268,140,37.536,1468,161.3683,162.8515,162.9016,163.8015,6.1,scram_7.png,NaN,192
3,136,CEVR,scram,133,0.28263,133,37.5653,1718,169.9346,171.6678,171.7178,172.6178,0.1,scram_17.png,NaN,196
3,137,CEVR,scram,156,0.24133,0,37.724,934,172.7511,173.701,173.7511,174.651,3.1,scram_2.png,NaN,203
3,138,CEVR,scram,161,0.23623,0,37.9449,818,177.7842,178.6175,178.6675,179.5675,6.1,scram_3.png,NaN,207
3,139,CEVR,scram,166,0.22016,0,36.5597,418,185.7006,186.1338,186.1839,187.0838,0.1,scram_9.png,NaN,214
3,140,CEVR,scram,167,0.21706,0,36.3488,334,187.2172,187.5671,187.6171,188.5171,6.1,scram_5.png,NaN,216
3,141,CEVR,scram,154,0.2436,154,37.4872,984,194.6502,195.6501,195.7001,196.6,0.1,scram_8.png,NaN,217
3,142,CEVR,scram,147,0.25151,0,37,1151,196.7334,197.9,197.9501,198.8499,2.1,scram_13.png,NaN,213
3,143,CEVR,scram,166,0.22459,0,37.2246,534,200.9833,201.5332,201.5832,202.4831,7.1,scram_22.png,NaN,214
3,144,CEVR,scram,121,0.31725,0,38.269,2218,209.6162,211.8494,211.8994,212.7993,2.1,scram_16.png,NaN,216
3,145,CEVR,scram,151,0.24671,0,37.2467,1051,214.9326,215.9992,216.0492,216.9492,0.1,scram_10.png,NaN,199
3,146,CEVR,scram,140,0.25817,140,36.2255,1284,217.0825,218.3825,218.4325,219.3324,0.1,scram_23.png,NaN,200
3,147,CEVR,scram,141,0.25313,0,35.7344,1184,219.4658,220.6657,220.7157,221.6156,0.1,scram_4.png,NaN,200
3,148,CEVR,scram,164,0.22141,0,36.3358,451,221.749,222.2156,222.2656,223.1656,2.1,scram_21.png,NaN,200
3,149,CEVR,scram,128,0.29325,0,37.5865,1884,225.2988,227.1987,227.2488,228.1487,0.1,scram_24.png,NaN,201
3,150,CEVR,scram,159,0.23338,0,37,751,228.2821,229.0486,229.0987,229.9986,12.1,scram_6.png,NaN,198
4,151,DEV,happy,75,0.69085,75,51.9097,801,8.0659,8.8825,8.9326,9.8325,0.1,happy_18.png,56,56
4,152,DEV,happy,69,0.69085,69,47.7646,801,9.9492,10.7657,10.8158,11.7157,2.1,happy_7.png,NaN,56
4,153,DEV,happy,67,0.77277,67,51.4903,468,13.8323,14.3156,14.3656,15.2656,2.1,happy_10.png,NaN,56
4,154,DEV,happy,74,0.76866,0,56.7013,484,17.3822,17.8821,17.9321,18.8321,1.1,happy_3.png,NaN,52
4,155,DEV,happy,70,0.64567,0,45.4482,1001,19.9488,20.9653,21.0153,21.9153,8.1,happy_5.png,NaN,63
4,156,DEV,happy,74,0.6529,0,48.4414,968,30.0649,31.0482,31.0982,31.9982,0.1,happy_25.png,NaN,53
4,157,DEV,happy,71,0.77717,0,55.5548,451,32.1149,32.5815,32.6315,33.5314,0.1,happy_21.png,NaN,40
4,158,DEV,happy,77,0.55581,0,42.6511,1451,33.6481,35.1147,35.1647,36.0647,3.1,happy_6.png,NaN,54
4,159,DEV,happy,77,0.67172,77,51.5053,884,39.1812,40.0811,40.1312,41.0311,0.1,happy_24.png,NaN,41
4,160,DEV,happy,70,0.65667,70,46.0266,951,41.1645,42.1311,42.1811,43.081,3.1,happy_12.png,NaN,51
4,161,DEV,happy,74,0.63124,74,46.5704,1068,46.1976,47.2808,47.3309,48.2308,8.1,happy_15.png,NaN,54
4,162,DEV,happy,77,0.64567,0,49.9679,1001,56.3471,57.3637,57.4138,58.3137,0.1,happy_16.png,NaN,58
4,163,DEV,happy,76,0.53242,76,40.6432,1584,58.4304,60.0303,60.0803,60.9802,0.1,happy_23.png,NaN,55
4,164,DEV,happy,76,0.54685,76,41.5423,1501,61.0969,62.6135,62.6635,63.5635,4.1,happy_22.png,NaN,72
4,165,DEV,happy,78,0.53242,0,41.7081,1584,67.68,69.2799,69.3299,70.2299,0.1,happy_17.png,NaN,94
4,166,DEV,happy,76,0.56184,76,42.4648,1418,70.3465,71.7798,71.8298,72.7297,0.1,happy_8.png,NaN,72
4,167,DEV,happy,82,0.54685,82,44.8233,1501,72.8464,74.363,74.4131,75.3129,0.1,happy_9.png,NaN,78
4,168,DEV,happy,73,0.54385,73,39.7246,1518,75.4296,76.9629,77.0129,77.9128,0.1,happy_11.png,NaN,157
4,169,DEV,happy,74,0.54685,74,40.4486,1501,78.0628,79.5794,79.6294,80.5294,1.1,happy_19.png,NaN,177
4,170,DEV,happy,75,0.52953,75,39.9326,1601,81.6627,83.2793,83.3293,84.2294,2.1,happy_1.png,NaN,180
4,171,DEV,happy,80,0.58392,0,46.7217,1301,86.3625,87.6791,87.7291,88.629,6.1,happy_20.png,NaN,193
4,172,DEV,happy,78,0.5937,78,46.1666,1251,94.7621,96.0287,96.0788,96.9787,2.1,happy_2.png,NaN,193
4,173,DEV,happy,76,0.5589,76,42.2852,1434,99.1119,100.5618,100.6119,101.5118,5.1,happy_13.png,NaN,183
4,174,DEV,happy,81,0.54105,0,43.8871,1534,106.645,108.1948,108.2449,109.1448,8.1,happy_4.png,NaN,195
4,175,DEV,happy,79,0.64567,79,51.2592,1001,117.2778,118.2944,118.3445,119.2444,2.1,happy_14.png,NaN,180
4,176,DEV,happy,77,0.63124,77,48.4641,1068,121.3776,122.4609,122.5109,123.4109,5.1,happy_18.png,NaN,178
4,177,DEV,happy,73,0.69861,73,50.9399,768,128.544,129.3273,129.3773,130.2773,5.1,happy_13.png,NaN,177
4,178,DEV,happy,76,0.6529,0,49.7472,968,135.4104,136.3936,136.4436,137.3436,0.1,happy_25.png,NaN,160
4,179,DEV,happy,69,0.69861,69,48.1455,768,137.4769,138.2602,138.3102,139.2102,1.1,happy_23.png,NaN,178
4,180,DEV,happy,69,0.73093,0,50.4047,634,140.3435,140.9934,141.0435,141.9434,0.1,happy_6.png,NaN,176
4,181,DEV,happy,78,0.54385,78,42.4438,1518,142.0767,143.61,143.66,144.5599,6.1,happy_7.png,NaN,179
4,182,DEV,happy,79,0.54987,0,43.379,1484,150.693,152.1929,152.243,153.1429,3.1,happy_14.png,NaN,182
4,183,DEV,happy,73,0.6529,73,47.7885,968,156.2762,157.2594,157.3094,158.2093,3.1,happy_4.png,NaN,179
4,184,DEV,happy,79,0.64938,79,51.4891,984,161.3426,162.3425,162.3925,163.2925,6.1,happy_9.png,NaN,178
4,185,DEV,happy,78,0.64567,78,50.6135,1001,169.4256,170.4421,170.4922,171.3921,1.1,happy_12.png,NaN,177
4,186,DEV,happy,74,0.61039,0,45.3677,1168,172.5254,173.7087,173.7587,174.6586,1.1,happy_5.png,NaN,159
4,187,DEV,happy,73,0.65667,73,47.9966,951,175.792,176.7585,176.8086,177.7085,1.1,happy_2.png,NaN,159
4,188,DEV,happy,70,0.6529,70,45.8298,968,178.8418,179.8251,179.8751,180.7751,1.1,happy_3.png,NaN,158
4,189,DEV,happy,71,0.64938,71,46.294,984,181.9083,182.9083,182.9583,183.8583,0.1,happy_15.png,NaN,158
4,190,DEV,happy,75,0.67172,75,50.1619,884,183.9916,184.8915,184.9416,185.8415,1.1,happy_16.png,NaN,157
4,191,DEV,happy,72,0.66045,72,47.5445,934,186.9748,187.9247,187.9748,188.8747,0.1,happy_21.png,NaN,138
4,192,DEV,happy,73,0.63852,73,46.3446,1034,189.0081,190.058,190.108,191.0079,2.1,happy_8.png,NaN,137
4,193,DEV,happy,79,0.66403,0,52.3853,918,193.1412,194.0744,194.1245,195.0244,8.1,happy_22.png,NaN,118
4,194,DEV,happy,72,0.67536,0,48.3395,868,203.1574,204.0407,204.0907,204.9906,1.1,happy_24.png,NaN,138
4,195,DEV,happy,70,0.64197,70,45.252,1018,206.124,207.1572,207.2073,208.1072,0.1,happy_1.png,NaN,158
4,196,DEV,happy,78,0.64851,0,50.7865,988,208.2405,209.2405,209.2905,210.1904,4.1,happy_11.png,NaN,158
4,197,DEV,happy,68,0.77717,0,53.2233,451,214.3236,214.7902,214.8402,215.7402,2.1,happy_20.png,NaN,159
4,198,DEV,happy,72,0.54685,0,39.3549,1501,217.8734,219.39,219.44,220.34,3.1,happy_19.png,NaN,178
4,199,DEV,happy,72,0.64938,72,46.9434,984,223.4732,224.4731,224.5231,225.4231,0.1,happy_10.png,NaN,158
4,200,DEV,happy,72,0.61387,72,44.3431,1151,225.5564,226.723,226.7731,227.673,12.1,happy_17.png,NaN,158
5,201,IEV,scram,20,0.86485,20,17.3022,1051,8.0545,9.1212,9.1712,10.0711,1.1,scram_23.png,81,81
5,202,IEV,scram,19,0.89152,19,16.6329,534,11.2045,11.7544,11.8044,12.7044,0.1,scram_16.png,NaN,80
5,203,IEV,scram,22,0.88724,22,19.1747,651,12.8377,13.5043,13.5544,14.4543,1.1,scram_17.png,NaN,53
5,204,IEV,scram,18,0.87269,18,15.3121,934,15.5876,16.5375,16.5875,17.4875,1.1,scram_2.png,NaN,51
5,205,IEV,scram,23,0.86116,23,19.5256,1101,18.6208,19.7374,19.7874,20.6873,1.1,scram_1.png,NaN,53
5,206,IEV,scram,21,0.88792,21,19.0576,634,21.8206,22.4706,22.5207,23.4205,2.1,scram_8.png,NaN,58
5,207,IEV,scram,23,0.88724,23,20.062,651,25.5538,26.2204,26.2705,27.1704,0.1,scram_20.png,NaN,56
5,208,IEV,scram,32,0.85036,32,26.8516,1234,27.3038,28.5536,28.6037,29.5036,4.1,scram_5.png,NaN,55
5,209,IEV,scram,18,0.88724,18,15.6258,651,33.6368,34.3034,34.3534,35.2534,0.1,scram_19.png,NaN,78
5,210,IEV,scram,27,0.8559,27,22.7747,1168,35.3867,36.57,36.62,37.5199,7.1,scram_24.png,NaN,79
5,211,IEV,scram,19,0.88724,19,16.513,651,44.653,45.3196,45.3696,46.2695,1.1,scram_6.png,NaN,98
5,212,IEV,scram,19,0.88197,19,16.5108,768,47.4029,48.1861,48.2362,49.1361,11.1,scram_7.png,NaN,98
5,213,IEV,scram,20,0.87571,20,17.484,884,60.269,61.1689,61.2189,62.1189,3.1,scram_22.png,NaN,98
5,214,IEV,scram,20,0.88435,20,17.8888,718,65.2521,65.9853,66.0354,66.9353,6.1,scram_12.png,NaN,98
5,215,IEV,scram,30,0.85459,30,25.5004,1184,73.0684,74.2683,74.3183,75.2183,0.1,scram_4.png,NaN,98
