run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,p_chosen
2,77,IEV,happy,82,0.55975,0,46.0766,3118,159.2799,162.4131,162.4631,163.3631,1.1,happy_17.png,0.0108425624382795
2,78,IEV,happy,120,0.42514,0,51.2104,3767,164.4797,168.2628,168.3128,169.2128,0.1,happy_5.png,0.00204273814624325
2,79,IEV,happy,127,0.40434,0,51.2049,3867,169.3295,173.2126,173.2626,174.1626,0.1,happy_18.png,0.000403114851775057
2,80,IEV,happy,120,0.41805,0,50.2345,3801,174.2793,178.0957,178.1458,179.0457,1.1,happy_8.png,0.000155233044812186
2,81,IEV,happy,135,0.38365,0,51.6194,3967,180.1624,184.1455,184.1955,185.0954,1.1,happy_22.png,1.44264865786033e-05
2,82,IEV,happy,25,0.86717,25,21.3149,1018,186.2454,187.2787,187.3287,188.2286,3.1,happy_21.png,4.35199775651359e-10
2,83,IEV,happy,41,0.74001,0,30.2261,2134,191.3452,193.4951,193.5451,194.445,0.1,happy_7.png,0.000438681528039298
2,84,IEV,happy,75,0.59663,0,44.6941,2934,194.5618,197.5116,197.5616,198.4615,1.1,happy_9.png,0.0112887550791945
2,85,IEV,happy,99,0.48758,99,48.0544,3468,199.5782,203.0613,203.1113,204.0113,8.1,happy_6.png,0.00346019071591742
2,86,IEV,happy,110,0.44936,110,49.323,3651,212.1277,215.7941,215.8441,216.7441,5.1,happy_20.png,0.00331404112791631
2,87,IEV,happy,119,0.42847,0,51.0776,3751,221.8606,225.627,225.677,226.577,7.1,happy_19.png,0.0013593532195039
2,88,IEV,happy,128,0.41452,0,52.8693,3818,233.6934,237.5265,237.5765,238.4765,6.1,happy_14.png,0.00056178368618604
2,89,IEV,happy,116,0.43536,0,50.3648,3718,244.5929,248.326,248.376,249.276,2.1,happy_15.png,0.000568666648855421
2,90,IEV,happy,133,0.39397,0,52.3978,3917,251.3926,255.3257,255.3757,256.2757,0.1,happy_2.png,0.000103846237444124
2,91,IEV,happy,139,0.39046,139,54.0876,3934,256.3924,260.3422,260.3922,261.2921,6.1,happy_24.png,0.00223864063682409
2,92,IEV,happy,123,0.4216,0,51.7718,3784,267.4086,271.2084,271.2584,272.1583,0.1,happy_16.png,0.002118786465745
2,93,IEV,happy,125,0.41473,0,52.0325,3817,272.275,276.1081,276.1581,277.0581,0.1,happy_10.png,0.00127416959896988
2,94,IEV,happy,77,0.56664,77,43.4524,3084,277.1748,280.2746,280.3247,281.2246,3.1,happy_12.png,0.00913763510252545
2,95,IEV,happy,117,0.42514,0,49.935,3767,284.3411,288.1243,288.1743,289.0742,0.1,happy_11.png,0.000397472672031787
2,96,IEV,happy,116,0.42847,0,49.7922,3751,289.1909,292.9574,293.0074,293.9074,2.1,happy_23.png,0.000294589662260669
2,97,IEV,happy,94,0.49799,94,46.5646,3418,296.0406,299.4738,299.5239,300.4237,5.1,happy_4.png,0.00133472065927626
2,98,IEV,happy,121,0.4216,121,50.9286,3784,305.5402,309.34,309.3901,310.29,0.1,happy_3.png,0.000734526836020984
2,99,IEV,happy,121,0.43557,121,52.5339,3717,310.4067,314.1398,314.1898,315.0898,4.1,happy_1.png,0.0017612493512022
2,100,IEV,happy,74,0.57329,74,42.5017,3051,319.2064,322.2728,322.3229,323.2228,12.1,happy_13.png,0.0128950284477848
3,101,CEVR,scram,160,0.23911,0,38.1955,884,8.0558,8.9558,9.0058,9.9057,0.1,scram_18.png,0.00265957446808511
3,102,CEVR,scram,165,0.21831,0,36.1268,368,10.0556,10.439,10.489,11.389,7.1,scram_5.png,0.00265957446808511
3,103,CEVR,scram,148,0.24832,0,36.7517,1085,18.5054,19.6053,19.6553,20.5552,4.1,scram_1.png,0.00265957446808511
3,104,CEVR,scram,128,0.28568,0,36.4286,1767,24.6718,26.455,26.505,27.4049,0.1,scram_2.png,0.00265957446808511
3,105,CEVR,scram,96,0.39446,0,37.7889,3017,27.5216,30.5548,30.6049,31.5048,0.1,scram_11.png,0.00265957446808511
3,106,CEVR,scram,76,0.45987,76,35.1605,3484,31.6215,35.1212,35.1713,36.0712,2.1,scram_4.png,0.000316451266371066
3,107,CEVR,scram,72,0.49827,72,36.0035,3701,38.1878,41.9043,41.9543,42.8543,0.1,scram_9.png,0.00568312865565932
3,108,CEVR,scram,72,0.51471,72,37,3784,42.971,46.7707,46.8207,47.7207,2.1,scram_25.png,0.0146045562856582
3,109,CEVR,scram,165,0.22205,165,36.5559,468,49.8374,50.3206,50.3706,51.2705,0.1,scram_22.png,2.95601133608223e-15
3,110,CEVR,scram,160,0.22459,0,35.877,534,51.3873,51.9372,51.9873,52.8872,0.1,scram_19.png,3.70695159595281e-20
3,111,CEVR,scram,174,0.21469,0,37.4294,268,53.0038,53.2871,53.3371,54.2371,0.1,scram_23.png,1.48778315415177e-23
3,112,CEVR,scram,173,0.21469,0,37.2147,268,54.3538,54.637,54.6871,55.5876,1.1,scram_20.png,2.22497564953757e-26
3,113,CEVR,scram,171,0.21648,0,37,318,56.7037,57.037,57.087,57.987,4.1,scram_12.png,2.39353207306327e-28
3,114,CEVR,scram,164,0.22526,0,37,551,62.1035,62.6701,62.7201,63.62,1.1,scram_10.png,1.11800639260705e-29
3,115,CEVR,scram,168,0.21587,0,36.3524,301,64.7367,65.0533,65.1033,66.0032,11.1,scram_13.png,7.0716170551587e-31
3,116,CEVR,scram,115,0.32383,0,37.3238,2301,77.1195,79.436,79.486,80.3859,0.1,scram_7.png,2.46751077572944e-28
3,117,CEVR,scram,103,0.35489,0,36.6451,2651,80.5027,83.1692,83.2192,84.1191,4.1,scram_8.png,1.58880581035433e-22
3,118,CEVR,scram,101,0.38668,101,38.9334,2951,88.2357,91.2021,91.2522,92.1521,3.1,scram_14.png,5.5663044983072e-13
3,119,CEVR,scram,103,0.37363,103,38.4945,2834,95.2687,98.1185,98.1685,99.0685,3.1,scram_3.png,7.05197040615152e-12
3,120,CEVR,scram,100,0.38099,0,38.143,2901,102.1851,105.1016,105.1516,106.0515,5.1,scram_21.png,1.58725680745871e-11
3,121,CEVR,scram,166,0.22028,166,36.5594,421,111.168,111.6012,111.6513,112.5512,10.1,scram_17.png,4.93222749485858e-21
3,122,CEVR,scram,167,0.22459,0,37.4492,534,122.6675,123.2174,123.2674,124.1674,1.1,scram_24.png,1.5603574233391e-22
3,123,CEVR,scram,168,0.22331,168,37.4466,501,125.2841,125.8006,125.8506,126.7506,0.1,scram_16.png,1.08870073833312e-15
3,124,CEVR,scram,168,0.22266,168,37.4453,484,126.8674,127.3672,127.4173,128.3172,1.1,scram_15.png,1.21624437370404e-09
3,125,CEVR,scram,174,0.21587,0,37.6476,301,129.4338,129.7505,129.8005,130.7004,0.1,scram_6.png,8.3935499985138e-12
3,126,CEVR,scram,171,0.22141,0,37.8856,451,130.8172,131.2837,131.3337,132.2337,2.1,scram_12.png,1.90675159253602e-13
3,127,CEVR,scram,168,0.21706,0,36.5659,334,134.3504,134.7003,134.7503,135.6502,1.1,scram_25.png,4.02342431731645e-15
3,128,CEVR,scram,166,0.21831,0,36.3451,368,136.7669,137.1501,137.2002,138.1001,0.1,scram_20.png,1.64583324792879e-16
3,129,CEVR,scram,170,0.22076,170,37.4415,434,138.2168,138.6667,138.7168,139.6167,1.1,scram_19.png,9.76461111335757e-12
3,130,CEVR,scram,170,0.21768,0,37,351,140.7334,141.1,141.15,142.0499,1.1,scram_14.png,3.12919481895691e-13
3,131,CEVR,scram,173,0.21526,0,37.2153,284,143.1666,143.4665,143.5166,144.4165,2.1,scram_1.png,1.10710248883475e-14
3,132,CEVR,scram,175,0.21587,0,37.8635,301,146.5332,146.8497,146.8998,147.7997,9.1,scram_18.png,6.4537765970333e-16
3,133,CEVR,scram,165,0.22592,0,37.2259,568,156.916,157.4993,157.5493,158.4492,3.1,scram_15.png,1.19215770033714e-16
3,134,CEVR,scram,164,0.22141,164,36.3358,451,161.5658,162.0324,162.0824,162.9823,1.1,scram_11.png,3.71282302453897e-13
3,135,CEVR,scram,162,0.22205,0,35.8897,468,164.099,164.5823,164.6323,165.5322,6.1,scram_7.png,3.59256078288895e-14
3,136,CEVR,scram,164,0.22141,0,36.3358,451,171.6487,172.1153,172.1653,173.0653,0.1,scram_17.png,3.87809168841501e-15
3,137,CEVR,scram,171,0.21953,0,37.4391,401,173.182,173.5986,173.6486,174.5485,3.1,scram_2.png,4.41543846687801e-16
3,138,CEVR,scram,165,0.22459,0,37,534,177.6651,178.215,178.265,179.165,6.1,scram_3.png,8.09886493182646e-17
3,139,CEVR,scram,167,0.22459,167,37.4492,534,185.2814,185.8313,185.8814,186.7813,0.1,scram_9.png,6.41656065950736e-14
3,140,CEVR,scram,162,0.22331,162,36.1067,501,186.898,187.4146,187.4647,188.3646,6.1,scram_5.png,2.82926047782446e-11
3,141,CEVR,scram,154,0.23409,0,36.0636,768,194.481,195.2643,195.3143,196.2142,0.1,scram_8.png,6.59908136417603e-12
3,142,CEVR,scram,107,0.35489,0,38.0647,2651,196.3309,198.9975,199.0475,199.9474,2.1,scram_13.png,5.58590505272126e-14
3,143,CEVR,scram,97,0.36665,0,35.5334,2768,202.064,204.8472,204.8972,205.7971,7.1,scram_22.png,2.64977763789659e-13
3,144,CEVR,scram,102,0.36153,0,37,2718,212.9136,215.6467,215.6967,216.5967,2.1,scram_16.png,5.91728760717285e-14
3,145,CEVR,scram,101,0.37011,0,37.3701,2801,218.7134,221.5298,221.5798,222.4798,0.1,scram_10.png,2.37610873809188e-13
3,146,CEVR,scram,96,0.38668,0,37,2951,222.5965,225.563,225.613,226.5129,0.1,scram_23.png,8.14782520535099e-12
3,147,CEVR,scram,96,0.39858,0,38.1958,3051,226.6296,229.6961,229.7461,230.6461,0.1,scram_4.png,4.89377680647902e-11
3,148,CEVR,scram,80,0.43913,80,35.2435,3351,230.7628,234.1292,234.1793,235.0792,2.1,scram_21.png,2.80331089608126e-07
3,149,CEVR,scram,105,0.34849,105,36.6515,2584,237.1959,239.7957,239.8457,240.7456,0.1,scram_24.png,6.32303025915052e-12
3,150,CEVR,scram,110,0.34691,0,38.0407,2567,240.8624,243.4455,243.4955,244.3955,12.1,scram_6.png,2.58837278239431e-12
4,151,DEV,happy,69,0.79888,69,54.9112,368,8.0525,8.4358,8.4858,9.3857,0.1,happy_18.png,0.0387859977587256
4,152,DEV,happy,70,0.74734,70,52.6515,568,9.5025,10.0857,10.1357,11.0357,2.1,happy_7.png,0.00438704758294282
4,153,DEV,happy,75,0.64567,0,48.6765,1001,13.1523,14.1689,14.2189,15.1188,2.1,happy_10.png,1.75797521513144e-12
4,154,DEV,happy,75,0.56814,75,42.8492,1384,17.2355,18.6353,18.6853,19.5853,1.1,happy_3.png,4.13134376656198e-14
4,155,DEV,happy,84,0.45027,84,38.0457,2134,20.702,22.8518,22.9019,23.8018,8.1,happy_5.png,1.06546563867458e-10
4,156,DEV,happy,76,0.41611,76,31.8116,2418,31.9182,34.3514,34.4013,35.3013,0.1,happy_25.png,5.08764012558046e-06
4,157,DEV,happy,79,0.37252,79,29.3358,2851,35.418,38.2845,38.3345,39.2344,0.1,happy_21.png,0.000939863325811842
4,158,DEV,happy,81,0.33858,0,27.363,3251,39.3512,42.6176,42.6677,43.5676,3.1,happy_6.png,3.43127754825633e-19
4,159,DEV,happy,87,0.3346,0,29.0913,3301,46.6842,50.0006,50.0506,50.9506,0.1,happy_24.png,7.08171303962876e-26
4,160,DEV,happy,86,0.3075,86,26.378,3651,51.0673,54.7338,54.7838,55.6837,3.1,happy_12.png,2.21695223244322e-17
4,161,DEV,happy,0,0,0,0,4016,58.8003,62.8334,62.8834,63.7834,8.1,happy_15.png,7.78378126129886e-26
4,162,DEV,happy,83,0.32552,0,27.0923,3417,71.8998,75.3329,75.3829,76.2829,0.1,happy_16.png,2.05749684952307e-25
4,163,DEV,happy,83,0.30497,0,25.2688,3684,76.3996,80.0993,80.1493,81.0493,0.1,happy_23.png,1.58998431904923e-29
4,164,DEV,happy,82,0.29595,0,24.3032,3801,81.166,84.9824,85.0325,85.9324,4.1,happy_22.png,5.33367158645749e-32
4,165,DEV,happy,82,0.43559,0,35.6742,2251,90.0656,92.3321,92.3821,93.2821,0.1,happy_17.png,6.20107324355584e-18
4,166,DEV,happy,85,0.33858,0,28.7173,3251,93.3988,96.6653,96.7153,97.6152,0.1,happy_8.png,6.29530462726489e-30
4,167,DEV,happy,81,0.31134,0,25.1144,3601,97.7319,101.3484,101.3984,102.2984,0.1,happy_9.png,4.63078775996994e-33
4,168,DEV,happy,89,0.2947,89,26.2746,3817,102.4151,106.2482,106.2982,107.1981,0.1,happy_11.png,4.1194290121463e-28
4,169,DEV,happy,79,0.28814,79,22.8613,3901,107.3149,111.2313,111.2813,112.1813,1.1,happy_19.png,6.17046025389731e-24
4,170,DEV,happy,88,0.28688,0,25.3533,3917,113.2979,117.231,117.2811,118.181,2.1,happy_1.png,9.08736182532156e-26
4,171,DEV,happy,67,0.78575,67,52.7966,418,120.2977,120.7309,120.7809,121.6809,6.1,happy_20.png,0.0212724293449683
4,172,DEV,happy,71,0.76431,71,54.1962,501,127.7973,128.3139,128.3639,129.2639,2.1,happy_2.png,0.00847102678603287
4,173,DEV,happy,69,0.74333,0,50.9758,584,131.3805,131.9804,132.0304,132.9304,5.1,happy_13.png,0.00146036332787275
4,174,DEV,happy,72,0.75591,0,54.5617,534,138.0635,138.6134,138.6635,139.5634,8.1,happy_4.png,0.00294337412177614
4,175,DEV,happy,67,0.77717,67,52.4462,451,147.6798,148.1464,148.1964,149.0963,2.1,happy_14.png,0.0140805115189889
4,176,DEV,happy,70,0.78158,70,54.9723,434,151.213,151.6629,151.7129,152.6135,5.1,happy_18.png,0.02028014148592
4,177,DEV,happy,81,0.44175,81,35.662,2201,157.7294,159.9458,159.9959,160.8958,5.1,happy_13.png,4.67586754457773e-12
4,178,DEV,happy,80,0.4106,80,32.6872,2468,166.0623,168.5455,168.5954,169.4954,0.1,happy_25.png,1.06764994675496e-12
4,179,DEV,happy,79,0.38345,0,30.4512,2734,169.6288,172.3786,172.4287,173.3286,1.1,happy_23.png,6.3148562072219e-17
4,180,DEV,happy,83,0.35788,83,29.7782,3017,174.4453,177.4784,177.5284,178.4284,0.1,happy_6.png,2.95369065983064e-17
4,181,DEV,happy,86,0.32552,86,28.0688,3417,178.5451,181.9783,182.0283,182.9282,6.1,happy_7.png,2.57611604185902e-17
4,182,DEV,happy,86,0.30497,0,26.1837,3684,189.0613,192.7611,192.8111,193.711,3.1,happy_14.png,1.75976208816392e-19
4,183,DEV,happy,80,0.47046,80,37.6135,1984,196.8276,198.8275,198.8775,199.7775,3.1,happy_4.png,2.93199846612926e-07
4,184,DEV,happy,86,0.37407,86,32.0587,2834,202.894,205.7439,205.7939,206.6938,6.1,happy_9.png,9.45597445411555e-13
4,185,DEV,happy,0,0,0,0,4016,212.8103,216.8434,216.8934,217.7933,1.1,happy_12.png,7.00200501161438e-21
4,186,DEV,happy,68,0.79888,0,54.1123,368,218.91,219.2933,219.3433,220.2432,1.1,happy_5.png,0.035708961601765
4,187,DEV,happy,69,0.66045,69,45.5631,934,221.3599,222.3098,222.3598,223.2597,1.1,happy_2.png,0.000213040577469947
4,188,DEV,happy,75,0.53242,75,40.1108,1584,224.3765,225.9763,226.0263,226.9263,1.1,happy_3.png,0.00306940898698346
4,189,DEV,happy,72,0.63852,72,45.7061,1034,228.0596,229.1095,229.1595,230.0595,0.1,happy_15.png,0.000823757937139298
4,190,DEV,happy,74,0.52399,74,38.5416,1634,230.1762,231.8261,231.8761,232.776,1.1,happy_16.png,0.0124288010890175
4,191,DEV,happy,77,0.56497,0,43.2215,1401,233.8927,235.3092,235.3592,236.2592,0.1,happy_21.png,0.001184412754332
4,192,DEV,happy,77,0.63487,0,48.6812,1051,236.3759,237.4424,237.4925,238.3924,2.1,happy_8.png,0.00018122304124476
4,193,DEV,happy,73,0.50505,0,36.8904,1751,240.509,242.2756,242.3256,243.2256,8.1,happy_22.png,0.00013748590316724
4,194,DEV,happy,79,0.39833,79,31.4552,2584,251.3586,253.9584,254.0084,254.9084,1.1,happy_24.png,8.61430421640172e-07
4,195,DEV,happy,85,0.34667,0,29.3148,3151,256.0584,259.2249,259.2749,260.1748,0.1,happy_1.png,5.13348922220351e-13
4,196,DEV,happy,87,0.31264,0,27.0831,3584,260.3082,263.908,263.958,264.858,4.1,happy_11.png,6.07926719511907e-17
4,197,DEV,happy,77,0.72261,77,55.7931,668,268.9745,269.6577,269.7078,270.6077,2.1,happy_20.png,0.00190813422158755
4,198,DEV,happy,72,0.64197,72,46.5359,1018,272.741,273.7742,273.8243,274.7242,3.1,happy_19.png,0.000208711545378843
4,199,DEV,happy,80,0.48481,80,38.5767,1884,277.8414,279.7407,279.7907,280.6906,0.1,happy_10.png,0.00028493142268608
4,200,DEV,happy,80,0.39486,0,31.617,2618,280.824,283.4571,283.5071,284.4071,12.1,happy_17.png,1.59979063236723e-10
5,201,IEV,scram,21,0.87162,21,18.0854,951,8.0526,9.0193,9.0693,9.9692,1.1,scram_23.png,0.0202975193524085
5,202,IEV,scram,31,0.81501,31,24.8594,1584,11.0859,12.6857,12.7358,13.6357,0.1,scram_16.png,0.0116192745487854
