run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,full_rtpred_explore,full_rtpred_exploit,limited_rtpred_explore,limited_rtpred_exploit
1,17,DEV,scram,76,0.4999,0,38.0809,1784,72.8747,74.6746,74.7246,75.6245,1.1,scram_14.png,250,25,219,30
1,18,DEV,scram,67,0.79466,67,53.15,384,76.7412,77.1411,77.1911,78.0911,2.1,scram_6.png,260,25,226,30
1,19,DEV,scram,68,0.80338,68,54.2883,351,80.191,80.5576,80.6077,81.5076,5.1,scram_22.png,261,25,226,30
1,20,DEV,scram,73,0.76866,73,55.9327,484,86.6074,87.1073,87.1573,88.0573,0.1,scram_23.png,262,25,227,30
1,21,DEV,scram,77,0.73488,0,56.4674,618,88.1573,88.7905,88.8406,89.7405,0.1,scram_13.png,263,25,227,30
1,22,DEV,scram,67,0.76431,67,51.139,501,89.8406,90.3571,90.4072,91.3071,0.1,scram_25.png,376,25,228,30
1,23,DEV,scram,68,0.79888,68,54.1123,368,91.4071,91.7904,91.8405,92.7404,0.1,scram_11.png,376,25,229,30
1,24,DEV,scram,67,0.81672,0,54.7918,301,92.8404,93.157,93.2071,94.107,4.1,scram_10.png,376,25,229,30
1,25,DEV,scram,68,0.77277,0,52.2631,468,98.2068,98.6901,98.7401,99.64,2.1,scram_8.png,376,25,230,30
1,26,DEV,scram,71,0.71051,0,50.1408,718,101.74,102.4732,102.5233,103.4232,8.1,scram_21.png,376,25,230,30
1,27,DEV,scram,77,0.46575,77,35.898,2018,111.5229,113.556,113.6061,114.506,4.1,scram_16.png,376,25,231,30
1,28,DEV,scram,79,0.46809,0,36.9857,2001,118.6058,120.6224,120.6724,121.5723,0.1,scram_14.png,376,25,237,30
1,29,DEV,scram,77,0.6529,77,50.4001,968,121.6724,122.6556,122.7057,123.6056,3.1,scram_19.png,376,25,241,30
1,30,DEV,scram,70,0.79019,70,55.3449,401,126.7055,127.1221,127.1721,128.072,2.1,scram_23.png,376,25,242,30
1,31,DEV,scram,70,0.7391,0,51.5217,601,130.172,130.7886,130.8386,131.7385,0.1,scram_4.png,376,25,242,30
1,32,DEV,scram,78,0.63124,0,49.0954,1068,131.8386,132.9218,132.9718,133.8717,1.1,scram_3.png,376,25,243,30
1,33,DEV,scram,80,0.46575,80,37.2953,2018,134.9717,137.0049,137.055,137.9549,1.1,scram_1.png,376,25,244,30
1,34,DEV,scram,78,0.36219,78,28.277,2967,139.0549,142.038,142.0881,142.988,7.1,scram_13.png,376,25,247,30
1,35,DEV,scram,73,0.79888,73,58.1067,368,150.1044,150.4876,150.5376,151.4376,0.1,scram_7.png,376,25,244,30
1,36,DEV,scram,68,0.73488,0,49.8535,618,151.5376,152.1709,152.2209,153.1208,0.1,scram_8.png,376,25,245,30
1,37,DEV,scram,75,0.62785,75,47.0046,1084,153.2209,154.3208,154.3708,155.2707,2.1,scram_18.png,376,25,245,30
1,38,DEV,scram,75,0.52667,75,39.7554,1618,157.3873,159.0205,159.0707,159.9705,0.1,scram_10.png,376,25,246,30
1,39,DEV,scram,79,0.56814,79,45.1217,1384,160.0872,161.4871,161.5372,162.4371,0.1,scram_15.png,376,25,248,30
1,40,DEV,scram,74,0.67172,74,49.4902,884,162.5538,163.4537,163.5037,164.4036,1.1,scram_5.png,376,25,250,30
1,41,DEV,scram,76,0.61039,76,46.5885,1168,165.5203,166.7035,166.7535,167.6535,8.1,scram_11.png,376,25,251,30
1,42,DEV,scram,79,0.5589,79,43.9619,1434,175.7698,177.2197,177.2697,178.1697,11.1,scram_17.png,376,25,252,30
1,43,DEV,scram,75,0.70668,75,52.7765,734,189.2859,190.0357,190.0858,190.9857,0.1,scram_9.png,376,25,253,30
1,44,DEV,scram,74,0.4999,74,37.0811,1784,191.1024,192.9023,192.9523,193.8522,0.1,scram_25.png,376,25,253,30
1,45,DEV,scram,79,0.61739,79,48.8615,1134,193.9689,195.1188,195.1689,196.0688,4.1,scram_12.png,376,25,255,30
1,46,DEV,scram,81,0.50239,81,40.7498,1768,200.1853,201.9685,202.0185,202.9185,0.1,scram_20.png,376,25,256,30
1,47,DEV,scram,80,0.63487,80,50.5857,1051,203.0518,204.1184,204.1685,205.0684,0.1,scram_22.png,376,25,258,30
1,48,DEV,scram,72,0.71051,72,50.8513,718,205.1851,205.9183,205.9684,206.8683,3.1,scram_6.png,376,25,258,30
1,49,DEV,scram,82,0.54987,82,45.0286,1484,209.9848,211.4848,211.5348,212.4347,6.1,scram_2.png,376,25,258,30
1,50,DEV,scram,80,0.55274,80,44.1173,1468,218.5511,220.0343,220.0844,220.9843,12.1,scram_24.png,376,25,259,30
2,51,IEV,happy,21,0.89728,21,19.0763,301,8.0679,8.3846,8.4346,9.3345,0.1,happy_8.png,6,6,13,13
2,52,IEV,happy,18,0.89096,18,15.8462,551,9.4513,10.0178,10.0678,10.9678,0.1,happy_20.png,362,25,338,18
2,53,IEV,happy,20,0.89891,20,17.8446,184,11.0845,11.2844,11.3345,12.2344,0.1,happy_23.png,363,25,339,18
2,54,IEV,happy,21,0.89872,21,18.7805,201,12.3511,12.5677,12.6178,13.5177,2.1,happy_21.png,363,25,339,18
2,55,IEV,happy,16,0.89306,16,14.5551,484,15.6343,16.1342,16.1843,17.0842,4.1,happy_13.png,363,25,351,18
2,56,IEV,happy,20,0.86362,20,17.471,1068,21.2007,22.2839,22.3339,23.2339,1.1,happy_16.png,376,25,351,18
2,57,IEV,happy,19,0.89351,19,17.1463,468,24.3505,24.8338,24.8838,25.7837,0.1,happy_1.png,376,25,351,18
2,58,IEV,happy,14,0.89351,14,12.6788,468,25.9004,26.3837,26.4337,27.3337,6.1,happy_11.png,376,25,351,18
2,59,IEV,happy,25,0.86244,25,21.9436,1084,33.4501,34.55,34.6,35.4999,2.1,happy_17.png,376,25,351,18
2,60,IEV,happy,33,0.80915,33,27.0761,1634,37.6165,39.2665,39.3165,40.2164,2.1,happy_18.png,376,25,351,18
2,61,IEV,happy,49,0.69024,49,34.1585,2434,42.333,44.7828,44.8329,45.7328,4.1,happy_15.png,376,25,351,18
2,62,IEV,happy,22,0.85317,22,18.8442,1201,49.8493,51.0659,51.1159,52.0158,0.1,happy_24.png,376,223,351,227
2,63,IEV,happy,39,0.7553,39,29.6758,2034,52.1325,54.1824,54.2324,55.1323,0.1,happy_22.png,376,224,351,228
2,64,IEV,happy,63,0.61621,63,38.6673,2834,55.2491,58.0989,58.1489,59.0488,1.1,happy_6.png,376,227,351,229
2,65,IEV,happy,22,0.89563,0,19.4128,384,60.1655,60.5654,60.6155,61.5154,1.1,happy_4.png,376,264,351,268
2,66,IEV,happy,24,0.86606,24,20.5992,1034,62.632,63.682,63.732,64.6319,0.1,happy_14.png,376,265,351,270
2,67,IEV,happy,45,0.76019,45,34.5731,2001,64.7486,66.7651,66.8152,67.7151,1.1,happy_7.png,376,267,351,273
2,68,IEV,happy,74,0.57007,74,42.1182,3067,68.8318,71.9149,71.9649,72.8648,9.1,happy_5.png,376,264,351,268
2,69,IEV,happy,35,0.79247,35,27.8843,1768,81.9811,83.7643,83.8144,84.7143,4.1,happy_9.png,376,296,351,300
2,70,IEV,happy,39,0.77215,39,29.735,1918,88.8308,90.764,90.8141,91.714,3.1,happy_2.png,376,298,351,301
2,71,IEV,happy,18,0.87471,18,15.8846,901,94.8305,95.7471,95.7971,96.6971,8.1,happy_3.png,376,298,351,302
2,72,IEV,happy,49,0.7425,0,36.6993,2118,104.8134,106.9466,106.9966,107.8965,0.1,happy_25.png,376,299,351,302
2,73,IEV,happy,37,0.76019,37,28.4916,2001,108.0465,110.0631,110.1131,111.013,0.1,happy_10.png,376,304,351,315
2,74,IEV,happy,72,0.59327,72,42.5048,2951,111.1297,114.0962,114.1463,115.0462,1.1,happy_12.png,376,304,351,316
2,75,IEV,happy,109,0.44246,0,48.2968,3684,116.1628,119.8626,119.9127,120.8126,1.1,happy_19.png,376,316,351,320
2,76,IEV,happy,18,0.88029,18,15.8982,801,121.9292,122.7458,122.7958,123.6958,8.1,happy_25.png,376,274,351,271
2,77,IEV,happy,42,0.76989,42,32.244,1934,131.8121,133.7619,133.812,134.7119,1.1,happy_17.png,376,275,351,273
2,78,IEV,happy,48,0.72405,48,34.4333,2234,136.8618,139.1117,139.1617,140.0617,0.1,happy_5.png,376,275,351,272
2,79,IEV,happy,25,0.84592,25,21.4364,1284,140.1784,141.4783,141.5283,142.4282,0.1,happy_18.png,376,274,351,269
2,80,IEV,happy,55,0.66649,0,36.5543,2567,142.5449,145.1281,145.1781,146.078,1.1,happy_8.png,376,275,351,272
2,81,IEV,happy,37,0.76989,37,28.3945,1934,147.1947,149.1446,149.1946,150.0945,1.1,happy_22.png,376,274,351,270
2,82,IEV,happy,30,0.83643,30,25.051,1384,151.2112,152.6111,152.6611,153.561,3.1,happy_21.png,376,273,351,270
2,83,IEV,happy,60,0.63541,0,38.0268,2734,156.6776,159.4274,159.4775,160.3774,0.1,happy_7.png,376,274,351,272
2,84,IEV,happy,90,0.53256,0,47.9705,3251,160.4941,163.7605,163.8106,164.7105,1.1,happy_9.png,376,262,351,263
2,85,IEV,happy,20,0.8794,20,17.7986,818,165.8271,166.6604,166.7105,167.6104,8.1,happy_6.png,376,241,351,242
2,86,IEV,happy,28,0.82962,28,23.3034,1451,175.7267,177.1932,177.2433,178.1432,5.1,happy_20.png,376,241,351,243
2,87,IEV,happy,18,0.89306,18,16.3412,484,183.2596,183.7596,183.8096,184.7095,7.1,happy_19.png,376,242,351,243
2,88,IEV,happy,35,0.81877,35,28.5621,1551,191.8259,193.3925,193.4425,194.3424,6.1,happy_14.png,376,242,351,243
2,89,IEV,happy,19,0.88511,19,16.8765,701,200.4588,201.1754,201.2255,202.1254,2.1,happy_15.png,376,242,351,243
2,90,IEV,happy,32,0.81684,32,26.3031,1568,204.242,205.8252,205.8752,206.7752,0.1,happy_2.png,376,242,351,244
2,91,IEV,happy,29,0.86116,29,24.6925,1101,206.8919,208.0085,208.0584,208.9584,6.1,happy_24.png,376,242,351,243
2,92,IEV,happy,35,0.80505,0,28.2836,1668,215.0748,216.758,216.808,217.708,0.1,happy_16.png,376,242,351,244
2,93,IEV,happy,23,0.87571,23,20.1111,884,217.8247,218.7246,218.7746,219.6746,0.1,happy_10.png,376,255,351,248
2,94,IEV,happy,39,0.76268,39,29.7965,1984,219.7913,221.7911,221.8412,222.7411,3.1,happy_12.png,376,255,351,249
2,95,IEV,happy,55,0.66649,55,36.5543,2567,225.8576,228.4408,228.4909,229.3908,0.1,happy_11.png,376,254,351,247
2,96,IEV,happy,80,0.54958,0,43.8478,3168,229.5075,232.6906,232.7407,233.6406,2.1,happy_23.png,376,257,351,258
2,97,IEV,happy,23,0.85317,23,19.6974,1201,235.7573,236.9737,237.0237,237.9237,5.1,happy_4.png,376,239,351,240
2,98,IEV,happy,23,0.86606,23,19.7331,1034,243.0568,244.1067,244.1568,245.0567,0.1,happy_3.png,376,239,351,241
2,99,IEV,happy,49,0.74001,49,36.1462,2134,245.1734,247.3232,247.3733,248.2732,4.1,happy_1.png,376,240,351,241
2,100,IEV,happy,36,0.77691,36,27.7587,1884,252.3898,254.2896,254.3396,255.2395,12.1,happy_13.png,376,240,351,241
3,101,CEVR,scram,162,0.2355,0,38.1775,801,8.0108,8.8274,8.8774,9.7773,0.1,scram_18.png,56,56,51,51
3,102,CEVR,scram,165,0.2189,0,36.1244,384,9.894,10.294,10.344,11.2439,7.1,scram_5.png,363,56,268,51
3,103,CEVR,scram,154,0.23911,0,36.7609,884,18.3603,19.2602,19.3102,20.2101,4.1,scram_1.png,376,56,268,51
3,104,CEVR,scram,145,0.25234,0,36.4953,1168,24.3267,25.5099,25.56,26.4599,0.1,scram_2.png,376,56,268,51
3,105,CEVR,scram,116,0.32521,0,37.6504,2318,26.5765,28.9097,28.9598,29.8597,0.1,scram_11.png,376,56,268,51
3,106,CEVR,scram,132,0.27269,132,35.9092,1551,29.9764,31.5429,31.593,32.4929,2.1,scram_4.png,376,56,268,51
3,107,CEVR,scram,118,0.30841,118,36.3832,2101,34.6095,36.726,36.776,37.676,0.1,scram_9.png,376,175,268,145
3,108,CEVR,scram,109,0.33936,0,37,2484,37.7927,40.2925,40.3426,41.2425,2.1,scram_25.png,376,199,268,164
3,109,CEVR,scram,160,0.22791,160,36.5442,618,43.3591,43.9924,44.0424,44.9423,0.1,scram_22.png,376,183,268,154
3,110,CEVR,scram,150,0.23911,0,35.8045,884,45.059,45.959,46.009,46.9089,0.1,scram_19.png,376,157,268,141
3,111,CEVR,scram,167,0.22397,0,37.4479,518,47.0589,47.5922,47.6422,48.5421,0.1,scram_23.png,376,166,268,148
3,112,CEVR,scram,169,0.22076,0,37.2208,434,48.6588,49.1088,49.1588,50.0587,1.1,scram_20.png,376,176,268,153
3,113,CEVR,scram,137,0.26985,137,37,1501,51.1754,52.6919,52.742,53.6419,4.1,scram_12.png,376,181,268,155
3,114,CEVR,scram,149,0.24827,0,37,1084,57.7589,58.8583,58.9084,59.8083,1.1,scram_10.png,376,179,268,150
3,115,CEVR,scram,165,0.22076,0,36.3377,434,60.9249,61.3749,61.4249,62.3248,11.1,scram_13.png,376,182,268,155
3,116,CEVR,scram,120,0.31085,0,37.3108,2134,73.441,75.5909,75.641,76.5408,0.1,scram_7.png,376,188,268,156
3,117,CEVR,scram,121,0.30243,0,36.6976,2018,76.6575,78.6907,78.7407,79.6407,4.1,scram_8.png,376,179,268,149
3,118,CEVR,scram,164,0.232,0,38.16,718,83.7573,84.4904,84.5404,85.4404,3.1,scram_14.png,376,173,268,143
3,119,CEVR,scram,137,0.27754,137,38.1102,1634,88.5569,90.2068,90.2569,91.1568,3.1,scram_3.png,376,177,268,146
3,120,CEVR,scram,137,0.27559,0,37.8268,1601,94.2734,95.8899,95.9399,96.8399,5.1,scram_21.png,376,179,268,147
3,121,CEVR,scram,164,0.22266,164,36.5547,484,101.9563,102.4562,102.5063,103.4062,10.1,scram_17.png,376,178,268,147
3,122,CEVR,scram,166,0.22526,0,37.4505,551,113.5224,114.089,114.1391,115.039,1.1,scram_24.png,376,161,268,142
3,123,CEVR,scram,169,0.22141,169,37.4428,451,116.1557,116.6223,116.6723,117.5722,0.1,scram_16.png,376,169,268,143
3,124,CEVR,scram,170,0.22076,170,37.4415,434,117.6889,118.1388,118.1889,119.0888,1.1,scram_15.png,376,152,268,138
3,125,CEVR,scram,172,0.21953,0,37.6586,401,120.2055,120.6221,120.6721,121.572,0.1,scram_6.png,376,25,268,30
3,126,CEVR,scram,173,0.21831,0,37.8732,368,121.6887,122.072,122.122,123.022,2.1,scram_12.png,376,134,268,129
3,127,CEVR,scram,169,0.21587,0,36.5683,301,125.1386,125.4552,125.5052,126.4051,1.1,scram_25.png,376,139,268,134
3,128,CEVR,scram,119,0.30243,0,36.0927,2018,127.5218,129.555,129.605,130.5049,0.1,scram_20.png,376,153,268,138
3,129,CEVR,scram,153,0.24517,153,37.4903,1018,130.6216,131.6549,131.7049,132.6048,1.1,scram_19.png,376,136,268,128
3,130,CEVR,scram,130,0.28468,0,37,1751,133.7215,135.488,135.5381,136.438,1.1,scram_14.png,376,134,268,123
3,131,CEVR,scram,163,0.22856,0,37.2286,634,137.5546,138.2046,138.2546,139.1545,2.1,scram_1.png,376,117,268,113
3,132,CEVR,scram,99,0.38854,0,38.5542,2967,141.2711,144.2543,144.3043,145.2042,9.1,scram_18.png,376,120,268,116
3,133,CEVR,scram,162,0.22924,0,37.2292,651,154.3205,154.9871,155.0371,155.9371,3.1,scram_15.png,376,117,268,114
3,134,CEVR,scram,148,0.24439,148,36.2668,1001,159.0536,160.0702,160.1202,161.0201,1.1,scram_11.png,376,120,268,118
3,135,CEVR,scram,153,0.23409,0,35.8295,768,162.1368,162.92,162.9701,163.87,6.1,scram_7.png,376,119,268,114
3,136,CEVR,scram,116,0.31085,0,36.0675,2134,169.9864,172.1363,172.1863,173.0862,0.1,scram_17.png,376,121,268,117
3,137,CEVR,scram,149,0.25234,0,37.5047,1168,173.203,174.3862,174.4362,175.3361,3.1,scram_2.png,376,115,268,112
3,138,CEVR,scram,151,0.24439,0,37,1001,178.4527,179.4693,179.5193,180.4192,6.1,scram_3.png,376,114,268,112
3,139,CEVR,scram,112,0.33645,112,37.6729,2451,186.5356,189.0021,189.0522,189.9521,0.1,scram_9.png,376,114,268,112
3,140,CEVR,scram,93,0.38099,93,35.476,2901,190.1021,193.0186,193.0687,193.9686,6.1,scram_5.png,376,135,268,125
3,141,CEVR,scram,96,0.37181,0,35.5128,2817,200.085,202.9182,202.9682,203.8681,0.1,scram_8.png,376,141,268,127
3,142,CEVR,scram,152,0.24827,0,37.7448,1084,203.9848,205.0847,205.1347,206.0347,2.1,scram_13.png,376,136,268,125
3,143,CEVR,scram,159,0.22656,0,36.0938,584,208.1513,208.7512,208.8012,209.7012,7.1,scram_22.png,376,137,268,126
3,144,CEVR,scram,145,0.25482,0,37,1218,216.8509,218.0841,218.1341,219.0341,2.1,scram_16.png,376,140,268,129
3,145,CEVR,scram,140,0.26707,0,37.2671,1451,221.1673,222.6339,222.6839,223.5838,0.1,scram_10.png,376,140,268,129
3,146,CEVR,scram,157,0.2355,0,37,801,223.7005,224.5171,224.5672,225.4671,0.1,scram_23.png,376,138,268,128
3,147,CEVR,scram,142,0.26526,0,37.7958,1418,225.5838,227.017,227.067,227.967,0.1,scram_4.png,376,154,268,138
3,148,CEVR,scram,154,0.23477,154,36.0609,784,228.0837,228.8836,228.9336,229.8336,2.1,scram_21.png,376,139,268,130
3,149,CEVR,scram,165,0.22266,165,36.7773,484,231.9502,232.4501,232.5001,233.4,0.1,scram_24.png,376,116,268,112
3,150,CEVR,scram,160,0.2355,0,37.7065,801,233.5167,234.3334,234.3834,235.2833,12.1,scram_6.png,376,25,268,30
4,151,DEV,happy,69,0.77717,69,54.0005,451,8.0156,8.4822,8.5323,9.4322,0.1,happy_18.png,21,21,26,26
4,152,DEV,happy,69,0.77717,69,54.0005,451,9.5489,10.0155,10.0655,10.9655,2.1,happy_7.png,362,25,335,20
4,153,DEV,happy,72,0.75997,72,54.7556,518,13.0821,13.6153,13.6654,14.5653,2.1,happy_10.png,363,25,336,20
4,154,DEV,happy,69,0.77717,69,54.0005,451,16.6819,17.1485,17.1985,18.0985,1.1,happy_3.png,363,25,348,20
4,155,DEV,happy,76,0.76866,76,58.2386,484,19.2151,19.715,19.7651,20.665,8.1,happy_5.png,376,25,348,20
4,156,DEV,happy,67,0.75997,67,50.9558,518,28.7813,29.3146,29.3646,30.2645,0.1,happy_25.png,376,25,348,20
4,157,DEV,happy,73,0.58722,73,42.8253,1284,30.3812,31.6811,31.7312,32.6311,0.1,happy_21.png,376,25,348,20
4,158,DEV,happy,76,0.50505,76,38.4056,1751,32.7478,34.5143,34.5644,35.4643,3.1,happy_6.png,376,25,348,32
4,159,DEV,happy,83,0.47754,0,39.5227,1934,38.5809,40.5307,40.5807,41.4807,0.1,happy_24.png,376,25,348,33
4,160,DEV,happy,74,0.72676,74,53.8427,651,41.5974,42.264,42.314,43.2139,3.1,happy_12.png,376,25,348,20
4,161,DEV,happy,78,0.48717,78,37.7603,1868,46.3305,48.2137,48.2637,49.1636,8.1,happy_15.png,376,25,348,20
4,162,DEV,happy,76,0.72676,76,55.2962,651,57.28,57.9466,57.9966,58.8965,0.1,happy_16.png,376,25,348,20
4,163,DEV,happy,75,0.79466,75,59.5073,384,59.0632,59.4632,59.5132,60.4131,0.1,happy_23.png,376,25,348,20
4,164,DEV,happy,72,0.79888,72,57.3079,368,60.5298,60.9131,60.9631,61.863,4.1,happy_22.png,376,25,348,20
4,165,DEV,happy,84,0.30627,0,25.6714,3667,65.9795,69.6627,69.7127,70.6126,0.1,happy_17.png,376,25,348,20
4,166,DEV,happy,79,0.5589,0,43.9619,1434,70.7293,72.1792,72.2292,73.1292,0.1,happy_8.png,287,25,266,20
4,167,DEV,happy,68,0.7146,68,48.9141,701,73.2459,73.9625,74.0125,74.9124,0.1,happy_9.png,293,25,269,20
4,168,DEV,happy,67,0.78158,0,52.6275,434,75.0625,75.5124,75.5624,76.4624,0.1,happy_11.png,294,25,270,20
4,169,DEV,happy,73,0.73488,73,53.5279,618,76.5791,77.2123,77.2623,78.1623,1.1,happy_19.png,294,25,270,20
4,170,DEV,happy,73,0.75591,0,55.3176,534,79.2789,79.8289,79.8789,80.7788,2.1,happy_1.png,295,25,271,20
4,171,DEV,happy,74,0.61039,74,45.3677,1168,82.8954,84.0787,84.1287,85.0286,6.1,happy_20.png,296,25,271,20
4,172,DEV,happy,81,0.60368,81,48.5974,1201,91.145,92.3616,92.4116,93.3115,2.1,happy_2.png,298,25,273,20
4,173,DEV,happy,86,0.37407,86,32.0587,2834,95.4282,98.278,98.328,99.2279,5.1,happy_13.png,300,25,274,20
4,174,DEV,happy,75,0.57434,0,43.2256,1351,104.3444,105.711,105.761,106.6609,8.1,happy_4.png,376,25,275,20
4,175,DEV,happy,67,0.84385,67,56.5675,201,114.7939,115.0105,115.0606,115.9605,2.1,happy_14.png,376,25,277,20
4,176,DEV,happy,71,0.62427,71,44.2987,1101,118.0937,119.2103,119.2604,120.1603,5.1,happy_18.png,376,25,277,20
4,177,DEV,happy,76,0.46809,0,35.5814,2001,125.2934,127.3099,127.36,128.2599,5.1,happy_13.png,376,25,278,20
4,178,DEV,happy,75,0.67172,75,50.1619,884,133.393,134.2929,134.343,135.2429,0.1,happy_25.png,376,25,281,20
4,179,DEV,happy,74,0.58392,74,43.2182,1301,135.3763,136.6928,136.7428,137.6428,1.1,happy_23.png,376,25,281,20
4,180,DEV,happy,68,0.77717,68,53.2233,451,138.7761,139.2427,139.2928,140.1932,0.1,happy_6.png,376,25,282,20
4,181,DEV,happy,75,0.79466,0,59.5073,384,140.326,140.726,140.776,141.6759,6.1,happy_7.png,376,25,282,20
4,182,DEV,happy,70,0.73488,70,51.3232,618,147.809,148.4423,148.4923,149.3922,3.1,happy_14.png,376,25,283,20
4,183,DEV,happy,69,0.69085,69,47.7646,801,152.5254,153.3421,153.3921,154.292,3.1,happy_4.png,376,25,283,20
4,184,DEV,happy,78,0.66045,0,51.5072,934,157.4252,158.3751,158.4251,159.3251,6.1,happy_9.png,376,25,283,20
4,185,DEV,happy,76,0.50239,0,38.2378,1768,165.4582,167.2414,167.2914,168.1918,1.1,happy_12.png,376,25,284,20
4,186,DEV,happy,71,0.60368,71,42.5606,1201,169.3247,170.5412,170.5913,171.4912,1.1,happy_5.png,376,25,286,20
4,187,DEV,happy,72,0.64567,72,46.7395,1001,172.6245,173.6411,173.6911,174.591,1.1,happy_2.png,376,25,287,20
4,188,DEV,happy,70,0.70263,70,49.0438,751,175.7244,176.4909,176.541,177.4409,1.1,happy_3.png,376,25,287,20
4,189,DEV,happy,73,0.54385,73,39.7246,1518,178.5742,180.1074,180.1575,181.0574,0.1,happy_15.png,376,25,287,20
4,190,DEV,happy,79,0.46768,0,36.9581,2004,181.1912,183.2073,183.2574,184.1572,1.1,happy_16.png,376,25,289,20
4,191,DEV,happy,83,0.38508,0,32.1023,2717,185.2906,188.0237,188.0738,188.9737,0.1,happy_21.png,376,25,291,20
4,192,DEV,happy,71,0.60368,0,42.5606,1201,189.1071,190.3236,190.3736,191.2736,2.1,happy_8.png,376,25,293,20
4,193,DEV,happy,75,0.54105,75,40.6409,1534,193.4068,194.9567,195.0068,195.9067,8.1,happy_22.png,376,25,293,20
4,194,DEV,happy,77,0.62785,77,48.2603,1084,204.0563,205.1563,205.2063,206.1062,1.1,happy_24.png,376,25,294,20
4,195,DEV,happy,74,0.77277,74,56.8998,468,207.2395,207.7228,207.7728,208.6728,0.1,happy_1.png,376,25,295,20
4,196,DEV,happy,75,0.77717,75,58.6635,451,208.8061,209.2728,209.3228,210.2227,4.1,happy_11.png,376,25,295,20
4,197,DEV,happy,76,0.49226,0,37.5968,1834,214.3558,216.2057,216.2558,217.1557,2.1,happy_20.png,376,25,295,20
4,198,DEV,happy,73,0.7146,73,52.4872,701,219.2889,220.0055,220.0556,220.9555,3.1,happy_19.png,376,25,296,20
4,199,DEV,happy,69,0.79019,69,54.5547,401,224.0887,224.5053,224.5553,225.4553,0.1,happy_10.png,376,25,296,20
4,200,DEV,happy,69,0.76866,69,52.858,484,225.5887,226.0886,226.1386,227.0385,12.1,happy_17.png,376,25,296,20
5,201,IEV,scram,23,0.86116,23,19.5256,1101,8.072,9.1886,9.2387,10.1386,1.1,scram_23.png,86,86,81,81
5,202,IEV,scram,27,0.84736,27,22.958,1268,11.2719,12.5551,12.6051,13.5051,0.1,scram_16.png,376,86,263,81
5,203,IEV,scram,23,0.88919,23,20.6152,601,13.6384,14.2551,14.3051,15.2051,1.1,scram_17.png,376,95,263,91
5,204,IEV,scram,22,0.89563,22,19.4128,384,16.3383,16.7382,16.7883,17.6882,1.1,scram_2.png,376,78,263,78
5,205,IEV,scram,23,0.89563,23,20.3084,384,18.8215,19.2215,19.2715,20.1714,1.1,scram_1.png,376,73,263,55
5,206,IEV,scram,21,0.88981,21,18.7264,584,21.3047,21.9047,21.9547,22.8546,2.1,scram_8.png,376,57,263,39
5,207,IEV,scram,23,0.8828,23,19.9071,751,24.9879,25.7545,25.8045,26.7044,0.1,scram_20.png,376,57,263,39
5,208,IEV,scram,14,0.89442,14,12.4955,434,26.8378,27.2877,27.3378,28.2377,4.1,scram_5.png,376,57,263,40
