run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,DEV,scram,77,0.67172,0,51.5053,884,8.1258,9.0258,9.0763,9.9758,5.1,scram_2.png,0.00265957446808511,2.64513222816852e-45
1,2,DEV,scram,70,0.76431,70,53.4319,501,15.1256,15.6421,15.6922,16.5921,1.1,scram_7.png,0.00215830659678052,8.00909378657713e-34
1,3,DEV,scram,76,0.48717,0,36.7859,1868,17.6921,19.5753,19.6253,20.5252,2.1,scram_20.png,6.75444086646719e-20,3.30352242407791e-38
1,4,DEV,scram,77,0.36801,0,28.2963,2901,22.6419,25.5583,25.6084,26.5083,5.1,scram_12.png,2.48053328047102e-25,9.3604401633158e-22
1,5,DEV,scram,66,0.76866,66,50.552,484,31.6081,32.108,32.1581,33.058,0.1,scram_19.png,0.00316817897374848,1.13177522099274e-11
1,6,DEV,scram,74,0.75997,74,56.2756,518,33.158,33.6913,33.7413,34.6412,0.1,scram_4.png,0.00207917118313802,1.13349087752386e-09
1,7,DEV,scram,68,0.78158,68,53.4091,434,34.7413,35.1912,35.2413,36.1412,1.1,scram_15.png,0.0140858802743211,4.84431996758723e-08
1,8,DEV,scram,65,0.78575,0,51.2251,418,37.2412,37.6744,37.7245,38.6244,0.1,scram_24.png,0.0218192241563815,3.51186044035279e-14
1,9,DEV,scram,72,0.67926,72,49.2236,851,38.7244,39.591,39.6411,40.541,3.1,scram_5.png,0.00011846097424756,6.22025693972146e-15
1,10,DEV,scram,77,0.66786,0,51.2812,901,43.6409,44.5574,44.6075,45.5074,3.1,scram_9.png,2.85259385352522e-05,3.16199848287261e-18
1,11,DEV,scram,71,0.75997,71,53.9957,518,48.6073,49.1406,49.1906,50.0905,0.1,scram_18.png,0.00813141427219947,7.94784543270482e-15
1,12,DEV,scram,73,0.7391,73,53.739,601,50.1906,50.8071,50.8572,51.7571,1.1,scram_3.png,0.00397151828910763,6.11307811819239e-14
