run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,DEV,scram,76,0.69483,76,52.8248,784,8.0327,8.8327,8.8999,9.7827,5.1,scram_2.png,0.0408082062046422,1.33101795933362e-15
1,2,DEV,scram,72,0.70668,0,50.6565,734,14.9158,15.6657,15.7158,16.6157,1.1,scram_7.png,0.0284606689978738,9.47010793751082e-35
1,3,DEV,scram,71,0.64938,0,46.294,984,17.7157,18.7156,18.7656,19.6656,2.1,scram_20.png,0.00494415697588951,1.36910563129342e-42
1,4,DEV,scram,73,0.4999,0,36.5812,1784,21.7822,23.5821,23.6322,24.532,5.1,scram_12.png,3.80424065998326e-12,5.07314471760663e-44
1,5,DEV,scram,77,0.35364,77,27.3509,3067,29.6319,32.715,32.765,33.6649,0.1,scram_19.png,0.0141173267416965,2.6213564147084e-10
1,6,DEV,scram,86,0.34667,86,29.6614,3151,33.765,36.9315,36.9816,37.8814,0.1,scram_4.png,0.0193217380655439,4.95766046749395e-07
1,7,DEV,scram,81,0.32941,0,26.7175,3367,37.9815,41.3646,41.4147,42.3146,1.1,scram_15.png,0.00355348966620363,0.00652311938419773
1,8,DEV,scram,70,0.63124,0,44.0454,1068,43.4146,44.4978,44.5479,45.4478,0.1,scram_24.png,1.76652584407764e-17,3.65521439853476e-21
1,9,DEV,scram,69,0.77717,69,54.0005,451,45.5478,46.0144,46.0644,46.9644,3.1,scram_5.png,9.80581122700384e-09,4.18820910924069e-14
1,10,DEV,scram,74,0.76866,74,56.7013,484,50.0643,50.5642,50.6142,51.5142,3.1,scram_9.png,0.00131467681157173,7.76105906268136e-11
1,11,DEV,scram,70,0.78158,70,54.9723,434,54.6141,55.064,55.114,56.014,0.1,scram_18.png,0.0214833241959079,1.69868219719711e-08
1,12,DEV,scram,72,0.75591,72,54.5617,534,56.114,56.664,56.714,57.6139,1.1,scram_3.png,0.00778152070648381,1.91883975538389e-07
