run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,IEV,fear,24,0.8794,24,21.3162,818,8.0286,8.8624,8.9125,9.8118,5.1,fear_11.png,0.0218664419616247,1.60776439814247e-27
1,2,IEV,fear,42,0.75275,42,31.4001,2051,14.9284,16.9949,17.0449,17.9448,1.1,fear_8.png,0.0194297180175982,2.48669559079773e-17
1,3,IEV,fear,76,0.5632,0,43.0823,3101,19.0615,22.178,22.2281,23.1279,2.1,fear_17.png,2.00649211232778e-12,1.39393993252323e-10
1,4,IEV,fear,37,0.75768,37,27.9547,2018,25.2279,27.2611,27.3112,28.211,0.1,fear_13.png,0.00970820429404722,6.15767545162275e-05
1,5,IEV,fear,17,0.87368,17,15.1647,918,28.3111,29.2443,29.2944,30.1943,1.1,fear_5.png,0.000105917844920912,1.20817609795571e-10
1,6,IEV,fear,43,0.76746,43,33.2163,1951,31.2943,33.2608,33.3109,34.2108,3.1,fear_23.png,0.0217142039198113,8.6772731474157e-07
1,7,IEV,fear,54,0.67839,0,36.3886,2501,37.3107,39.8272,39.8772,40.7772,0.1,fear_18.png,6.41439966967349e-06,4.15924516558553e-09
1,8,IEV,fear,39,0.74774,0,28.8246,2084,40.8939,42.9938,43.0438,43.9437,0.1,fear_19.png,0.00186350894016356,1.21199117025981e-09
1,9,IEV,fear,18,0.88792,18,16.3939,634,44.0604,44.7103,44.7604,45.6603,2.1,fear_6.png,0.000592749905997042,1.26619180861252e-09
1,10,IEV,fear,27,0.86244,27,23.6684,1084,47.7603,48.8601,48.9102,49.8101,0.1,fear_16.png,0.00605586664078934,3.63425855594136e-10
1,11,IEV,fear,47,0.72665,47,34.2338,2218,49.9102,52.1433,52.1934,53.0933,0.1,fear_1.png,0.00260769364692561,3.08257253819325e-09
1,12,IEV,fear,97,0.4982,97,48.547,3417,53.1933,56.6265,56.6766,57.5764,0.1,fear_10.png,3.72738942459454e-05,6.09786529278316e-10
1,13,IEV,fear,105,0.48069,0,50.2975,3501,57.6765,61.1929,61.243,62.1429,4.1,fear_4.png,0.00636618120474292,4.39798929661534e-05
1,14,IEV,fear,42,0.77215,42,32.0514,1918,66.2428,68.176,68.226,69.1259,0.1,fear_2.png,0.00144070447516761,6.06587375873508e-09
1,15,IEV,fear,91,0.50506,0,46.209,3384,69.226,72.6258,72.6759,73.5757,4.1,fear_21.png,9.42679454533821e-05,0.000152647816066954
1,16,IEV,fear,27,0.84745,27,22.9474,1267,77.6756,78.9588,79.0088,79.9088,0.1,fear_9.png,0.00126406979387012,3.94401019379192e-05
1,17,IEV,fear,42,0.74513,0,31.2847,2101,80.0588,82.1754,82.2254,83.1253,1.1,fear_12.png,0.00766176463169305,1.09625542981995e-05
1,18,IEV,fear,34,0.78588,34,26.9253,1818,84.2253,86.0585,86.1086,87.0085,11.1,fear_24.png,0.0117993007687861,2.34954156813715e-05
1,19,IEV,fear,18,0.88586,18,15.8649,684,98.108,98.808,98.858,99.7579,3.1,fear_25.png,7.97628653008487e-05,1.23485553272969e-06
1,20,IEV,fear,31,0.83474,31,26.0724,1401,102.8578,104.2744,104.3244,105.2243,0.1,fear_20.png,0.00477925672089505,5.94541313543308e-06
1,21,IEV,fear,45,0.76746,0,34.7512,1951,105.3744,107.3409,107.3909,108.2909,4.1,fear_7.png,0.00810259611682745,1.47418353124862e-06
1,22,IEV,fear,100,0.4738,0,47.269,3534,112.4074,115.9572,116.0073,116.9072,1.1,fear_22.png,7.87690891248374e-06,0.000811503037366917
1,23,IEV,fear,17,0.89152,17,14.8499,534,118.0571,118.6071,118.6571,119.5571,1.1,fear_14.png,0.000203878602309706,0.000912505476383373
1,24,IEV,fear,24,0.85317,24,20.5505,1201,120.6571,121.8736,121.9237,122.8236,0.1,fear_15.png,0.00441806680740586,0.00127002522536257
1,25,IEV,fear,35,0.78144,0,27.3411,1851,122.9236,124.7902,124.8402,125.7401,0.1,fear_3.png,0.00810778799193014,0.000585070018384529
1,26,IEV,fear,21,0.87162,0,18.0854,951,125.8402,126.8067,126.8568,127.7567,3.1,fear_9.png,0.00140505890695558,3.77606257437958e-05
1,27,IEV,fear,18,0.88586,18,15.8649,684,130.8566,131.5565,131.6066,132.5065,2.1,fear_24.png,0.000504428587655409,1.7474033704351e-05
