run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,DEV,scram,82,0.47046,0,38.5544,1984,8.0968,10.0967,10.1472,11.0467,5.1,scram_2.png,0.00265957446808511,7.42904574966348e-38
1,2,DEV,scram,69,0.79019,69,54.5547,401,16.1965,16.6137,16.6631,17.563,1.1,scram_7.png,0.0213781710788027,4.62848485960167e-27
1,3,DEV,scram,68,0.76866,68,52.0894,484,18.663,19.1629,19.213,20.1129,2.1,scram_20.png,0.00988850939725761,2.68646420115405e-28
1,4,DEV,scram,66,0.76866,66,50.552,484,22.2295,22.7294,22.7795,23.6794,5.1,scram_12.png,0.0139418641841129,2.53507345982188e-29
1,5,DEV,scram,65,0.79019,65,51.3939,401,28.7792,29.1958,29.2458,30.1458,0.1,scram_19.png,0.0313465144335862,4.24201173267769e-30
1,6,DEV,scram,79,0.60368,79,47.39,1201,30.2458,31.4623,31.5124,32.4123,0.1,scram_4.png,2.42591633691434e-07,4.31496547362136e-30
1,7,DEV,scram,73,0.62427,0,45.5472,1101,32.5124,33.6289,33.679,34.5789,1.1,scram_15.png,1.79499795067684e-08,1.02570338661853e-35
1,8,DEV,scram,65,0.78575,0,51.2251,418,35.6789,36.1121,36.1622,37.0621,0.1,scram_24.png,0.0239823628000108,6.22608877364006e-38
1,9,DEV,scram,76,0.54385,76,41.3562,1518,37.1622,38.6953,38.7454,39.6453,3.1,scram_5.png,1.12750939894108e-09,8.83601701326879e-40
1,10,DEV,scram,80,0.54105,0,43.3461,1534,42.7452,44.2951,44.3451,45.245,3.1,scram_9.png,5.20222220715017e-12,6.15078897417133e-43
1,11,DEV,scram,77,0.56184,77,43.0267,1418,48.3783,49.8115,49.8615,50.7614,0.1,scram_18.png,8.31430355956808e-09,1.38127114998552e-40
1,12,DEV,scram,77,0.60368,77,46.1827,1201,50.8781,52.0947,52.1448,53.0447,1.1,scram_3.png,4.45984531762027e-06,1.46515987426992e-38
1,13,DEV,scram,79,0.57758,0,45.7311,1334,54.1447,55.4946,55.5446,56.4445,1.1,scram_21.png,4.31317507901484e-08,3.12979206944777e-41
1,14,DEV,scram,78,0.58392,78,45.5539,1301,57.5445,58.8611,58.9111,59.811,1.1,scram_17.png,9.04167912388266e-07,9.91185495677573e-40
1,15,DEV,scram,73,0.58392,0,42.6343,1301,60.911,62.2276,62.2777,63.1775,4.1,scram_1.png,1.14519125921466e-07,1.26253038932193e-41
1,16,DEV,scram,71,0.75997,71,53.9957,518,67.2774,67.8106,67.8607,68.7606,10.1,scram_16.png,0.00841390788392131,4.59539790523439e-37
