run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,DEV,scram,79,0.57758,0,45.7311,1334,8.1193,9.4693,9.5198,10.4192,5.1,scram_2.png,0.00265957446808511,3.3383012669399e-51
1,2,DEV,scram,78,0.45458,0,35.6288,2101,15.5691,17.6856,17.7357,18.6355,1.1,scram_7.png,0.00265957446808511,7.7645109511655e-52
1,3,DEV,scram,78,0.40353,0,31.4006,2534,19.7356,22.2854,22.3354,23.2353,2.1,scram_20.png,0.00265957446808511,3.16456980078923e-45
1,4,DEV,scram,70,0.63487,0,44.2371,1051,25.3686,26.4352,26.4853,27.3852,5.1,scram_12.png,0.00265957446808511,5.56756815788822e-51
1,5,DEV,scram,77,0.36659,77,28.2031,2917,32.5017,35.4348,35.4849,36.3848,0.1,scram_19.png,0.000275804648380532,2.2696345123042e-28
1,6,DEV,scram,85,0.36659,85,31.1358,2917,36.4849,39.418,39.468,40.3679,0.1,scram_4.png,7.87962429998261e-05,2.21854189050409e-22
1,7,DEV,scram,80,0.36359,0,29.0973,2951,40.4847,43.4511,43.5012,44.4011,1.1,scram_15.png,0.0013248711992171,9.62092232117973e-18
1,8,DEV,scram,77,0.37252,0,28.5908,2851,45.5177,48.3842,48.4343,49.3342,0.1,scram_24.png,0.00063429963089019,8.94188969773004e-17
1,9,DEV,scram,81,0.36072,0,29.2607,2984,49.4343,52.4341,52.4842,53.384,3.1,scram_5.png,0.00671838157233868,4.36477895796326e-14
1,10,DEV,scram,84,0.40704,0,34.0739,2501,56.4839,59.0004,59.0505,59.9504,3.1,scram_9.png,1.24000771340054e-05,7.43675831394213e-19
1,11,DEV,scram,77,0.56184,77,43.0267,1418,63.0669,64.5003,64.5503,65.4502,0.1,scram_18.png,4.28943438234992e-06,3.34697252211056e-17
1,12,DEV,scram,77,0.56814,77,43.9855,1384,65.5502,66.9501,67.0001,67.9001,1.1,scram_3.png,0.0112673214813715,6.55968875970081e-15
1,13,DEV,scram,80,0.55274,0,44.1173,1468,69.0001,70.4833,70.5333,71.4332,1.1,scram_21.png,0.00487680862971845,3.764541943762e-14
1,14,DEV,scram,80,0.48971,80,39.3932,1851,72.5332,74.3998,74.4499,75.3497,1.1,scram_17.png,0.00630480305297408,1.62427119763703e-13
1,15,DEV,scram,75,0.50774,0,38.0667,1734,76.4497,78.1996,78.2497,79.1496,4.1,scram_1.png,0.00763576538863165,2.29799009454482e-13
1,16,DEV,scram,80,0.41994,80,33.7381,2384,83.2495,85.6493,85.6993,86.5993,10.1,scram_16.png,0.00596632820075794,1.58176179185484e-12
1,17,DEV,scram,78,0.41994,0,32.8982,2384,96.6988,99.0987,99.1487,100.0487,1.1,scram_14.png,0.0037851444362688,1.78791470011271e-13
1,18,DEV,scram,72,0.61387,72,44.3431,1151,101.1487,102.3152,102.3653,103.2652,2.1,scram_6.png,0.0113213994264346,1.55686980137909e-10
1,19,DEV,scram,73,0.60713,0,44.57,1184,105.3651,106.565,106.6151,107.515,5.1,scram_22.png,0.00784014445176474,1.09128869439719e-10
1,20,DEV,scram,79,0.52953,79,42.0507,1601,112.6148,114.2314,114.2814,115.1813,0.1,scram_23.png,0.00939461771327653,4.23709000485066e-10
1,21,DEV,scram,82,0.53242,0,43.8378,1584,115.2814,116.8813,116.9313,117.8312,0.1,scram_13.png,0.00915213544919726,1.85461402964063e-11
1,22,DEV,scram,79,0.3242,0,25.6991,3434,117.9313,121.3811,121.4311,122.331,0.1,scram_25.png,5.50296822080005e-08,1.36946242103466e-09
1,23,DEV,scram,80,0.36072,80,28.9,2984,122.4311,125.4309,125.4809,126.3808,0.1,scram_11.png,0.001086114297696,1.87154403458556e-08
1,24,DEV,scram,80,0.35925,0,28.7991,3001,126.4809,129.4974,129.5474,130.4473,4.1,scram_10.png,9.36515220468046e-05,3.87234397659641e-10
1,25,DEV,scram,78,0.40886,0,31.7519,2484,134.5472,137.0471,137.0971,137.997,2.1,scram_8.png,0.00020278549657829,2.80841372324995e-11
1,26,DEV,scram,77,0.46588,0,35.9069,2017,140.1137,142.1468,142.1968,143.0968,8.1,scram_21.png,0.00102256862284182,6.08065849725042e-11
1,27,DEV,scram,75,0.55274,75,41.3536,1468,151.2131,152.6964,152.7464,153.6463,4.1,scram_16.png,0.00475585185195212,2.64418993061344e-09
1,28,DEV,scram,77,0.53516,0,41.3498,1568,157.7462,159.3294,159.3795,160.2794,0.1,scram_14.png,0.00374984520983948,3.01224394347647e-09
1,29,DEV,scram,78,0.63124,78,49.0954,1068,160.3794,161.4626,161.5127,162.4126,3.1,scram_19.png,0.00468655995150588,7.73026545934695e-08
1,30,DEV,scram,75,0.63852,75,47.6216,1034,165.5292,166.5791,166.6291,167.5291,2.1,scram_23.png,0.00155944340297432,9.78428045766705e-08
1,31,DEV,scram,72,0.6529,0,47.1356,968,169.6457,170.629,170.6789,171.5789,0.1,scram_4.png,0.00728130175948841,4.96268358398622e-06
1,32,DEV,scram,80,0.53242,0,42.7729,1584,171.6956,173.2955,173.3455,174.2454,1.1,scram_3.png,0.00024822181342652,2.10952681963552e-08
1,33,DEV,scram,81,0.43964,81,35.517,2218,175.3621,177.5953,177.6453,178.5452,1.1,scram_1.png,2.89672159763881e-05,4.29045923002449e-09
1,34,DEV,scram,76,0.42958,76,32.6768,2301,179.6619,181.9784,182.0285,182.9284,7.1,scram_13.png,0.000134654451959475,2.52481843752512e-08
1,35,DEV,scram,83,0.42958,0,35.6839,2301,190.0614,192.378,192.428,193.3279,0.1,scram_7.png,4.36251188340761e-05,5.53425762777036e-09
1,36,DEV,scram,73,0.52953,0,38.8735,1601,193.4446,195.0612,195.1112,196.0111,0.1,scram_8.png,0.00128521295892989,1.41116559009379e-07
1,37,DEV,scram,75,0.61739,75,46.3919,1134,196.1279,197.2778,197.3278,198.2277,2.1,scram_18.png,0.00255655760390242,1.57212494693792e-06
1,38,DEV,scram,73,0.61387,73,44.957,1151,200.3443,201.5109,201.5609,202.4609,0.1,scram_10.png,0.00122935813713444,1.10958713783016e-06
1,39,DEV,scram,79,0.59707,79,46.9736,1234,202.5776,203.8275,203.8775,204.7774,0.1,scram_15.png,0.000467332638121689,5.00846797320488e-07
1,40,DEV,scram,76,0.5937,76,44.9792,1251,204.8942,206.1607,206.2107,207.1107,1.1,scram_5.png,0.000281958727808422,4.33433428818914e-07
1,41,DEV,scram,77,0.59707,77,45.7795,1234,208.2273,209.4772,209.5272,210.4272,8.1,scram_11.png,0.000236619942225581,5.59650841991765e-07
1,42,DEV,scram,78,0.57758,78,45.1536,1334,218.5435,219.8935,219.9435,220.8434,11.1,scram_17.png,8.64614381479018e-05,2.35114756662933e-07
1,43,DEV,scram,78,0.57114,0,44.7447,1368,231.9596,233.3428,233.3929,234.2928,0.1,scram_9.png,8.9248246383607e-05,2.96823025016286e-07
1,44,DEV,scram,72,0.59707,72,42.7941,1234,234.3928,235.6427,235.6928,236.5927,0.1,scram_25.png,0.000236202306977028,1.28446209921141e-06
