run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,IEV,fear,82,0.5632,0,46.4615,3101,8.0851,11.2016,11.2522,12.1516,5.1,fear_11.png,0.00265957446808511,6.10280624328555e-17
1,2,IEV,fear,24,0.85861,24,20.717,1134,17.2848,18.4346,18.4847,19.3846,1.1,fear_8.png,0.0213786270136717,0.000407362777008474
1,3,IEV,fear,16,0.89096,16,14.0643,551,20.5013,21.0678,21.1179,22.0178,2.1,fear_17.png,0.00474559656906892,0.000194187441487369
1,4,IEV,fear,37,0.75783,37,27.9416,2017,24.1178,26.151,26.201,27.1009,0.1,fear_13.png,0.00323429630014551,0.0169532078568185
1,5,IEV,fear,44,0.71299,44,31.7035,2301,27.201,29.5175,29.5675,30.4674,1.1,fear_5.png,0.00338071037653134,0.00582426274236545
1,6,IEV,fear,97,0.50506,97,49.2393,3384,31.5675,34.9672,35.0172,35.9172,3.1,fear_23.png,0.000798256295676374,1.09050314117823e-05
1,7,IEV,fear,19,0.88117,19,16.6396,784,39.0504,39.8503,39.9004,40.8003,0.1,fear_18.png,1.12606178323879e-18,4.22871724388071e-21
1,8,IEV,fear,41,0.73466,0,29.9368,2168,40.9004,43.0835,43.1336,44.0335,0.1,fear_19.png,9.97888756553539e-13,2.2416885919087e-15
1,9,IEV,fear,23,0.86717,23,19.5805,1018,44.1336,45.1668,45.2169,46.1168,2.1,fear_6.png,1.21381220996627e-16,5.58883844371667e-20
1,10,IEV,fear,85,0.55304,0,46.9732,3151,48.2167,51.3832,51.4332,52.3332,0.1,fear_16.png,1.91688339060731e-05,2.02635688790486e-07
1,11,IEV,fear,61,0.64804,61,39.7662,2667,52.4332,55.1164,55.1664,56.0663,0.1,fear_1.png,9.0465520259163e-06,7.45077033992996e-08
1,12,IEV,fear,24,0.87269,24,20.5483,934,56.1664,57.1163,57.1663,58.0663,0.1,fear_10.png,3.16088696930091e-12,3.46630057689381e-14
1,13,IEV,fear,23,0.88724,23,20.062,651,58.1663,58.8329,58.8829,59.7828,4.1,fear_4.png,1.69046866828876e-12,1.07379744040746e-14
1,14,IEV,fear,63,0.65102,63,40.8754,2651,63.8827,66.5492,66.5993,67.4992,0.1,fear_2.png,7.35974027538107e-05,6.64415992564043e-07
1,15,IEV,fear,23,0.85459,23,19.5183,1184,67.5992,68.7991,68.8492,69.7491,4.1,fear_21.png,2.73799143633179e-12,2.56725112368211e-14
1,16,IEV,fear,20,0.88586,20,17.6366,684,73.8489,74.5488,74.5989,75.4988,0.1,fear_9.png,9.86978396420412e-14,8.73175408643448e-16
1,17,IEV,fear,25,0.85036,0,20.8991,1234,75.5989,76.8487,76.8988,77.7987,1.1,fear_12.png,1.94667834367773e-13,9.75095524210229e-16
1,18,IEV,fear,17,0.88511,17,15.1063,701,78.8987,79.6153,79.6653,80.5652,11.1,fear_24.png,1.08800193979774e-14,5.17630814611421e-17
1,19,IEV,fear,17,0.88919,17,15.28,601,91.6648,92.2815,92.3315,93.2314,3.1,fear_25.png,6.6340364880179e-15,2.51418286444761e-17
1,20,IEV,fear,23,0.8828,23,19.9071,751,96.3313,97.0979,97.1479,98.0478,0.1,fear_20.png,1.87664347133595e-14,4.34465988338472e-17
1,21,IEV,fear,29,0.86717,0,24.7836,1018,98.1479,99.1811,99.2311,100.1311,4.1,fear_7.png,7.33883536166083e-15,1.43485910048024e-17
1,22,IEV,fear,16,0.88511,16,14.2212,701,104.2309,104.9475,104.9975,105.8975,1.1,fear_22.png,2.38996856709199e-15,4.38490209483035e-18
1,23,IEV,fear,18,0.88654,18,15.7479,668,107.0474,107.7307,107.7808,108.6807,1.1,fear_14.png,2.41742937300182e-15,3.71421888425403e-18
1,24,IEV,fear,66,0.61621,0,40.516,2834,109.7973,112.6472,112.6972,113.5971,0.1,fear_15.png,3.18393863464356e-05,2.83749772673105e-07
