run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,DEV,scram,76,0.70263,76,53.2596,751,8.0759,8.8425,8.8931,9.7925,5.1,scram_2.png
1,2,DEV,scram,76,0.55581,0,42.0953,1451,14.9757,16.4422,16.4922,17.3921,1.1,scram_7.png
1,3,DEV,scram,75,0.4999,0,37.581,1784,18.4921,20.292,20.342,21.242,2.1,scram_20.png
1,4,DEV,scram,68,0.69861,0,47.4469,768,23.3586,24.1418,24.1919,25.0918,5.1,scram_12.png
1,5,DEV,scram,76,0.39659,76,30.1485,2601,30.1916,32.8081,32.8582,33.7581,0.1,scram_19.png
1,6,DEV,scram,84,0.40353,84,33.8218,2534,33.8581,36.408,36.458,37.3579,0.1,scram_4.png
1,7,DEV,scram,79,0.38829,0,30.7791,2684,37.458,40.1578,40.2078,41.1078,1.1,scram_15.png
1,8,DEV,scram,67,0.72676,0,48.7554,651,42.2078,42.8743,42.9244,43.8243,0.1,scram_24.png
1,9,DEV,scram,77,0.50239,77,38.7402,1768,43.9244,45.7076,45.7576,46.6575,3.1,scram_5.png
1,10,DEV,scram,81,0.50505,0,40.9309,1751,49.7574,51.524,51.574,52.4739,3.1,scram_9.png
1,11,DEV,scram,72,0.72676,72,52.3892,651,55.5739,56.2404,56.2904,57.1904,0.1,scram_18.png
1,12,DEV,scram,74,0.71051,74,52.2724,718,57.2904,58.0237,58.0737,58.9737,1.1,scram_3.png
1,13,DEV,scram,75,0.73488,75,54.9976,618,60.0737,60.707,60.7569,61.6569,1.1,scram_21.png
1,14,DEV,scram,74,0.73488,74,54.2628,618,62.7568,63.3901,63.4402,64.3401,1.1,scram_17.png
1,15,DEV,scram,69,0.72676,69,50.2089,651,65.4401,66.1067,66.1567,67.0566,4.1,scram_1.png
1,16,DEV,scram,72,0.73488,72,52.793,618,71.1565,71.7897,71.8398,72.7397,10.1,scram_16.png
1,17,DEV,scram,71,0.71051,0,50.1408,718,82.8393,83.5726,83.6226,84.5225,1.1,scram_14.png
1,18,DEV,scram,74,0.54105,0,40.0998,1534,85.6225,87.1724,87.2225,88.1224,2.1,scram_6.png
1,19,DEV,scram,77,0.45235,0,35.0292,2118,90.2223,92.3555,92.4056,93.3055,5.1,scram_22.png
1,20,DEV,scram,83,0.38663,0,32.2134,2701,98.4053,101.1218,101.1718,102.0718,0.1,scram_23.png
