run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,p_chosen
1,33,IEV,fear,26,0.85986,26,22.2759,1118,178.264,179.3972,179.4473,180.3472,9.1,fear_8.png,4.37159775089063e-15
1,34,IEV,fear,20,0.86717,20,16.979,1018,189.4636,190.4968,190.5468,191.4467,0.1,fear_16.png,2.49586655989794e-15
1,35,IEV,fear,33,0.82783,33,27.6383,1468,191.5634,193.0466,193.0967,193.9966,1.1,fear_6.png,4.33215614591189e-14
1,36,IEV,fear,72,0.57671,0,41.7258,3034,195.1132,198.1631,198.2131,199.113,5.1,fear_5.png,3.10783893213898e-05
1,37,IEV,fear,56,0.67839,56,37.7454,2501,204.2295,206.746,206.7961,207.696,4.1,fear_17.png,5.5472761068557e-08
1,38,IEV,fear,94,0.4982,94,47.0524,3417,211.8126,215.2457,215.2957,216.1956,3.1,fear_20.png,0.00123521832415577
1,39,IEV,fear,22,0.89152,22,19.3075,534,219.3122,219.8621,219.9122,220.8121,1.1,fear_21.png,1.33497428483942e-17
1,40,IEV,fear,26,0.8559,26,21.9188,1168,221.9121,223.0953,223.1453,224.0453,6.1,fear_13.png,2.82893247238266e-16
1,41,IEV,fear,106,0.47025,106,49.7918,3551,230.1617,233.7282,233.7782,234.6782,0.1,fear_7.png,0.00132322551368157
1,42,IEV,fear,91,0.52576,91,47.7659,3284,234.7948,238.0947,238.1447,239.0446,0.1,fear_12.png,1.43752596283106e-05
1,43,IEV,fear,103,0.48424,0,49.663,3484,239.1614,242.6611,242.7112,243.6111,0.1,fear_11.png,0.00139483868245061
1,44,IEV,fear,80,0.54283,80,43.6765,3201,243.7278,246.9443,246.9944,247.8943,10.1,fear_23.png,2.71749768672365e-05
1,45,IEV,fear,77,0.59009,77,45.6401,2967,258.0106,260.9937,261.0437,261.9436,0.1,fear_4.png,7.23066147572469e-07
1,46,IEV,fear,106,0.47714,106,50.4465,3518,262.0603,265.5935,265.6435,266.5434,0.1,fear_19.png,0.00139020467681652
1,47,IEV,fear,91,0.53606,0,48.8756,3234,266.6601,269.9099,269.96,270.8599,1.1,fear_3.png,3.21370225796521e-05
1,48,IEV,fear,73,0.58671,73,42.8853,2984,271.9766,274.9764,275.0264,275.9264,2.1,fear_15.png,5.79297500097702e-07
1,49,IEV,fear,109,0.4738,109,51.5333,3534,278.0596,281.6094,281.6595,282.5594,1.1,fear_18.png,0.00128648393880216
1,50,IEV,fear,88,0.53934,88,47.6454,3218,283.6761,286.9092,286.9592,287.8592,12.1,fear_1.png,1.31780857407355e-05
2,51,CEV,scram,49,0.81886,49,40.2754,568,8.074,8.6573,8.7075,9.6073,1.1,scram_18.png,0.0266612715323375
2,52,CEV,scram,49,0.74271,49,36.2573,1101,10.724,11.8406,11.8906,12.7905,0.1,scram_2.png,0.000223615173193213
2,53,CEV,scram,59,0.65943,59,38.9783,1684,12.9072,14.6071,14.6571,15.5571,0.1,scram_14.png,7.44152946742262e-05
2,54,CEV,scram,72,0.54043,72,39.1617,2517,15.6738,18.2069,18.257,19.1569,0.1,scram_5.png,0.00123331697404635
2,55,CEV,scram,73,0.49514,73,36.0097,2834,19.2736,22.1234,22.1735,23.0734,4.1,scram_7.png,0.00789102265944151
2,56,CEV,scram,88,0.40229,88,35.3909,3484,27.1899,30.6897,30.7398,31.6397,1.1,scram_8.png,0.0120358703828519
2,57,CEV,scram,102,0.36657,0,37.3666,3734,32.7563,36.5061,36.5562,37.4561,0.1,scram_4.png,1.25148629169546e-11
2,58,CEV,scram,41,0.826,41,33.696,518,37.5728,38.1061,38.1561,39.056,0.1,scram_9.png,1.9493514226545e-08
2,59,CEV,scram,49,0.76886,0,37.7689,918,39.1727,40.106,40.156,41.056,1.1,scram_20.png,2.61523806406378e-11
2,60,CEV,scram,55,0.67843,55,37,1551,42.1726,43.7392,43.7892,44.6891,3.1,scram_11.png,3.14449903193953e-08
2,61,CEV,scram,57,0.60471,57,34.5811,2067,47.8057,49.8889,49.9389,50.8388,5.1,scram_24.png,0.000357838790480692
2,62,CEV,scram,68,0.51657,68,34.9337,2684,55.9553,58.6552,58.7052,59.6051,1.1,scram_1.png,0.0226871651411574
2,63,CEV,scram,74,0.47843,74,35.5647,2951,60.7218,63.6883,63.7383,64.6382,2.1,scram_12.png,0.00558952722628545
2,64,CEV,scram,90,0.388,0,35.06,3584,66.7549,70.3546,70.4047,71.3046,5.1,scram_6.png,1.97590403237118e-11
2,65,CEV,scram,74,0.53086,0,39.1234,2584,76.4211,79.0209,79.071,79.9709,0.1,scram_21.png,0.0132651600577448
2,66,CEV,scram,79,0.46657,0,37,3034,80.0876,83.1374,83.1874,84.0874,0.1,scram_23.png,2.44916051051531e-05
2,67,CEV,scram,49,0.83086,49,40.3234,484,84.2041,84.704,84.7541,85.654,2.1,scram_22.png,2.78264641441741e-05
2,68,CEV,scram,45,0.75229,45,33.9909,1034,87.7706,88.8205,88.8706,89.7705,8.1,scram_25.png,0.000147579088353201
2,69,CEV,scram,52,0.69986,0,36.3001,1401,97.8869,99.3034,99.3534,100.2534,2.1,scram_17.png,0.000106985723277683
2,70,CEV,scram,58,0.62843,58,36.3716,1901,102.37,104.2865,104.3366,105.2365,8.1,scram_10.png,0.00371286662715903
2,71,CEV,scram,62,0.557,62,34.772,2401,113.3528,115.7693,115.8194,116.7193,3.1,scram_19.png,0.0175328854620678
2,72,CEV,scram,84,0.47129,0,39.3564,3001,119.8359,122.8524,122.9024,123.8023,0.1,scram_15.png,2.87293174479914e-05
2,73,CEV,scram,86,0.40943,0,35.3623,3434,123.9191,127.3688,127.4189,128.3188,0.1,scram_13.png,7.21292797207439e-10
2,74,CEV,scram,44,0.826,44,36.174,518,128.4355,128.9688,129.0188,129.9188,1.1,scram_3.png,0.00122420965152771
2,75,CEV,scram,45,0.74743,0,33.2629,1068,131.0521,132.1353,132.1853,133.0852,1.1,scram_16.png,0.000202175307283158
2,76,CEV,scram,52,0.67371,52,34.9789,1584,134.2019,135.8018,135.8518,136.7518,0.1,scram_20.png,0.00229157552218425
2,77,CEV,scram,68,0.56171,0,38.1234,2368,136.8685,139.2516,139.3017,140.2016,4.1,scram_12.png,0.00383404251048948
2,78,CEV,scram,60,0.61414,0,37,2001,144.3181,146.3347,146.3847,147.2846,10.1,scram_14.png,0.0029928960378188
2,79,CEV,scram,52,0.68086,52,35.6383,1534,157.4009,158.9508,159.0008,159.9008,0.1,scram_13.png,0.00290190596842742
2,80,CEV,scram,47,0.73314,0,34.8006,1168,160.0674,161.2507,161.3007,162.2006,7.1,scram_11.png,0.00130546808676084
2,81,CEV,scram,52,0.67129,0,34.9861,1601,169.317,170.9336,170.9836,171.8836,0.1,scram_24.png,0.00110014743595691
2,82,CEV,scram,47,0.79743,47,37.7974,718,172.0003,172.7335,172.7835,173.6835,1.1,scram_21.png,0.00606887829514757
2,83,CEV,scram,46,0.73557,0,34.0577,1151,174.8001,175.9667,176.0167,176.9167,2.1,scram_3.png,0.000569154210773379
2,84,CEV,scram,69,0.55943,0,38.6783,2384,179.0499,181.4498,181.4998,182.3998,5.1,scram_10.png,0.000880925675562749
2,85,CEV,scram,75,0.48557,0,36.5144,2901,187.5162,190.4328,190.4828,191.3827,4.1,scram_9.png,1.39499158970145e-05
2,86,CEV,scram,97,0.37371,0,36.2526,3684,195.4992,199.199,199.2491,200.149,2.1,scram_2.png,1.11722377277309e-10
2,87,CEV,scram,45,0.81657,45,37,584,202.2656,202.8655,202.9155,203.8155,0.1,scram_5.png,0.0125905560183858
2,88,CEV,scram,48,0.81886,48,39.4566,568,203.9322,204.5155,204.5655,205.4654,0.1,scram_15.png,0.0127265518785807
2,89,CEV,scram,44,0.82129,44,36.1787,551,205.5821,206.1487,206.1988,207.0987,0.1,scram_17.png,0.0137843654000153
2,90,CEV,scram,47,0.78314,0,37,818,207.2154,208.0486,208.0987,208.9987,4.1,scram_1.png,0.00288382318370269
2,91,CEV,scram,54,0.74029,54,39.9611,1118,213.1151,214.2484,214.2984,215.1983,0.1,scram_8.png,0.000569551097835162
2,92,CEV,scram,51,0.74029,0,37.7403,1118,215.315,216.4483,216.4983,217.3982,3.1,scram_4.png,0.000497106022309994
2,93,CEV,scram,57,0.66414,57,37.6641,1651,220.5148,222.1814,222.2314,223.1313,0.1,scram_23.png,0.000256277119783273
2,94,CEV,scram,53,0.676,53,35.648,1568,223.248,224.8312,224.8813,225.7812,0.1,scram_6.png,0.00050895673963279
2,95,CEV,scram,52,0.676,52,34.972,1568,225.8979,227.4811,227.5312,228.4311,0.1,scram_18.png,0.000840645461862255
2,96,CEV,scram,52,0.676,0,34.972,1568,228.5478,230.131,230.181,231.081,6.1,scram_22.png,0.000434668815709793
2,97,CEV,scram,57,0.61171,57,35.1649,2018,237.1974,239.2306,239.2806,240.1806,3.1,scram_16.png,0.00072088160621328
2,98,CEV,scram,59,0.61657,59,36.3834,1984,243.2971,245.297,245.347,246.247,1.1,scram_25.png,0.00181638658381101
2,99,CEV,scram,62,0.63557,62,39.5423,1851,247.3636,249.2302,249.2802,250.1801,5.1,scram_19.png,0.00372616791523237
2,100,CEV,scram,56,0.62371,56,35.1289,1934,255.2967,257.2465,257.2965,258.1964,12.1,scram_7.png,0.0055596541299637
3,101,DEV,fear,80,0.61739,0,49.4788,1134,8.0154,9.1653,9.2154,10.1153,0.1,fear_1.png,0.00265957446808511
3,102,DEV,fear,75,0.46356,75,34.8294,2034,10.232,12.2819,12.3319,13.2318,1.1,fear_10.png,0.00556079642868459
3,103,DEV,fear,81,0.38031,81,30.6187,2767,14.3485,17.1316,17.1817,18.0816,0.1,fear_15.png,0.0203714955255156
3,104,DEV,fear,80,0.35364,0,28.4118,3067,18.1983,21.2815,21.3315,22.2314,4.1,fear_22.png,1.47590306480643e-07
3,105,DEV,fear,86,0.29981,0,25.7864,3751,26.3479,30.1144,30.1645,31.0644,1.1,fear_21.png,2.98330591310463e-20
3,106,DEV,fear,76,0.42177,76,32.1758,2368,32.181,34.5642,34.6143,35.5142,7.1,fear_19.png,0.0102320556969743
3,107,DEV,fear,78,0.4316,78,33.6696,2284,42.6306,44.9304,44.9804,45.8804,6.1,fear_13.png,0.02297407583937
3,108,DEV,fear,80,0.41994,0,33.7381,2384,51.9968,54.3967,54.4467,55.3466,1.1,fear_5.png,0.00867523956984008
3,109,DEV,fear,78,0.44175,78,34.3367,2201,56.4633,58.6798,58.7299,59.6298,0.1,fear_4.png,0.0275626228127179
3,110,DEV,fear,75,0.42372,0,31.8778,2351,59.7465,62.113,62.163,63.063,0.1,fear_25.png,0.00936560496719824
3,111,DEV,fear,83,0.40522,0,33.5383,2518,63.1797,65.7129,65.7629,66.6628,7.1,fear_11.png,0.000960529252633734
3,112,DEV,fear,78,0.54385,78,42.4438,1518,73.7792,75.3125,75.3625,76.2624,5.1,fear_23.png,0.00112292458853123
3,113,DEV,fear,76,0.56814,76,43.4173,1384,81.3789,82.7788,82.8288,83.7288,0.1,fear_17.png,0.00230068612841826
3,114,DEV,fear,77,0.55274,0,42.4591,1468,83.8454,85.3287,85.3787,86.2786,1.1,fear_20.png,0.00115060549802616
3,115,DEV,fear,76,0.45896,0,34.9999,2068,87.3953,89.4785,89.5285,90.4284,0.1,fear_2.png,0.0151578823281338
3,116,DEV,fear,81,0.4257,0,34.5566,2334,90.5452,92.895,92.945,93.845,0.1,fear_16.png,0.0019101243030695
3,117,DEV,fear,76,0.52667,0,40.2821,1618,93.9617,95.5949,95.6449,96.5448,0.1,fear_3.png,0.00526692588985377
3,118,DEV,fear,85,0.42958,85,36.543,2301,96.6615,98.9781,99.0281,99.928,1.1,fear_12.png,0.00982164831760703
3,119,DEV,fear,82,0.4999,82,41.0803,1784,101.0613,102.8612,102.9113,103.8112,1.1,fear_6.png,0.0130392599247986
3,120,DEV,fear,83,0.42958,0,35.6839,2301,104.9279,107.2444,107.2944,108.1943,0.1,fear_7.png,0.00401555723714133
3,121,DEV,fear,76,0.50239,76,38.2378,1768,108.311,110.0942,110.1443,111.0442,9.1,fear_18.png,0.0163228782211197
3,122,DEV,fear,80,0.50774,80,40.6054,1734,120.1605,121.9104,121.9604,122.8604,3.1,fear_8.png,0.0163562383541697
3,123,DEV,fear,82,0.44389,82,36.252,2184,125.9769,128.1768,128.2268,129.1268,8.1,fear_14.png,0.00413451691829714
3,124,DEV,fear,80,0.51577,80,41.1405,1684,137.2431,138.943,138.993,139.893,9.1,fear_9.png,0.0165506767333871
3,125,DEV,fear,83,0.41611,0,34.7244,2418,149.0093,151.443,151.4925,152.3924,4.1,fear_24.png,8.03283106057234e-05
3,126,DEV,fear,82,0.51838,0,42.3506,1668,156.5089,158.1921,158.2422,159.1421,1.1,fear_23.png,0.0154615217021142
3,127,DEV,fear,77,0.46809,0,36.0495,2001,160.2588,162.2753,162.3253,163.2253,1.1,fear_2.png,0.00802394572626212
3,128,DEV,fear,78,0.39998,0,31.1661,2568,164.3419,166.9251,166.9751,167.8751,6.1,fear_21.png,2.19397035517384e-05
3,129,DEV,fear,74,0.72261,74,53.6253,668,173.9915,174.6747,174.7248,175.6247,0.1,fear_4.png,0.0104011616927857
3,130,DEV,fear,75,0.62785,75,47.0046,1084,175.7414,176.8413,176.8914,177.7913,0.1,fear_14.png,0.00106815391566517
3,131,DEV,fear,78,0.55292,0,43.0232,1467,177.9085,179.3912,179.4417,180.3412,0.1,fear_8.png,0.000413199478170032
3,132,DEV,fear,82,0.49729,0,40.8989,1801,180.4579,182.2744,182.3244,183.2244,7.1,fear_13.png,7.67661797804794e-05
3,133,DEV,fear,81,0.4316,0,34.9644,2284,190.3408,192.6407,192.6907,193.5906,2.1,fear_3.png,7.16885817253898e-07
3,134,DEV,fear,79,0.37098,79,29.232,2868,195.7073,198.5905,198.6404,199.5403,3.1,fear_1.png,2.61063364136203e-08
3,135,DEV,fear,70,0.62071,0,43.4839,1118,202.6569,203.7902,203.8402,204.7401,0.1,fear_20.png,0.0033227655263591
3,136,DEV,fear,76,0.46809,0,35.5814,2001,204.8568,206.8733,206.9234,207.8233,2.1,fear_15.png,0.000551810496802473
3,137,DEV,fear,83,0.41433,0,34.1827,2434,209.9399,212.3898,212.4398,213.3397,1.1,fear_22.png,2.02449541913624e-05
3,138,DEV,fear,82,0.36037,0,29.5969,2988,214.4564,217.4562,217.5062,218.4062,0.1,fear_24.png,1.38938321732945e-08
3,139,DEV,fear,80,0.51838,80,41.3138,1668,218.5229,220.2061,220.2561,221.1561,0.1,fear_12.png,0.000346687677326321
3,140,DEV,fear,74,0.50239,74,37.233,1768,221.2728,223.056,223.106,224.0059,2.1,fear_10.png,0.000293443984314085
3,141,DEV,fear,73,0.54105,73,39.5588,1534,226.1225,227.6724,227.7225,228.6224,2.1,fear_19.png,0.00060542504225656
3,142,DEV,fear,81,0.52118,0,42.0203,1651,230.739,232.4056,232.4556,233.3555,3.1,fear_16.png,0.000443599182222175
3,143,DEV,fear,74,0.51577,0,38.0459,1684,236.4721,238.172,238.222,239.1219,4.1,fear_7.png,0.00043192960357175
3,144,DEV,fear,75,0.63487,0,47.4114,1051,243.2385,244.305,244.3551,245.255,3.1,fear_6.png,0.00611202160137715
3,145,DEV,fear,83,0.3665,0,30.3962,2918,248.3716,251.3047,251.3548,252.2547,0.1,fear_25.png,9.3568575829204e-08
3,146,DEV,fear,80,0.43353,0,34.6633,2268,252.3714,254.6546,254.7047,255.6046,2.1,fear_17.png,4.96041033721656e-05
3,147,DEV,fear,82,0.48717,82,39.709,1868,257.7212,259.6044,259.6544,260.5543,0.1,fear_18.png,0.000925462926329214
3,148,DEV,fear,73,0.54105,73,39.5588,1534,260.671,262.2209,262.2709,263.1709,6.1,fear_11.png,0.00250613725786377
3,149,DEV,fear,77,0.50239,77,38.7402,1768,269.2873,271.0705,271.1206,272.0205,0.1,fear_5.png,0.0011494414302074
3,150,DEV,fear,82,0.47985,0,39.2044,1918,272.1372,274.0704,274.1205,275.0204,12.1,fear_9.png,0.000378285992055259
4,151,IEV,scram,23,0.86485,23,19.8967,1051,8.0505,9.1171,9.1672,10.0671,1.1,scram_23.png,0.0212016412445633
4,152,IEV,scram,18,0.89203,18,15.6451,518,11.1838,11.717,11.7671,12.667,0.1,scram_16.png,0.0069342533703371
4,153,IEV,scram,35,0.80309,35,28.4719,1684,12.7837,14.4835,14.5336,15.4335,1.1,scram_17.png,0.0126350521972211
4,154,IEV,scram,42,0.75275,42,31.4001,2051,16.5502,18.6167,18.6667,19.5667,1.1,scram_2.png,0.0197538591603439
4,155,IEV,scram,55,0.71031,55,39.0192,2317,20.6833,23.0165,23.0665,23.9665,1.1,scram_1.png,0.0223090864689681
4,156,IEV,scram,59,0.63844,59,37.8239,2718,25.0831,27.8163,27.8663,28.7663,2.1,scram_8.png,0.0186448900241839
4,157,IEV,scram,71,0.58671,71,41.7119,2984,30.8829,33.8827,33.9327,34.8327,0.1,scram_20.png,0.0231153997592726
4,158,IEV,scram,92,0.50838,92,46.5484,3368,34.966,38.3492,38.3992,39.2991,4.1,scram_5.png,0.0252979005246362
4,159,IEV,scram,121,0.43557,0,52.5339,3717,43.4323,47.1654,47.2155,48.1154,0.1,scram_19.png,6.75572763167704e-09
4,160,IEV,scram,92,0.52225,92,47.9332,3301,48.2322,51.5486,51.5986,52.4986,7.1,scram_24.png,0.00368800061268144
4,161,IEV,scram,87,0.52906,87,46.0202,3268,59.615,62.8981,62.9482,63.8481,1.1,scram_6.png,0.0109165320733399
4,162,IEV,scram,99,0.50153,0,49.8981,3401,64.9647,68.3812,68.4312,69.3312,11.1,scram_7.png,0.000505320276319352
4,163,IEV,scram,72,0.61931,72,44.6577,2818,80.464,83.2972,83.3472,84.2472,3.1,scram_22.png,0.0219225075516635
4,164,IEV,scram,85,0.54958,85,46.5957,3168,87.3637,90.5469,90.5969,91.4969,6.1,scram_12.png,0.00805501651309685
4,165,IEV,scram,97,0.49466,0,48.2144,3434,97.63,101.0798,101.1298,102.0297,0.1,scram_4.png,7.58291901979082e-05
4,166,IEV,scram,71,0.6096,0,43.3634,2868,102.1464,105.0296,105.0796,105.9796,0.1,scram_3.png,0.0185309640940457
4,167,IEV,scram,15,0.89038,15,13.2825,568,106.1129,106.6962,106.7462,107.6461,0.1,scram_25.png,5.49113503470754e-23
4,168,IEV,scram,22,0.85986,0,18.8365,1118,107.7795,108.9128,108.9628,109.8627,0.1,scram_11.png,1.967286738057e-20
4,169,IEV,scram,34,0.81105,34,27.6987,1618,109.9961,111.6293,111.6793,112.5793,4.1,scram_14.png,2.25647276901359e-13
4,170,IEV,scram,40,0.77911,0,31.4515,1868,116.7124,118.5957,118.6457,119.5456,0.1,scram_15.png,3.28696864551215e-11
4,171,IEV,scram,48,0.71847,48,34.1388,2268,119.6623,121.9455,121.9956,122.8955,0.1,scram_9.png,3.67779396232092e-06
4,172,IEV,scram,91,0.53606,91,48.8756,3234,123.0455,126.2953,126.3454,127.2453,5.1,scram_21.png,0.01779897765146
4,173,IEV,scram,27,0.86833,27,23.7616,1001,132.3785,133.395,133.445,134.345,6.1,scram_18.png,1.58625324182814e-21
4,174,IEV,scram,49,0.70744,49,34.9717,2334,140.4781,142.8279,142.878,143.7779,4.1,scram_10.png,3.05317808059522e-06
4,175,IEV,scram,72,0.59327,72,42.5048,2951,147.9111,150.8776,150.9276,151.8275,0.1,scram_13.png,0.0140547525418511
4,176,IEV,scram,89,0.51191,89,45.3475,3351,151.9609,155.3274,155.3774,156.2774,0.1,scram_14.png,0.0134588456925255
4,177,IEV,scram,103,0.46691,0,48.0677,3567,156.4107,159.9939,160.0439,160.9438,3.1,scram_9.png,0.000620105380548553
4,178,IEV,scram,72,0.60313,72,43.1288,2901,164.0771,166.9935,167.0436,167.9435,2.1,scram_8.png,0.0161834225188851
4,179,IEV,scram,37,0.77454,37,28.749,1901,170.0768,171.9933,172.0434,172.9433,5.1,scram_10.png,2.32005754190424e-10
4,180,IEV,scram,55,0.67247,55,36.8054,2534,178.0764,180.6263,180.6763,181.5762,3.1,scram_2.png,0.000553738756353217
4,181,IEV,scram,78,0.59327,0,46.0644,2951,184.7095,187.676,187.726,188.6259,0.1,scram_4.png,0.0163374132313007
4,182,IEV,scram,49,0.70456,0,34.4814,2351,188.7593,191.1258,191.1759,192.0758,2.1,scram_5.png,1.9439865487952e-05
4,183,IEV,scram,53,0.67247,53,35.4605,2534,194.2091,196.759,196.8089,197.7089,3.1,scram_15.png,0.000387520163177638
4,184,IEV,scram,86,0.55304,0,47.5262,3151,200.8421,204.0086,204.0586,204.9586,1.1,scram_17.png,0.0163748989282501
4,185,IEV,scram,111,0.44601,0,49.4696,3667,206.0919,209.775,209.8251,210.725,2.1,scram_19.png,0.000129094116289303
4,186,IEV,scram,72,0.57329,0,41.3551,3051,212.8582,215.9248,215.9748,216.8747,0.1,scram_21.png,0.0150422856442429
4,187,IEV,scram,55,0.6694,55,37.0196,2551,217.0081,219.5746,219.6247,220.5246,8.1,scram_12.png,0.00531370205686394
4,188,IEV,scram,27,0.82783,27,22.6713,1468,228.6575,230.1408,230.1908,231.0907,4.1,scram_6.png,1.10678543447704e-10
4,189,IEV,scram,58,0.64485,58,37.3912,2684,235.2239,237.9238,237.9738,238.8737,0.1,scram_24.png,0.0104489196793046
4,190,IEV,scram,74,0.58671,0,43.472,2984,239.0071,242.0069,242.057,242.9569,1.1,scram_7.png,0.015023648288126
4,191,IEV,scram,38,0.79247,38,30.2617,1768,244.0902,245.8734,245.9235,246.8234,9.1,scram_1.png,4.1566295119684e-07
4,192,IEV,scram,51,0.67553,51,34.5643,2517,255.9564,258.4896,258.5396,259.4395,1.1,scram_3.png,0.00522865405115312
4,193,IEV,scram,29,0.82613,29,23.6843,1484,260.5728,262.0727,262.1228,263.0227,1.1,scram_16.png,1.82399884086164e-09
4,194,IEV,scram,62,0.65714,62,40.4884,2618,264.156,266.7892,266.8392,267.7391,4.1,scram_13.png,0.00920712605554169
4,195,IEV,scram,55,0.69891,55,38.397,2384,271.8723,274.2722,274.3227,275.2222,2.1,scram_18.png,0.00234068386051934
4,196,IEV,scram,80,0.58332,0,46.5801,3001,277.3554,280.3719,280.422,281.3219,0.1,scram_25.png,0.0126094003262756
4,197,IEV,scram,0,0,0,0,4000,281.4553,285.4717,285.5218,286.4217,0.1,scram_22.png,1.80410879129845e-07
4,198,IEV,scram,48,0.69891,48,33.5046,2384,286.5551,288.9549,289.0049,289.9048,4.1,scram_20.png,0.0069421612216501
4,199,IEV,scram,36,0.81304,36,29.1273,1601,294.0547,295.6713,295.7213,296.6212,1.1,scram_11.png,6.70679702353029e-07
4,200,IEV,scram,53,0.6694,53,35.6808,2551,297.7545,300.3211,300.3711,301.271,12.1,scram_23.png,0.0132927948491411
5,201,DEV,happy,76,0.46809,76,35.5814,2001,8.0544,10.071,10.1211,11.021,0.1,happy_18.png,0.0370265488852978
5,202,DEV,happy,80,0.40008,80,31.9731,2567,11.1544,13.7375,13.7875,14.6875,2.1,happy_7.png,0.00356469698776189
5,203,DEV,happy,82,0.35643,0,29.3174,3034,16.8208,19.8706,19.9206,20.8206,2.1,happy_10.png,4.79818642303655e-13
