run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,DEV,scram,86,0.34667,0,29.6614,3151,8.0757,11.2422,11.2927,12.1921,5.1,scram_2.png
1,2,DEV,scram,71,0.73093,0,51.8666,634,17.3587,18.0086,18.0587,18.9585,1.1,scram_7.png
1,3,DEV,scram,72,0.63124,0,45.3079,1068,20.0919,21.1751,21.2252,22.125,2.1,scram_20.png
1,4,DEV,scram,73,0.49975,0,36.5719,1785,24.2417,26.0415,26.0916,26.9915,5.1,scram_12.png
1,5,DEV,scram,72,0.55581,72,39.8721,1451,32.0913,33.5579,33.6079,34.5078,0.1,scram_19.png
1,6,DEV,scram,80,0.5589,80,44.5208,1434,34.6079,36.0578,36.1078,37.0077,0.1,scram_4.png
1,7,DEV,scram,74,0.58392,0,43.2182,1301,37.1078,38.4243,38.4744,39.3743,1.1,scram_15.png
1,8,DEV,scram,72,0.56497,0,40.3967,1401,40.4743,41.8909,41.9409,42.8408,0.1,scram_24.png
1,9,DEV,scram,76,0.54987,76,41.7293,1484,42.9409,44.4407,44.4908,45.3907,3.1,scram_5.png
1,10,DEV,scram,78,0.62427,0,48.6686,1101,48.4906,49.6072,49.6572,50.5571,3.1,scram_9.png
1,11,DEV,scram,76,0.5937,76,44.9792,1251,53.6571,54.9236,54.9737,55.8737,0.1,scram_18.png
1,12,DEV,scram,77,0.59035,77,45.3671,1268,55.9736,57.2568,57.3069,58.2068,1.1,scram_3.png
1,13,DEV,scram,79,0.59707,0,46.9736,1234,59.3235,60.5734,60.6234,61.5233,1.1,scram_21.png
1,14,DEV,scram,78,0.57114,78,44.7447,1368,62.64,64.0232,64.0733,64.9732,1.1,scram_17.png
1,15,DEV,scram,74,0.56184,0,41.3412,1418,66.0732,67.5064,67.5564,68.4564,4.1,scram_1.png
1,16,DEV,scram,77,0.56184,77,43.0267,1418,72.5563,73.9895,74.0396,74.9394,10.1,scram_16.png
1,17,DEV,scram,74,0.59035,0,43.5961,1268,85.0557,86.3389,86.389,87.2889,1.1,scram_14.png
1,18,DEV,scram,73,0.57114,0,41.889,1368,88.3889,89.7721,89.8222,90.7221,2.1,scram_6.png
1,19,DEV,scram,75,0.54105,0,40.6409,1534,92.822,94.372,94.422,95.3219,5.1,scram_22.png
1,20,DEV,scram,79,0.56497,79,44.3515,1401,100.4217,101.8383,101.8883,102.7882,0.1,scram_23.png
1,21,DEV,scram,82,0.5589,0,45.6386,1434,102.8883,104.3381,104.3882,105.2881,0.1,scram_13.png
1,22,DEV,scram,73,0.54385,0,39.7246,1518,105.3882,106.9214,106.9714,107.8713,0.1,scram_25.png
1,23,DEV,scram,74,0.57434,74,42.6513,1351,107.9714,109.3379,109.388,110.2879,0.1,scram_11.png
1,24,DEV,scram,74,0.58064,0,43.0247,1318,110.3879,111.7211,111.7712,112.6711,4.1,scram_10.png
1,25,DEV,scram,74,0.56497,0,41.5266,1401,116.7877,118.2042,118.2543,119.1542,2.1,scram_8.png
1,26,DEV,scram,75,0.54105,0,40.6409,1534,121.2708,122.8207,122.8707,123.7707,8.1,scram_21.png
1,27,DEV,scram,74,0.58064,74,43.0247,1318,131.887,133.2202,133.2703,134.1702,4.1,scram_16.png
1,28,DEV,scram,77,0.54987,0,42.2792,1484,138.2868,139.7866,139.8366,140.7366,0.1,scram_14.png
1,29,DEV,scram,79,0.59035,79,46.5478,1268,140.8366,142.1198,142.1699,143.0698,3.1,scram_19.png
1,30,DEV,scram,76,0.58392,0,44.386,1301,146.1697,147.4863,147.5363,148.4362,2.1,scram_23.png
1,31,DEV,scram,80,0.37407,0,29.8143,2834,150.5362,153.3861,153.436,154.336,0.1,scram_4.png
1,32,DEV,scram,80,0.56184,0,44.7122,1418,154.436,155.8692,155.9193,156.8192,1.1,scram_3.png
1,33,DEV,scram,79,0.52118,79,40.978,1651,157.9359,159.6024,159.6525,160.5524,1.1,scram_1.png
