run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,IEV,fear,21,0.89561,21,18.5217,385,8.066,8.466,8.5165,9.4159,5.1,fear_11.png,0.030181074017554,3.0388631306318e-49
1,2,IEV,fear,25,0.8559,25,21.0629,1168,14.5325,15.7157,15.7658,16.6656,1.1,fear_8.png,0.000453449705580812,6.79347354681211e-40
1,3,IEV,fear,41,0.74266,41,30.7463,2117,17.7823,19.9154,19.9655,20.8654,2.1,fear_17.png,0.0146545189618481,1.13043887951974e-26
1,4,IEV,fear,78,0.54978,0,42.7369,3167,22.9654,26.1485,26.1986,27.0985,0.1,fear_13.png,6.35430533165993e-13,1.96402566744808e-11
1,5,IEV,fear,61,0.62259,61,38.2486,2801,27.2152,30.0317,30.0817,30.9816,1.1,fear_5.png,0.000312883463575218,1.899454165224e-07
1,6,IEV,fear,40,0.78588,40,31.6406,1818,32.0816,33.9148,33.9648,34.8648,3.1,fear_23.png,0.00436789291812751,1.40086774484314e-07
1,7,IEV,fear,130,0.39729,0,51.4816,3901,37.9647,41.8811,41.9312,42.8311,0.1,fear_18.png,4.05351637265902e-18,3.18372074435378e-17
1,8,IEV,fear,17,0.87664,0,14.7146,868,42.9311,43.8143,43.8644,44.7643,0.1,fear_19.png,2.62949097437662e-08,2.92574125792454e-11
1,9,IEV,fear,67,0.61291,67,41.3338,2851,44.8644,47.7309,47.7809,48.6808,2.1,fear_6.png,0.000216624332275635,0.000161739765907077
1,10,IEV,fear,116,0.44601,0,51.6997,3667,50.7807,54.4638,54.5139,55.4138,0.1,fear_16.png,3.47107857836042e-15,1.84851626058293e-15
1,11,IEV,fear,38,0.77911,38,29.8933,1868,55.5139,57.397,57.4471,58.347,0.1,fear_1.png,0.00196328940883479,0.00406744614728381
1,12,IEV,fear,48,0.72939,48,34.7511,2201,58.447,60.6635,60.7136,61.6135,0.1,fear_10.png,0.0256152571317866,0.0236848793618341
1,13,IEV,fear,71,0.61291,0,43.7854,2851,61.7135,64.58,64.6301,65.53,4.1,fear_4.png,3.41403283830738e-06,2.01643663279661e-06
1,14,IEV,fear,71,0.60979,71,43.3522,2867,69.6299,72.513,72.5631,73.463,0.1,fear_2.png,2.74623316588509e-05,1.35304529604349e-05
1,15,IEV,fear,68,0.60313,0,40.7163,2901,73.563,76.4795,76.5295,77.4294,4.1,fear_21.png,8.39280377386022e-06,2.19014784089759e-06
