run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,DEV,scram,83,0.42177,0,35.1282,2368,8.0683,10.4515,10.5021,11.4015,5.1,scram_2.png,0.00265957446808511,5.22719176287467e-44
1,2,DEV,scram,72,0.70668,0,50.6565,734,16.518,17.2679,17.318,18.2178,1.1,scram_7.png,0.00265957446808511,7.1908216893824e-53
1,3,DEV,scram,80,0.33994,0,27.1184,3234,19.3179,22.5676,22.6177,23.5176,2.1,scram_20.png,0.00265957446808511,1.62807959851046e-15
1,4,DEV,scram,70,0.62071,0,43.4839,1118,25.6342,26.7674,26.8175,27.7174,5.1,scram_12.png,0.00265957446808511,8.21095563570977e-25
1,5,DEV,scram,74,0.47511,74,35.0762,1951,32.8172,34.7838,34.8338,35.7337,0.1,scram_19.png,0.0262151868631103,2.65278599820468e-14
1,6,DEV,scram,83,0.44808,83,36.9912,2151,35.8338,38.0002,38.0503,38.9502,0.1,scram_4.png,0.0250320928261154,1.76499810285014e-10
1,7,DEV,scram,79,0.39325,0,31.1136,2634,39.0669,41.7167,41.7668,42.6667,1.1,scram_15.png,4.79623140614856e-06,9.81846574339494e-13
1,8,DEV,scram,67,0.7146,0,48.1995,701,43.7667,44.4833,44.5333,45.4332,0.1,scram_24.png,2.91677601803805e-15,1.01033095029594e-23
1,9,DEV,scram,72,0.69085,72,49.8372,801,45.5333,46.3499,46.3999,47.2998,3.1,scram_5.png,8.94914351810468e-09,2.2636900275405e-18
1,10,DEV,scram,80,0.5589,0,44.5208,1434,50.3997,51.8496,51.8997,52.7996,3.1,scram_9.png,0.000329861509547095,6.45699235595956e-17
1,11,DEV,scram,80,0.41994,80,33.7381,2384,55.8995,58.2993,58.3493,59.2492,0.1,scram_18.png,0.00831129992502756,9.53597131888706e-12
1,12,DEV,scram,78,0.56184,78,43.5885,1418,59.3493,60.7825,60.8326,61.7325,1.1,scram_3.png,4.72464704293408e-05,1.19960394515134e-13
1,13,DEV,scram,75,0.7146,75,53.9164,701,62.8325,63.549,63.5991,64.499,1.1,scram_21.png,1.69651919456659e-07,4.28485309636451e-15
1,14,DEV,scram,86,0.31648,86,27.0621,3534,65.599,69.1488,69.1989,70.0987,1.1,scram_17.png,0.000427750004609608,3.59593492477274e-08
1,15,DEV,scram,77,0.41802,0,32.3525,2401,71.1987,73.6152,73.6653,74.5652,4.1,scram_1.png,0.000922415276690203,2.42158705779063e-15
1,16,DEV,scram,77,0.56184,77,43.0267,1418,78.6651,80.0983,80.1483,81.0482,10.1,scram_16.png,0.00448356858256072,1.24803886700001e-14
1,17,DEV,scram,70,0.7146,0,50.3434,701,91.1478,91.8644,91.9144,92.8143,1.1,scram_14.png,4.48895192716803e-08,2.04996373736081e-20
1,18,DEV,scram,78,0.41246,0,31.9881,2451,93.9143,96.3808,96.4309,97.3308,2.1,scram_6.png,0.000247959697257689,1.96279148425349e-15
1,19,DEV,scram,82,0.28948,0,23.8249,3884,99.4308,103.3305,103.3806,104.2805,5.1,scram_22.png,2.756637265922e-10,0.00401609746256765
1,20,DEV,scram,76,0.67172,76,50.8336,884,109.3803,110.2802,110.3303,111.2301,0.1,scram_23.png,0.000145335949110398,0.000134839510106581
1,21,DEV,scram,84,0.48481,0,40.516,1884,111.3302,113.2301,113.2801,114.18,0.1,scram_13.png,0.00410818783535464,0.00519371712643309
1,22,DEV,scram,75,0.46356,0,34.8294,2034,114.28,116.3299,116.38,117.2799,0.1,scram_25.png,0.000455742463728,0.000256613514871028
1,23,DEV,scram,75,0.56497,75,42.0916,1401,117.3799,118.7965,118.8465,119.7464,0.1,scram_11.png,0.017903800249819,0.00930080710775698
1,24,DEV,scram,82,0.31395,0,25.6139,3567,119.8465,123.4296,123.4797,124.3795,4.1,scram_10.png,2.48503841996202e-13,1.87642640663785e-08
1,25,DEV,scram,69,0.74333,0,50.9758,584,128.496,129.096,129.146,130.0459,2.1,scram_8.png,3.95517114557302e-05,0.000281286640272491
