run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,full_rtpred_explore,full_rtpred_exploit
2,56,CEV,scram,42,0.81171,42,33.7531,618,21.9802,22.6134,22.6635,23.5634,1.1,scram_8.png,NaN,25
2,57,CEV,scram,47,0.80943,0,37.8094,634,24.6801,25.33,25.38,26.2799,0.1,scram_4.png,NaN,25
2,58,CEV,scram,40,0.83314,40,33.6674,468,26.3966,26.8799,26.9299,27.8299,0.1,scram_9.png,NaN,25
2,59,CEV,scram,47,0.79743,0,37.7974,718,27.9466,28.6798,28.7299,29.6298,1.1,scram_20.png,NaN,25
2,60,CEV,scram,45,0.82129,45,37,551,30.7465,31.313,31.3631,32.263,3.1,scram_11.png,NaN,25
2,61,CEV,scram,41,0.83086,41,33.6766,484,35.3796,35.8795,35.9295,36.8295,5.1,scram_24.png,NaN,25
2,62,CEV,scram,40,0.83314,40,33.6674,468,41.946,42.4292,42.4792,43.3792,1.1,scram_1.png,NaN,25
2,63,CEV,scram,44,0.79029,44,34.6291,768,44.4959,45.2791,45.3291,46.2291,2.1,scram_12.png,NaN,25
2,64,CEV,scram,41,0.80457,41,32.9771,668,48.3457,49.029,49.079,49.9789,5.1,scram_6.png,NaN,25
2,65,CEV,scram,48,0.83557,0,40.3423,451,55.0954,55.562,55.6121,56.5119,0.1,scram_21.png,NaN,25
2,66,CEV,scram,45,0.81657,45,37,584,56.6286,57.2286,57.2786,58.1786,0.1,scram_23.png,NaN,25
2,67,CEV,scram,50,0.80943,50,40.2377,634,58.2953,58.9452,58.9952,59.8951,2.1,scram_22.png,NaN,25
2,68,CEV,scram,41,0.82129,41,33.7149,551,62.0117,62.5784,62.6284,63.5283,8.1,scram_25.png,NaN,25
2,69,CEV,scram,44,0.81414,44,36.1859,601,71.6447,72.2613,72.3113,73.2112,2.1,scram_17.png,NaN,25
2,70,CEV,scram,45,0.80943,45,36.1906,634,75.3279,75.9778,76.0278,76.9277,8.1,scram_10.png,NaN,25
2,71,CEV,scram,41,0.81414,41,33.7434,601,85.0607,85.6773,85.7274,86.6273,3.1,scram_19.png,NaN,25
2,72,CEV,scram,56,0.726,0,40.63,1218,89.7439,90.9771,91.0272,91.9271,0.1,scram_15.png,NaN,25
2,73,CEV,scram,40,0.83314,40,33.6674,468,92.0604,92.5437,92.5938,93.4937,0.1,scram_13.png,NaN,25
2,74,CEV,scram,44,0.81657,44,36.1834,584,93.6104,94.2104,94.2604,95.1603,1.1,scram_3.png,NaN,25
2,75,CEV,scram,40,0.826,40,32.87,518,96.277,96.8102,96.8602,97.7602,1.1,scram_16.png,NaN,25
2,76,CEV,scram,43,0.8,43,34.6,700,98.8773,99.5934,99.6434,100.5434,0.1,scram_20.png,NaN,25
2,77,CEV,scram,48,0.80457,48,38.6091,668,100.6601,101.3433,101.3934,102.2933,4.1,scram_12.png,NaN,25
2,78,CEV,scram,48,0.76886,48,37,918,106.4098,107.3431,107.3931,108.293,10.1,scram_14.png,NaN,25
2,79,CEV,scram,54,0.66414,54,35.6717,1651,118.4093,120.0759,120.1259,121.0258,0.1,scram_13.png,NaN,25
2,80,CEV,scram,45,0.77129,45,34.6861,901,121.1425,122.0591,122.1091,123.0091,7.1,scram_11.png,NaN,25
2,81,CEV,scram,42,0.82843,42,34.5147,501,130.1254,130.642,130.6921,131.592,0.1,scram_24.png,NaN,25
2,82,CEV,scram,49,0.77371,49,37.7737,884,131.7088,132.6086,132.6587,133.5586,1.1,scram_21.png,NaN,25
2,83,CEV,scram,49,0.70457,0,34.1817,1368,134.6752,136.0585,136.1085,137.0085,2.1,scram_3.png,NaN,25
2,84,CEV,scram,48,0.83086,0,39.4926,484,139.1251,139.625,139.675,140.575,5.1,scram_10.png,NaN,25
2,85,CEV,scram,49,0.74743,49,36.2526,1068,145.6914,146.7747,146.8247,147.7247,4.1,scram_9.png,NaN,25
2,86,CEV,scram,49,0.73086,49,35.5383,1184,151.8412,153.0411,153.0911,153.991,2.1,scram_2.png,NaN,25
2,87,CEV,scram,53,0.69743,53,37,1418,156.1076,157.5409,157.591,158.4908,0.1,scram_5.png,NaN,25
2,88,CEV,scram,56,0.69271,0,39.0781,1451,158.6075,160.0741,160.1242,161.0241,0.1,scram_15.png,NaN,25
2,89,CEV,scram,55,0.65943,55,36.3406,1684,161.1408,162.8407,162.8907,163.7906,0.1,scram_17.png,NaN,25
2,90,CEV,scram,56,0.66414,0,37,1651,163.9073,165.5739,165.6239,166.5238,4.1,scram_1.png,NaN,25
2,91,CEV,scram,49,0.82129,49,40.2851,551,170.6403,171.207,171.257,172.1569,0.1,scram_8.png,NaN,25
2,92,CEV,scram,54,0.69986,0,37.6999,1401,172.2736,173.6902,173.7402,174.6401,3.1,scram_4.png,NaN,25
2,93,CEV,scram,66,0.56657,0,37.5666,2334,177.7567,180.1066,180.1566,181.0566,0.1,scram_23.png,NaN,25
2,94,CEV,scram,44,0.79743,44,35.4051,718,181.1732,181.9065,181.9565,182.8565,0.1,scram_6.png,NaN,25
2,95,CEV,scram,45,0.76886,45,34.6934,918,182.9732,183.9064,183.9564,184.8564,0.1,scram_18.png,NaN,25
2,96,CEV,scram,46,0.74986,0,34.7504,1051,184.9731,186.0396,186.0897,186.9896,6.1,scram_22.png,NaN,25
2,97,CEV,scram,41,0.83314,41,34.5006,468,193.106,193.5893,193.6393,194.5393,3.1,scram_16.png,NaN,25
2,98,CEV,scram,53,0.688,53,36.312,1484,197.6558,199.1557,199.2058,200.1057,1.1,scram_25.png,NaN,25
2,99,CEV,scram,53,0.757,53,40.028,1001,201.2224,202.2389,202.289,203.1889,5.1,scram_19.png,NaN,25
2,100,CEV,scram,47,0.74029,47,34.7791,1118,208.3054,209.4386,209.4887,210.3886,12.1,scram_7.png,NaN,25
3,101,DEV,fear,82,0.53516,0,44.0256,1568,8.0716,9.6549,9.705,10.6049,0.1,fear_1.png,133,133
3,102,DEV,fear,68,0.74333,68,50.2325,584,10.7216,11.3215,11.3715,12.2714,1.1,fear_10.png,NaN,133
3,103,DEV,fear,71,0.72676,71,51.6624,651,13.3881,14.0547,14.1047,15.0047,0.1,fear_15.png,NaN,25
3,104,DEV,fear,70,0.72261,70,50.7349,668,15.1214,15.8046,15.8547,16.7546,4.1,fear_22.png,NaN,25
3,105,DEV,fear,73,0.76866,73,55.9327,484,20.8711,21.3711,21.4211,22.321,1.1,fear_21.png,NaN,25
3,106,DEV,fear,67,0.75997,67,50.9558,518,23.4377,23.9709,24.021,24.9209,7.1,fear_19.png,NaN,25
3,107,DEV,fear,71,0.69085,71,49.1463,801,32.0539,32.8705,32.9206,33.8205,6.1,fear_13.png,NaN,25
3,108,DEV,fear,73,0.70668,73,51.3632,734,39.937,40.6869,40.7369,41.6368,1.1,fear_5.png,NaN,25
3,109,DEV,fear,72,0.66045,72,47.5445,934,42.7535,43.7034,43.7535,44.6534,0.1,fear_4.png,NaN,25
3,110,DEV,fear,66,0.74734,0,49.6621,568,44.7701,45.3533,45.4034,46.3033,0.1,fear_25.png,NaN,25
3,111,DEV,fear,75,0.70263,0,52.5569,751,46.42,47.1866,47.2366,48.1366,7.1,fear_11.png,NaN,25
3,112,DEV,fear,76,0.62427,76,47.42,1101,55.253,56.3695,56.4195,57.3195,5.1,fear_23.png,NaN,25
3,113,DEV,fear,74,0.67172,74,49.4902,884,62.436,63.3359,63.3859,64.2859,0.1,fear_17.png,NaN,25
3,114,DEV,fear,74,0.66403,0,49.0652,918,64.4026,65.3358,65.3858,66.2858,1.1,fear_20.png,NaN,25
3,115,DEV,fear,70,0.68689,70,48.2549,818,67.4024,68.2357,68.2857,69.1856,0.1,fear_2.png,NaN,25
3,116,DEV,fear,77,0.56814,77,43.9855,1384,69.3023,70.7022,70.7523,71.6522,0.1,fear_16.png,NaN,25
3,117,DEV,fear,77,0.52118,0,39.9356,1651,71.7689,73.4354,73.4855,74.3854,0.1,fear_3.png,NaN,25
3,118,DEV,fear,86,0.38663,86,33.3733,2701,74.5022,77.2186,77.2686,78.1686,1.1,fear_12.png,NaN,25
3,119,DEV,fear,85,0.40886,85,34.614,2484,79.2852,81.7851,81.8351,82.735,1.1,fear_6.png,NaN,25
3,120,DEV,fear,84,0.38663,0,32.6,2701,83.8517,86.5682,86.6182,87.5182,0.1,fear_7.png,NaN,25
3,121,DEV,fear,74,0.57758,74,42.8433,1334,87.6349,88.9848,89.0348,89.9348,9.1,fear_18.png,NaN,25
3,122,DEV,fear,78,0.57434,78,44.9487,1351,99.0677,100.4343,100.4843,101.3842,3.1,fear_8.png,NaN,25
3,123,DEV,fear,79,0.53516,79,42.4201,1568,104.5008,106.084,106.134,107.034,8.1,fear_14.png,NaN,25
3,124,DEV,fear,78,0.59035,78,45.9575,1268,115.1503,116.4336,116.4836,117.3835,9.1,fear_9.png,NaN,34
3,125,DEV,fear,80,0.53809,80,43.1501,1551,126.4999,128.0664,128.1164,129.0164,4.1,fear_24.png,NaN,35
3,126,DEV,fear,87,0.34398,0,29.8043,3184,133.1329,136.3327,136.3828,137.2827,1.1,fear_23.png,NaN,37
3,127,DEV,fear,78,0.44175,0,34.3367,2201,138.3993,140.6159,140.6659,141.5658,1.1,fear_2.png,NaN,37
3,128,DEV,fear,75,0.51577,0,38.5616,1684,142.6825,144.3824,144.4324,145.3323,6.1,fear_21.png,NaN,34
3,129,DEV,fear,83,0.38345,83,31.985,2734,151.4488,154.1986,154.2486,155.1486,0.1,fear_4.png,NaN,25
3,130,DEV,fear,77,0.56184,77,43.0267,1418,155.2653,156.6985,156.7485,157.6485,0.1,fear_14.png,NaN,25
3,131,DEV,fear,78,0.5589,0,43.403,1434,157.7651,159.215,159.2651,160.1656,0.1,fear_8.png,NaN,25
3,132,DEV,fear,79,0.61387,0,48.6402,1151,160.2817,161.4483,161.4983,162.3983,7.1,fear_13.png,NaN,25
3,133,DEV,fear,77,0.59707,0,45.7795,1234,169.5146,170.7645,170.8146,171.7145,2.1,fear_3.png,NaN,25
3,134,DEV,fear,76,0.46356,76,35.2929,2034,173.8311,175.881,175.931,176.8309,3.1,fear_1.png,NaN,25
3,135,DEV,fear,70,0.62427,0,43.6744,1101,179.9476,181.0641,181.1141,182.0141,0.1,fear_20.png,NaN,25
3,136,DEV,fear,69,0.72261,69,50.0123,668,182.1308,182.814,182.8641,183.764,2.1,fear_15.png,NaN,25
3,137,DEV,fear,76,0.67172,0,50.8336,884,185.8806,186.7805,186.8305,187.7305,1.1,fear_22.png,NaN,25
3,138,DEV,fear,84,0.31648,0,26.4291,3534,188.8471,192.397,192.4469,193.3469,0.1,fear_24.png,NaN,25
3,139,DEV,fear,74,0.72676,74,53.8427,651,193.4636,194.1302,194.1802,195.0801,0.1,fear_12.png,NaN,25
3,140,DEV,fear,77,0.40886,77,31.3431,2484,195.1969,197.6967,197.7467,198.6467,2.1,fear_10.png,NaN,25
3,141,DEV,fear,72,0.56814,72,41.1448,1384,200.7633,202.1636,202.2132,203.1131,2.1,fear_19.png,NaN,25
3,142,DEV,fear,76,0.68689,0,52.3762,818,205.2298,206.063,206.113,207.013,3.1,fear_16.png,NaN,25
3,143,DEV,fear,80,0.30112,0,24.0809,3734,210.1295,213.8793,213.9294,214.8293,4.1,fear_7.png,NaN,25
3,144,DEV,fear,73,0.68689,73,50.3156,818,218.9458,219.7791,219.8291,220.729,3.1,fear_6.png,NaN,25
3,145,DEV,fear,75,0.65667,0,49.3099,951,223.8456,224.8122,224.8622,225.7622,0.1,fear_25.png,NaN,25
3,146,DEV,fear,72,0.72676,0,52.3892,651,225.8789,226.5454,226.5955,227.4954,2.1,fear_17.png,NaN,25
3,147,DEV,fear,78,0.62785,78,48.8882,1084,229.612,230.7119,230.762,231.6619,0.1,fear_18.png,NaN,25
3,148,DEV,fear,73,0.52953,73,38.8735,1601,231.7786,233.3952,233.4452,234.3451,6.1,fear_11.png,NaN,25
3,149,DEV,fear,73,0.64938,73,47.5928,984,240.4616,241.4615,241.5115,242.4114,0.1,fear_5.png,NaN,25
3,150,DEV,fear,76,0.68318,0,52.1651,834,242.5281,243.3781,243.4281,244.328,12.1,fear_9.png,NaN,25
4,151,IEV,scram,18,0.88855,18,16.2838,618,8.0112,8.6445,8.6946,9.5945,1.1,scram_23.png,38,38
4,152,IEV,scram,22,0.86947,22,19.2609,984,10.7111,11.711,11.7611,12.661,0.1,scram_16.png,NaN,35
4,153,IEV,scram,34,0.81105,34,27.6987,1618,12.7777,14.4109,14.4609,15.3609,1.1,scram_17.png,NaN,51
4,154,IEV,scram,40,0.76019,40,30.7722,2001,16.4776,18.4941,18.5441,19.444,1.1,scram_2.png,NaN,130
4,155,IEV,scram,53,0.72405,53,38.0536,2234,20.5607,22.8106,22.8606,23.7606,1.1,scram_1.png,NaN,172
4,156,IEV,scram,60,0.63218,60,38.2419,2751,24.8772,27.6437,27.6937,28.5936,2.1,scram_8.png,NaN,200
4,157,IEV,scram,92,0.50153,92,46.3874,3401,30.7103,34.1267,34.1768,35.0767,0.1,scram_20.png,NaN,239
4,158,IEV,scram,109,0.45291,0,49.1659,3634,35.2101,38.8599,38.9099,39.8098,4.1,scram_5.png,NaN,324
4,159,IEV,scram,80,0.57992,0,46.1737,3018,43.943,46.9762,47.0262,47.9262,0.1,scram_19.png,NaN,259
4,160,IEV,scram,55,0.69303,55,38.1076,2418,48.0595,50.4927,50.5427,51.4426,7.1,scram_24.png,NaN,236
4,161,IEV,scram,53,0.68726,53,36.4422,2451,58.5591,61.0256,61.0756,61.9755,1.1,scram_6.png,NaN,223
4,162,IEV,scram,67,0.64165,67,42.741,2701,63.0922,65.8087,65.8587,66.7587,11.1,scram_7.png,NaN,222
4,163,IEV,scram,71,0.62586,71,44.2906,2784,77.8749,80.6747,80.7247,81.6247,3.1,scram_22.png,NaN,234
4,164,IEV,scram,66,0.63218,66,42.035,2751,84.7412,87.5077,87.5578,88.4577,6.1,scram_12.png,NaN,238
4,165,IEV,scram,57,0.6694,57,38.3584,2551,94.5741,97.1407,97.1907,98.0906,0.1,scram_4.png,NaN,239
4,166,IEV,scram,64,0.64485,0,41.2603,2684,98.2073,100.9072,100.9572,101.8571,0.1,scram_3.png,NaN,239
4,167,IEV,scram,46,0.70744,46,32.8493,2334,101.9738,104.3237,104.3737,105.2736,0.1,scram_25.png,NaN,238
4,168,IEV,scram,52,0.68426,0,35.2864,2468,105.3903,107.8735,107.9235,108.8235,0.1,scram_11.png,NaN,238
4,169,IEV,scram,46,0.73734,46,34.1354,2151,108.9402,111.1067,111.1567,112.0567,4.1,scram_14.png,NaN,240
4,170,IEV,scram,45,0.75275,0,33.6584,2051,116.1732,118.2397,118.2898,119.1897,0.1,scram_15.png,NaN,239
4,171,IEV,scram,46,0.72665,46,33.5071,2218,119.3064,121.5396,121.5896,122.4896,0.1,scram_9.png,NaN,260
4,172,IEV,scram,56,0.70166,56,39.61,2368,122.6229,125.0062,125.0561,125.9561,5.1,scram_21.png,NaN,259
4,173,IEV,scram,56,0.69891,56,39.0959,2384,131.0892,133.4891,133.5391,134.439,6.1,scram_18.png,NaN,258
4,174,IEV,scram,55,0.67839,55,37.067,2501,140.5721,143.0886,143.1387,144.0386,4.1,scram_10.png,NaN,257
4,175,IEV,scram,52,0.69303,52,36.0285,2418,148.1718,150.605,150.655,151.555,0.1,scram_13.png,NaN,243
4,176,IEV,scram,53,0.67247,53,35.4605,2534,151.6883,154.2382,154.2882,155.1881,0.1,scram_14.png,NaN,242
4,177,IEV,scram,57,0.65714,57,37.2028,2618,155.3215,157.9547,158.0047,158.9046,3.1,scram_9.png,NaN,242
4,178,IEV,scram,57,0.67535,57,38.6295,2518,162.0545,164.5877,164.6377,165.5377,2.1,scram_8.png,NaN,242
4,179,IEV,scram,51,0.69303,51,35.3355,2418,167.6709,170.1041,170.1542,171.0542,5.1,scram_10.png,NaN,242
4,180,IEV,scram,52,0.68726,52,35.755,2451,176.1872,178.6538,178.7038,179.6037,3.1,scram_2.png,NaN,242
4,181,IEV,scram,59,0.68726,0,40.5658,2451,182.7369,185.2035,185.2535,186.1534,0.1,scram_4.png,NaN,241
4,182,IEV,scram,47,0.71847,0,33.4203,2268,186.2868,188.57,188.6201,189.52,2.1,scram_5.png,NaN,257
4,183,IEV,scram,31,0.79683,31,25.0797,1734,191.6532,193.4031,193.4531,194.3531,3.1,scram_15.png,NaN,260
4,184,IEV,scram,54,0.70744,0,38.5089,2334,197.4863,199.8362,199.8862,200.7862,1.1,scram_17.png,NaN,261
4,185,IEV,scram,0,0,0,0,4000,201.9195,205.9359,205.9859,206.8859,2.1,scram_19.png,NaN,278
4,186,IEV,scram,47,0.73211,47,34.5418,2184,209.0191,211.219,211.269,212.169,0.1,scram_21.png,NaN,239
4,187,IEV,scram,47,0.72127,47,33.9241,2251,212.3023,214.5689,214.6189,215.5189,8.1,scram_12.png,NaN,239
4,188,IEV,scram,46,0.71582,46,32.9092,2284,223.6518,225.9517,226.0017,226.9017,4.1,scram_6.png,NaN,238
4,189,IEV,scram,48,0.71582,48,34.3408,2284,231.0682,233.368,233.4181,234.318,0.1,scram_24.png,NaN,238
4,190,IEV,scram,58,0.6694,58,39.0278,2551,234.4514,237.0179,237.0679,237.9679,1.1,scram_7.png,NaN,238
4,191,IEV,scram,55,0.69303,55,38.1076,2418,239.1012,241.5344,241.5844,242.4843,9.1,scram_1.png,NaN,238
4,192,IEV,scram,56,0.68426,0,38.0235,2468,251.6173,254.1005,254.1506,255.0505,1.1,scram_3.png,NaN,238
4,193,IEV,scram,59,0.64165,59,37.6078,2701,256.1838,258.9003,258.9503,259.8502,1.1,scram_16.png,NaN,238
4,194,IEV,scram,55,0.68142,55,37.5363,2484,260.9836,263.4834,263.5335,264.4334,4.1,scram_13.png,NaN,239
4,195,IEV,scram,50,0.70166,50,35.4,2368,268.5666,270.9498,270.9998,271.8997,2.1,scram_18.png,NaN,239
4,196,IEV,scram,29,0.85036,29,24.3005,1234,274.0663,275.3162,275.3662,276.2662,0.1,scram_25.png,NaN,239
4,197,IEV,scram,54,0.68726,0,37.1295,2451,276.3996,278.8661,278.9161,279.816,0.1,scram_22.png,NaN,239
4,198,IEV,scram,26,0.82783,26,21.8435,1468,279.9494,281.4326,281.4826,282.3826,4.1,scram_20.png,NaN,240
4,199,IEV,scram,85,0.55304,0,46.9732,3151,286.5158,289.6823,289.7323,290.6322,1.1,scram_11.png,NaN,241
4,200,IEV,scram,43,0.72939,43,31.1042,2201,291.7655,293.9821,294.0321,294.932,12.1,scram_23.png,NaN,236
5,201,DEV,happy,71,0.64938,71,46.294,984,8.016,9.016,9.066,9.9659,0.1,happy_18.png,74,74
5,202,DEV,happy,73,0.64197,73,47.1779,1018,10.0993,11.1326,11.1826,12.0825,2.1,happy_7.png,NaN,75
5,203,DEV,happy,74,0.64938,74,48.2422,984,14.2158,15.2157,15.2657,16.1656,2.1,happy_10.png,NaN,76
5,204,DEV,happy,77,0.54987,0,42.2792,1484,18.2989,19.7988,19.8488,20.7488,1.1,happy_3.png,NaN,76
5,205,DEV,happy,76,0.62785,0,47.6325,1084,21.8821,22.982,23.032,23.932,8.1,happy_5.png,NaN,55
5,206,DEV,happy,71,0.66786,0,47.274,901,32.065,32.9816,33.0316,33.9315,0.1,happy_25.png,NaN,55
5,207,DEV,happy,75,0.55274,0,41.3536,1468,34.0649,35.5481,35.5982,36.4981,0.1,happy_21.png,NaN,61
5,208,DEV,happy,74,0.73093,74,54.0594,634,36.6314,37.2814,37.3314,38.2313,3.1,happy_6.png,NaN,55
5,209,DEV,happy,81,0.32157,81,26.16,3468,41.3646,44.8477,44.8977,45.7977,0.1,happy_24.png,NaN,25
5,210,DEV,happy,84,0.37407,84,31.3106,2834,45.931,48.7809,48.8309,49.7308,3.1,happy_12.png,NaN,333
5,211,DEV,happy,79,0.38829,0,30.7791,2684,52.8641,55.5639,55.614,56.5139,8.1,happy_15.png,NaN,322
5,212,DEV,happy,76,0.64938,0,49.541,984,64.6469,65.6468,65.6969,66.5968,0.1,happy_16.png,NaN,338
5,213,DEV,happy,74,0.69085,74,51.2189,801,66.7301,67.5468,67.5968,68.4967,0.1,happy_23.png,NaN,339
5,214,DEV,happy,77,0.67926,77,52.6199,851,68.63,69.4967,69.5467,70.4466,4.1,happy_22.png,NaN,338
5,215,DEV,happy,74,0.66403,74,49.0652,918,74.5798,75.5131,75.5631,76.463,0.1,happy_17.png,NaN,338
5,216,DEV,happy,75,0.62071,75,46.5875,1118,76.5964,77.7296,77.7797,78.6796,0.1,happy_8.png,NaN,338
