run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,full_rtpred_explore,full_rtpred_exploit
2,70,CEV,scram,61,0.59514,61,36.4049,2134,101.9571,104.1069,104.157,105.0569,8.1,scram_10.png,NaN,303
2,71,CEV,scram,57,0.60229,57,34.5909,2084,113.1732,115.2731,115.3231,116.223,3.1,scram_19.png,NaN,301
2,72,CEV,scram,68,0.588,0,39.94,2184,119.3396,121.5395,121.5895,122.4894,0.1,scram_15.png,NaN,300
2,73,CEV,scram,52,0.657,52,34.372,1701,122.6061,124.3227,124.3727,125.2726,0.1,scram_13.png,NaN,305
2,74,CEV,scram,57,0.63557,57,36.3644,1851,125.3893,127.2558,127.3059,128.2058,1.1,scram_3.png,NaN,304
2,75,CEV,scram,55,0.61171,0,33.9414,2018,129.3225,131.3556,131.4057,132.3056,1.1,scram_16.png,NaN,303
2,76,CEV,scram,52,0.676,52,34.972,1568,133.4223,135.0055,135.0555,135.9554,0.1,scram_20.png,NaN,315
2,77,CEV,scram,56,0.69029,56,38.3806,1468,136.0721,137.5553,137.6054,138.5053,4.1,scram_12.png,NaN,314
2,78,CEV,scram,56,0.657,56,37,1701,142.6218,144.3384,144.3884,145.2883,10.1,scram_14.png,NaN,308
2,79,CEV,scram,54,0.66657,54,35.6669,1634,155.4046,157.0544,157.1045,158.0044,0.1,scram_13.png,NaN,305
2,80,CEV,scram,52,0.67371,0,34.9789,1584,158.1211,159.721,159.7711,160.6709,7.1,scram_11.png,NaN,304
2,81,CEV,scram,56,0.626,0,35.122,1918,167.7873,169.7205,169.7705,170.6705,0.1,scram_24.png,NaN,315
2,82,CEV,scram,50,0.75457,50,37.7546,1018,170.7872,171.8204,171.8704,172.7704,1.1,scram_21.png,NaN,318
2,83,CEV,scram,46,0.738,0,34.048,1134,173.887,175.0369,175.087,175.9869,2.1,scram_3.png,NaN,318
2,84,CEV,scram,51,0.76657,0,39.2997,934,178.1035,179.0534,179.1034,180.0034,5.1,scram_10.png,NaN,319
2,85,CEV,scram,45,0.80457,45,36.1954,668,185.1198,185.8031,185.8531,186.753,4.1,scram_9.png,NaN,320
2,86,CEV,scram,42,0.84029,42,35.3194,418,190.8696,191.3028,191.3528,192.2528,2.1,scram_2.png,NaN,319
2,87,CEV,scram,46,0.81171,46,37,618,194.3694,195.0027,195.0527,195.9526,0.1,scram_5.png,NaN,319
2,88,CEV,scram,49,0.80943,0,39.4283,634,196.0693,196.7192,196.7693,197.6692,0.1,scram_15.png,NaN,319
2,89,CEV,scram,51,0.71171,51,36.2883,1318,197.7859,199.1191,199.1692,200.0691,0.1,scram_17.png,NaN,320
2,90,CEV,scram,53,0.70229,0,37,1384,200.1859,201.5857,201.6357,202.5356,4.1,scram_1.png,NaN,319
2,91,CEV,scram,73,0.538,73,39.152,2534,206.6522,209.202,209.252,210.1519,0.1,scram_8.png,NaN,320
2,92,CEV,scram,73,0.51414,0,37.5141,2701,210.2687,212.9851,213.0352,213.9351,3.1,scram_4.png,NaN,319
2,93,CEV,scram,69,0.54757,0,37.5476,2467,217.0684,219.5515,219.6015,220.5015,0.1,scram_23.png,NaN,320
2,94,CEV,scram,51,0.70457,51,35.5909,1368,220.6182,222.0014,222.0514,222.9513,0.1,scram_6.png,NaN,321
2,95,CEV,scram,50,0.70457,50,34.8863,1368,223.068,224.4513,224.5013,225.4012,0.1,scram_18.png,NaN,321
2,96,CEV,scram,52,0.676,0,34.972,1568,225.5179,227.1011,227.1512,228.0511,6.1,scram_22.png,NaN,321
2,97,CEV,scram,48,0.72371,48,34.8289,1234,234.1675,235.4174,235.4674,236.3674,3.1,scram_16.png,NaN,322
2,98,CEV,scram,50,0.71886,50,36.2811,1268,239.484,240.7672,240.8172,241.7171,1.1,scram_25.png,NaN,322
2,99,CEV,scram,55,0.71886,55,39.8754,1268,242.8338,244.117,244.1671,245.067,5.1,scram_19.png,NaN,322
2,100,CEV,scram,49,0.71657,49,34.8503,1284,250.1834,251.4834,251.5334,252.4333,12.1,scram_7.png,NaN,322
3,101,DEV,fear,89,0.31264,0,27.7084,3584,8.0129,11.6127,11.6627,12.5626,0.1,fear_1.png,334,334
3,102,DEV,fear,78,0.36508,0,28.4696,2934,12.6794,15.6291,15.6792,16.5791,1.1,fear_10.png,NaN,334
3,103,DEV,fear,79,0.42372,79,33.5727,2351,17.6957,20.0623,20.1123,21.0122,0.1,fear_15.png,NaN,334
3,104,DEV,fear,73,0.62427,73,45.5472,1101,21.1289,22.2456,22.2955,23.1955,4.1,fear_22.png,NaN,177
3,105,DEV,fear,78,0.57434,0,44.9487,1351,27.312,28.6785,28.7286,29.6285,1.1,fear_21.png,NaN,94
3,106,DEV,fear,71,0.63487,71,44.872,1051,30.7451,31.8117,31.8617,32.7617,7.1,fear_19.png,NaN,82
3,107,DEV,fear,70,0.73488,70,51.3232,618,39.8781,40.5113,40.5613,41.4613,6.1,fear_13.png,NaN,72
3,108,DEV,fear,72,0.72676,72,52.3892,651,47.5777,48.2443,48.2943,49.1942,1.1,fear_5.png,NaN,36
3,109,DEV,fear,71,0.69483,71,49.3506,784,50.3109,51.1108,51.1608,52.0608,0.1,fear_4.png,NaN,25
3,110,DEV,fear,67,0.73488,0,49.1186,618,52.1775,52.8107,52.8608,53.7607,0.1,fear_25.png,NaN,25
3,111,DEV,fear,75,0.71051,0,52.9829,718,53.8774,54.6106,54.6607,55.5606,7.1,fear_11.png,NaN,53
3,112,DEV,fear,78,0.52953,78,41.5212,1601,62.677,64.2935,64.3435,65.2435,5.1,fear_23.png,NaN,58
3,113,DEV,fear,78,0.50239,78,39.2426,1768,70.36,72.1432,72.1932,73.0931,0.1,fear_17.png,NaN,96
3,114,DEV,fear,78,0.48971,0,38.4138,1851,73.2098,75.0763,75.1264,76.0263,1.1,fear_20.png,NaN,139
3,115,DEV,fear,74,0.52953,74,39.4031,1601,77.143,78.7595,78.8095,79.7095,0.1,fear_2.png,NaN,78
3,116,DEV,fear,78,0.53242,78,41.7081,1584,79.8262,81.426,81.4761,82.376,0.1,fear_16.png,NaN,99
3,117,DEV,fear,77,0.52399,0,40.1136,1634,82.4927,84.1426,84.1926,85.0925,0.1,fear_3.png,NaN,135
3,118,DEV,fear,83,0.51029,83,42.3064,1718,85.2093,86.9425,86.9926,87.8924,1.1,fear_12.png,NaN,96
3,119,DEV,fear,78,0.64197,78,50.3878,1018,89.0091,90.0423,90.0923,90.9923,1.1,fear_6.png,NaN,119
3,120,DEV,fear,77,0.66786,0,51.2812,901,92.1089,93.0255,93.0755,93.9755,0.1,fear_7.png,NaN,116
3,121,DEV,fear,74,0.59707,74,43.9883,1234,94.0922,95.3421,95.3921,96.292,9.1,fear_18.png,NaN,138
3,122,DEV,fear,83,0.38498,83,32.0954,2718,105.4083,108.1415,108.1915,109.0914,3.1,fear_8.png,NaN,138
3,123,DEV,fear,84,0.36801,84,30.8723,2901,112.208,115.1245,115.1745,116.0744,8.1,fear_14.png,NaN,159
3,124,DEV,fear,84,0.3665,84,30.7627,2918,124.1907,127.1239,127.174,128.0739,9.1,fear_9.png,NaN,179
3,125,DEV,fear,85,0.36219,0,30.8124,2967,137.1902,140.1733,140.2234,141.1232,4.1,fear_24.png,NaN,199
3,126,DEV,fear,79,0.62785,0,49.516,1084,145.2397,146.3397,146.3897,147.2896,1.1,fear_23.png,NaN,176
3,127,DEV,fear,75,0.53516,0,40.2795,1568,148.4063,149.9895,150.0395,150.9395,1.1,fear_2.png,NaN,182
3,128,DEV,fear,77,0.43559,0,33.4962,2251,152.0561,154.3226,154.3726,155.2726,6.1,fear_21.png,NaN,195
3,129,DEV,fear,85,0.32552,85,27.7433,3417,161.389,164.8221,164.8722,165.7721,0.1,fear_4.png,NaN,177
3,130,DEV,fear,75,0.63852,75,47.6216,1034,165.8888,166.9387,166.9887,167.8887,0.1,fear_14.png,NaN,199
3,131,DEV,fear,76,0.63852,0,48.2602,1034,168.0053,169.0553,169.1053,170.0053,0.1,fear_8.png,NaN,180
3,132,DEV,fear,87,0.32808,0,28.592,3384,170.1219,173.5217,173.5717,174.4717,7.1,fear_13.png,NaN,201
3,133,DEV,fear,77,0.60027,0,45.9746,1218,181.588,182.8213,182.8713,183.7712,2.1,fear_3.png,NaN,178
3,134,DEV,fear,76,0.47985,76,36.3253,1918,185.8879,187.821,187.8711,188.771,3.1,fear_1.png,NaN,196
3,135,DEV,fear,74,0.47985,0,35.3656,1918,191.8876,193.8208,193.8708,194.7707,0.1,fear_20.png,NaN,196
3,136,DEV,fear,76,0.46125,0,35.1459,2051,194.8874,196.9539,197.004,197.9039,2.1,fear_15.png,NaN,196
3,137,DEV,fear,76,0.66786,0,50.6133,901,200.0538,200.9704,201.0204,201.9204,1.1,fear_22.png,NaN,178
3,138,DEV,fear,82,0.36953,0,30.2435,2884,203.0537,205.9535,206.0036,206.9035,0.1,fear_24.png,NaN,199
3,139,DEV,fear,82,0.42372,82,34.8438,2351,207.0535,209.42,209.4701,210.37,0.1,fear_12.png,NaN,158
3,140,DEV,fear,77,0.41433,77,31.6967,2434,210.4867,212.9365,212.9866,213.8865,2.1,fear_10.png,NaN,195
3,141,DEV,fear,76,0.42958,0,32.6768,2301,216.0031,218.3197,218.3697,219.2696,2.1,fear_19.png,NaN,200
3,142,DEV,fear,80,0.52667,0,42.3888,1618,221.3862,223.0194,223.0694,223.9693,3.1,fear_16.png,NaN,197
3,143,DEV,fear,78,0.36072,0,28.1785,2984,227.0859,230.0857,230.1357,231.0357,4.1,fear_7.png,NaN,199
3,144,DEV,fear,83,0.32808,0,27.2796,3384,235.1522,238.5521,238.602,239.5019,3.1,fear_6.png,NaN,177
3,145,DEV,fear,75,0.66786,0,49.9455,901,242.6185,243.5351,243.5851,244.4851,0.1,fear_25.png,NaN,97
3,146,DEV,fear,76,0.59707,0,45.1824,1234,244.6017,245.8516,245.9017,246.8016,2.1,fear_17.png,NaN,177
3,147,DEV,fear,79,0.57758,79,45.7311,1334,248.9182,250.2681,250.3181,251.2181,0.1,fear_18.png,NaN,180
3,148,DEV,fear,72,0.57758,72,41.6881,1334,251.3348,252.6852,252.7347,253.6346,6.1,fear_11.png,NaN,177
3,149,DEV,fear,76,0.5589,76,42.2852,1434,259.7511,261.2009,261.251,262.1509,0.1,fear_5.png,NaN,159
3,150,DEV,fear,79,0.57758,0,45.7311,1334,262.2676,263.6175,263.6675,264.5674,12.1,fear_9.png,NaN,157
4,151,IEV,scram,85,0.53606,85,45.6593,3234,8.0502,11.3,11.3501,12.25,1.1,scram_23.png,299,299
4,152,IEV,scram,92,0.51191,0,46.8833,3351,13.3666,16.7331,16.7831,17.683,0.1,scram_16.png,NaN,299
4,153,IEV,scram,25,0.86717,25,21.3149,1018,17.7997,18.833,18.883,19.7829,1.1,scram_17.png,NaN,293
4,154,IEV,scram,34,0.80098,34,27.0706,1701,20.8996,22.6161,22.6662,23.5661,1.1,scram_2.png,NaN,294
4,155,IEV,scram,22,0.89667,22,20.0975,334,24.6827,25.0327,25.0827,25.9826,1.1,scram_1.png,NaN,293
4,156,IEV,scram,57,0.65102,57,36.9692,2651,27.0993,29.7658,29.8158,30.7158,2.1,scram_8.png,NaN,293
4,157,IEV,scram,62,0.62912,62,39.0729,2767,32.849,35.6322,35.6822,36.5822,0.1,scram_20.png,NaN,281
4,158,IEV,scram,63,0.62893,63,39.7143,2768,36.7155,39.4988,39.5487,40.4486,4.1,scram_5.png,NaN,276
4,159,IEV,scram,80,0.58012,0,46.1634,3017,44.5652,47.5984,47.6483,48.5483,0.1,scram_19.png,NaN,265
4,160,IEV,scram,27,0.85986,27,23.1358,1118,48.665,49.7982,49.8482,50.7482,7.1,scram_24.png,NaN,261
4,161,IEV,scram,29,0.83302,29,23.7593,1418,57.8645,59.2977,59.3478,60.2477,1.1,scram_6.png,NaN,263
4,162,IEV,scram,36,0.81877,36,29.3809,1551,61.3644,62.9309,62.9809,63.8809,11.1,scram_7.png,NaN,273
4,163,IEV,scram,34,0.83474,34,28.5766,1401,74.9971,76.4136,76.4637,77.3636,3.1,scram_22.png,NaN,274
4,164,IEV,scram,33,0.82244,33,27.3701,1518,80.4801,82.0133,82.0634,82.9633,6.1,scram_12.png,NaN,276
4,165,IEV,scram,55,0.68142,55,37.5363,2484,89.0797,91.5796,91.6296,92.5296,0.1,scram_4.png,NaN,277
4,166,IEV,scram,65,0.63844,0,41.6546,2718,92.6462,95.3794,95.4294,96.3293,0.1,scram_3.png,NaN,265
4,167,IEV,scram,26,0.83138,26,21.4459,1434,96.446,97.8959,97.946,98.8459,0.1,scram_25.png,NaN,275
4,168,IEV,scram,16,0.88981,0,14.2774,584,98.9626,99.5625,99.6125,100.5125,0.1,scram_11.png,NaN,277
4,169,IEV,scram,85,0.54283,85,46.3907,3201,100.6292,103.8457,103.8957,104.7956,4.1,scram_14.png,NaN,278
4,170,IEV,scram,89,0.53256,0,47.4379,3251,108.9121,112.1786,112.2286,113.1286,0.1,scram_15.png,NaN,297
4,171,IEV,scram,23,0.86244,23,20.2187,1084,113.2453,114.3452,114.3952,115.2951,0.1,scram_9.png,NaN,280
4,172,IEV,scram,36,0.82429,36,29.6519,1501,115.4118,116.9284,116.9784,117.8783,5.1,scram_21.png,NaN,281
4,173,IEV,scram,42,0.77911,42,33.0098,1868,123.0115,124.8947,124.9447,125.8446,6.1,scram_18.png,NaN,281
4,174,IEV,scram,48,0.71582,48,34.3408,2284,131.9777,134.2776,134.3276,135.2275,4.1,scram_10.png,NaN,280
4,175,IEV,scram,52,0.69303,52,36.0285,2418,139.3607,141.7939,141.8439,142.7438,0.1,scram_13.png,NaN,279
4,176,IEV,scram,49,0.69024,49,34.1585,2434,142.8772,145.327,145.3771,146.2771,0.1,scram_14.png,NaN,277
4,177,IEV,scram,54,0.6694,54,36.3502,2551,146.4104,148.9769,149.0269,149.9268,3.1,scram_9.png,NaN,276
4,178,IEV,scram,54,0.69024,54,37.6097,2434,153.0601,155.5099,155.5599,156.4598,2.1,scram_8.png,NaN,263
4,179,IEV,scram,55,0.67247,55,36.8054,2534,158.5931,161.143,161.193,162.0929,5.1,scram_10.png,NaN,262
4,180,IEV,scram,51,0.69303,51,35.3355,2418,167.2261,169.6592,169.7093,170.6092,3.1,scram_2.png,NaN,261
4,181,IEV,scram,33,0.84128,33,27.8731,1334,173.7424,175.0923,175.1423,176.0423,0.1,scram_4.png,NaN,261
4,182,IEV,scram,63,0.62893,0,39.7143,2768,176.159,178.9421,178.9922,179.8921,2.1,scram_5.png,NaN,261
4,183,IEV,scram,80,0.54631,0,43.4821,3184,182.0587,185.2585,185.3085,186.2085,3.1,scram_15.png,NaN,259
4,184,IEV,scram,22,0.89306,0,19.9134,484,189.3417,189.8416,189.8916,190.7916,1.1,scram_17.png,NaN,238
4,185,IEV,scram,22,0.86717,22,18.7134,1018,191.9082,192.9415,192.9915,193.8914,2.1,scram_19.png,NaN,240
4,186,IEV,scram,24,0.83474,24,20.2292,1401,196.0581,197.4746,197.5246,198.4245,0.1,scram_21.png,NaN,241
4,187,IEV,scram,35,0.79038,35,27.2895,1784,198.5579,200.3578,200.4078,201.3077,8.1,scram_12.png,NaN,242
4,188,IEV,scram,59,0.64485,59,38.036,2684,209.4407,212.1406,212.1906,213.0905,4.1,scram_6.png,NaN,243
4,189,IEV,scram,50,0.68726,50,34.3804,2451,217.2237,219.6902,219.7402,220.6402,0.1,scram_24.png,NaN,256
4,190,IEV,scram,68,0.61291,68,41.9467,2851,220.7735,223.64,223.6901,224.59,1.1,scram_7.png,NaN,256
4,191,IEV,scram,66,0.63218,0,42.035,2751,225.7233,228.4898,228.5398,229.4397,9.1,scram_1.png,NaN,258
4,192,IEV,scram,22,0.84592,22,18.8986,1284,238.5727,239.8726,239.9226,240.8225,1.1,scram_3.png,NaN,257
4,193,IEV,scram,26,0.84128,26,21.9841,1334,241.9559,243.3058,243.3558,244.2557,1.1,scram_16.png,NaN,258
4,194,IEV,scram,32,0.83302,32,26.2583,1418,245.389,246.8223,246.8723,247.7722,4.1,scram_13.png,NaN,259
4,195,IEV,scram,33,0.83302,33,27.0913,1418,251.9054,253.3386,253.3887,254.2886,2.1,scram_18.png,NaN,259
4,196,IEV,scram,38,0.81501,38,30.5645,1584,256.4219,258.0217,258.0718,258.9717,0.1,scram_25.png,NaN,260
4,197,IEV,scram,36,0.78374,36,27.9104,1834,259.105,260.9549,261.005,261.9049,0.1,scram_22.png,NaN,260
4,198,IEV,scram,33,0.81684,33,27.1199,1568,262.0549,263.6381,263.6882,264.5881,4.1,scram_20.png,NaN,260
4,199,IEV,scram,32,0.81501,32,25.6744,1584,268.7213,270.3212,270.3712,271.2711,1.1,scram_11.png,NaN,260
4,200,IEV,scram,32,0.80505,32,25.8684,1668,272.4044,274.0876,274.1377,275.0376,12.1,scram_23.png,NaN,260
5,201,DEV,happy,80,0.36508,80,29.1998,2934,8.0563,11.0062,11.0563,11.9561,0.1,happy_18.png,269,269
5,202,DEV,happy,82,0.35499,0,29.215,3051,12.0896,15.156,15.206,16.106,2.1,happy_7.png,NaN,269
5,203,DEV,happy,86,0.37871,0,32.402,2784,18.2392,21.0391,21.0891,21.989,2.1,happy_10.png,NaN,261
5,204,DEV,happy,83,0.47271,0,39.183,1968,24.1223,26.1055,26.1555,27.0554,1.1,happy_3.png,NaN,268
5,205,DEV,happy,80,0.62785,0,50.1439,1084,28.1888,29.2887,29.3387,30.2386,8.1,happy_5.png,NaN,280
5,206,DEV,happy,83,0.39155,83,32.5653,2651,38.3716,41.0381,41.0881,41.9881,0.1,happy_25.png,NaN,282
5,207,DEV,happy,83,0.39325,83,32.6866,2634,42.1214,44.7713,44.8213,45.7212,0.1,happy_21.png,NaN,273
5,208,DEV,happy,77,0.39659,0,30.5451,2601,45.8546,48.4711,48.5211,49.4211,3.1,happy_6.png,NaN,263
5,209,DEV,happy,73,0.59707,73,43.3912,1234,52.5543,53.8042,53.8542,54.7541,0.1,happy_24.png,NaN,269
5,210,DEV,happy,79,0.58392,0,46.1378,1301,54.8875,56.2041,56.2541,57.154,3.1,happy_12.png,NaN,260
5,211,DEV,happy,75,0.73488,75,54.9976,618,60.2872,60.9205,60.9706,61.8709,8.1,happy_15.png,NaN,267
5,212,DEV,happy,68,0.71051,68,48.0093,718,70.0034,70.7367,70.7867,71.6867,0.1,happy_16.png,NaN,25
5,213,DEV,happy,71,0.7146,71,51.058,701,71.82,72.5366,72.5867,73.4866,0.1,happy_23.png,NaN,25
5,214,DEV,happy,65,0.77717,0,50.8918,451,73.62,74.0866,74.1366,75.0365,4.1,happy_22.png,NaN,25
5,215,DEV,happy,80,0.38624,0,31.0268,2705,79.1697,81.8862,81.9362,82.8361,0.1,happy_17.png,NaN,25
