run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,IEV,fear,28,0.85727,28,24.3183,1151,8.0546,9.2212,9.2718,10.1712,5.1,fear_11.png,0.0231005471299751,2.29713630122067e-24
1,2,IEV,fear,17,0.89524,17,15.0147,401,15.2877,15.7043,15.7544,16.6542,1.1,fear_8.png,0.00195442267357352,2.16269702088746e-37
1,3,IEV,fear,15,0.89563,15,13.1434,384,17.7709,18.1708,18.2209,19.1208,2.1,fear_17.png,0.00280467400987915,3.9605481177481e-41
1,4,IEV,fear,17,0.87471,17,15.0098,901,21.2208,22.1373,22.1873,23.0873,0.1,fear_13.png,0.00950480390232135,1.54589239956441e-40
1,5,IEV,fear,35,0.77215,35,26.6464,1918,23.1874,25.1205,25.1706,26.0705,1.1,fear_5.png,0.0122667173164931,1.36672483793786e-29
1,6,IEV,fear,60,0.6694,60,40.3666,2551,27.1705,29.7371,29.787,30.687,3.1,fear_23.png,0.0243788586990375,1.44888784720427e-16
1,7,IEV,fear,61,0.63863,0,39.0885,2717,33.7869,36.52,36.5701,37.47,0.1,fear_18.png,0.00159053969981981,2.0853858463729e-15
1,8,IEV,fear,13,0.89442,0,11.601,434,37.5701,38.02,38.07,38.9699,0.1,fear_19.png,3.16962938790856e-09,2.61048841520237e-30
1,9,IEV,fear,19,0.88511,19,16.8765,701,39.07,39.7866,39.8367,40.7365,2.1,fear_6.png,4.48786151951481e-08,6.43249409455684e-30
1,10,IEV,fear,29,0.8559,29,24.4865,1168,42.8365,44.0197,44.0698,44.9697,0.1,fear_16.png,5.6082573138656e-06,2.55775534729499e-27
1,11,IEV,fear,21,0.87854,21,18.8106,834,45.0697,45.9196,45.9697,46.8696,0.1,fear_1.png,8.02944932206819e-07,3.61975826675303e-29
1,12,IEV,fear,23,0.87571,23,20.1111,884,46.9697,47.8696,47.9196,48.8195,0.1,fear_10.png,2.62520655626021e-06,5.33024711421512e-29
1,13,IEV,fear,21,0.89483,21,18.6771,418,48.9196,49.3528,49.4029,50.3028,4.1,fear_4.png,5.04891297041939e-07,3.82199945764366e-30
1,14,IEV,fear,21,0.88855,21,18.9495,618,54.4027,55.0359,55.086,55.9859,0.1,fear_2.png,2.16004837311927e-06,6.73480558069798e-30
1,15,IEV,fear,20,0.86947,20,17.522,984,56.0859,57.0858,57.1358,58.0358,4.1,fear_21.png,2.00937951585477e-05,4.67662292448744e-29
1,16,IEV,fear,82,0.55304,82,45.3141,3151,62.1357,65.3021,65.3521,66.2521,0.1,fear_9.png,0.00984523939329849,4.56801705787409e-11
1,17,IEV,fear,77,0.56583,0,43.4979,3088,66.3522,69.4519,69.502,70.4019,1.1,fear_12.png,0.0147313637038896,1.3193902260865e-08
1,18,IEV,fear,15,0.89398,15,13.4796,451,71.5019,71.9685,72.0186,72.9185,11.1,fear_24.png,8.80922952952026e-11,1.79188551556836e-23
1,19,IEV,fear,18,0.88586,18,15.8649,684,84.0513,84.7513,84.8014,85.7012,3.1,fear_25.png,2.42943307140321e-10,2.77430116211653e-23
1,20,IEV,fear,21,0.88981,21,18.7264,584,88.8012,89.4011,89.4512,90.351,0.1,fear_20.png,2.55940027314301e-10,1.92141658616515e-23
1,21,IEV,fear,31,0.85173,0,26.6916,1218,90.4678,91.701,91.751,92.6509,4.1,fear_7.png,1.72816275822105e-09,1.57400226294555e-22
1,22,IEV,fear,13,0.89728,13,11.8981,301,96.7675,97.0841,97.1341,98.034,1.1,fear_22.png,6.71265557656844e-11,2.32392571061103e-24
1,23,IEV,fear,22,0.86606,22,18.8671,1034,99.134,100.1839,100.234,101.1339,1.1,fear_14.png,8.06461375598227e-10,2.4863084921795e-23
