run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,p_chosen
1,1,IEV,fear,25,0.87471,25,22.0075,901,8.1072,9.0238,9.0905,9.9738,5.1,fear_11.png,0.0220440836399363
1,2,IEV,fear,18,0.89203,18,15.6451,518,15.1569,15.6902,15.7403,16.6402,1.1,fear_8.png,0.0074619377711415
1,3,IEV,fear,30,0.81304,30,24.2491,1601,17.7568,19.3733,19.4234,20.3233,2.1,fear_17.png,0.00509765870031991
1,4,IEV,fear,37,0.7553,37,28.1652,2034,22.4399,24.4897,24.5398,25.4397,0.1,fear_13.png,0.0125230282281514
1,5,IEV,fear,61,0.62259,61,38.2486,2801,25.5564,28.3729,28.423,29.3229,1.1,fear_5.png,0.0247266563239788
1,6,IEV,fear,97,0.50506,97,49.2393,3384,30.4229,33.8226,33.8727,34.7726,3.1,fear_23.png,0.0230086729532891
1,7,IEV,fear,101,0.47735,0,48.051,3517,37.8725,41.4056,41.4557,42.3556,0.1,fear_18.png,0.00140116332344749
1,8,IEV,fear,75,0.55996,0,42.1465,3117,42.4556,45.5888,45.6388,46.5387,0.1,fear_19.png,0.015209523996006
1,9,IEV,fear,61,0.64485,61,39.3257,2684,46.6388,49.3386,49.3887,50.2885,2.1,fear_6.png,0.0118627572901883
1,10,IEV,fear,71,0.61291,0,43.7854,2851,52.3885,55.255,55.305,56.2049,0.1,fear_16.png,0.011211093612597
1,11,IEV,fear,48,0.72405,48,34.4333,2234,56.305,58.5548,58.6048,59.5048,0.1,fear_1.png,0.00441800692537571
1,12,IEV,fear,31,0.83138,31,25.6028,1434,59.6048,61.0547,61.1048,62.0047,0.1,fear_10.png,1.30948122947504e-06
1,13,IEV,fear,108,0.47025,0,50.7323,3551,62.1047,65.6711,65.7212,66.6211,4.1,fear_4.png,5.31880656870209e-06
1,14,IEV,fear,24,0.87368,24,21.2805,918,70.7209,71.6542,71.7043,72.6042,0.1,fear_2.png,8.38397202484585e-08
1,15,IEV,fear,30,0.81304,30,24.2491,1601,72.7042,74.3207,74.3708,75.2707,4.1,fear_21.png,0.000289541091462739
1,16,IEV,fear,37,0.79038,37,28.8703,1784,79.3706,81.1704,81.2204,82.1204,0.1,fear_9.png,0.00218630992228194
1,17,IEV,fear,53,0.68142,0,36.1735,2484,82.2204,84.7203,84.7703,85.6702,1.1,fear_12.png,0.00810688078793386
1,18,IEV,fear,23,0.85173,23,19.8778,1218,86.7702,88.0034,88.0535,88.9534,11.1,fear_24.png,0.000113852917388347
1,19,IEV,fear,23,0.85986,23,19.6964,1118,100.0529,101.1862,101.2362,102.1361,3.1,fear_25.png,4.8805861034717e-05
1,20,IEV,fear,62,0.65418,62,40.6763,2634,105.236,107.8858,107.9359,108.8358,0.1,fear_20.png,0.0115655470709814
1,21,IEV,fear,82,0.57329,0,47.088,3051,108.9358,112.0023,112.0523,112.9523,4.1,fear_7.png,0.000702832179205842
1,22,IEV,fear,46,0.71014,46,32.6395,2318,117.0521,119.3853,119.4353,120.3352,1.1,fear_22.png,0.0129414965403259
1,23,IEV,fear,58,0.65418,58,38.0596,2634,121.4352,124.0851,124.1351,125.035,1.1,fear_14.png,0.00819895544273624
1,24,IEV,fear,76,0.57007,0,43.2584,3067,126.135,129.2182,129.2682,130.1681,0.1,fear_15.png,0.000189444516889298
1,25,IEV,fear,25,0.83966,25,21.3329,1351,130.2682,131.6347,131.6847,132.5847,0.1,fear_3.png,0.000169890659393961
1,26,IEV,fear,32,0.80711,0,25.6627,1651,132.6847,134.3513,134.4013,135.3012,3.1,fear_9.png,0.000905935028732204
1,27,IEV,fear,18,0.88511,18,15.9914,701,138.4011,139.1177,139.1678,140.0677,2.1,fear_24.png,3.1288832011401e-07
1,28,IEV,fear,27,0.85036,27,22.5998,1234,142.1676,143.4175,143.4675,144.3675,5.1,fear_14.png,2.67110074790518e-05
1,29,IEV,fear,24,0.88029,24,21.1799,801,149.4673,150.2838,150.3339,151.2338,5.1,fear_2.png,1.40356093706649e-06
1,30,IEV,fear,24,0.86485,24,20.7616,1051,156.3503,157.4168,157.4669,158.3668,1.1,fear_22.png,8.31432073542764e-06
1,31,IEV,fear,29,0.82429,0,23.8819,1501,159.4834,161,161.05,161.95,8.1,fear_10.png,8.53035437870221e-05
1,32,IEV,fear,34,0.82429,34,28.0033,1501,170.0663,171.5828,171.6329,172.5328,2.1,fear_25.png,0.000129626249799819
1,33,IEV,fear,40,0.77454,40,31.0726,1901,174.6494,176.5659,176.616,177.516,9.1,fear_8.png,0.00212315921331148
1,34,IEV,fear,30,0.80309,30,24.4565,1684,186.6322,188.332,188.3821,189.282,0.1,fear_16.png,0.000621643271972336
1,35,IEV,fear,45,0.75768,45,34.0162,2018,189.3987,191.4319,191.4819,192.3819,1.1,fear_6.png,0.00494105311164973
1,36,IEV,fear,39,0.75018,0,29.3635,2068,193.4985,195.5817,195.6317,196.5317,5.1,fear_5.png,0.00539654742887263
1,37,IEV,fear,39,0.77691,39,30.0894,1884,201.6481,203.548,203.598,204.498,4.1,fear_17.png,0.00269686655322044
1,38,IEV,fear,29,0.82613,29,23.6843,1484,208.6145,210.1144,210.1644,211.0643,3.1,fear_20.png,0.000330039909990572
1,39,IEV,fear,40,0.79038,40,31.2414,1784,214.1809,215.9807,216.0308,216.9307,1.1,fear_21.png,0.00209516688928096
1,40,IEV,fear,29,0.83801,29,24.0382,1368,218.0473,219.4306,219.4806,220.3805,6.1,fear_13.png,0.000242153944039409
1,41,IEV,fear,19,0.89524,19,16.8052,401,226.497,226.9136,226.9636,227.8635,0.1,fear_7.png,5.42346836899067e-07
1,42,IEV,fear,43,0.76019,43,33.0527,2001,227.9802,229.9968,230.0468,230.9467,0.1,fear_12.png,0.00548561593575411
1,43,IEV,fear,72,0.60647,0,43.5425,2884,231.0634,233.9632,234.0133,234.9132,0.1,fear_11.png,0.00205931488638692
1,44,IEV,fear,24,0.84437,24,19.9327,1301,235.0465,236.3631,236.4132,237.3131,10.1,fear_23.png,0.000335757723642573
1,45,IEV,fear,50,0.73211,50,36.7381,2184,247.4293,249.6292,249.6792,250.5791,0.1,fear_4.png,0.0116835069110163
1,46,IEV,fear,42,0.77454,42,32.6217,1901,250.6958,252.6124,252.6624,253.5624,0.1,fear_19.png,0.00596600182723103
