run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,DEV,scram,78,0.61387,0,48.0263,1151,8.0695,9.2361,9.2866,10.1861,5.1,scram_2.png,0.00265957446808511,2.75286225626354e-34
1,2,DEV,scram,71,0.74333,71,52.4625,584,15.3359,15.9358,15.9859,16.8857,1.1,scram_7.png,0.000842538291547139,7.99616745922425e-20
1,3,DEV,scram,72,0.61739,0,44.5398,1134,17.9858,19.1356,19.1857,20.0856,2.1,scram_20.png,2.04357454319048e-11,1.02697807929872e-33
1,4,DEV,scram,77,0.36359,0,28.0066,2951,22.2022,25.1687,25.2188,26.1186,5.1,scram_12.png,4.37656655975363e-25,5.69780280644863e-16
1,5,DEV,scram,66,0.75997,66,50.1958,518,31.2185,31.7517,31.8017,32.7017,0.1,scram_19.png,0.0022004709093022,2.28557679693456e-05
1,6,DEV,scram,74,0.75161,74,55.8577,551,32.8017,33.3683,33.4184,34.3183,0.1,scram_4.png,0.00169136658562541,0.00105104064489731
1,7,DEV,scram,69,0.75997,69,52.4757,518,34.4183,34.9516,35.0016,35.9015,1.1,scram_15.png,0.00404589931923666,0.00342885496796648
1,8,DEV,scram,64,0.82129,0,52.4939,284,37.0015,37.3014,37.3515,38.2514,0.1,scram_24.png,0.0449171148147024,2.66957577244493e-07
1,9,DEV,scram,70,0.77277,70,53.8087,468,38.3515,38.8347,38.8848,39.7847,3.1,scram_5.png,0.0192536792143353,4.85915674738121e-06
1,10,DEV,scram,74,0.77277,74,56.8998,468,42.8846,43.3678,43.4179,44.3178,3.1,scram_9.png,0.0193020391391166,0.000182278535154285
1,11,DEV,scram,71,0.75161,71,53.6029,551,47.4177,47.9843,48.0343,48.9342,0.1,scram_18.png,0.0115782406504946,0.00103091129587963
1,12,DEV,scram,73,0.74333,73,53.9492,584,49.0509,49.6509,49.7009,50.6008,1.1,scram_3.png,0.0101723565814815,0.00460244023505652
1,13,DEV,scram,73,0.79466,73,57.918,384,51.7008,52.1008,52.1508,53.0507,1.1,scram_21.png,0.0320427177818816,0.0261701521773072
1,14,DEV,scram,74,0.72676,74,53.8427,651,54.2173,54.8839,54.934,55.8339,1.1,scram_17.png,0.00614258018921004,0.00674727533951019
1,15,DEV,scram,73,0.59707,0,43.3912,1234,56.9339,58.1838,58.2339,59.1338,4.1,scram_1.png,1.90660841632543e-07,2.08167371631515e-06
1,16,DEV,scram,71,0.76431,71,54.1962,501,63.2336,63.7502,63.8002,64.7002,10.1,scram_16.png,0.0148036407575701,0.0129138385454416
1,17,DEV,scram,70,0.7391,0,51.5217,601,74.7997,75.4163,75.4664,76.3663,1.1,scram_14.png,0.00702064518808694,0.000272876850703443
1,18,DEV,scram,68,0.76431,68,51.9033,501,77.4663,77.9829,78.0329,78.9328,2.1,scram_6.png,0.0153428138254471,0.00157546843976249
1,19,DEV,scram,69,0.75161,69,52.0996,551,81.0494,81.616,81.6661,82.566,5.1,scram_22.png,0.0114684707811135,0.00287533741405216
1,20,DEV,scram,72,0.78158,72,56.5354,434,87.6658,88.1158,88.1657,89.0657,0.1,scram_23.png,0.0248467793386318,0.0129540371739401
1,21,DEV,scram,75,0.78158,0,58.8801,434,89.1657,89.6157,89.6657,90.5656,0.1,scram_13.png,0.0248309398241322,0.000264587046656697
1,22,DEV,scram,66,0.79019,66,52.1841,401,90.6657,91.0823,91.1323,92.0322,0.1,scram_25.png,0.0284195263200039,0.000713225539717109
1,23,DEV,scram,67,0.81217,67,54.6231,318,92.1323,92.4655,92.5156,93.4155,0.1,scram_11.png,0.0346417352507178,0.00207156097954525
1,24,DEV,scram,67,0.81672,0,54.7918,301,93.5155,93.8321,93.8822,94.7821,4.1,scram_10.png,0.0309073612802423,3.00128053492065e-05
1,25,DEV,scram,68,0.76866,0,52.0894,484,98.8819,99.3819,99.4319,100.3318,2.1,scram_8.png,0.0194062089511704,7.00739233957506e-07
1,26,DEV,scram,68,0.77717,0,53.2233,451,102.4318,102.8984,102.9484,103.8483,8.1,scram_21.png,0.0215374738132252,3.41355671494256e-08
1,27,DEV,scram,68,0.78993,68,53.7538,402,111.948,112.3646,112.4146,113.3146,4.1,scram_16.png,0.0252401183531729,1.28648997156281e-07
1,28,DEV,scram,70,0.77717,70,54.7777,451,117.4144,117.881,117.9311,118.831,0.1,scram_14.png,0.0214188789257763,3.54380149031824e-07
1,29,DEV,scram,73,0.78548,73,57.4989,419,118.931,119.3643,119.4143,120.3142,3.1,scram_19.png,0.0237670116505887,1.38551885355991e-06
1,30,DEV,scram,70,0.79466,70,55.534,384,123.4141,123.814,123.8641,124.764,2.1,scram_23.png,0.0262955104163512,4.31500801703418e-06
1,31,DEV,scram,68,0.79888,0,54.1123,368,126.8639,127.2472,127.2972,128.1972,0.1,scram_4.png,0.0250869364568822,2.60340971394203e-07
1,32,DEV,scram,73,0.77717,73,57.1092,451,128.3139,128.7805,128.8305,129.7304,1.1,scram_3.png,0.0207222706995638,6.77165502962164e-07
1,33,DEV,scram,71,0.79888,71,56.509,368,130.8471,131.2304,131.2804,132.1803,1.1,scram_1.png,0.0251611372922201,2.22778894381683e-06
1,34,DEV,scram,66,0.78575,66,52.0108,418,133.2803,133.7136,133.7637,134.6635,7.1,scram_13.png,0.0227341785979125,4.03518721045791e-06
1,35,DEV,scram,74,0.76431,74,56.4891,501,141.78,142.2966,142.347,143.2465,0.1,scram_7.png,0.0175781659033403,8.32212572732944e-06
1,36,DEV,scram,67,0.75187,0,50.6074,550,143.347,143.9131,143.9631,144.8631,0.1,scram_8.png,0.0155562179156163,9.32390429266099e-07
1,37,DEV,scram,70,0.77717,70,54.7777,451,144.9631,145.4297,145.4798,146.3797,2.1,scram_18.png,0.0204278327310923,2.61096262724036e-06
1,38,DEV,scram,69,0.75161,69,52.0996,551,148.4962,149.0629,149.1129,150.0128,0.1,scram_10.png,0.0155877711745937,4.02995231078695e-06
1,39,DEV,scram,73,0.77717,73,57.1092,451,150.1295,150.5961,150.6462,151.5461,0.1,scram_15.png,0.0201403835422268,1.15683982665992e-05
1,40,DEV,scram,70,0.79019,70,55.3449,401,151.6628,152.0794,152.1294,153.0294,1.1,scram_5.png,0.0231487044253803,2.63973786338234e-05
1,41,DEV,scram,72,0.75591,72,54.5617,534,154.146,154.6959,154.746,155.6459,8.1,scram_11.png,0.0161608003889199,3.78637696009164e-05
1,42,DEV,scram,72,0.77717,72,56.332,451,163.7622,164.2288,164.2789,165.1788,11.1,scram_17.png,0.0198405857461518,8.93101961510098e-05
1,43,DEV,scram,73,0.77277,73,56.127,468,176.295,176.7782,176.8283,177.7282,0.1,scram_9.png,0.0185475328122041,0.000164732019099559
1,44,DEV,scram,66,0.78575,66,52.0108,418,177.8449,178.2782,178.3282,179.2281,0.1,scram_25.png,0.0214794132980313,0.000283962368932836
1,45,DEV,scram,74,0.79888,74,58.9056,368,179.3282,179.7114,179.7614,180.6614,4.1,scram_12.png,0.0235281031313575,0.000610856381024829
1,46,DEV,scram,74,0.77277,74,56.8998,468,184.7779,185.2612,185.3112,186.2111,0.1,scram_20.png,0.0183983899941701,0.000891205198552152
1,47,DEV,scram,75,0.78158,75,58.8801,434,186.3278,186.7778,186.8278,187.7277,0.1,scram_22.png,0.0207598443398486,0.0018070629398562
1,48,DEV,scram,69,0.78158,69,54.1907,434,187.8444,188.2944,188.3444,189.2443,3.1,scram_6.png,0.0206738324614384,0.00261695474895958
1,49,DEV,scram,77,0.74333,77,56.9225,584,192.3609,192.9608,193.0108,193.9108,6.1,scram_2.png,0.0145230644992383,0.00314379926507683
1,50,DEV,scram,73,0.78158,73,57.317,434,200.0438,200.4938,200.5438,201.4437,12.1,scram_24.png,0.0203061690477881,0.00603315647644258
2,51,IEV,happy,27,0.87269,27,23.1664,934,8.0336,8.9836,9.0337,9.9336,0.1,happy_8.png,0.0230629954471409,1.21428429544371e-22
2,52,IEV,happy,19,0.88511,19,16.8765,701,10.067,10.7835,10.8335,11.7335,0.1,happy_20.png,0.0114736228944953,3.28249657938807e-29
2,53,IEV,happy,21,0.89442,21,18.7564,434,11.8502,12.3001,12.3502,13.2501,0.1,happy_23.png,0.00676755846599471,3.30602447783525e-32
2,54,IEV,happy,51,0.72665,51,37.1404,2218,13.3668,15.6,15.65,16.5499,2.1,happy_21.png,0.0243730529801347,4.90320362996342e-15
2,55,IEV,happy,72,0.58671,72,42.2986,2984,18.6665,21.6663,21.7164,22.6163,4.1,happy_13.png,0.0267600413646399,1.27154143334305e-05
2,56,IEV,happy,85,0.52576,85,44.6113,3284,26.7328,30.0326,30.0827,30.9826,1.1,happy_16.png,0.0289236102109848,0.00100653670971519
2,57,IEV,happy,98,0.49466,0,48.709,3434,32.0992,35.549,35.599,36.499,0.1,happy_1.png,0.000147337412826344,0.000250788831252261
2,58,IEV,happy,107,0.45291,0,48.2601,3634,36.6157,40.2655,40.3155,41.2154,6.1,happy_11.png,5.24768295480592e-09,2.84887254908851e-10
2,59,IEV,happy,20,0.89203,20,17.4291,518,47.3318,47.8651,47.9152,48.8151,2.1,happy_17.png,4.17057302528716e-14,2.94755869295235e-16
2,60,IEV,happy,24,0.86244,24,21.0811,1084,50.9317,52.0316,52.0816,52.9815,2.1,happy_18.png,4.21162234863782e-12,3.76938412264586e-14
2,61,IEV,happy,38,0.75768,38,28.7124,2018,55.0982,57.1313,57.1814,58.0813,4.1,happy_15.png,5.01386896849812e-05,0.000169478314817325
2,62,IEV,happy,64,0.61291,64,39.495,2851,62.1978,65.0643,65.1143,66.0143,0.1,happy_24.png,0.0126864589741491,0.00658580008539278
2,63,IEV,happy,84,0.53256,84,44.7751,3251,66.131,69.3974,69.4475,70.3474,0.1,happy_22.png,0.0006494583152197,0.000438963278492404
2,64,IEV,happy,92,0.49466,92,45.7411,3434,70.4641,73.9139,73.964,74.8638,1.1,happy_6.png,0.000586487333313623,0.000665006982283487
2,65,IEV,happy,113,0.45625,0,51.7545,3618,75.9805,79.6136,79.6637,80.5636,1.1,happy_4.png,1.23109881033833e-06,1.31868428152919e-06
2,66,IEV,happy,72,0.59663,72,42.9042,2934,81.6802,84.63,84.6801,85.58,0.1,happy_14.png,0.0129273875993955,0.00523362494964126
2,67,IEV,happy,79,0.58332,79,45.9968,3001,85.6967,88.7132,88.7632,89.6632,1.1,happy_7.png,0.00803226427095616,0.00327331959906842
2,68,IEV,happy,72,0.57671,72,41.7258,3034,90.7798,93.8296,93.8797,94.7796,9.1,happy_5.png,0.00660551062695576,0.00288217527060118
2,69,IEV,happy,70,0.59998,0,42.1096,2917,103.8958,106.829,106.8791,107.779,4.1,happy_9.png,0.0153795844753344,0.00816472494775323
2,70,IEV,happy,81,0.55304,81,44.761,3151,111.8955,115.062,115.112,116.0119,3.1,happy_2.png,0.00410561237961725,0.00219389303205661
2,71,IEV,happy,88,0.51543,88,45.1623,3334,119.1285,122.4783,122.5283,123.4282,8.1,happy_3.png,0.0013538129312287,0.000995290833826735
2,72,IEV,happy,80,0.58332,0,46.5801,3001,131.5446,134.561,134.6111,135.511,0.1,happy_25.png,0.015895249634097,0.00990922229176627
2,73,IEV,happy,75,0.5632,0,42.5191,3101,135.6277,138.7442,138.7942,139.6941,0.1,happy_10.png,0.0106022013492213,0.00611285260710894
2,74,IEV,happy,19,0.88654,19,16.6344,668,139.8108,140.4941,140.5441,141.444,1.1,happy_12.png,9.94206051989106e-21,2.9477177437948e-17
2,75,IEV,happy,22,0.85036,22,18.348,1234,142.5607,143.8106,143.8606,144.7606,1.1,happy_19.png,2.75774265576572e-17,2.03470876828579e-14
2,76,IEV,happy,36,0.77691,36,27.7587,1884,145.8772,147.7771,147.8271,148.7271,8.1,happy_25.png,4.37781308740265e-09,2.80745061337566e-07
2,77,IEV,happy,59,0.6694,59,39.6972,2551,156.8434,159.4099,159.4599,160.3598,1.1,happy_17.png,0.00359041823234703,0.00637673144323635
