run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,full_rtpred_explore,full_rtpred_exploit
1,36,IEV,fear,74,0.56987,0,42.1301,3068,166.3768,169.4599,169.51,170.4099,5.1,fear_5.png,NaN,346
1,37,IEV,fear,21,0.87854,21,18.8106,834,175.5264,176.3763,176.4264,177.3263,4.1,fear_17.png,NaN,346
1,38,IEV,fear,91,0.51191,91,46.3714,3351,181.4428,184.8094,184.8593,185.7592,3.1,fear_20.png,NaN,346
1,39,IEV,fear,91,0.52906,91,48.1364,3268,188.8758,192.159,192.209,193.1089,1.1,fear_21.png,NaN,362
1,40,IEV,fear,96,0.4982,96,48.0488,3417,194.2256,197.6587,197.7087,198.6087,6.1,fear_13.png,NaN,364
1,41,IEV,fear,94,0.51191,94,47.9071,3351,204.7252,208.0916,208.1416,209.0416,0.1,fear_7.png,NaN,376
1,42,IEV,fear,87,0.53934,87,47.106,3218,209.1582,212.3914,212.4415,213.3414,0.1,fear_12.png,NaN,376
1,43,IEV,fear,94,0.51543,0,48.2549,3334,213.4581,216.8079,216.8579,217.7579,0.1,fear_11.png,NaN,376
1,44,IEV,fear,20,0.86606,20,17.1349,1034,217.8745,218.9245,218.9745,219.8744,10.1,fear_23.png,NaN,376
1,45,IEV,fear,26,0.87471,26,22.8822,901,229.9907,230.9073,230.9573,231.8572,0.1,fear_4.png,NaN,376
1,46,IEV,fear,25,0.87571,25,21.8625,884,231.9739,232.8738,232.9239,233.8238,0.1,fear_19.png,NaN,376
1,47,IEV,fear,29,0.86244,29,25.3933,1084,233.9405,235.0404,235.0905,235.9904,1.1,fear_3.png,NaN,376
1,48,IEV,fear,27,0.83966,27,23.0123,1351,237.1071,238.4736,238.5236,239.4236,2.1,fear_15.png,NaN,376
1,49,IEV,fear,26,0.8828,26,22.5555,751,241.5402,242.3068,242.3568,243.2567,1.1,fear_18.png,NaN,376
1,50,IEV,fear,25,0.87571,25,21.8625,884,244.3734,245.2733,245.3233,246.2233,12.1,fear_1.png,NaN,376
2,51,CEV,scram,51,0.79029,0,40.1611,768,8.0275,8.8108,8.8608,9.7607,1.1,scram_18.png,53,53
2,52,CEV,scram,47,0.776,47,36.224,868,10.8774,11.7606,11.8107,12.7107,0.1,scram_2.png,NaN,53
2,53,CEV,scram,49,0.79986,49,39.3996,701,12.8273,13.5439,13.594,14.4939,0.1,scram_14.png,NaN,107
2,54,CEV,scram,50,0.79743,50,40.1897,718,14.6106,15.3438,15.3939,16.2938,0.1,scram_5.png,NaN,99
2,55,CEV,scram,45,0.79514,45,35.4097,734,16.4105,17.1604,17.2105,18.1104,4.1,scram_7.png,NaN,25
2,56,CEV,scram,43,0.79271,43,33.8291,751,22.2269,22.9935,23.0435,23.9434,1.1,scram_8.png,NaN,25
2,57,CEV,scram,48,0.79514,0,37.7951,734,25.0601,25.81,25.86,26.76,0.1,scram_4.png,NaN,25
2,58,CEV,scram,41,0.82129,41,33.7149,551,26.8767,27.4433,27.4933,28.3932,0.1,scram_9.png,NaN,25
2,59,CEV,scram,46,0.82843,0,37.8284,501,28.5099,29.0265,29.0766,29.9765,1.1,scram_20.png,NaN,25
2,60,CEV,scram,47,0.78314,47,37,818,31.0932,31.9264,31.9765,32.8764,3.1,scram_11.png,NaN,101
2,61,CEV,scram,51,0.67843,51,34.2863,1551,35.993,37.5595,37.6095,38.5095,5.1,scram_24.png,NaN,112
2,62,CEV,scram,49,0.70229,49,34.1909,1384,43.626,45.0259,45.0759,45.9758,1.1,scram_1.png,NaN,134
2,63,CEV,scram,49,0.71171,49,34.8649,1318,47.0925,48.4257,48.4757,49.3757,2.1,scram_12.png,NaN,141
2,64,CEV,scram,48,0.69986,48,33.5007,1401,51.4923,52.9089,52.9589,53.8588,5.1,scram_6.png,NaN,154
2,65,CEV,scram,59,0.67371,0,39.6949,1584,58.9753,60.5752,60.6253,61.5252,0.1,scram_21.png,NaN,158
2,66,CEV,scram,46,0.81171,46,37,618,61.6418,62.2751,62.3252,63.2251,0.1,scram_23.png,NaN,136
2,67,CEV,scram,50,0.807,50,40.228,651,63.3418,64.0083,64.0584,64.9583,2.1,scram_22.png,NaN,134
2,68,CEV,scram,42,0.79743,42,33.8103,718,67.0749,67.8082,67.8582,68.7582,8.1,scram_25.png,NaN,121
2,69,CEV,scram,45,0.807,45,36.193,651,76.8745,77.5411,77.5911,78.4911,2.1,scram_17.png,NaN,120
2,70,CEV,scram,47,0.77129,47,36.2287,901,80.6077,81.5242,81.5743,82.4742,8.1,scram_10.png,NaN,119
2,71,CEV,scram,44,0.77843,44,33.8863,851,90.5906,91.4571,91.5072,92.4071,3.1,scram_19.png,NaN,119
2,72,CEV,scram,55,0.74029,0,40.7014,1118,95.5237,96.6569,96.7069,97.6069,0.1,scram_15.png,NaN,119
2,73,CEV,scram,42,0.80457,42,33.7817,668,97.7236,98.4068,98.4569,99.3568,0.1,scram_13.png,NaN,116
2,74,CEV,scram,44,0.82129,44,36.1787,551,99.4735,100.0401,100.0902,100.9901,1.1,scram_3.png,NaN,115
2,75,CEV,scram,41,0.80943,0,32.9529,634,102.1067,102.7566,102.8067,103.7066,1.1,scram_16.png,NaN,115
2,76,CEV,scram,42,0.81657,42,34.5503,584,104.8233,105.4232,105.4732,106.3732,0.1,scram_20.png,NaN,117
2,77,CEV,scram,48,0.80229,48,38.6046,684,106.5065,107.207,107.2565,108.1564,4.1,scram_12.png,NaN,116
2,78,CEV,scram,47,0.79514,47,37,734,112.2729,113.0229,113.0729,113.9728,10.1,scram_14.png,NaN,116
2,79,CEV,scram,46,0.776,46,35.448,868,124.0891,124.9723,125.0224,125.9224,0.1,scram_13.png,NaN,116
2,80,CEV,scram,44,0.79029,44,34.6291,768,126.0556,126.8389,126.889,127.7889,7.1,scram_11.png,NaN,116
2,81,CEV,scram,42,0.81886,42,34.5434,568,134.9053,135.4885,135.5386,136.4385,0.1,scram_24.png,NaN,116
2,82,CEV,scram,46,0.81886,46,37.8189,568,136.5552,137.1385,137.1885,138.0884,1.1,scram_21.png,NaN,115
2,83,CEV,scram,42,0.807,42,33.772,651,139.2055,139.8717,139.9218,140.8216,2.1,scram_3.png,NaN,99
2,84,CEV,scram,49,0.79986,0,39.3996,701,142.9383,143.6548,143.7049,144.6048,5.1,scram_10.png,NaN,98
2,85,CEV,scram,45,0.80457,45,36.1954,668,149.7213,150.4046,150.4546,151.3545,4.1,scram_9.png,NaN,116
2,86,CEV,scram,43,0.81657,43,35.3669,584,155.4711,156.071,156.121,157.021,2.1,scram_2.png,NaN,115
2,87,CEV,scram,45,0.81414,45,37,601,159.1376,159.7541,159.8042,160.7041,0.1,scram_5.png,NaN,98
2,88,CEV,scram,48,0.826,48,39.478,518,160.8208,161.3541,161.4041,162.3041,0.1,scram_15.png,NaN,98
2,89,CEV,scram,44,0.82129,44,36.1787,551,162.4207,162.9873,163.0374,163.9373,0.1,scram_17.png,NaN,25
2,90,CEV,scram,45,0.82843,45,37,501,164.054,164.5706,164.6206,165.5206,4.1,scram_1.png,NaN,25
2,91,CEV,scram,50,0.80457,50,40.2183,668,169.6371,170.3203,170.3704,171.2703,0.1,scram_8.png,NaN,25
2,92,CEV,scram,45,0.83314,0,37.8331,468,171.387,171.8703,171.9203,172.8203,3.1,scram_4.png,NaN,25
2,93,CEV,scram,45,0.84514,45,37.8451,384,175.9368,176.3367,176.3868,177.2867,0.1,scram_23.png,NaN,115
2,94,CEV,scram,43,0.82371,43,35.3526,534,177.4034,177.9534,178.0034,178.9033,0.1,scram_6.png,NaN,98
2,95,CEV,scram,42,0.81657,42,34.5503,584,179.0533,179.6533,179.7033,180.6032,0.1,scram_18.png,NaN,25
2,96,CEV,scram,42,0.81657,0,34.5503,584,180.7199,181.3199,181.3699,182.2698,6.1,scram_22.png,NaN,25
2,97,CEV,scram,42,0.82371,42,34.5289,534,188.3863,188.9362,188.9863,189.8862,3.1,scram_16.png,NaN,115
2,98,CEV,scram,45,0.80943,45,36.1906,634,193.0027,193.6527,193.7027,194.6026,1.1,scram_25.png,NaN,98
2,99,CEV,scram,49,0.826,49,40.304,518,195.7193,196.2525,196.3026,197.2025,5.1,scram_19.png,NaN,98
2,100,CEV,scram,43,0.80943,43,34.5717,634,202.319,202.9689,203.019,203.9189,12.1,scram_7.png,NaN,25
3,101,DEV,fear,79,0.66786,0,52.6169,901,8.0157,8.9323,8.9824,9.8823,0.1,fear_1.png,66,66
3,102,DEV,fear,71,0.61387,71,43.7292,1151,9.9991,11.1656,11.2156,12.1155,1.1,fear_10.png,NaN,66
3,103,DEV,fear,73,0.64197,73,47.1779,1018,13.2322,14.2654,14.3154,15.2154,0.1,fear_15.png,NaN,129
3,104,DEV,fear,73,0.60713,73,44.57,1184,15.3321,16.532,16.5821,17.482,4.1,fear_22.png,NaN,124
3,105,DEV,fear,78,0.60027,0,46.5749,1218,21.5985,22.8317,22.8818,23.7817,1.1,fear_21.png,NaN,131
3,106,DEV,fear,68,0.7146,68,48.9141,701,24.8984,25.6149,25.665,26.5649,7.1,fear_19.png,NaN,121
3,107,DEV,fear,69,0.75161,69,52.0996,551,33.6813,34.2479,34.2979,35.1979,6.1,fear_13.png,NaN,114
3,108,DEV,fear,75,0.62785,75,47.0046,1084,41.3143,42.4142,42.4642,43.3642,1.1,fear_5.png,NaN,25
3,109,DEV,fear,73,0.63487,73,46.1417,1051,44.4808,45.5474,45.5975,46.4974,0.1,fear_4.png,NaN,25
3,110,DEV,fear,67,0.72261,0,48.5671,668,46.6141,47.2973,47.3474,48.2473,0.1,fear_25.png,NaN,25
3,111,DEV,fear,76,0.64938,0,49.541,984,48.364,49.3639,49.414,50.3139,7.1,fear_11.png,NaN,119
3,112,DEV,fear,77,0.60368,77,46.1827,1201,57.4302,58.6468,58.6968,59.5968,5.1,fear_23.png,NaN,118
3,113,DEV,fear,75,0.63124,75,47.2016,1068,64.7133,65.7965,65.8465,66.7465,0.1,fear_17.png,NaN,132
3,114,DEV,fear,74,0.64567,0,48.0309,1001,66.8632,67.8798,67.9298,68.8297,1.1,fear_20.png,NaN,134
3,115,DEV,fear,69,0.71872,69,49.8266,684,69.9464,70.6463,70.6963,71.5963,0.1,fear_2.png,NaN,134
3,116,DEV,fear,74,0.69861,74,51.6385,768,71.713,72.4962,72.5462,73.4462,0.1,fear_16.png,NaN,120
3,117,DEV,fear,73,0.66786,0,48.6097,901,73.5629,74.4795,74.5295,75.4294,0.1,fear_3.png,NaN,118
3,118,DEV,fear,76,0.75591,76,57.5853,534,75.5461,76.0961,76.1461,77.046,1.1,fear_12.png,NaN,118
3,119,DEV,fear,76,0.7391,76,55.9562,601,78.1627,78.7793,78.8293,79.7292,1.1,fear_6.png,NaN,25
3,120,DEV,fear,73,0.78575,0,57.511,418,80.8459,81.2792,81.3292,82.2291,0.1,fear_7.png,NaN,25
3,121,DEV,fear,69,0.75997,69,52.4757,518,82.3458,82.8791,82.9291,83.8291,9.1,fear_18.png,NaN,118
3,122,DEV,fear,73,0.74734,73,54.8935,568,92.962,93.5453,93.5953,94.4952,3.1,fear_8.png,NaN,25
3,123,DEV,fear,73,0.75997,73,55.5156,518,97.6285,98.1618,98.2118,99.1117,8.1,fear_14.png,NaN,25
3,124,DEV,fear,73,0.76866,73,55.9327,484,107.2281,107.7281,107.778,108.678,9.1,fear_9.png,NaN,25
3,125,DEV,fear,74,0.76431,74,56.4891,501,117.7943,118.3109,118.3609,119.2608,4.1,fear_24.png,NaN,25
3,126,DEV,fear,75,0.76866,75,57.47,484,123.3774,123.8773,123.9273,124.8273,1.1,fear_23.png,NaN,25
3,127,DEV,fear,68,0.78158,0,53.4091,434,125.9439,126.3939,126.4439,127.3438,1.1,fear_2.png,NaN,25
3,128,DEV,fear,68,0.75161,68,51.348,551,128.4605,129.0271,129.0771,129.977,6.1,fear_21.png,NaN,25
3,129,DEV,fear,74,0.74333,74,54.6925,584,136.0935,136.6934,136.7434,137.6434,0.1,fear_4.png,NaN,25
3,130,DEV,fear,73,0.69861,73,50.9399,768,137.7601,138.5433,138.5934,139.4933,0.1,fear_14.png,NaN,25
3,131,DEV,fear,72,0.76431,0,54.9605,501,139.61,140.1266,140.1766,141.0765,0.1,fear_8.png,NaN,25
3,132,DEV,fear,76,0.73488,76,55.7325,618,141.1932,141.8265,141.8766,142.7765,7.1,fear_13.png,NaN,25
3,133,DEV,fear,73,0.73488,0,53.5279,618,149.9262,150.5595,150.6095,151.5094,2.1,fear_3.png,NaN,25
3,134,DEV,fear,67,0.78575,67,52.7966,418,153.626,154.0593,154.1093,155.0093,3.1,fear_1.png,NaN,25
3,135,DEV,fear,66,0.77277,0,50.7176,468,158.1258,158.6092,158.6591,159.5591,0.1,fear_20.png,NaN,25
3,136,DEV,fear,72,0.61739,72,44.5398,1134,159.6758,160.8257,160.8757,161.7756,2.1,fear_15.png,NaN,25
3,137,DEV,fear,78,0.60368,0,46.7863,1201,163.8922,165.1088,165.1588,166.0588,1.1,fear_22.png,NaN,117
3,138,DEV,fear,72,0.73488,72,52.793,618,167.1754,167.8087,167.8587,168.7587,0.1,fear_24.png,NaN,25
3,139,DEV,fear,74,0.72285,74,53.6381,667,168.8755,169.5586,169.6087,170.5086,0.1,fear_12.png,NaN,25
3,140,DEV,fear,68,0.73488,68,49.8535,618,170.6253,171.2586,171.3086,172.2085,2.1,fear_10.png,NaN,25
3,141,DEV,fear,67,0.75591,67,50.7821,534,174.3251,174.8751,174.9251,175.825,2.1,fear_19.png,NaN,25
3,142,DEV,fear,74,0.74734,0,55.6408,568,177.9416,178.525,178.575,179.4749,3.1,fear_16.png,NaN,25
3,143,DEV,fear,69,0.70668,0,48.5364,734,182.5914,183.3413,183.3914,184.2913,4.1,fear_7.png,NaN,25
3,144,DEV,fear,71,0.76866,71,54.3953,484,188.4078,188.9078,188.9579,189.8577,3.1,fear_6.png,NaN,25
3,145,DEV,fear,72,0.75997,0,54.7556,518,192.9743,193.5076,193.5576,194.4575,0.1,fear_25.png,NaN,25
3,146,DEV,fear,72,0.73488,0,52.793,618,194.5742,195.2075,195.2575,196.1575,2.1,fear_17.png,NaN,25
3,147,DEV,fear,74,0.75161,74,55.8577,551,198.2741,198.8407,198.8907,199.7906,0.1,fear_18.png,NaN,25
3,148,DEV,fear,67,0.76866,67,51.3207,484,199.9073,200.4073,200.4573,201.3573,6.1,fear_11.png,NaN,25
3,149,DEV,fear,70,0.77277,70,53.8087,468,207.4737,207.9569,208.007,208.9069,0.1,fear_5.png,NaN,25
3,150,DEV,fear,74,0.77277,0,56.8998,468,209.0569,209.5402,209.5902,210.4902,12.1,fear_9.png,NaN,25
4,151,IEV,scram,20,0.8828,20,17.2587,751,8.0568,8.8234,8.8736,9.7734,1.1,scram_23.png,51,51
4,152,IEV,scram,19,0.88435,19,17.0044,718,10.8901,11.6233,11.6733,12.5733,0.1,scram_16.png,NaN,51
4,153,IEV,scram,31,0.82962,31,25.7922,1451,12.7233,14.1899,14.2399,15.1398,1.1,scram_17.png,NaN,52
4,154,IEV,scram,54,0.68142,54,36.8549,2484,16.2565,18.7563,18.8064,19.7063,1.1,scram_2.png,NaN,96
4,155,IEV,scram,86,0.5565,86,47.9132,3134,20.823,23.9728,24.0228,24.9227,1.1,scram_1.png,NaN,224
4,156,IEV,scram,85,0.52576,85,44.6113,3284,26.056,29.3559,29.406,30.3058,2.1,scram_8.png,NaN,293
4,157,IEV,scram,76,0.56664,76,42.8857,3084,32.4224,35.5223,35.5723,36.4722,0.1,scram_20.png,NaN,304
4,158,IEV,scram,101,0.47735,0,48.051,3517,36.5889,40.1221,40.1721,41.072,4.1,scram_5.png,NaN,304
4,159,IEV,scram,89,0.53955,0,48.175,3217,45.1886,48.4217,48.4717,49.3717,0.1,scram_19.png,NaN,277
4,160,IEV,scram,65,0.64165,65,41.4577,2701,49.4884,52.2049,52.2549,53.1548,7.1,scram_24.png,NaN,263
4,161,IEV,scram,67,0.61621,67,41.1322,2834,60.2879,63.1377,63.1878,64.0877,1.1,scram_6.png,NaN,259
4,162,IEV,scram,70,0.62586,70,43.6647,2784,65.221,68.0208,68.0709,68.9708,11.1,scram_7.png,NaN,258
4,163,IEV,scram,62,0.67247,62,41.5127,2534,80.087,82.6369,82.6869,83.5869,3.1,scram_22.png,NaN,255
4,164,IEV,scram,58,0.67535,58,39.3049,2518,86.7034,89.2366,89.2866,90.1865,6.1,scram_12.png,NaN,244
4,165,IEV,scram,59,0.66027,0,38.9678,2601,96.303,98.9195,98.9695,99.8695,0.1,scram_4.png,NaN,243
4,166,IEV,scram,27,0.85986,27,23.1358,1118,99.9862,101.1194,101.1694,102.0694,0.1,scram_3.png,NaN,259
4,167,IEV,scram,16,0.88435,16,14.3514,718,102.1861,102.9193,102.9694,103.8693,0.1,scram_25.png,NaN,261
4,168,IEV,scram,23,0.85459,0,19.5183,1184,103.986,105.1859,105.2359,106.1359,0.1,scram_11.png,NaN,262
4,169,IEV,scram,19,0.89398,19,17.0555,451,106.2526,106.7191,106.7692,107.6691,4.1,scram_14.png,NaN,276
4,170,IEV,scram,23,0.8828,23,19.9071,751,111.8023,112.5689,112.6189,113.5189,0.1,scram_15.png,NaN,277
4,171,IEV,scram,31,0.82067,31,25.0887,1534,113.6522,115.2021,115.2521,116.1521,0.1,scram_9.png,NaN,278
4,172,IEV,scram,35,0.82962,35,29.1107,1451,116.2854,117.752,117.802,118.702,5.1,scram_21.png,NaN,279
4,173,IEV,scram,74,0.60647,74,44.7554,2884,123.8351,126.7349,126.785,127.6849,6.1,scram_18.png,NaN,280
4,174,IEV,scram,55,0.67553,55,37.2664,2517,133.818,136.3512,136.4012,137.3011,4.1,scram_10.png,NaN,280
4,175,IEV,scram,71,0.59663,71,42.3076,2934,141.4343,144.3842,144.4342,145.3341,0.1,scram_13.png,NaN,280
4,176,IEV,scram,67,0.59979,67,40.3219,2918,145.4675,148.4007,148.4507,149.3506,0.1,scram_14.png,NaN,280
4,177,IEV,scram,62,0.62893,62,39.0854,2768,149.484,152.2671,152.3172,153.2171,3.1,scram_9.png,NaN,281
4,178,IEV,scram,72,0.59998,72,43.3095,2917,156.3504,159.2835,159.3335,160.2335,2.1,scram_8.png,NaN,280
4,179,IEV,scram,65,0.61931,65,40.3225,2818,162.3667,165.1999,165.2499,166.1499,5.1,scram_10.png,NaN,281
4,180,IEV,scram,60,0.64485,60,38.6809,2684,171.283,173.9829,174.0329,174.9328,3.1,scram_2.png,NaN,281
4,181,IEV,scram,69,0.63541,0,43.7455,2734,178.066,180.8159,180.8659,181.7659,0.1,scram_4.png,NaN,280
4,182,IEV,scram,31,0.81105,31,25.2656,1618,181.8992,183.5324,183.5825,184.4824,2.1,scram_5.png,NaN,281
4,183,IEV,scram,52,0.67839,52,35.0319,2501,186.6157,189.1322,189.1822,190.0822,3.1,scram_15.png,NaN,283
4,184,IEV,scram,68,0.63218,0,43.2993,2751,193.2154,195.9819,196.0319,196.9319,1.1,scram_17.png,NaN,283
4,185,IEV,scram,71,0.58989,0,42.1113,2968,198.0652,201.0483,201.0984,201.9984,2.1,scram_19.png,NaN,283
4,186,IEV,scram,22,0.85036,22,18.348,1234,204.1316,205.3815,205.4315,206.3314,0.1,scram_21.png,NaN,282
4,187,IEV,scram,19,0.88117,19,16.6396,784,206.4648,207.2647,207.3148,208.2147,8.1,scram_12.png,NaN,282
4,188,IEV,scram,23,0.85317,23,19.6974,1201,216.3477,217.5643,217.6143,218.5142,4.1,scram_6.png,NaN,283
4,189,IEV,scram,55,0.66027,55,36.3268,2601,222.6474,225.2639,225.314,226.2139,0.1,scram_24.png,NaN,284
4,190,IEV,scram,69,0.60979,69,42.1326,2867,226.3473,229.2304,229.2805,230.1804,1.1,scram_7.png,NaN,283
4,191,IEV,scram,70,0.61291,0,43.1725,2851,231.3137,234.1802,234.2303,235.1302,9.1,scram_1.png,NaN,284
4,192,IEV,scram,16,0.88029,16,14.1376,801,244.2631,245.0797,245.1298,246.0297,1.1,scram_3.png,NaN,283
4,193,IEV,scram,22,0.86362,22,19.1983,1068,247.163,248.2463,248.2963,249.1962,1.1,scram_16.png,NaN,284
4,194,IEV,scram,24,0.87471,24,21.1328,901,250.3296,251.2461,251.2962,252.1961,4.1,scram_13.png,NaN,285
4,195,IEV,scram,25,0.8776,25,21.586,851,256.3293,257.1959,257.2459,258.1458,2.1,scram_18.png,NaN,296
4,196,IEV,scram,26,0.88029,26,22.9405,801,260.2791,261.0957,261.1457,262.0457,0.1,scram_25.png,NaN,296
4,197,IEV,scram,20,0.87571,20,17.484,884,262.179,263.0789,263.129,264.0289,0.1,scram_22.png,NaN,297
4,198,IEV,scram,27,0.8559,27,22.7747,1168,264.1623,265.3455,265.3955,266.2955,4.1,scram_20.png,NaN,297
4,199,IEV,scram,23,0.86244,23,20.2187,1084,270.4287,271.5286,271.5786,272.4785,1.1,scram_11.png,NaN,298
4,200,IEV,scram,20,0.8776,20,17.1981,851,273.6119,274.4784,274.5285,275.4284,12.1,scram_23.png,NaN,298
5,201,DEV,happy,70,0.73093,70,51.1357,634,8.0674,8.7174,8.7675,9.6674,0.1,happy_18.png,39,39
5,202,DEV,happy,71,0.75997,71,53.9957,518,9.8008,10.334,10.384,11.284,2.1,happy_7.png,NaN,36
5,203,DEV,happy,74,0.77717,74,57.8863,451,13.4172,13.8838,13.9339,14.8338,2.1,happy_10.png,NaN,34
5,204,DEV,happy,75,0.77277,75,57.6725,468,16.9671,17.4503,17.5004,18.4003,1.1,happy_3.png,NaN,32
5,205,DEV,happy,76,0.76431,76,58.0177,501,19.5336,20.0502,20.1002,21.0002,8.1,happy_5.png,NaN,25
5,206,DEV,happy,74,0.7391,74,54.4781,601,29.1332,29.7498,29.7998,30.6998,0.1,happy_25.png,NaN,25
5,207,DEV,happy,73,0.75997,73,55.5156,518,30.8331,31.3664,31.4164,32.3164,0.1,happy_21.png,NaN,25
5,208,DEV,happy,67,0.76866,67,51.3207,484,32.4497,32.9497,32.9997,33.8996,3.1,happy_6.png,NaN,25
5,209,DEV,happy,68,0.75161,68,51.348,551,37.0662,37.6328,37.6828,38.5828,0.1,happy_24.png,NaN,25
5,210,DEV,happy,74,0.76431,74,56.4891,501,38.7161,39.2327,39.2828,40.1827,3.1,happy_12.png,NaN,25
5,211,DEV,happy,73,0.78575,73,57.511,418,43.3159,43.7492,43.7992,44.6991,8.1,happy_15.png,NaN,25
5,212,DEV,happy,66,0.76866,66,50.552,484,52.8322,53.3321,53.3821,54.2821,0.1,happy_16.png,NaN,25
5,213,DEV,happy,69,0.79888,69,54.9112,368,54.4154,54.7987,54.8488,55.7487,0.1,happy_23.png,NaN,25
5,214,DEV,happy,65,0.78575,0,51.2251,418,55.882,56.3153,56.3653,57.2653,4.1,happy_22.png,NaN,25
5,215,DEV,happy,69,0.77717,69,54.0005,451,61.3985,61.8651,61.9156,62.815,0.1,happy_17.png,NaN,35
5,216,DEV,happy,73,0.78158,73,57.317,434,62.9484,63.3983,63.4484,64.3483,0.1,happy_8.png,NaN,35
5,217,DEV,happy,74,0.76431,74,56.4891,501,64.4817,64.9983,65.0483,65.9482,0.1,happy_9.png,NaN,35
