run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,full_rtpred_explore,full_rtpred_exploit,limited_rtpred_explore,limited_rtpred_exploit
1,26,DEV,scram,74,0.57434,0,42.6513,1351,110.086,111.4525,111.5026,112.4025,8.1,scram_21.png,376,25,145,35
1,27,DEV,scram,69,0.75161,69,52.0996,551,120.5022,121.0688,121.1188,122.0187,4.1,scram_16.png,376,25,147,35
1,28,DEV,scram,70,0.79019,70,55.3449,401,126.1186,126.5352,126.5852,127.4851,0.1,scram_14.png,376,25,148,35
1,29,DEV,scram,74,0.77277,74,56.8998,468,127.5852,128.0684,128.1185,129.0184,3.1,scram_19.png,376,25,148,35
1,30,DEV,scram,70,0.79888,70,55.7101,368,132.1183,132.5016,132.5516,133.4515,2.1,scram_23.png,376,25,149,35
1,31,DEV,scram,69,0.77277,0,53.0359,468,135.5515,136.0347,136.0847,136.9847,0.1,scram_4.png,376,25,149,35
1,32,DEV,scram,73,0.78158,73,57.317,434,137.0847,137.5347,137.5847,138.4846,1.1,scram_3.png,376,25,150,35
1,33,DEV,scram,72,0.74734,72,54.1462,568,139.5846,140.1679,140.2179,141.1178,1.1,scram_1.png,376,25,150,35
1,34,DEV,scram,68,0.74333,68,50.2325,584,142.2178,142.8177,142.8678,143.7677,7.1,scram_13.png,376,25,151,35
1,35,DEV,scram,74,0.75997,74,56.2756,518,150.8841,151.4173,151.4674,152.3673,0.1,scram_7.png,376,25,152,35
1,36,DEV,scram,68,0.73093,0,49.6738,634,152.484,153.1339,153.1839,154.0839,0.1,scram_8.png,376,25,152,35
1,37,DEV,scram,70,0.78158,70,54.9723,434,154.2006,154.6505,154.7006,155.6005,2.1,scram_18.png,376,25,153,35
1,38,DEV,scram,68,0.79019,68,53.7645,401,157.7171,158.1337,158.1838,159.0836,0.1,scram_10.png,376,25,154,35
1,39,DEV,scram,73,0.79888,73,58.1067,368,159.1837,159.567,159.617,160.5169,0.1,scram_15.png,376,25,154,35
1,40,DEV,scram,70,0.80338,70,55.8951,351,160.6336,161.0002,161.0502,161.9502,1.1,scram_5.png,376,25,155,35
1,41,DEV,scram,71,0.79888,71,56.509,368,163.0668,163.4501,163.5001,164.4001,8.1,scram_11.png,376,25,155,35
1,42,DEV,scram,73,0.76431,73,55.7248,501,172.5164,173.033,173.083,173.9829,11.1,scram_17.png,376,25,155,35
1,43,DEV,scram,72,0.77717,72,56.332,451,185.0991,185.5657,185.6158,186.5157,0.1,scram_9.png,376,25,156,35
1,44,DEV,scram,66,0.79888,66,52.5146,368,186.6324,187.0157,187.0658,187.9656,0.1,scram_25.png,376,25,156,35
1,45,DEV,scram,74,0.79019,74,58.5056,401,188.0823,188.499,188.549,189.4489,4.1,scram_12.png,376,25,157,35
1,46,DEV,scram,73,0.78158,73,57.317,434,193.5654,194.0153,194.0654,194.9653,0.1,scram_20.png,376,25,157,35
1,47,DEV,scram,75,0.78158,75,58.8801,434,195.082,195.5319,195.582,196.4819,0.1,scram_22.png,376,25,157,35
1,48,DEV,scram,69,0.80338,69,55.0917,351,196.5986,196.9652,197.0152,197.9152,3.1,scram_6.png,376,25,158,35
1,49,DEV,scram,75,0.80338,75,59.912,351,201.0483,201.415,201.465,202.365,6.1,scram_2.png,376,25,158,35
1,50,DEV,scram,74,0.76866,74,56.7013,484,208.4814,208.9813,209.0313,209.9313,12.1,scram_24.png,376,25,158,35
2,51,IEV,happy,28,0.86362,28,24.38,1068,8.0664,9.1497,9.1998,10.0997,0.1,happy_8.png,83,83,55,55
2,52,IEV,happy,29,0.83138,29,23.94,1434,10.2164,11.6663,11.7164,12.6162,0.1,happy_20.png,376,82,228,56
2,53,IEV,happy,41,0.78144,41,32.0297,1851,12.733,14.5995,14.6496,15.5494,0.1,happy_23.png,376,96,228,68
2,54,IEV,happy,51,0.72939,51,36.9393,2201,15.6661,17.8826,17.9327,18.8326,2.1,happy_21.png,376,137,228,119
2,55,IEV,happy,54,0.67839,54,36.3886,2501,20.9492,23.4657,23.5158,24.4157,4.1,happy_13.png,376,184,228,159
2,56,IEV,happy,54,0.66339,54,36.1075,2584,28.5322,31.132,31.182,32.082,1.1,happy_16.png,376,217,53,191
2,57,IEV,happy,67,0.62259,0,41.9841,2801,33.1987,36.0151,36.0652,36.9651,0.1,happy_1.png,376,233,53,204
2,58,IEV,happy,42,0.73466,42,30.6715,2168,37.0818,39.265,39.315,40.2149,6.1,happy_11.png,376,197,53,161
2,59,IEV,happy,52,0.70166,0,36.8033,2368,46.3314,48.7145,48.7646,49.6645,2.1,happy_17.png,376,197,53,159
2,60,IEV,happy,30,0.82962,30,24.9626,1451,51.7811,53.2477,53.2977,54.1976,2.1,happy_18.png,376,179,53,156
2,61,IEV,happy,32,0.79466,32,25.293,1751,56.3142,58.0808,58.1308,59.0307,4.1,happy_15.png,376,179,53,156
2,62,IEV,happy,40,0.74774,40,29.5724,2084,63.1472,65.2471,65.2971,66.1971,0.1,happy_24.png,376,179,53,156
2,63,IEV,happy,44,0.72939,44,31.8336,2201,66.3137,68.5303,68.5803,69.4802,0.1,happy_22.png,376,179,53,155
2,64,IEV,happy,50,0.68426,50,33.9179,2468,69.5969,72.0801,72.1302,73.0301,1.1,happy_6.png,376,181,53,156
2,65,IEV,happy,65,0.64785,0,42.3696,2668,74.1467,76.8299,76.8799,77.7798,1.1,happy_4.png,376,197,53,159
2,66,IEV,happy,46,0.73211,46,33.8097,2184,78.8965,81.0963,81.1464,82.0463,0.1,happy_14.png,376,175,53,145
2,67,IEV,happy,55,0.70456,55,38.7087,2351,82.163,84.5295,84.5795,85.4795,1.1,happy_7.png,376,176,53,145
2,68,IEV,happy,43,0.72665,43,31.3272,2218,86.5961,88.8293,88.8794,89.7793,9.1,happy_5.png,376,179,53,146
2,69,IEV,happy,50,0.70183,0,35.3874,2367,98.8956,101.2787,101.3288,102.2287,4.1,happy_9.png,376,179,53,147
2,70,IEV,happy,36,0.78814,36,28.2882,1801,106.3452,108.1617,108.2118,109.1117,3.1,happy_2.png,376,176,53,144
2,71,IEV,happy,43,0.72939,43,31.1042,2201,112.2283,114.4448,114.4948,115.3947,8.1,happy_3.png,376,175,53,144
2,72,IEV,happy,55,0.71014,0,39.0308,2318,123.5111,125.8442,125.8943,126.7942,0.1,happy_25.png,376,176,53,144
2,73,IEV,happy,24,0.84279,24,20.1221,1318,126.9109,128.2442,128.2942,129.1941,0.1,happy_10.png,376,159,53,134
2,74,IEV,happy,30,0.82613,30,24.5104,1484,129.3108,130.8107,130.8607,131.7606,1.1,happy_12.png,376,175,53,143
2,75,IEV,happy,30,0.80098,0,23.8667,1701,132.8773,134.5938,134.6439,135.5438,1.1,happy_19.png,376,176,53,144
2,76,IEV,happy,49,0.69598,49,34.4231,2401,136.6604,139.077,139.127,140.0269,8.1,happy_25.png,376,180,53,156
2,77,IEV,happy,57,0.68426,57,38.7077,2468,148.1432,150.6264,150.6764,151.5764,1.1,happy_17.png,376,197,53,157
2,78,IEV,happy,63,0.63863,0,40.3657,2717,152.693,155.4262,155.4762,156.3762,0.1,happy_5.png,376,200,53,160
2,79,IEV,happy,48,0.71014,48,34.0598,2318,156.4928,158.826,158.8761,159.776,0.1,happy_18.png,376,180,53,155
2,80,IEV,happy,54,0.67247,0,36.1329,2534,159.8927,162.4425,162.4926,163.3925,1.1,happy_8.png,376,181,53,156
2,81,IEV,happy,48,0.70166,48,33.9967,2368,164.5092,166.8923,166.9423,167.8423,1.1,happy_22.png,376,177,53,146
2,82,IEV,happy,51,0.71014,51,36.1902,2318,168.9589,171.2922,171.3421,172.2421,3.1,happy_21.png,376,179,53,147
2,83,IEV,happy,46,0.71014,0,32.6395,2318,175.3586,177.6918,177.7418,178.6418,0.1,happy_7.png,376,180,53,147
2,84,IEV,happy,33,0.83138,0,27.2655,1434,178.7585,180.2084,180.2584,181.1583,1.1,happy_9.png,376,178,53,146
2,85,IEV,happy,18,0.89152,18,15.7414,534,182.275,182.8249,182.875,183.7749,8.1,happy_6.png,376,198,53,157
2,86,IEV,happy,20,0.87368,20,17.7857,918,191.8912,192.8244,192.8745,193.7744,5.1,happy_20.png,376,199,53,157
2,87,IEV,happy,34,0.80711,34,27.277,1651,198.8909,200.5574,200.6074,201.5074,7.1,happy_19.png,376,200,53,158
2,88,IEV,happy,54,0.70166,0,38.2066,2368,208.6237,211.007,211.057,211.9569,6.1,happy_14.png,376,200,53,157
2,89,IEV,happy,36,0.78814,36,28.2882,1801,218.0733,219.8898,219.9399,220.8398,2.1,happy_15.png,376,198,53,156
2,90,IEV,happy,46,0.73466,0,33.6101,2168,222.9564,225.1396,225.1896,226.0895,0.1,happy_2.png,376,198,53,155
2,91,IEV,happy,56,0.69891,56,39.0959,2384,226.2063,228.6061,228.6561,229.5561,6.1,happy_24.png,376,197,53,156
2,92,IEV,happy,48,0.72939,0,34.7511,2201,235.6725,237.889,237.939,238.8389,0.1,happy_16.png,376,199,53,157
2,93,IEV,happy,30,0.83643,30,25.051,1384,238.989,240.3889,240.4389,241.3388,0.1,happy_10.png,376,199,53,157
2,94,IEV,happy,33,0.79683,33,26.6734,1734,241.4555,243.2054,243.2555,244.1554,3.1,happy_12.png,376,198,53,157
2,95,IEV,happy,40,0.75018,40,30.1137,2068,247.2719,249.3551,249.4052,250.3052,0.1,happy_11.png,376,198,53,157
2,96,IEV,happy,47,0.71014,0,33.3496,2318,250.4218,252.755,252.805,253.7049,2.1,happy_23.png,376,198,53,156
2,97,IEV,happy,36,0.77229,36,28.1779,1917,255.8216,257.7547,257.8048,258.7047,5.1,happy_4.png,376,196,53,147
2,98,IEV,happy,34,0.80098,34,27.0706,1701,263.8211,265.5377,265.5877,266.4877,0.1,happy_3.png,376,181,53,146
2,99,IEV,happy,47,0.75275,47,35.1639,2051,266.6044,268.6709,268.7209,269.6208,4.1,happy_1.png,376,180,53,146
2,100,IEV,happy,24,0.84887,24,20.2317,1251,273.7374,275.004,275.0539,275.9539,12.1,happy_13.png,376,180,53,146
3,101,CEVR,scram,171,0.22331,0,38.1166,501,8.0706,8.5873,8.6374,9.5372,0.1,scram_18.png,26,26,1,1
3,102,CEVR,scram,138,0.26077,0,35.9569,1334,9.6539,11.0038,11.0539,11.9538,7.1,scram_5.png,362,26,287,1
3,103,CEVR,scram,106,0.34543,106,36.6546,2551,19.0702,21.6367,21.6867,22.5866,4.1,scram_1.png,376,26,298,1
3,104,CEVR,scram,107,0.33936,0,36.3213,2484,26.7031,29.203,29.253,30.1529,0.1,scram_2.png,376,247,298,214
3,105,CEVR,scram,148,0.25397,0,37.5079,1201,30.2696,31.4862,31.5362,32.4362,0.1,scram_11.png,376,248,298,217
3,106,CEVR,scram,115,0.31212,115,35.7515,2151,32.5529,34.7195,34.7694,35.6694,2.1,scram_4.png,376,257,298,220
3,107,CEVR,scram,117,0.31212,117,36.3758,2151,37.786,39.9525,40.0026,40.9024,0.1,scram_9.png,376,241,298,205
3,108,CEVR,scram,117,0.31725,0,37,2218,41.0691,43.3023,43.3523,44.2523,2.1,scram_25.png,376,237,298,195
3,109,CEVR,scram,117,0.30966,117,36.3807,2118,46.3689,48.5021,48.5521,49.452,0.1,scram_22.png,376,238,298,202
3,110,CEVR,scram,115,0.30841,0,35.458,2101,49.5687,51.6853,51.7353,52.6353,0.1,scram_19.png,376,235,298,192
3,111,CEVR,scram,115,0.32793,0,37.6559,2351,52.7519,55.1184,55.1685,56.0684,0.1,scram_23.png,376,238,298,201
3,112,CEVR,scram,127,0.29439,0,37.2944,1901,56.1851,58.1016,58.1516,59.0516,1.1,scram_20.png,376,235,298,193
3,113,CEVR,scram,90,0.41124,90,37,3151,60.1682,63.3347,63.3847,64.2847,4.1,scram_12.png,376,239,298,205
3,114,CEVR,scram,92,0.40267,0,37,3084,68.4012,71.501,71.551,72.451,1.1,scram_10.png,376,285,298,298
3,115,CEVR,scram,117,0.30841,0,36.0748,2101,73.5676,75.6841,75.7342,76.6341,11.1,scram_13.png,376,242,298,207
3,116,CEVR,scram,140,0.26613,0,37.2661,1434,87.7503,89.2002,89.2502,90.1501,0.1,scram_7.png,376,256,298,220
3,117,CEVR,scram,115,0.31983,0,36.6802,2251,90.2668,92.5334,92.5834,93.4833,4.1,scram_8.png,376,261,298,223
3,118,CEVR,scram,109,0.35489,0,38.7745,2651,97.5998,100.2663,100.3163,101.2163,3.1,scram_14.png,376,263,298,237
3,119,CEVR,scram,95,0.40481,95,38.6193,3101,104.3328,107.4493,107.4993,108.3993,3.1,scram_3.png,376,258,298,221
3,120,CEVR,scram,91,0.42237,0,38.2671,3234,111.5158,114.7656,114.8157,115.7157,5.1,scram_21.png,376,325,298,298
3,121,CEVR,scram,141,0.25817,141,36.4837,1284,120.8321,122.132,122.182,123.0819,10.1,scram_17.png,376,278,62,287
3,122,CEVR,scram,149,0.25234,0,37.5047,1168,133.1982,134.3814,134.4314,135.3313,1.1,scram_24.png,376,239,298,220
3,123,CEVR,scram,116,0.32383,116,37.6477,2301,136.448,138.7645,138.8146,139.7145,0.1,scram_16.png,376,256,298,223
3,124,CEVR,scram,117,0.3211,117,37.6422,2267,139.8312,142.1144,142.1644,143.0643,1.1,scram_15.png,376,241,298,206
3,125,CEVR,scram,116,0.32793,0,37.9838,2351,144.181,146.5475,146.5975,147.4974,0.1,scram_6.png,376,239,298,203
3,126,CEVR,scram,89,0.43413,0,38.7365,3317,147.6141,150.9473,150.9973,151.8972,2.1,scram_12.png,376,239,298,204
3,127,CEVR,scram,142,0.25649,0,36.487,1251,154.0638,155.3304,155.3804,156.2804,1.1,scram_25.png,376,218,298,186
3,128,CEVR,scram,159,0.22791,0,36.3163,618,157.397,158.0303,158.0803,158.9802,0.1,scram_20.png,376,223,298,190
3,129,CEVR,scram,119,0.31593,119,37.6319,2201,159.097,161.3135,161.3635,162.2634,1.1,scram_19.png,376,235,298,191
3,130,CEVR,scram,116,0.31849,0,37,2234,163.3801,165.6299,165.68,166.5799,1.1,scram_14.png,376,223,298,188
3,131,CEVR,scram,120,0.31085,0,37.3108,2134,167.6965,169.8464,169.8964,170.7964,2.1,scram_1.png,376,224,298,189
3,132,CEVR,scram,92,0.42005,0,38.6802,3217,172.9129,176.1461,176.1961,177.0961,9.1,scram_18.png,376,235,298,191
3,133,CEVR,scram,119,0.31341,0,37.3134,2168,186.2123,188.3955,188.4455,189.3455,3.1,scram_15.png,376,219,298,184
3,134,CEVR,scram,134,0.26985,134,36.1905,1501,192.462,193.9786,194.0286,194.9285,1.1,scram_11.png,376,220,298,187
3,135,CEVR,scram,130,0.27367,0,35.6317,1568,196.0618,197.6451,197.6951,198.595,6.1,scram_7.png,376,199,298,161
3,136,CEVR,scram,115,0.31463,0,36.0561,2184,204.7115,206.9113,206.9613,207.8613,0.1,scram_17.png,376,204,298,174
3,137,CEVR,scram,141,0.26707,0,37.5341,1451,207.978,209.4445,209.4945,210.3945,3.1,scram_2.png,376,214,298,174
3,138,CEVR,scram,163,0.22723,0,37,601,213.511,214.1276,214.1777,215.0776,6.1,scram_3.png,376,219,298,186
3,139,CEVR,scram,92,0.41124,92,37.8225,3151,221.194,224.3605,224.4105,225.3105,0.1,scram_9.png,376,220,298,187
3,140,CEVR,scram,77,0.45711,77,35.1715,3467,225.4272,228.9103,228.9603,229.8602,6.1,scram_5.png,376,241,298,205
3,141,CEVR,scram,85,0.4156,0,35.3376,3184,235.9767,239.1765,239.2265,240.1264,0.1,scram_8.png,376,279,298,287
3,142,CEVR,scram,118,0.32118,0,37.9635,2268,240.2431,242.5263,242.5764,243.4763,2.1,scram_13.png,376,242,298,206
3,143,CEVR,scram,142,0.25313,0,35.9875,1184,245.5929,246.7928,246.8428,247.7427,7.1,scram_22.png,376,257,298,207
3,144,CEVR,scram,152,0.2436,0,37,984,254.8591,255.859,255.9091,256.809,2.1,scram_16.png,376,260,298,221
3,145,CEVR,scram,112,0.33214,0,37.3321,2401,258.9256,261.3421,261.3921,262.2921,0.1,scram_10.png,376,261,298,222
3,146,CEVR,scram,82,0.44934,0,37,3418,262.4088,265.8419,265.892,266.7918,0.1,scram_23.png,376,262,298,298
3,147,CEVR,scram,137,0.27559,0,37.8268,1601,266.9085,268.5251,268.5752,269.4751,0.1,scram_4.png,376,241,298,204
3,148,CEVR,scram,111,0.32118,111,35.7153,2268,269.5917,271.8749,271.925,272.825,2.1,scram_21.png,376,256,298,207
3,149,CEVR,scram,117,0.31463,117,36.6854,2184,274.9415,277.1414,277.1914,278.0913,0.1,scram_24.png,376,242,298,204
3,150,CEVR,scram,121,0.31341,0,37.9402,2168,278.208,280.3912,280.4412,281.3412,12.1,scram_6.png,376,239,298,192
4,151,DEV,happy,75,0.59035,75,44.1864,1268,8.0104,9.2936,9.3437,10.2436,0.1,happy_18.png,103,103,91,91
4,152,DEV,happy,77,0.51302,0,39.4184,1701,10.3603,12.0768,12.1268,13.0268,2.1,happy_7.png,376,102,222,92
4,153,DEV,happy,76,0.60713,0,46.3914,1184,15.1434,16.3433,16.3933,17.2932,2.1,happy_10.png,376,87,37,80
4,154,DEV,happy,69,0.79888,69,54.9112,368,19.4098,19.7932,19.8432,20.7431,1.1,happy_3.png,376,95,222,85
4,155,DEV,happy,76,0.76431,76,58.0177,501,21.8597,22.3763,22.4264,23.3263,8.1,happy_5.png,376,25,222,37
4,156,DEV,happy,68,0.7391,68,50.0435,601,31.4426,32.0592,32.1092,33.0092,0.1,happy_25.png,376,25,222,37
4,157,DEV,happy,71,0.64567,71,46.0939,1001,33.1259,34.1424,34.1925,35.0924,0.1,happy_21.png,376,25,222,37
4,158,DEV,happy,74,0.58722,74,43.4125,1284,35.2091,36.509,36.559,37.459,3.1,happy_6.png,376,25,222,37
4,159,DEV,happy,81,0.56497,0,45.4814,1401,40.5922,42.0087,42.0587,42.9587,0.1,happy_24.png,376,25,222,37
4,160,DEV,happy,74,0.74333,74,54.6925,584,43.0921,43.692,43.7421,44.6419,3.1,happy_12.png,376,25,222,37
4,161,DEV,happy,73,0.67536,73,49.0149,868,47.7585,48.6418,48.6918,49.5917,8.1,happy_15.png,376,25,222,37
4,162,DEV,happy,76,0.72261,76,55.0705,668,57.708,58.3913,58.4413,59.3413,0.1,happy_16.png,376,25,222,37
4,163,DEV,happy,76,0.75997,76,57.7955,518,59.4579,59.9912,60.0412,60.9412,0.1,happy_23.png,376,25,222,37
4,164,DEV,happy,73,0.77277,73,56.127,468,61.0579,61.5412,61.5912,62.4911,4.1,happy_22.png,376,25,222,37
4,165,DEV,happy,73,0.69483,73,50.7403,784,66.6243,67.4242,67.4742,68.3742,0.1,happy_17.png,376,25,222,37
4,166,DEV,happy,77,0.62785,0,48.2603,1084,68.5075,69.6074,69.6575,70.5574,0.1,happy_8.png,376,25,222,37
4,167,DEV,happy,66,0.78575,66,52.0108,418,70.6908,71.124,71.174,72.074,0.1,happy_9.png,376,25,222,37
4,168,DEV,happy,68,0.77277,0,52.2631,468,72.1907,72.674,72.724,73.6239,0.1,happy_11.png,376,25,222,37
4,169,DEV,happy,74,0.70668,74,52.0698,734,73.7406,74.4905,74.5406,75.4405,1.1,happy_19.png,376,25,222,37
4,170,DEV,happy,75,0.70668,0,52.7765,734,76.5571,77.3071,77.3571,78.257,2.1,happy_1.png,376,25,222,37
4,171,DEV,happy,71,0.7146,71,51.058,701,80.3903,81.1069,81.1569,82.0569,6.1,happy_20.png,376,25,222,37
4,172,DEV,happy,78,0.70668,78,54.8966,734,88.1899,88.9399,88.9899,89.8898,2.1,happy_2.png,376,25,222,37
4,173,DEV,happy,75,0.75161,75,56.6093,551,92.0564,92.623,92.6731,93.573,5.1,happy_13.png,376,25,222,37
4,174,DEV,happy,71,0.72676,71,51.6624,651,98.7061,99.3727,99.4227,100.3227,8.1,happy_4.png,376,25,222,37
4,175,DEV,happy,71,0.72676,71,51.6624,651,108.4557,109.1223,109.1723,110.0722,2.1,happy_14.png,376,25,222,37
4,176,DEV,happy,68,0.73093,68,49.6738,634,112.2055,112.8554,112.9055,113.8054,5.1,happy_18.png,376,25,222,37
4,177,DEV,happy,78,0.39833,0,31.0569,2584,118.9385,121.5383,121.5884,122.4883,5.1,happy_13.png,376,25,222,37
4,178,DEV,happy,73,0.73488,73,53.5279,618,127.6214,128.2547,128.3047,129.2046,0.1,happy_25.png,376,25,181,37
4,179,DEV,happy,71,0.71051,71,50.1408,718,129.338,130.0713,130.1213,131.0212,1.1,happy_23.png,376,25,181,37
4,180,DEV,happy,71,0.68689,71,48.9418,818,132.1545,132.9878,133.0378,133.9378,0.1,happy_6.png,376,25,181,37
4,181,DEV,happy,78,0.69861,0,54.4329,768,134.0711,134.8544,134.9044,135.8043,6.1,happy_7.png,376,25,182,37
4,182,DEV,happy,71,0.69861,0,49.5427,768,141.9374,142.7207,142.7708,143.6707,3.1,happy_14.png,376,25,182,37
4,183,DEV,happy,72,0.60027,72,42.9733,1218,146.8039,148.0371,148.0871,148.9871,3.1,happy_4.png,376,25,182,37
4,184,DEV,happy,80,0.57114,0,45.887,1368,152.1203,153.5035,153.5535,154.4535,6.1,happy_9.png,376,25,183,37
4,185,DEV,happy,73,0.63487,0,46.1417,1051,160.5865,161.6531,161.7031,162.6031,1.1,happy_12.png,376,25,185,37
4,186,DEV,happy,67,0.7391,67,49.3044,601,163.7364,164.353,164.403,165.303,1.1,happy_5.png,376,25,186,37
4,187,DEV,happy,69,0.75161,69,52.0996,551,166.4363,167.0029,167.0529,167.9528,1.1,happy_2.png,376,25,186,37
4,188,DEV,happy,69,0.72261,69,50.0123,668,169.0861,169.7694,169.8194,170.7194,1.1,happy_3.png,376,25,186,37
4,189,DEV,happy,68,0.72261,68,49.2897,668,171.8527,172.5359,172.586,173.4859,0.1,happy_15.png,376,25,186,37
4,190,DEV,happy,73,0.70263,73,51.1517,751,173.6193,174.3859,174.4359,175.3358,1.1,happy_16.png,376,25,186,37
4,191,DEV,happy,74,0.72676,74,53.8427,651,176.4691,177.1357,177.1858,178.0857,0.1,happy_21.png,376,25,186,37
4,192,DEV,happy,67,0.72261,67,48.5671,668,178.219,178.9023,178.9523,179.8523,2.1,happy_8.png,376,25,186,37
4,193,DEV,happy,70,0.72676,70,50.9356,651,181.9855,182.6521,182.7021,183.6021,8.1,happy_22.png,376,25,186,37
4,194,DEV,happy,75,0.70263,75,52.5569,751,191.7351,192.5017,192.5517,193.4516,1.1,happy_24.png,376,25,187,37
4,195,DEV,happy,76,0.70263,76,53.2596,751,194.585,195.3515,195.4016,196.3015,0.1,happy_1.png,376,25,187,37
4,196,DEV,happy,78,0.67926,0,53.2992,851,196.4349,197.3014,197.3515,198.2514,4.1,happy_11.png,376,25,187,37
4,197,DEV,happy,69,0.75161,69,52.0996,551,202.3846,202.9512,203.0012,203.9012,2.1,happy_20.png,376,25,187,37
4,198,DEV,happy,71,0.78575,71,55.9395,418,206.0677,206.501,206.551,207.451,3.1,happy_19.png,376,25,187,37
4,199,DEV,happy,71,0.72261,0,51.4575,668,210.5842,211.2675,211.3175,212.2174,0.1,happy_10.png,376,25,187,37
4,200,DEV,happy,72,0.66045,72,47.5445,934,212.3508,213.3007,213.3507,214.2507,12.1,happy_17.png,376,25,187,37
5,201,IEV,scram,18,0.88724,18,15.6258,651,8.0694,8.736,8.786,9.686,1.1,scram_23.png,41,41,1,1
5,202,IEV,scram,27,0.84592,27,23.1282,1284,10.8193,12.1192,12.1692,13.0691,0.1,scram_16.png,362,38,220,65
5,203,IEV,scram,53,0.71299,53,38.1204,2301,13.2025,15.519,15.5691,16.469,1.1,scram_17.png,376,78,229,65
5,204,IEV,scram,64,0.65714,64,41.8027,2618,17.6023,20.2355,20.2855,21.1854,1.1,scram_2.png,376,208,229,167
5,205,IEV,scram,77,0.59663,0,45.8874,2934,22.3188,25.2686,25.3186,26.2185,1.1,scram_1.png,376,237,110,195
5,206,IEV,scram,55,0.69024,55,38.2999,2434,27.3518,29.8017,29.8517,30.7516,2.1,scram_8.png,376,205,106,161
5,207,IEV,scram,50,0.72127,50,36.0879,2251,32.8849,35.1514,35.2015,36.1014,0.1,scram_20.png,376,209,96,159
5,208,IEV,scram,48,0.69598,48,33.7271,2401,36.2348,38.6513,38.7013,39.6012,4.1,scram_5.png,376,205,84,158
