run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,IEV,fear,23,0.88586,23,20.2942,684,8.1085,8.8084,8.8589,9.7583,5.1,fear_11.png
1,2,IEV,fear,40,0.76019,40,30.7722,2001,14.9248,16.9413,16.9914,17.8913,1.1,fear_8.png
1,3,IEV,fear,72,0.58332,0,41.9135,3001,19.008,22.0244,22.0745,22.9744,2.1,fear_17.png
1,4,IEV,fear,46,0.70183,0,32.5801,2367,25.0744,27.4575,27.5075,28.4075,0.1,fear_13.png
1,5,IEV,fear,36,0.76019,36,27.7314,2001,28.5075,30.524,30.5741,31.474,1.1,fear_5.png
1,6,IEV,fear,47,0.74513,47,35.0104,2101,32.574,34.6905,34.7405,35.6404,3.1,fear_23.png
1,7,IEV,fear,46,0.72127,46,33.2028,2251,38.7404,41.0069,41.0569,41.9568,0.1,fear_18.png
1,8,IEV,fear,50,0.68443,0,33.9047,2467,42.0569,44.54,44.5901,45.49,0.1,fear_19.png
1,9,IEV,fear,43,0.74513,43,32.0298,2101,45.5901,47.7065,47.7566,48.6565,2.1,fear_6.png
1,10,IEV,fear,20,0.89697,20,18.2419,318,50.7564,51.0897,51.1402,52.0397,0.1,fear_16.png
1,11,IEV,fear,33,0.81501,33,26.4894,1584,52.1401,53.7396,53.7896,54.6896,0.1,fear_1.png
1,12,IEV,fear,42,0.76268,42,32.0845,1984,54.7896,56.7894,56.8395,57.7394,0.1,fear_10.png
1,13,IEV,fear,49,0.73466,49,35.8141,2168,57.8394,60.0226,60.0727,60.9726,4.1,fear_4.png
1,14,IEV,fear,111,0.45625,111,50.8419,3618,65.0724,68.7056,68.7556,69.6555,0.1,fear_2.png
1,15,IEV,fear,112,0.43891,0,49.3385,3701,69.7556,73.472,73.522,74.422,4.1,fear_21.png
1,16,IEV,fear,80,0.55996,80,44.9463,3117,78.5218,81.6549,81.705,82.6049,0.1,fear_9.png
1,17,IEV,fear,97,0.48778,0,47.5568,3467,82.7049,86.1881,86.2382,87.138,1.1,fear_12.png
1,18,IEV,fear,96,0.49112,0,46.9054,3451,88.238,91.7045,91.7545,92.6544,11.1,fear_24.png
1,19,IEV,fear,39,0.76268,39,29.7965,1984,103.754,105.7538,105.8039,106.7038,3.1,fear_25.png
1,20,IEV,fear,74,0.59663,74,44.0975,2934,109.8037,112.7535,112.8035,113.7034,0.1,fear_20.png
1,21,IEV,fear,84,0.5632,0,47.5879,3101,113.8035,116.92,116.97,117.8699,4.1,fear_7.png
1,22,IEV,fear,59,0.63863,59,37.8112,2717,121.9698,124.7029,124.753,125.6529,1.1,fear_22.png
1,23,IEV,fear,36,0.77911,36,28.3351,1868,126.7529,128.6361,128.6861,129.586,1.1,fear_14.png
1,24,IEV,fear,93,0.50153,0,46.8889,3401,130.686,134.1025,134.1525,135.0524,0.1,fear_15.png
