run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,full_rtpred_explore,full_rtpred_exploit,limited_rtpred_explore,limited_rtpred_exploit
2,60,CEV,scram,45,0.84029,0,37.8403,418,28.1905,28.6238,28.6738,29.5738,3.1,scram_11.png,376,25,330,28
2,61,CEV,scram,48,0.76886,48,37,918,32.6903,33.6236,33.6736,34.5735,5.1,scram_24.png,376,25,330,28
2,62,CEV,scram,44,0.76414,44,33.9434,951,39.69,40.6566,40.7066,41.6066,1.1,scram_1.png,376,25,330,28
2,63,CEV,scram,45,0.75943,45,33.9623,984,42.7232,43.7231,43.7731,44.673,2.1,scram_12.png,376,25,330,28
2,64,CEV,scram,46,0.757,46,34.729,1001,46.7897,47.8062,47.8562,48.7562,5.1,scram_6.png,376,25,330,28
2,65,CEV,scram,43,0.76414,43,33.1793,951,53.8727,54.8392,54.8893,55.7892,0.1,scram_21.png,376,25,330,28
2,66,CEV,scram,58,0.688,0,39.752,1484,55.9059,57.4058,57.4558,58.3557,0.1,scram_23.png,376,25,330,28
2,67,CEV,scram,67,0.55457,67,37,2418,58.4725,60.9056,60.9557,61.8556,2.1,scram_22.png,376,25,330,28
2,68,CEV,scram,82,0.47371,82,38.8949,2984,63.9722,66.972,67.022,67.922,8.1,scram_25.png,376,25,330,28
2,69,CEV,scram,55,0.62371,55,34.5051,1934,76.055,78.0048,78.0548,78.9548,2.1,scram_17.png,376,279,330,273
2,70,CEV,scram,43,0.83314,43,36.1669,468,81.0714,81.5546,81.6047,82.5046,8.1,scram_10.png,376,277,330,270
2,71,CEV,scram,87,0.42129,87,36.5787,3351,90.6209,93.9874,94.0374,94.9373,3.1,scram_19.png,376,277,330,270
2,72,CEV,scram,41,0.81657,41,33.7337,584,98.0539,98.6539,98.7039,99.6038,0.1,scram_15.png,376,306,330,317
2,73,CEV,scram,49,0.84029,0,41.2014,418,99.7205,100.1538,100.2038,101.1037,0.1,scram_13.png,376,306,330,317
2,74,CEV,scram,40,0.84029,40,33.6389,418,101.2204,101.6537,101.7037,102.6037,1.1,scram_3.png,376,307,330,317
2,75,CEV,scram,43,0.83314,43,36.1669,468,103.7203,104.2036,104.2536,105.1535,1.1,scram_16.png,376,307,330,317
2,76,CEV,scram,40,0.81886,0,32.9057,568,106.2702,106.8535,106.9035,107.8034,0.1,scram_20.png,376,307,330,317
2,77,CEV,scram,41,0.84271,41,34.4719,401,107.9201,108.3367,108.3868,109.2867,4.1,scram_12.png,376,309,330,317
2,78,CEV,scram,47,0.83086,47,38.6617,484,113.4032,113.9031,113.9532,114.8531,10.1,scram_14.png,376,309,330,317
2,79,CEV,scram,45,0.81414,45,37,601,124.9693,125.5859,125.6359,126.5359,0.1,scram_13.png,376,309,330,317
2,80,CEV,scram,42,0.838,42,35.324,434,126.6859,127.1358,127.1859,128.0858,7.1,scram_11.png,376,310,330,317
2,81,CEV,scram,41,0.84271,41,34.4719,401,135.2022,135.6188,135.6688,136.5687,0.1,scram_24.png,376,310,330,317
2,82,CEV,scram,41,0.84514,41,34.4646,384,136.6854,137.0854,137.1354,138.0353,1.1,scram_21.png,376,310,330,317
2,83,CEV,scram,45,0.84271,45,37.8427,401,139.152,139.5686,139.6186,140.5185,2.1,scram_3.png,376,311,330,317
2,84,CEV,scram,39,0.85229,39,33.5909,334,142.6352,142.9851,143.0351,143.9351,5.1,scram_10.png,376,311,330,317
2,85,CEV,scram,70,0.55229,0,38.6569,2434,149.0515,151.5014,151.5514,152.4513,4.1,scram_9.png,376,311,330,317
2,86,CEV,scram,43,0.84271,43,36.1573,401,156.5678,156.9844,157.0345,157.9344,2.1,scram_2.png,376,323,330,330
2,87,CEV,scram,42,0.84029,42,35.3194,418,160.051,160.4843,160.5343,161.4342,0.1,scram_5.png,376,323,330,330
2,88,CEV,scram,44,0.84029,44,37,418,161.5509,161.9842,162.0342,162.9342,0.1,scram_15.png,376,323,330,330
2,89,CEV,scram,47,0.83557,47,39.5067,451,163.0508,163.5175,163.5675,164.4674,0.1,scram_17.png,376,323,330,330
2,90,CEV,scram,43,0.84271,43,36.1573,401,164.5841,165.0007,165.0508,165.9507,4.1,scram_1.png,376,323,330,330
2,91,CEV,scram,44,0.83314,44,37,468,170.0672,170.5505,170.6005,171.5004,0.1,scram_8.png,376,323,330,330
2,92,CEV,scram,54,0.74743,54,39.9897,1068,171.6171,172.7004,172.7504,173.6504,3.1,scram_4.png,376,323,330,330
2,93,CEV,scram,54,0.70229,0,37.7023,1384,176.7669,178.1668,178.2168,179.1167,0.1,scram_23.png,376,323,330,330
2,94,CEV,scram,45,0.83557,45,37.8356,451,179.2334,179.7,179.7501,180.65,0.1,scram_6.png,376,325,330,330
2,95,CEV,scram,42,0.84271,42,35.3146,401,180.7667,181.1833,181.2333,182.1333,0.1,scram_18.png,376,325,330,330
2,96,CEV,scram,42,0.83086,42,34.5074,484,182.25,182.7499,182.7999,183.6999,6.1,scram_22.png,376,325,330,330
2,97,CEV,scram,67,0.52843,0,35.4147,2601,189.8163,192.4328,192.4828,193.3827,3.1,scram_16.png,376,325,330,330
2,98,CEV,scram,92,0.39043,92,35.8287,3567,196.4993,200.0824,200.1324,201.0324,1.1,scram_25.png,376,339,330,330
2,99,CEV,scram,53,0.68086,53,36.3191,1534,202.149,203.6989,203.7489,204.6489,5.1,scram_19.png,376,376,330,330
2,100,CEV,scram,51,0.79029,51,40.1611,768,209.7653,210.5486,210.5986,211.4986,12.1,scram_7.png,376,376,330,330
3,101,DEV,fear,66,0.81672,66,53.9751,301,8.0155,8.3321,8.3821,9.2821,0.1,fear_1.png,6,6,4,4
3,102,DEV,fear,75,0.79888,0,59.7045,368,9.3988,9.7821,9.8321,10.732,1.1,fear_10.png,362,25,256,27
3,103,DEV,fear,66,0.80338,66,52.6816,351,11.8487,12.2153,12.2653,13.1652,0.1,fear_15.png,362,25,256,27
3,104,DEV,fear,69,0.79019,69,54.5547,401,13.2819,13.6985,13.7486,14.6485,4.1,fear_22.png,363,25,257,27
3,105,DEV,fear,68,0.78575,68,53.5823,418,18.765,19.1983,19.2483,20.1482,1.1,fear_21.png,363,25,257,27
3,106,DEV,fear,72,0.80338,72,57.5018,351,21.2649,21.6315,21.6815,22.5815,7.1,fear_19.png,376,25,266,27
3,107,DEV,fear,66,0.78575,66,52.0108,418,29.6978,30.1312,30.1811,31.0811,6.1,fear_13.png,376,25,266,27
3,108,DEV,fear,69,0.76431,69,52.6676,501,37.1975,37.7141,37.7641,38.664,1.1,fear_5.png,376,25,266,27
3,109,DEV,fear,71,0.76431,71,54.1962,501,39.7807,40.2973,40.3473,41.2472,0.1,fear_4.png,376,25,266,27
3,110,DEV,fear,68,0.79019,68,53.7645,401,41.3639,41.7805,41.8306,42.7305,0.1,fear_25.png,376,25,266,27
3,111,DEV,fear,69,0.66045,0,45.5631,934,42.8472,43.7971,43.8472,44.7471,7.1,fear_11.png,376,25,266,27
3,112,DEV,fear,76,0.67536,0,51.041,868,51.8635,52.7467,52.7967,53.6967,5.1,fear_23.png,376,25,266,27
3,113,DEV,fear,75,0.64938,75,48.8916,984,58.8131,59.813,59.8631,60.763,0.1,fear_17.png,376,25,266,27
3,114,DEV,fear,74,0.64938,74,48.2422,984,60.8797,61.8796,61.9297,62.8296,1.1,fear_20.png,376,25,266,27
3,115,DEV,fear,74,0.66403,0,49.0652,918,63.9462,64.8795,64.9295,65.8294,0.1,fear_2.png,376,25,266,27
3,116,DEV,fear,72,0.63852,72,45.7061,1034,65.9461,66.996,67.046,67.946,0.1,fear_16.png,376,25,266,27
3,117,DEV,fear,76,0.62785,76,47.6325,1084,68.0627,69.1626,69.2126,70.1126,0.1,fear_3.png,376,25,266,27
3,118,DEV,fear,75,0.60027,0,44.7741,1218,70.2293,71.4625,71.5125,72.4124,1.1,fear_12.png,376,25,266,27
3,119,DEV,fear,82,0.54105,82,44.4282,1534,73.5291,75.079,75.129,76.029,1.1,fear_6.png,376,25,266,27
3,120,DEV,fear,81,0.54685,81,44.2765,1501,77.1456,78.6622,78.7122,79.6121,0.1,fear_7.png,376,25,266,27
3,121,DEV,fear,80,0.55581,0,44.3185,1451,79.7288,81.1954,81.2454,82.1453,9.1,fear_18.png,376,25,266,27
3,122,DEV,fear,77,0.46575,77,35.898,2018,91.2616,93.2948,93.3448,94.2448,3.1,fear_8.png,376,25,266,27
3,123,DEV,fear,83,0.39833,83,33.0485,2584,97.3613,99.9612,100.0112,100.9111,8.1,fear_14.png,376,25,266,27
3,124,DEV,fear,84,0.3665,84,30.7627,2918,109.0607,111.9939,112.044,112.9439,9.1,fear_9.png,376,25,266,27
3,125,DEV,fear,75,0.69085,75,51.9097,801,122.0602,122.8767,122.9268,123.8267,4.1,fear_24.png,376,25,229,266
3,126,DEV,fear,74,0.75591,74,56.0735,534,127.9432,128.4931,128.5432,129.4431,1.1,fear_23.png,376,25,230,266
3,127,DEV,fear,76,0.72261,76,55.0705,668,130.5598,131.2431,131.293,132.193,1.1,fear_2.png,376,25,231,266
3,128,DEV,fear,69,0.75161,0,52.0996,551,133.3096,133.8763,133.9263,134.8262,6.1,fear_21.png,376,25,266,266
3,129,DEV,fear,67,0.80338,67,53.485,351,140.9426,141.3092,141.3592,142.2592,0.1,fear_4.png,376,261,266,266
3,130,DEV,fear,73,0.76431,73,55.7248,501,142.3759,142.8925,142.9425,143.8424,0.1,fear_14.png,376,25,266,266
3,131,DEV,fear,69,0.81672,69,56.4253,301,143.9591,144.2757,144.3258,145.2257,0.1,fear_8.png,376,25,266,266
3,132,DEV,fear,70,0.82561,0,57.5882,268,145.3424,145.6257,145.6757,146.5757,7.1,fear_13.png,376,25,266,266
3,133,DEV,fear,74,0.78575,74,58.2968,418,153.692,154.1253,154.1753,155.0752,2.1,fear_3.png,376,261,266,266
3,134,DEV,fear,71,0.79888,0,56.509,368,157.1919,157.5752,157.6251,158.5251,3.1,fear_1.png,376,261,266,266
3,135,DEV,fear,67,0.79019,67,52.9743,401,161.6416,162.0582,162.1083,163.0082,0.1,fear_20.png,376,262,266,266
3,136,DEV,fear,65,0.80338,0,51.8782,351,163.1249,163.4915,163.5415,164.4415,2.1,fear_15.png,376,262,266,266
3,137,DEV,fear,67,0.79019,67,52.9743,401,166.5581,166.9747,167.0247,167.9246,1.1,fear_22.png,376,263,266,266
3,138,DEV,fear,72,0.77717,0,56.332,451,169.0579,169.5246,169.5746,170.4745,0.1,fear_24.png,376,263,266,266
3,139,DEV,fear,71,0.75591,71,53.8058,534,170.5912,171.1411,171.1912,172.0911,0.1,fear_12.png,376,264,266,266
3,140,DEV,fear,73,0.76866,73,55.9327,484,172.2078,172.7077,172.7578,173.6577,2.1,fear_10.png,376,264,266,266
3,141,DEV,fear,68,0.71872,68,49.1079,684,175.7743,176.4742,176.5242,177.4242,2.1,fear_19.png,376,263,266,266
3,142,DEV,fear,66,0.77717,66,51.669,451,179.5408,180.0074,180.0574,180.9574,3.1,fear_16.png,376,263,266,266
3,143,DEV,fear,74,0.76866,0,56.7013,484,184.0739,184.5739,184.6239,185.5238,4.1,fear_7.png,376,262,266,266
3,144,DEV,fear,67,0.76866,67,51.3207,484,189.6403,190.1403,190.1903,191.0902,3.1,fear_6.png,376,264,266,266
3,145,DEV,fear,72,0.72261,72,52.1801,668,194.2068,194.89,194.9401,195.84,0.1,fear_25.png,376,264,266,266
3,146,DEV,fear,71,0.77717,0,55.5548,451,195.9567,196.4233,196.4733,197.3732,2.1,fear_17.png,376,263,266,266
3,147,DEV,fear,70,0.78158,0,54.9723,434,199.4899,199.9398,199.9898,200.8898,0.1,fear_18.png,376,264,266,266
3,148,DEV,fear,74,0.76866,74,56.7013,484,201.0564,201.5564,201.6064,202.5063,6.1,fear_11.png,376,266,266,266
3,149,DEV,fear,67,0.77277,67,51.4903,468,208.6228,209.106,209.1561,210.056,0.1,fear_5.png,376,265,266,266
3,150,DEV,fear,70,0.75997,70,53.2357,518,210.1727,210.706,210.756,211.6559,12.1,fear_9.png,376,265,266,266
4,151,IEV,scram,20,0.89634,20,18.3735,351,8.0111,8.3777,8.4278,9.3277,1.1,scram_23.png,11,11,11,11
4,152,IEV,scram,16,0.89807,16,14.422,251,10.4444,10.7109,10.761,11.6609,0.1,scram_16.png,362,25,312,25
4,153,IEV,scram,17,0.89598,17,14.8621,368,11.7776,12.1609,12.2109,13.1108,1.1,scram_17.png,362,25,312,25
4,154,IEV,scram,20,0.89203,20,17.4291,518,14.2275,14.7607,14.8108,15.7107,1.1,scram_2.png,362,25,312,25
4,155,IEV,scram,22,0.87162,22,18.957,951,16.8274,17.7939,17.844,18.7439,1.1,scram_1.png,363,25,313,25
4,156,IEV,scram,28,0.86833,28,24.6299,1001,19.8606,20.8771,20.9272,21.8271,2.1,scram_8.png,376,25,324,25
4,157,IEV,scram,26,0.82962,26,21.6441,1451,23.9437,25.4102,25.4603,26.3602,0.1,scram_20.png,376,25,324,25
4,158,IEV,scram,28,0.82244,28,23.2579,1518,26.4769,28.0101,28.0601,28.9601,4.1,scram_5.png,376,99,324,100
4,159,IEV,scram,39,0.76019,39,30.012,2001,33.0766,35.0931,35.1432,36.0431,0.1,scram_19.png,376,131,324,120
4,160,IEV,scram,46,0.75768,0,34.7739,2018,36.1598,38.193,38.2435,39.143,7.1,scram_24.png,376,174,324,166
4,161,IEV,scram,43,0.76225,43,32.8834,1987,46.2593,48.2592,48.3092,49.2091,1.1,scram_6.png,376,121,324,119
4,162,IEV,scram,91,0.51543,91,46.7086,3334,50.3258,53.6756,53.7257,54.6256,11.1,scram_7.png,376,163,324,156
4,163,IEV,scram,22,0.89398,22,19.7375,451,65.7417,66.2083,66.2584,67.1583,3.1,scram_22.png,376,331,269,324
4,164,IEV,scram,23,0.89351,23,20.7204,468,70.2915,70.7748,70.8248,71.7247,6.1,scram_12.png,376,331,269,324
4,165,IEV,scram,20,0.89442,20,17.862,434,77.8412,78.2911,78.3411,79.2415,0.1,scram_4.png,376,331,270,324
4,166,IEV,scram,20,0.88435,20,17.8888,718,79.3578,80.091,80.141,81.041,0.1,scram_3.png,376,331,270,324
4,167,IEV,scram,91,0.52576,0,47.7659,3284,81.1577,84.4575,84.5075,85.4074,0.1,scram_25.png,376,332,271,324
4,168,IEV,scram,18,0.87571,18,15.7326,884,85.5241,86.424,86.4741,87.374,0.1,scram_11.png,376,326,255,324
4,169,IEV,scram,15,0.89398,0,13.4796,451,87.4907,87.9573,88.0073,88.9073,4.1,scram_14.png,376,326,256,324
4,170,IEV,scram,20,0.88792,20,18.1697,634,93.0571,93.707,93.7571,94.6571,0.1,scram_15.png,376,326,257,324
4,171,IEV,scram,20,0.89483,20,17.7823,418,94.7737,95.207,95.257,96.157,0.1,scram_9.png,376,326,257,324
4,172,IEV,scram,16,0.89634,16,14.7882,351,96.2736,96.6402,96.6903,97.5902,5.1,scram_21.png,376,327,258,324
4,173,IEV,scram,23,0.89442,23,20.5453,434,102.7067,103.1566,103.2066,104.1066,6.1,scram_18.png,376,327,258,324
4,174,IEV,scram,22,0.89598,22,19.342,368,110.223,110.6062,110.6563,111.5563,4.1,scram_10.png,376,327,258,324
4,175,IEV,scram,17,0.89563,17,14.9346,384,115.6727,116.0727,116.1227,117.0226,0.1,scram_13.png,376,327,258,324
4,176,IEV,scram,18,0.89038,18,15.9537,568,117.1393,117.7226,117.7726,118.6725,0.1,scram_14.png,376,327,258,324
4,177,IEV,scram,97,0.48424,97,46.7575,3484,118.7892,122.289,122.3391,123.2391,3.1,scram_9.png,376,327,259,324
4,178,IEV,scram,96,0.49112,0,46.9054,3451,126.3722,129.8387,129.8887,130.7886,2.1,scram_8.png,376,348,242,324
4,179,IEV,scram,100,0.49112,100,48.8699,3451,132.922,136.3884,136.4384,137.3383,5.1,scram_10.png,376,340,229,324
4,180,IEV,scram,97,0.49112,97,47.3965,3451,142.4714,145.938,145.9879,146.8879,3.1,scram_2.png,376,346,221,324
4,181,IEV,scram,38,0.76989,38,29.1644,1934,150.0544,152.0043,152.0543,152.9543,0.1,scram_4.png,376,361,212,324
4,182,IEV,scram,28,0.87269,28,24.0391,934,153.0876,154.0375,154.0876,154.9875,2.1,scram_5.png,376,362,217,324
4,183,IEV,scram,50,0.69891,0,34.9024,2384,157.1208,159.5206,159.5707,160.4706,3.1,scram_15.png,376,362,219,324
4,184,IEV,scram,73,0.57329,0,41.9284,3051,163.6038,166.6703,166.7203,167.6202,1.1,scram_17.png,376,376,220,324
4,185,IEV,scram,22,0.89524,0,19.4909,401,168.7535,169.1702,169.2202,170.1201,2.1,scram_19.png,376,376,211,324
4,186,IEV,scram,17,0.89203,17,14.753,518,172.2534,172.7867,172.8367,173.7366,0.1,scram_21.png,376,376,212,324
4,187,IEV,scram,19,0.86606,19,16.2689,1034,173.87,174.9199,174.9699,175.8699,8.1,scram_12.png,376,376,214,324
4,188,IEV,scram,34,0.79247,34,27.0918,1768,184.0028,185.7861,185.8361,186.736,4.1,scram_6.png,376,376,218,324
4,189,IEV,scram,20,0.86833,20,17.6833,1001,191.5191,192.5357,192.5858,193.4857,0.1,scram_24.png,376,376,222,324
4,190,IEV,scram,16,0.88586,16,14.0932,684,193.6191,194.319,194.369,195.2689,1.1,scram_7.png,376,376,224,324
4,191,IEV,scram,18,0.89255,18,16.4378,501,196.4023,196.9189,196.9689,197.8688,9.1,scram_1.png,376,376,225,324
4,192,IEV,scram,25,0.86833,25,22.0249,1001,207.0018,208.0184,208.0684,208.9683,1.1,scram_3.png,376,376,225,324
4,193,IEV,scram,14,0.89152,14,12.1753,534,210.1016,210.6515,210.7016,211.6015,1.1,scram_16.png,376,376,227,324
4,194,IEV,scram,17,0.88919,17,15.28,601,212.7348,213.3515,213.4014,214.3014,4.1,scram_13.png,376,376,227,324
4,195,IEV,scram,80,0.56987,80,45.5493,3068,218.4346,221.5177,221.5677,222.4677,2.1,scram_18.png,376,376,228,324
4,196,IEV,scram,67,0.63541,67,42.4747,2734,224.6009,227.3508,227.4008,228.3007,0.1,scram_25.png,376,376,224,324
4,197,IEV,scram,75,0.60647,0,45.3618,2884,228.4341,231.3339,231.3839,232.2839,0.1,scram_22.png,376,376,222,324
4,198,IEV,scram,21,0.86947,21,18.3915,984,232.4172,233.4171,233.4672,234.3671,4.1,scram_20.png,376,376,218,324
4,199,IEV,scram,20,0.89152,20,17.5244,534,238.5003,239.0502,239.1002,240.0002,1.1,scram_11.png,376,376,221,324
4,200,IEV,scram,18,0.89038,18,15.9537,568,241.1335,241.7168,241.7668,242.6667,12.1,scram_23.png,376,376,221,324
5,201,DEV,happy,67,0.8079,67,54.462,334,8.0672,8.4172,8.4673,9.3672,0.1,happy_18.png,9,9,9,9
5,202,DEV,happy,67,0.8079,67,54.462,334,9.5005,9.8505,9.9005,10.8004,2.1,happy_7.png,362,25,362,25
5,203,DEV,happy,70,0.80338,70,55.8951,351,12.9337,13.3003,13.3503,14.2503,2.1,happy_10.png,362,25,362,25
5,204,DEV,happy,73,0.83021,73,60.2529,251,16.3836,16.6502,16.7002,17.6001,1.1,happy_3.png,363,25,363,25
5,205,DEV,happy,74,0.80338,74,59.1086,351,18.7334,19.1001,19.1501,20.05,8.1,happy_5.png,363,25,363,25
5,206,DEV,happy,75,0.79019,75,59.2958,401,28.183,28.5996,28.6496,29.5496,0.1,happy_25.png,363,25,363,25
5,207,DEV,happy,71,0.8079,71,57.6936,334,29.6829,30.0329,30.0829,30.9828,0.1,happy_21.png,376,25,376,25
5,208,DEV,happy,72,0.80338,72,57.5018,351,31.1162,31.4828,31.5328,32.4328,3.1,happy_6.png,376,25,376,25
5,209,DEV,happy,66,0.78158,66,51.8459,434,35.566,36.0159,36.0659,36.9659,0.1,happy_24.png,376,25,376,25
