run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,IEV,fear,28,0.85727,28,24.3183,1151,8.0655,9.2321,9.2826,10.1821,5.1,fear_11.png,0.0231005471299751,6.10873694161045e-09
1,2,IEV,fear,51,0.69891,0,35.6013,2384,15.2985,17.6983,17.7484,18.6483,1.1,fear_8.png,2.76156963996811e-10,5.52025359063353e-13
1,3,IEV,fear,24,0.84592,24,20.5904,1284,19.765,21.0649,21.1149,22.0148,2.1,fear_17.png,0.00907869652481931,3.01247520386149e-09
1,4,IEV,fear,29,0.80309,29,23.6534,1684,24.1148,25.8146,25.8647,26.7646,0.1,fear_13.png,0.000703934298449657,4.63273472214811e-10
1,5,IEV,fear,36,0.76515,36,27.2858,1967,26.8646,28.8478,28.8979,29.7978,1.1,fear_5.png,0.00042288548886,1.57530550841998e-09
1,6,IEV,fear,50,0.72665,50,36.4137,2218,30.8978,33.1309,33.181,34.0809,3.1,fear_23.png,0.0022164769460454,6.70948202509987e-08
1,7,IEV,fear,47,0.71582,47,33.625,2284,37.1808,39.4807,39.5307,40.4306,0.1,fear_18.png,0.0074797070693148,9.98338206976783e-07
1,8,IEV,fear,88,0.51191,0,44.8356,3351,40.5307,43.8971,43.9472,44.8471,0.1,fear_19.png,7.99579601326266e-13,2.1866827561723e-09
1,9,IEV,fear,47,0.71864,47,34.1262,2267,44.9471,47.2303,47.2804,48.1803,2.1,fear_6.png,0.00390530472539036,0.00136582158060271
1,10,IEV,fear,51,0.72405,0,36.6055,2234,50.2802,52.5301,52.5801,53.48,0.1,fear_16.png,0.00265481439623495,5.14063106261477e-05
1,11,IEV,fear,44,0.74266,44,32.9743,2117,53.5801,55.7132,55.7633,56.6632,0.1,fear_1.png,0.00667411506309802,0.00033699648488593
1,12,IEV,fear,46,0.74001,46,33.9262,2134,56.7632,58.9132,58.9632,59.863,0.1,fear_10.png,0.00794494579532359,0.00103283320300795
1,13,IEV,fear,52,0.71299,52,37.4074,2301,59.9631,62.2796,62.3296,63.2295,4.1,fear_4.png,0.00561545726574527,0.00217226227985307
1,14,IEV,fear,51,0.71299,51,36.6944,2301,67.3294,69.6459,69.696,70.5959,0.1,fear_2.png,0.00757677355043114,0.00437812196762185
1,15,IEV,fear,49,0.69891,49,34.2035,2384,70.6959,73.0958,73.1458,74.0457,4.1,fear_21.png,0.00706983712949085,0.0052922981258912
1,16,IEV,fear,49,0.71582,49,35.0567,2284,78.1456,80.4454,80.4954,81.3954,0.1,fear_9.png,0.0110265581041387,0.00771707809738705
1,17,IEV,fear,51,0.69303,0,35.3355,2418,81.4954,83.9286,83.9786,84.8785,1.1,fear_12.png,0.00439521872736883,0.00222249744897073
1,18,IEV,fear,46,0.71582,46,32.9092,2284,85.9785,88.2784,88.3284,89.2283,11.1,fear_24.png,0.00851340300165802,0.00426879911771072
1,19,IEV,fear,44,0.73211,0,32.3454,2184,100.3278,102.5277,102.5778,103.4777,3.1,fear_25.png,0.01019578081949,0.00291107746096523
1,20,IEV,fear,40,0.77911,40,31.4515,1868,106.5776,108.4608,108.5108,109.4107,0.1,fear_20.png,0.0119958136940333,0.00418659147424241
1,21,IEV,fear,45,0.76746,0,34.7512,1951,109.5108,111.4773,111.5273,112.4273,4.1,fear_7.png,0.0111749272622999,0.00318246889506417
1,22,IEV,fear,20,0.86485,20,17.3022,1051,116.5272,117.5937,117.6437,118.5436,1.1,fear_22.png,0.00011503131274833,0.00135428945511014
1,23,IEV,fear,28,0.83138,28,23.1086,1434,119.6436,121.0935,121.1435,122.0435,1.1,fear_14.png,0.0018322456041068,0.00292694650809744
1,24,IEV,fear,38,0.77215,0,28.9628,1918,123.1434,125.0766,125.1267,126.0266,0.1,fear_15.png,0.00868580593682978,0.00551961228067746
1,25,IEV,fear,47,0.70744,0,33.5568,2334,126.1433,128.4932,128.5432,129.4431,0.1,fear_3.png,0.00827670091988597,0.00441338433545085
1,26,IEV,fear,26,0.84128,0,21.9841,1334,129.5598,130.9102,130.9597,131.8597,3.1,fear_9.png,0.000550332059297878,0.001037494758455
1,27,IEV,fear,19,0.8828,19,16.3759,751,134.9596,135.7262,135.7762,136.6761,2.1,fear_24.png,4.17677631348809e-06,0.000109771496980669
1,28,IEV,fear,25,0.85838,25,21.6057,1137,138.7761,139.926,139.976,140.8759,5.1,fear_14.png,0.000131668351047255,0.000322200945550686
1,29,IEV,fear,79,0.57671,79,45.7628,3034,145.9757,149.0255,149.0756,149.9755,5.1,fear_2.png,0.0101148688179143,0.00408950000964013
