run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,IEV,fear,21,0.89398,21,18.8435,451,8.0125,8.4792,8.5292,9.4291,5.1,fear_11.png,0.0243898998791499,1.09636151906786e-11
1,2,IEV,fear,18,0.88792,18,16.3939,634,14.5456,15.1955,15.2456,16.1454,1.1,fear_8.png,0.0128456025610547,2.75535428152777e-12
1,3,IEV,fear,15,0.89306,15,13.6621,484,17.2621,17.7621,17.8121,18.712,2.1,fear_17.png,0.0199202150250435,2.72469520421936e-13
1,4,IEV,fear,17,0.87571,17,14.8568,884,20.812,21.7119,21.7619,22.6619,0.1,fear_13.png,0.00402719558624093,1.72471299961087e-13
1,5,IEV,fear,21,0.8559,21,17.6393,1168,22.7619,23.9451,23.9951,24.8951,1.1,fear_5.png,0.00177943903902585,4.47852653028632e-13
1,6,IEV,fear,31,0.84437,31,25.8433,1301,25.9951,27.3116,27.3622,28.2616,3.1,fear_23.png,0.0055820542632555,6.93568042718538e-12
1,7,IEV,fear,29,0.82429,29,23.8819,1501,31.3615,32.878,32.9281,33.828,0.1,fear_18.png,0.00948834954705225,1.05623499207163e-10
1,8,IEV,fear,39,0.74452,0,29.1022,2105,33.928,36.0446,36.0946,36.9945,0.1,fear_19.png,9.37815006047266e-06,1.94996108013956e-10
1,9,IEV,fear,26,0.84736,26,22.1106,1268,37.0945,38.3778,38.4278,39.3277,2.1,fear_6.png,0.00717175413799331,3.71106126164152e-10
1,10,IEV,fear,34,0.82429,34,28.0033,1501,41.4276,42.9442,42.9943,43.8941,0.1,fear_16.png,0.00916879779098058,3.03829768757512e-09
1,11,IEV,fear,31,0.82244,31,25.7253,1518,43.9942,45.5274,45.5775,46.4774,0.1,fear_1.png,0.0113082513587569,9.44552290552617e-09
1,12,IEV,fear,38,0.78814,38,29.8645,1801,46.5775,48.3939,48.444,49.3439,0.1,fear_10.png,0.0115524703009174,9.08976361107101e-08
1,13,IEV,fear,44,0.76515,44,33.407,1967,49.444,51.4271,51.4772,52.3771,4.1,fear_4.png,0.0131560345212572,8.52278543379744e-07
1,14,IEV,fear,49,0.72939,49,35.4805,2201,56.477,58.6935,58.7435,59.6434,0.1,fear_2.png,0.0143159843891064,7.17453328260525e-06
1,15,IEV,fear,49,0.69891,49,34.2035,2384,59.7435,62.1433,62.1933,63.0933,4.1,fear_21.png,0.0144235805089318,2.70122900188634e-05
1,16,IEV,fear,47,0.72665,47,34.2338,2218,67.1931,69.4263,69.4763,70.3762,0.1,fear_9.png,0.00690410600642364,1.51098113244392e-05
1,17,IEV,fear,49,0.70183,0,34.6856,2367,70.493,72.8761,72.9262,73.8261,1.1,fear_12.png,0.0128372220101906,0.000194646932760962
1,18,IEV,fear,37,0.77215,37,28.1907,1918,74.9261,76.8593,76.9093,77.8092,11.1,fear_24.png,0.00605221697771001,5.12593958891945e-05
1,19,IEV,fear,32,0.80505,32,25.8684,1668,88.9088,90.5919,90.642,91.5419,3.1,fear_25.png,0.00185578821045095,1.59241763667344e-05
