run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,IEV,fear,23,0.88724,23,20.062,651,8.0695,8.7361,8.7868,9.6861,5.1,fear_11.png,0.0203829791618265,9.36598841545924e-17
1,2,IEV,fear,23,0.86717,23,19.5805,1018,14.8026,15.8358,15.8858,16.7857,1.1,fear_8.png,0.00657000032853199,2.19310656591386e-17
1,3,IEV,fear,15,0.89598,15,13.0702,368,17.9024,18.2857,18.3357,19.2356,2.1,fear_17.png,0.00706821618127215,8.86963825085021e-21
1,4,IEV,fear,55,0.65732,0,35.8754,2617,21.3356,23.9687,24.0188,24.9187,0.1,fear_13.png,3.52215359841199e-13,1.39670500452384e-13
1,5,IEV,fear,18,0.86947,18,15.7831,984,25.052,26.0519,26.102,27.0019,1.1,fear_5.png,0.00827938705618434,2.49865637421658e-14
1,6,IEV,fear,33,0.83312,33,27.0805,1417,28.102,29.5351,29.5852,30.4851,3.1,fear_23.png,0.00399805135252798,7.51393421429618e-13
1,7,IEV,fear,30,0.82067,30,24.268,1534,33.585,35.1349,35.1849,36.0848,0.1,fear_18.png,0.00647415515493133,3.08449526858167e-12
1,8,IEV,fear,26,0.82244,0,21.6131,1518,36.1849,37.7181,37.7681,38.668,0.1,fear_19.png,0.00177913067405739,2.804332142972e-14
1,9,IEV,fear,18,0.88855,18,16.2838,618,38.7681,39.4013,39.4514,40.3513,2.1,fear_6.png,0.00970503401092581,8.32152417763823e-15
1,10,IEV,fear,30,0.84887,30,25.3249,1251,42.4512,43.7178,43.7679,44.6678,0.1,fear_16.png,0.00829416179952811,3.30106086179498e-14
1,11,IEV,fear,28,0.84437,28,23.3102,1301,44.7678,46.0843,46.1344,47.0343,0.1,fear_1.png,0.0088558460730625,7.0741414755385e-14
1,12,IEV,fear,29,0.84437,29,24.1545,1301,47.1344,48.4509,48.501,49.4009,0.1,fear_10.png,0.00986456768538697,1.47463567352912e-13
1,13,IEV,fear,31,0.84128,31,26.1905,1334,49.5009,50.8508,50.9008,51.8008,4.1,fear_4.png,0.0104914153625822,3.64665649691003e-13
1,14,IEV,fear,30,0.83966,30,25.5312,1351,55.9006,57.2672,57.3172,58.2171,0.1,fear_2.png,0.0108980302251185,7.32444370187653e-13
1,15,IEV,fear,25,0.84437,25,20.7771,1301,58.3172,59.6337,59.6838,60.5837,4.1,fear_21.png,0.0106672813872327,7.46668856086723e-13
1,16,IEV,fear,60,0.65732,60,39.162,2617,64.6835,67.3167,67.3667,68.2667,0.1,fear_9.png,0.00227807071458441,4.00895238763516e-11
1,17,IEV,fear,62,0.63541,0,39.2977,2734,68.3667,71.1165,71.1665,72.0665,1.1,fear_12.png,2.02524343916771e-05,8.90339598821222e-09
1,18,IEV,fear,47,0.71014,47,33.3496,2318,73.1665,75.4996,75.5497,76.4496,11.1,fear_24.png,0.00500101786046335,3.94189881936597e-08
1,19,IEV,fear,56,0.66631,0,37.2334,2568,87.5491,90.1323,90.1823,91.0822,3.1,fear_25.png,0.000148188583093723,3.78341225579287e-07
1,20,IEV,fear,30,0.84128,30,25.3492,1334,94.1821,95.532,95.5821,96.482,0.1,fear_20.png,0.00852534109165259,5.56892383112468e-07
1,21,IEV,fear,35,0.83138,0,28.9283,1434,96.5821,98.0319,98.082,98.9819,4.1,fear_7.png,0.00884140922039638,1.111652057191e-07
1,22,IEV,fear,19,0.87053,19,16.5012,968,103.0817,104.065,104.115,105.0149,1.1,fear_22.png,0.00454080237203114,3.8668521171577e-08
1,23,IEV,fear,85,0.53256,85,45.3077,3251,106.1149,109.3814,109.4314,110.3313,1.1,fear_14.png,0.000403878727548333,7.65133771911232e-09
1,24,IEV,fear,97,0.48778,0,47.5568,3467,111.4313,114.9145,114.9645,115.8644,0.1,fear_15.png,0.0117464103333739,0.0020870202050757
1,25,IEV,fear,24,0.84887,24,20.2317,1251,115.9645,117.231,117.281,118.181,0.1,fear_3.png,0.000242235027671883,1.13517921462694e-08
1,26,IEV,fear,26,0.84128,0,21.9841,1334,118.2811,119.6309,119.681,120.5809,3.1,fear_9.png,8.30492290823182e-05,2.82665789993171e-09
1,27,IEV,fear,59,0.64785,59,38.4825,2668,123.6808,126.3639,126.4139,127.3139,2.1,fear_24.png,0.000988839205567012,2.0040705227035e-06
1,28,IEV,fear,60,0.65418,60,39.3679,2634,129.4138,132.0636,132.1137,133.0137,5.1,fear_14.png,0.000621623349331567,2.99424553759664e-06
1,29,IEV,fear,67,0.63541,67,42.4747,2734,138.1134,140.8632,140.9133,141.8132,5.1,fear_2.png,0.00083105156933745,1.08815136840493e-05
1,30,IEV,fear,65,0.62893,65,40.9721,2768,146.913,149.6962,149.7462,150.6461,1.1,fear_22.png,0.000846227507603351,2.03021560641266e-05
1,31,IEV,fear,80,0.55304,0,44.208,3151,151.7461,154.9126,154.9626,155.8625,8.1,fear_10.png,0.0168808312127111,0.00511693220801224
1,32,IEV,fear,71,0.61291,0,43.7854,2851,163.9622,166.8287,166.8787,167.7787,2.1,fear_25.png,0.00990414464359692,0.00164901953467063
1,33,IEV,fear,21,0.88435,21,18.7731,718,169.8786,170.6118,170.6619,171.5618,9.1,fear_8.png,4.76450232302945e-09,7.90463647809835e-10
1,34,IEV,fear,23,0.84592,23,19.7445,1284,180.6615,181.9613,182.0113,182.9113,0.1,fear_16.png,7.17400751481792e-08,5.55261851159666e-09
1,35,IEV,fear,23,0.88586,23,20.2942,684,183.0613,183.7612,183.8112,184.7112,1.1,fear_6.png,6.37907542789307e-09,7.77684076512692e-10
1,36,IEV,fear,48,0.69891,0,33.5046,2384,185.8112,188.211,188.261,189.161,5.1,fear_5.png,0.000523087735347451,3.12362446506163e-05
1,37,IEV,fear,25,0.85861,25,21.5757,1134,194.2608,195.4107,195.4607,196.3606,4.1,fear_17.png,2.32509668292427e-07,1.07257822093873e-08
1,38,IEV,fear,27,0.83474,27,22.7334,1401,200.4605,201.877,201.9271,202.827,3.1,fear_20.png,9.67455527066821e-07,3.69291488099305e-08
1,39,IEV,fear,33,0.82962,33,27.4515,1451,205.9269,207.3934,207.4435,208.3434,1.1,fear_21.png,1.96242879594511e-06,7.0268345288482e-08
1,40,IEV,fear,60,0.65418,60,39.3679,2634,209.4434,212.0933,212.1432,213.0432,6.1,fear_13.png,0.00245541698918538,0.000217876616452647
