run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,IEV,fear,28,0.85727,28,24.3183,1151,8.0293,9.1959,9.2632,10.1459,5.1,fear_11.png,0.0231005471299751,1.48160167462479e-25
1,2,IEV,fear,36,0.78814,36,28.2882,1801,15.2791,17.0956,17.1456,18.0455,1.1,fear_8.png,0.00857405753743402,3.51456248872722e-25
1,3,IEV,fear,39,0.75768,39,29.4701,2018,19.1622,21.1954,21.2454,22.1453,2.1,fear_17.png,0.0129075254603863,7.29752953826289e-25
1,4,IEV,fear,52,0.67247,0,34.788,2534,24.2453,26.7951,26.8452,27.7451,0.1,fear_13.png,2.89522107473352e-07,4.19682558505571e-23
1,5,IEV,fear,35,0.76989,35,26.8548,1934,27.8451,29.795,29.845,30.7449,1.1,fear_5.png,0.00426605975747795,1.09189362155144e-22
1,6,IEV,fear,78,0.58332,78,45.4134,3001,31.8449,34.8614,34.9114,35.8114,3.1,fear_23.png,0.0095637885812059,9.75860757096349e-15
1,7,IEV,fear,90,0.51543,0,46.1932,3334,38.9113,42.261,42.3111,43.211,0.1,fear_18.png,1.30562101673844e-05,1.68046629131627e-12
1,8,IEV,fear,67,0.59663,0,39.9211,2934,43.3111,46.2609,46.3109,47.2108,0.1,fear_19.png,9.87816684428238e-06,7.32748626966498e-18
1,9,IEV,fear,104,0.47025,104,48.8513,3551,47.3109,50.8773,50.9274,51.8273,2.1,fear_6.png,0.00164403322353892,5.35762429676691e-06
1,10,IEV,fear,107,0.4738,0,50.5857,3534,53.9272,57.477,57.527,58.427,0.1,fear_16.png,0.00850878363197467,1.79016533676389e-12
1,11,IEV,fear,114,0.44246,114,50.5091,3684,58.527,62.2268,62.2768,63.1767,0.1,fear_1.png,0.00286162816195325,0.000635979715262123
1,12,IEV,fear,125,0.41473,0,52.0325,3817,63.2768,67.1099,67.1599,68.0598,0.1,fear_10.png,0.023882020842513,5.81292066336483e-09
1,13,IEV,fear,48,0.73734,48,35.6101,2151,68.1599,70.3264,70.3764,71.2764,4.1,fear_4.png,2.46137693020672e-08,1.6487852557687e-13
1,14,IEV,fear,41,0.77454,41,31.8471,1901,75.3762,77.2927,77.3428,78.2427,0.1,fear_2.png,4.53747187695476e-08,1.44385556243945e-12
1,15,IEV,fear,41,0.74513,41,30.5396,2101,78.3427,80.4592,80.5093,81.4092,4.1,fear_21.png,3.69569888073464e-07,2.82350113623914e-12
1,16,IEV,fear,43,0.75275,43,32.1529,2051,85.5091,87.5756,87.6256,88.5255,0.1,fear_9.png,1.30192874074394e-06,1.00334322626809e-11
1,17,IEV,fear,34,0.79247,0,27.0918,1768,88.6589,90.4421,90.4922,91.3921,1.1,fear_12.png,7.82239509343909e-09,5.2509617707302e-11
1,18,IEV,fear,117,0.42514,0,49.935,3767,92.5088,96.2918,96.3419,97.2418,11.1,fear_24.png,0.0126675568597566,5.53258737827924e-09
1,19,IEV,fear,19,0.88117,19,16.6396,784,108.3413,109.1412,109.1913,110.0912,3.1,fear_25.png,4.74259459301814e-10,7.54939452228964e-05
1,20,IEV,fear,36,0.80505,36,29.0886,1668,113.1911,114.8743,114.9243,115.8243,0.1,fear_20.png,1.06739937323478e-05,1.41713776513512e-05
1,21,IEV,fear,50,0.74001,0,36.8862,2134,115.9243,118.0741,118.1242,119.0241,4.1,fear_7.png,7.41127706227034e-06,1.95550910137972e-06
1,22,IEV,fear,60,0.63218,60,38.2419,2751,123.1239,125.8904,125.9405,126.8404,1.1,fear_22.png,0.000391948577128302,8.16788527279885e-05
1,23,IEV,fear,80,0.55304,80,44.208,3151,127.9404,131.1069,131.1569,132.0568,1.1,fear_14.png,0.00493033495515893,0.00148721406816673
1,24,IEV,fear,97,0.49112,0,47.3965,3451,133.1568,136.6233,136.6734,137.5732,0.1,fear_15.png,0.0124801809282332,0.00669862849922662
1,25,IEV,fear,53,0.67857,0,35.6974,2500,137.6905,140.2064,140.2564,141.1564,0.1,fear_3.png,0.00012499829188042,3.24579716062576e-05
1,26,IEV,fear,28,0.83302,0,22.9262,1418,141.2564,142.6897,142.7397,143.6396,3.1,fear_9.png,1.46115656546254e-08,1.52696777114121e-07
1,27,IEV,fear,17,0.88792,17,15.5059,634,146.7395,147.3894,147.4395,148.3394,2.1,fear_24.png,1.81009899034108e-12,3.04943637662431e-08
1,28,IEV,fear,26,0.85173,26,22.433,1218,150.456,151.6892,151.7393,152.6392,5.1,fear_14.png,1.41904883085902e-09,1.34343469347277e-08
1,29,IEV,fear,37,0.80309,37,30.0781,1684,157.7556,159.4555,159.5056,160.4055,5.1,fear_2.png,1.64628286480918e-07,1.32527307792834e-07
1,30,IEV,fear,41,0.76268,41,31.3218,1984,165.522,167.5219,167.5718,168.4718,1.1,fear_22.png,3.3057948510366e-06,1.06286316350325e-06
1,31,IEV,fear,52,0.68726,0,35.755,2451,169.5718,172.0383,172.0883,172.9882,8.1,fear_10.png,2.57115052136271e-05,4.61076488592398e-06
1,32,IEV,fear,26,0.87053,26,22.5949,968,181.1045,182.0878,182.1378,183.0378,2.1,fear_25.png,3.58681789815286e-09,2.92302186919734e-08
1,33,IEV,fear,28,0.84592,28,23.9741,1284,185.1543,186.4543,186.5043,187.4042,9.1,fear_8.png,4.43084754645213e-08,3.79428705176345e-08
1,34,IEV,fear,22,0.85317,22,18.8442,1201,196.5205,197.7371,197.7871,198.687,0.1,fear_16.png,2.20603344711023e-08,1.79219401479041e-08
1,35,IEV,fear,37,0.80711,37,29.6983,1651,198.8037,200.4703,200.5203,201.4202,1.1,fear_6.png,5.71397392102919e-07,1.01243351554177e-07
1,36,IEV,fear,36,0.77215,0,27.4185,1918,202.5369,204.4701,204.5202,205.42,5.1,fear_5.png,5.53159379791386e-07,6.32246949473853e-08
1,37,IEV,fear,20,0.88435,20,17.8888,718,210.5365,211.2698,211.3198,212.2197,4.1,fear_17.png,8.23205043860642e-10,3.75904483777647e-09
1,38,IEV,fear,22,0.86606,22,18.8671,1034,216.3362,217.3861,217.4362,218.3361,3.1,fear_20.png,4.93171700720138e-09,2.45871907015523e-09
1,39,IEV,fear,36,0.81304,36,29.1273,1601,221.4526,223.0692,223.1192,224.0192,1.1,fear_21.png,1.6406261889998e-07,1.60382967964395e-08
1,40,IEV,fear,47,0.72665,47,34.2338,2218,225.1358,227.369,227.419,228.319,6.1,fear_13.png,6.32838617495836e-06,4.59375655183761e-07
1,41,IEV,fear,73,0.59663,73,43.5008,2934,234.4353,237.3852,237.4352,238.3352,0.1,fear_7.png,0.000687940020261656,0.000100207614984182
1,42,IEV,fear,78,0.57671,78,45.1861,3034,238.4518,241.5017,241.5517,242.4516,0.1,fear_12.png,0.00159829100051969,0.000305709010273194
1,43,IEV,fear,73,0.60313,0,43.7319,2901,242.5683,245.4848,245.5348,246.4348,0.1,fear_11.png,0.000513031355155352,8.50190032316953e-05
1,44,IEV,fear,77,0.5565,77,42.9046,3134,246.5515,249.7013,249.7513,250.6512,10.1,fear_23.png,0.00242364674441446,0.000561111261680973
1,45,IEV,fear,90,0.53606,90,48.3396,3234,260.7675,264.0173,264.0673,264.9672,0.1,fear_4.png,0.00378114224816025,0.00107289022537581
1,46,IEV,fear,76,0.58989,76,45.0608,2968,265.0839,268.0671,268.1171,269.017,0.1,fear_19.png,0.000462033893195803,0.000119636216281245
1,47,IEV,fear,68,0.63844,68,43.5699,2718,269.1337,271.8669,271.917,272.8169,1.1,fear_3.png,3.83671417835775e-05,1.08693415802521e-05
1,48,IEV,fear,66,0.61951,66,40.9299,2817,273.9335,276.7667,276.8167,277.7166,2.1,fear_15.png,0.000182682127777556,5.28868074055318e-05
