run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,value_softmax_p_chosen,uv_p_chosen
1,1,IEV,fear,49,0.73466,49,35.8141,2168,8.0582,10.2415,10.2921,11.1915,5.1,fear_11.png,0.0288453109896722,0.0126708910914251
1,2,IEV,fear,26,0.84887,26,21.9294,1251,16.3246,17.5911,17.6412,18.5411,1.1,fear_8.png,4.00310556705108e-06,5.04875646264482e-07
1,3,IEV,fear,69,0.59663,0,41.1143,2934,19.6578,22.6076,22.6576,23.5576,2.1,fear_17.png,6.67511703262652e-10,3.7568041668426e-09
1,4,IEV,fear,44,0.71582,44,31.4775,2284,25.6575,27.9573,28.0074,28.9073,0.1,fear_13.png,0.00402984725238444,0.00147730114618339
1,5,IEV,fear,45,0.71014,45,31.9294,2318,29.0073,31.3405,31.3906,32.2905,1.1,fear_5.png,0.00513139554477357,0.0025533111604693
1,6,IEV,fear,54,0.70456,54,38.0042,2351,33.3905,35.757,35.8071,36.707,3.1,fear_23.png,0.00665397286620883,0.00406006457742154
1,7,IEV,fear,47,0.71847,47,33.4203,2268,39.8069,42.0901,42.1401,43.0406,0.1,fear_18.png,0.0131025534129052,0.00781695850157236
1,8,IEV,fear,50,0.68426,0,33.9179,2468,43.1401,45.6232,45.6733,46.5733,0.1,fear_19.png,0.00139425870478086,0.000562868867678524
1,9,IEV,fear,43,0.7425,43,32.2442,2118,46.6733,48.8064,48.8565,49.7564,2.1,fear_6.png,0.014746075523143,0.00565262877472729
1,10,IEV,fear,43,0.77215,43,32.8236,1918,51.8564,53.7896,53.8396,54.7395,0.1,fear_16.png,0.0174230912735932,0.009312540168145
1,11,IEV,fear,45,0.73734,45,33.3981,2151,54.8396,57.0061,57.0561,57.956,0.1,fear_1.png,0.0112682755055746,0.00485114705129182
1,12,IEV,fear,46,0.74001,46,33.9262,2134,58.0561,60.206,60.256,61.1559,0.1,fear_10.png,0.0117512515375414,0.0054244789232324
1,13,IEV,fear,48,0.73734,48,35.6101,2151,61.256,63.4225,63.4725,64.3724,4.1,fear_4.png,0.0108283027452096,0.00527705721901124
1,14,IEV,fear,49,0.72939,49,35.4805,2201,68.4723,70.6888,70.7389,71.6388,0.1,fear_2.png,0.00932179303114684,0.00481652743918771
1,15,IEV,fear,43,0.73211,43,31.6133,2184,71.7389,73.9387,73.9888,74.8886,4.1,fear_21.png,0.00998068275155895,0.00526889425665022
1,16,IEV,fear,45,0.73734,45,33.3981,2151,78.9886,81.155,81.2051,82.105,0.1,fear_9.png,0.0107026003895323,0.0057862731903901
1,17,IEV,fear,47,0.71847,0,33.4203,2268,82.2051,84.4882,84.5383,85.4382,1.1,fear_12.png,0.00600428836717364,0.00277773556450448
1,18,IEV,fear,39,0.7553,39,29.6758,2034,86.5382,88.5881,88.6381,89.538,11.1,fear_24.png,0.0129561203267508,0.00611990301883758
1,19,IEV,fear,43,0.73734,0,31.9234,2151,100.6376,102.8042,102.8542,103.7541,3.1,fear_25.png,0.00939230088393947,0.00380312609324078
1,20,IEV,fear,46,0.74774,46,34.0588,2084,106.854,108.9538,109.0039,109.9038,0.1,fear_20.png,0.0108772113055745,0.00459994366343139
1,21,IEV,fear,38,0.81304,0,30.7534,1601,110.0038,111.6204,111.6704,112.5703,4.1,fear_7.png,0.00374940387742893,0.00557326683805898
1,22,IEV,fear,38,0.75768,38,28.7124,2018,116.6702,118.7034,118.7534,119.6533,1.1,fear_22.png,0.0134603171332775,0.00986195723523629
1,23,IEV,fear,39,0.76019,39,30.012,2001,120.7534,122.7699,122.82,123.7198,1.1,fear_14.png,0.0130283249968605,0.00957351683778899
1,24,IEV,fear,39,0.76268,0,29.7965,1984,124.8534,126.8531,126.9031,127.803,0.1,fear_15.png,0.011688690735993,0.0087620313925753
1,25,IEV,fear,31,0.80505,0,25.0634,1668,127.9197,129.6029,129.653,130.5529,0.1,fear_3.png,0.00260649133885756,0.00295892032234321
