run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,full_rtpred_explore,full_rtpred_exploit
1,25,IEV,fear,20,0.87162,20,17.2138,951,123.6238,124.5904,124.6405,125.5404,0.1,fear_3.png,NaN,215
1,26,IEV,fear,17,0.89038,0,15.0633,568,125.6404,126.2237,126.2737,127.1736,3.1,fear_9.png,NaN,217
1,27,IEV,fear,25,0.84887,25,21.0806,1251,130.2735,131.5401,131.5901,132.49,2.1,fear_24.png,NaN,220
1,28,IEV,fear,56,0.67839,56,37.7454,2501,134.59,137.1065,137.1566,138.0565,5.1,fear_14.png,NaN,220
1,29,IEV,fear,112,0.45646,112,51.2899,3617,143.1568,146.7894,146.8394,147.7394,5.1,fear_2.png,NaN,224
1,30,IEV,fear,120,0.42514,0,51.2104,3767,152.8391,156.6222,156.6723,157.5722,1.1,fear_22.png,NaN,376
1,31,IEV,fear,22,0.86485,0,19.0319,1051,158.6722,159.7388,159.7888,160.6887,8.1,fear_10.png,NaN,376
1,32,IEV,fear,25,0.87571,25,21.8625,884,168.7884,169.6883,169.7384,170.6383,2.1,fear_25.png,NaN,376
1,33,IEV,fear,110,0.45646,110,50.377,3617,172.7382,176.3714,176.4214,177.3213,9.1,fear_8.png,NaN,376
1,34,IEV,fear,16,0.88654,16,13.9748,668,186.4376,187.1208,187.1709,188.0708,0.1,fear_16.png,NaN,376
1,35,IEV,fear,120,0.43536,0,52.1062,3718,188.1708,191.9039,191.954,192.8539,1.1,fear_6.png,NaN,376
1,36,IEV,fear,90,0.50506,0,45.7039,3384,193.9705,197.3705,197.4204,198.3203,5.1,fear_5.png,NaN,376
1,37,IEV,fear,25,0.85986,25,21.4161,1118,203.4368,204.5701,204.62,205.52,4.1,fear_17.png,NaN,376
1,38,IEV,fear,97,0.48778,97,47.5568,3467,209.6365,213.1196,213.1696,214.0696,3.1,fear_20.png,NaN,376
1,39,IEV,fear,75,0.59663,75,44.6941,2934,217.1861,220.1359,220.186,221.0859,1.1,fear_21.png,NaN,376
1,40,IEV,fear,87,0.53256,87,46.3728,3251,222.2025,225.469,225.5191,226.419,6.1,fear_13.png,NaN,376
1,41,IEV,fear,116,0.43891,116,51.0942,3701,232.5354,236.2519,236.3019,237.2018,0.1,fear_7.png,NaN,376
1,42,IEV,fear,65,0.64165,65,41.4577,2701,237.3185,240.035,240.0851,240.985,0.1,fear_12.png,NaN,376
1,43,IEV,fear,111,0.45625,0,50.8419,3618,241.1017,244.7348,244.7848,245.6847,0.1,fear_11.png,NaN,376
1,44,IEV,fear,69,0.59009,69,40.9194,2967,245.8014,248.7846,248.8346,249.7346,10.1,fear_23.png,NaN,376
1,45,IEV,fear,82,0.56987,82,46.689,3068,259.8508,262.9339,262.984,263.8839,0.1,fear_4.png,NaN,376
1,46,IEV,fear,64,0.64785,64,41.7218,2668,264.0006,266.6838,266.7338,267.6337,0.1,fear_19.png,NaN,376
1,47,IEV,fear,76,0.60313,76,45.5413,2901,267.7504,270.6669,270.7169,271.6169,1.1,fear_3.png,NaN,376
1,48,IEV,fear,112,0.4458,112,49.9245,3668,272.7335,276.4166,276.4667,277.3666,2.1,fear_15.png,NaN,376
1,49,IEV,fear,74,0.60979,74,45.1816,2867,279.4832,282.3664,282.4164,283.3163,1.1,fear_18.png,NaN,376
1,50,IEV,fear,106,0.47735,106,50.4378,3517,284.433,287.9661,288.0161,288.9161,12.1,fear_1.png,NaN,376
2,51,CEV,scram,52,0.77129,0,40.0851,901,8.0277,8.9443,8.9943,9.8943,1.1,scram_18.png,66,66
2,52,CEV,scram,45,0.81171,45,36.1883,618,11.0609,11.6942,11.7442,12.6441,0.1,scram_2.png,NaN,66
2,53,CEV,scram,60,0.65229,60,38.9569,1734,12.7608,14.5107,14.5608,15.4607,0.1,scram_14.png,NaN,25
2,54,CEV,scram,75,0.519,75,39.076,2667,15.5774,18.2605,18.3106,19.2105,0.1,scram_5.png,NaN,162
2,55,CEV,scram,85,0.42371,85,36.1526,3334,19.3272,22.677,22.7271,23.627,4.1,scram_7.png,NaN,237
2,56,CEV,scram,96,0.37129,96,35.5149,3701,27.7435,31.4599,31.5099,32.4099,1.1,scram_8.png,NaN,297
2,57,CEV,scram,111,0.33557,0,37.3356,3951,33.5265,37.493,37.543,38.4429,0.1,scram_4.png,NaN,342
2,58,CEV,scram,73,0.48314,0,35.0674,2918,38.5597,41.4928,41.5428,42.4428,0.1,scram_9.png,NaN,271
2,59,CEV,scram,48,0.79271,0,37.7927,751,42.5594,43.326,43.3761,44.276,1.1,scram_20.png,NaN,300
2,60,CEV,scram,44,0.84029,44,37,418,45.3927,45.8259,45.876,46.7759,3.1,scram_11.png,NaN,301
2,61,CEV,scram,54,0.64029,54,34.4389,1818,49.8924,51.7257,51.7757,52.6756,5.1,scram_24.png,NaN,301
2,62,CEV,scram,64,0.54757,64,34.8097,2467,57.7922,60.2753,60.3253,61.2253,1.1,scram_1.png,NaN,299
2,63,CEV,scram,87,0.40943,87,35.7717,3434,62.3419,65.7917,65.8417,66.7416,2.1,scram_12.png,NaN,281
2,64,CEV,scram,41,0.807,41,32.965,651,68.8582,69.5248,69.5749,70.4748,5.1,scram_6.png,NaN,299
2,65,CEV,scram,89,0.43571,0,38.7429,3250,75.5917,78.8577,78.9078,79.8077,0.1,scram_21.png,NaN,299
2,66,CEV,scram,60,0.61886,60,37,1968,79.9244,81.9076,81.9576,82.8575,0.1,scram_23.png,NaN,300
2,67,CEV,scram,97,0.39757,97,38.5903,3517,82.9743,86.5074,86.5574,87.4573,2.1,scram_22.png,NaN,282
2,68,CEV,scram,79,0.44514,79,35.2194,3184,89.5739,92.7737,92.8238,93.7238,8.1,scram_25.png,NaN,305
2,69,CEV,scram,60,0.607,0,36.393,2051,101.84,103.9065,103.9566,104.8565,2.1,scram_17.png,NaN,303
2,70,CEV,scram,82,0.44757,82,36.5524,3167,106.9731,110.1562,110.2063,111.1062,8.1,scram_10.png,NaN,320
2,71,CEV,scram,78,0.44986,78,35.2006,3151,119.2225,122.389,122.439,123.339,3.1,scram_19.png,NaN,319
2,72,CEV,scram,60,0.67843,0,40.3921,1551,126.4556,128.0222,128.0721,128.972,0.1,scram_15.png,NaN,318
2,73,CEV,scram,77,0.457,0,35.172,3101,129.0887,132.2052,132.2553,133.1552,0.1,scram_13.png,NaN,320
2,74,CEV,scram,94,0.388,94,36.612,3584,133.2719,136.8717,136.9217,137.8216,1.1,scram_3.png,NaN,323
2,75,CEV,scram,58,0.58557,0,34.0721,2201,138.9383,141.1548,141.2048,142.1048,1.1,scram_16.png,NaN,338
2,76,CEV,scram,83,0.43086,83,35.7074,3284,143.2214,146.5212,146.5712,147.4712,0.1,scram_20.png,NaN,342
2,77,CEV,scram,103,0.36657,0,37.7331,3734,147.588,151.3377,151.3877,152.2876,4.1,scram_12.png,NaN,341
2,78,CEV,scram,54,0.69029,54,37,1468,156.4041,157.8873,157.9374,158.8373,10.1,scram_14.png,NaN,323
2,79,CEV,scram,84,0.43086,0,36.1383,3284,168.9536,172.2533,172.3034,173.2033,0.1,scram_13.png,NaN,323
2,80,CEV,scram,54,0.65457,0,35.0363,1718,173.32,175.0532,175.1032,176.0032,7.1,scram_11.png,NaN,323
2,81,CEV,scram,46,0.75229,46,34.7431,1034,183.1195,184.1694,184.2195,185.1194,0.1,scram_24.png,NaN,326
2,82,CEV,scram,51,0.738,51,37.738,1134,185.2361,186.386,186.436,187.336,1.1,scram_21.png,NaN,326
2,83,CEV,scram,52,0.66171,0,34.3531,1668,188.4526,190.1358,190.1859,191.0858,2.1,scram_3.png,NaN,326
2,84,CEV,scram,93,0.40943,0,38.2283,3434,193.2024,196.6522,196.7022,197.6022,5.1,scram_10.png,NaN,338
2,85,CEV,scram,49,0.74029,49,36.2597,1118,202.7186,203.8519,203.9019,204.8018,4.1,scram_9.png,NaN,326
2,86,CEV,scram,54,0.65943,54,35.6811,1684,208.9183,210.6182,210.6682,211.5682,2.1,scram_2.png,NaN,326
2,87,CEV,scram,54,0.68314,54,37,1518,213.6848,215.218,215.268,216.168,0.1,scram_5.png,NaN,326
2,88,CEV,scram,78,0.49043,0,38.4713,2867,216.2847,219.1678,219.2178,220.1178,0.1,scram_15.png,NaN,325
2,89,CEV,scram,83,0.438,0,36.562,3234,220.2345,223.4843,223.5343,224.4342,0.1,scram_17.png,NaN,340
2,90,CEV,scram,82,0.44986,0,37,3151,224.5509,227.7174,227.7674,228.6674,4.1,scram_1.png,NaN,341
2,91,CEV,scram,52,0.76657,52,40.0663,934,232.7839,233.7338,233.7838,234.6838,0.1,scram_8.png,NaN,343
2,92,CEV,scram,47,0.807,0,37.807,651,234.8004,235.4671,235.5171,236.417,3.1,scram_4.png,NaN,343
2,93,CEV,scram,49,0.76886,49,37.7689,918,239.5336,240.4669,240.5169,241.4168,0.1,scram_23.png,NaN,343
2,94,CEV,scram,88,0.41186,88,36.1763,3417,241.5335,244.9666,245.0166,245.9166,0.1,scram_6.png,NaN,343
2,95,CEV,scram,47,0.73557,47,34.7933,1151,246.0499,247.2165,247.2665,248.1665,0.1,scram_18.png,NaN,344
2,96,CEV,scram,75,0.47614,0,35.5716,2967,248.2832,251.2663,251.3163,252.2163,6.1,scram_22.png,NaN,344
2,97,CEV,scram,46,0.75943,46,34.7217,984,258.3327,259.3326,259.3826,260.2826,3.1,scram_16.png,NaN,361
2,98,CEV,scram,46,0.78314,46,36.2169,818,263.3991,264.2324,264.2824,265.1823,1.1,scram_25.png,NaN,361
2,99,CEV,scram,94,0.41186,94,38.6474,3417,266.299,269.7321,269.7821,270.6821,5.1,scram_19.png,NaN,361
2,100,CEV,scram,97,0.37129,0,35.8861,3701,275.7985,279.515,279.565,280.4649,12.1,scram_7.png,NaN,361
3,101,DEV,fear,80,0.62427,0,49.9171,1101,8.049,9.1656,9.2157,10.1155,0.1,fear_1.png,86,86
3,102,DEV,fear,75,0.45683,75,34.4067,2084,10.2322,12.3321,12.3821,13.2821,1.1,fear_10.png,NaN,86
3,103,DEV,fear,80,0.38345,80,30.8347,2734,14.3987,17.1485,17.1987,18.0985,0.1,fear_15.png,NaN,203
3,104,DEV,fear,81,0.34528,0,27.8313,3168,18.2152,21.3983,21.4484,22.3483,4.1,fear_22.png,NaN,238
3,105,DEV,fear,86,0.2947,0,25.3905,3817,26.4648,30.2979,30.348,31.2479,1.1,fear_21.png,NaN,206
3,106,DEV,fear,68,0.7391,68,50.0435,601,32.3645,32.9811,33.0312,33.9311,7.1,fear_19.png,NaN,196
3,107,DEV,fear,77,0.48232,77,36.9631,1901,41.0641,42.9807,43.0307,43.9306,6.1,fear_13.png,NaN,183
3,108,DEV,fear,81,0.39486,0,32.0119,2618,50.047,52.6802,52.7302,53.6302,1.1,fear_5.png,NaN,178
3,109,DEV,fear,80,0.35364,80,28.4118,3067,54.7468,57.83,57.88,58.7799,0.1,fear_4.png,NaN,162
3,110,DEV,fear,78,0.31779,0,24.9366,3517,58.8966,62.4297,62.4798,63.3797,0.1,fear_25.png,NaN,178
3,111,DEV,fear,78,0.60027,0,46.5749,1218,63.4964,64.7296,64.7797,65.6796,7.1,fear_11.png,NaN,168
3,112,DEV,fear,79,0.52118,79,40.978,1651,72.796,74.4625,74.5125,75.4125,5.1,fear_23.png,NaN,185
3,113,DEV,fear,79,0.46809,79,36.9857,2001,80.5289,82.5455,82.5955,83.4954,0.1,fear_17.png,NaN,176
3,114,DEV,fear,81,0.40175,0,32.4882,2551,83.6121,86.179,86.2287,87.1286,1.1,fear_20.png,NaN,175
3,115,DEV,fear,79,0.35788,0,28.3467,3017,88.2452,91.2784,91.3284,92.2284,0.1,fear_2.png,NaN,163
3,116,DEV,fear,78,0.5589,78,43.403,1434,92.3451,93.795,93.845,94.7449,0.1,fear_16.png,NaN,156
3,117,DEV,fear,75,0.56814,0,42.8492,1384,94.8616,96.2615,96.3115,97.2115,0.1,fear_3.png,NaN,143
3,118,DEV,fear,83,0.50505,83,41.941,1751,97.3282,99.0947,99.1447,100.0447,1.1,fear_12.png,NaN,157
3,119,DEV,fear,83,0.47985,83,39.6842,1918,101.1613,103.0945,103.1446,104.0445,1.1,fear_6.png,NaN,156
3,120,DEV,fear,81,0.49226,0,40.0581,1834,105.1611,107.011,107.0612,107.961,0.1,fear_7.png,NaN,156
3,121,DEV,fear,74,0.56814,74,42.281,1384,108.0777,109.4775,109.5276,110.4275,9.1,fear_18.png,NaN,157
3,122,DEV,fear,81,0.46125,81,37.4521,2051,119.5438,121.6103,121.6603,122.5603,3.1,fear_8.png,NaN,152
3,123,DEV,fear,80,0.49729,80,39.9044,1801,125.6768,127.4934,127.5434,128.4433,8.1,fear_14.png,NaN,155
3,124,DEV,fear,79,0.53809,79,42.612,1551,136.5596,138.1262,138.1767,139.0762,9.1,fear_9.png,NaN,155
3,125,DEV,fear,81,0.48971,0,39.8829,1851,148.1925,150.059,150.109,151.0089,4.1,fear_24.png,NaN,152
3,126,DEV,fear,81,0.52667,0,42.9154,1618,155.1254,156.7587,156.8087,157.7086,1.1,fear_23.png,NaN,151
3,127,DEV,fear,78,0.43365,0,33.8042,2267,158.8253,161.1085,161.1585,162.0584,1.1,fear_2.png,NaN,155
3,128,DEV,fear,74,0.55292,0,40.8116,1467,163.1755,164.6583,164.7083,165.6083,6.1,fear_21.png,NaN,140
3,129,DEV,fear,81,0.46125,81,37.4521,2051,171.7247,173.7913,173.8414,174.7412,0.1,fear_4.png,NaN,155
3,130,DEV,fear,77,0.54385,77,41.9,1518,174.8579,176.3911,176.4411,177.341,0.1,fear_14.png,NaN,157
3,131,DEV,fear,80,0.45458,0,36.538,2101,177.4578,179.5743,179.6243,180.5242,0.1,fear_8.png,NaN,154
3,132,DEV,fear,82,0.50774,0,41.6209,1734,180.6409,182.3908,182.4408,183.3408,7.1,fear_13.png,NaN,141
3,133,DEV,fear,80,0.47754,0,38.09,1934,190.4571,192.407,192.4571,193.357,2.1,fear_3.png,NaN,141
3,134,DEV,fear,77,0.43767,77,33.6308,2234,195.4736,197.7234,197.7735,198.6734,3.1,fear_1.png,NaN,139
3,135,DEV,fear,75,0.43964,0,32.8791,2218,201.7899,204.0231,204.0732,204.9731,0.1,fear_20.png,NaN,155
3,136,DEV,fear,76,0.46125,0,35.1459,2051,205.0898,207.1563,207.2064,208.1063,2.1,fear_15.png,NaN,139
3,137,DEV,fear,80,0.52118,0,41.4991,1651,210.2229,211.8894,211.9394,212.8394,1.1,fear_22.png,NaN,137
3,138,DEV,fear,79,0.48481,0,38.0919,1884,213.956,215.8559,215.9059,216.8059,0.1,fear_24.png,NaN,25
3,139,DEV,fear,78,0.57434,78,44.9487,1351,216.9226,218.2891,218.3392,219.2391,0.1,fear_12.png,NaN,25
3,140,DEV,fear,74,0.50239,74,37.233,1768,219.3558,221.139,221.189,222.0889,2.1,fear_10.png,NaN,25
3,141,DEV,fear,76,0.4316,0,32.8064,2284,224.2389,226.5387,226.5888,227.4887,2.1,fear_19.png,NaN,25
3,142,DEV,fear,80,0.5589,0,44.5208,1434,229.6053,231.0552,231.1052,232.0051,3.1,fear_16.png,NaN,25
3,143,DEV,fear,74,0.51029,0,37.7138,1718,235.1217,236.8549,236.9049,237.8049,4.1,fear_7.png,NaN,25
3,144,DEV,fear,76,0.57434,0,43.8,1351,241.9214,243.2879,243.338,244.2379,3.1,fear_6.png,NaN,25
3,145,DEV,fear,78,0.55581,0,43.2069,1451,247.3544,248.821,248.8711,249.771,0.1,fear_25.png,NaN,25
3,146,DEV,fear,74,0.66403,0,49.0652,918,249.8877,250.8209,250.8709,251.7709,2.1,fear_17.png,NaN,25
3,147,DEV,fear,84,0.40886,0,34.2051,2484,253.8875,256.3873,256.4374,257.3373,0.1,fear_18.png,NaN,159
3,148,DEV,fear,74,0.50505,74,37.3955,1751,257.454,259.2206,259.2705,260.1705,6.1,fear_11.png,NaN,156
3,149,DEV,fear,69,0.79019,69,54.5547,401,266.2869,266.7035,266.7535,267.6535,0.1,fear_5.png,NaN,156
3,150,DEV,fear,78,0.63852,0,49.5372,1034,267.7702,268.8201,268.8701,269.77,12.1,fear_9.png,NaN,25
4,151,IEV,scram,23,0.86244,23,20.2187,1084,8.0554,9.1553,9.2053,10.1052,1.1,scram_23.png,84,84
4,152,IEV,scram,44,0.73734,44,32.6608,2151,11.2219,13.3884,13.4385,14.3384,0.1,scram_16.png,NaN,83
4,153,IEV,scram,108,0.46336,0,50.0867,3584,14.4551,18.0549,18.1049,19.0048,1.1,scram_17.png,NaN,189
4,154,IEV,scram,67,0.61291,67,41.3338,2851,20.1215,22.988,23.038,23.9379,1.1,scram_2.png,NaN,166
4,155,IEV,scram,24,0.89152,24,21.0905,534,25.0546,25.6045,25.6545,26.5545,1.1,scram_1.png,NaN,214
4,156,IEV,scram,13,0.89728,13,11.8981,301,27.6711,27.9877,28.0378,28.9377,2.1,scram_8.png,NaN,216
4,157,IEV,scram,0,0,0,0,4016,31.0543,35.0874,35.1374,36.0374,0.1,scram_20.png,NaN,218
4,158,IEV,scram,75,0.58332,75,43.6635,3001,36.1541,39.1705,39.2206,40.1206,4.1,scram_5.png,NaN,203
4,159,IEV,scram,94,0.52576,94,49.3432,3284,44.237,47.5368,47.5869,48.4868,0.1,scram_19.png,NaN,221
4,160,IEV,scram,89,0.51191,0,45.3475,3351,48.6035,51.97,52.02,52.9199,7.1,scram_24.png,NaN,237
4,161,IEV,scram,73,0.58332,0,42.4968,3001,60.0529,63.0694,63.1195,64.0194,1.1,scram_6.png,NaN,225
4,162,IEV,scram,36,0.79247,36,28.6767,1768,65.136,66.9192,66.9693,67.8692,11.1,scram_7.png,NaN,222
4,163,IEV,scram,42,0.75275,0,31.4001,2051,78.9854,81.0519,81.1019,82.0019,3.1,scram_22.png,NaN,221
4,164,IEV,scram,25,0.84887,0,21.0806,1251,85.1184,86.385,86.435,87.335,6.1,scram_12.png,NaN,238
4,165,IEV,scram,75,0.59327,0,44.2846,2951,93.4514,96.4179,96.4679,97.3678,0.1,scram_4.png,NaN,244
4,166,IEV,scram,21,0.88792,21,19.0576,634,97.4845,98.1344,98.1845,99.0844,0.1,scram_3.png,NaN,242
4,167,IEV,scram,120,0.41805,0,50.2345,3801,99.2178,103.0342,103.0842,103.9842,0.1,scram_25.png,NaN,243
4,168,IEV,scram,51,0.73211,51,37.4702,2184,104.1176,106.3174,106.3674,107.2674,0.1,scram_11.png,NaN,235
4,169,IEV,scram,51,0.67839,51,34.3535,2501,107.3841,109.9006,109.9506,110.8505,4.1,scram_14.png,NaN,223
4,170,IEV,scram,78,0.58671,78,45.8189,2984,114.967,117.9669,118.0169,118.9168,0.1,scram_15.png,NaN,221
4,171,IEV,scram,85,0.52906,0,44.9621,3268,119.0669,122.35,122.4,123.3,0.1,scram_9.png,NaN,230
4,172,IEV,scram,75,0.58332,75,43.6635,3001,123.4333,126.4498,126.4998,127.3997,5.1,scram_21.png,NaN,221
4,173,IEV,scram,40,0.75275,0,29.8946,2051,132.5329,134.5994,134.6494,135.5494,6.1,scram_18.png,NaN,226
4,174,IEV,scram,70,0.60979,0,42.7424,2867,141.6658,144.5489,144.599,145.4989,4.1,scram_10.png,NaN,238
4,175,IEV,scram,28,0.82244,28,23.2579,1518,149.6321,151.1653,151.2153,152.1153,0.1,scram_13.png,NaN,237
4,176,IEV,scram,77,0.57329,77,44.2215,3051,152.232,155.2984,155.3485,156.2484,0.1,scram_14.png,NaN,237
4,177,IEV,scram,112,0.45291,112,50.5246,3634,156.3817,160.0316,160.0816,160.9815,3.1,scram_9.png,NaN,240
4,178,IEV,scram,85,0.53606,85,45.6593,3234,164.1147,167.3646,167.4146,168.3145,2.1,scram_8.png,NaN,260
4,179,IEV,scram,116,0.43202,0,50.0712,3734,170.4477,174.1976,174.2476,175.1475,5.1,scram_10.png,NaN,263
4,180,IEV,scram,83,0.55304,83,45.8671,3151,180.2807,183.4471,183.4971,184.3971,3.1,scram_2.png,NaN,258
4,181,IEV,scram,83,0.55996,83,46.6261,3117,187.5303,190.6634,190.7135,191.6134,0.1,scram_4.png,NaN,260
4,182,IEV,scram,132,0.40081,0,52.9472,3884,191.7468,195.6465,195.6966,196.5965,2.1,scram_5.png,NaN,260
4,183,IEV,scram,120,0.42847,120,51.5061,3751,198.7298,202.4962,202.5462,203.4462,3.1,scram_15.png,NaN,256
4,184,IEV,scram,113,0.45646,113,51.7464,3617,206.5794,210.2125,210.2626,211.1625,1.1,scram_17.png,NaN,264
4,185,IEV,scram,77,0.58671,0,45.2322,2984,212.2958,215.2956,215.3457,216.2456,2.1,scram_19.png,NaN,279
4,186,IEV,scram,120,0.42847,120,51.5061,3751,218.3788,222.1453,222.1954,223.0953,0.1,scram_21.png,NaN,280
4,187,IEV,scram,64,0.62912,64,40.3312,2767,223.2286,226.0118,226.0618,226.9618,8.1,scram_12.png,NaN,298
4,188,IEV,scram,120,0.41805,120,50.2345,3801,235.0947,238.9112,238.9612,239.8611,4.1,scram_6.png,NaN,297
4,189,IEV,scram,138,0.38015,138,52.5142,3984,243.9943,247.9941,248.0442,248.9441,0.1,scram_24.png,NaN,318
4,190,IEV,scram,140,0.38015,140,53.2745,3984,249.0774,253.0772,253.1272,254.0272,1.1,scram_7.png,NaN,376
4,191,IEV,scram,0,0,0,0,4000,255.1605,259.1769,259.2269,260.1269,9.1,scram_1.png,NaN,376
4,192,IEV,scram,124,0.4216,0,52.1934,3784,269.2598,273.0596,273.1096,274.0095,1.1,scram_3.png,NaN,376
4,193,IEV,scram,21,0.8559,21,17.6393,1168,275.1429,276.3261,276.3761,277.2761,1.1,scram_16.png,NaN,376
4,194,IEV,scram,26,0.84128,26,21.9841,1334,278.4094,279.7593,279.8093,280.7092,4.1,scram_13.png,NaN,376
4,195,IEV,scram,35,0.81116,35,28.4982,1617,284.8425,286.4756,286.5257,287.4256,2.1,scram_18.png,NaN,376
4,196,IEV,scram,122,0.42847,122,52.363,3751,289.5588,293.3253,293.3753,294.2753,0.1,scram_25.png,NaN,376
4,197,IEV,scram,119,0.44246,0,52.7214,3684,294.4086,298.1084,298.1584,299.0584,0.1,scram_22.png,NaN,376
4,198,IEV,scram,115,0.43536,0,49.9294,3718,299.1917,302.9249,302.9749,303.8748,4.1,scram_20.png,NaN,376
4,199,IEV,scram,70,0.6096,70,42.7538,2868,308.008,310.8911,310.9412,311.8413,1.1,scram_11.png,NaN,376
4,200,IEV,scram,122,0.41805,0,51.0706,3801,312.9744,316.7909,316.8409,317.7408,12.1,scram_23.png,NaN,376
5,201,DEV,happy,72,0.66403,72,47.7371,918,8.0106,8.9438,8.9939,9.8938,0.1,happy_18.png,68,68
5,202,DEV,happy,75,0.53809,75,40.4597,1551,10.0605,11.6271,11.6771,12.577,2.1,happy_7.png,NaN,69
5,203,DEV,happy,81,0.38508,0,31.3321,2717,14.7103,17.4434,17.4934,18.3934,2.1,happy_10.png,NaN,82
5,204,DEV,happy,80,0.60368,80,47.9937,1201,20.5267,21.7432,21.7933,22.6932,1.1,happy_3.png,NaN,75
5,205,DEV,happy,87,0.3242,0,28.2927,3434,23.8265,27.2763,27.3263,28.2263,8.1,happy_5.png,NaN,76
5,206,DEV,happy,80,0.63487,0,50.5857,1051,36.3593,37.4258,37.4759,38.3758,0.1,happy_25.png,NaN,75
5,207,DEV,happy,81,0.47511,81,38.402,1951,38.5092,40.4757,40.5257,41.4256,0.1,happy_21.png,NaN,78
5,208,DEV,happy,84,0.36359,84,30.5517,2951,41.559,44.5255,44.5755,45.4755,3.1,happy_6.png,NaN,97
5,209,DEV,happy,79,0.33326,0,26.3226,3318,48.6087,51.9418,51.9918,52.8918,0.1,happy_24.png,NaN,113
5,210,DEV,happy,74,0.52667,74,39.2287,1618,53.0584,54.6917,54.7417,55.6416,3.1,happy_12.png,NaN,98
5,211,DEV,happy,83,0.44175,0,36.5455,2201,58.7749,60.9914,61.0414,61.9414,8.1,happy_15.png,NaN,112
5,212,DEV,happy,85,0.38021,85,32.133,2768,70.0743,72.8575,72.9075,73.8075,0.1,happy_16.png,NaN,85
5,213,DEV,happy,79,0.30112,0,23.7798,3734,73.9408,77.6906,77.7406,78.6406,0.1,happy_23.png,NaN,96
5,214,DEV,happy,70,0.75591,70,53.0499,534,78.7739,79.3239,79.3739,80.2738,4.1,happy_22.png,NaN,95
5,215,DEV,happy,71,0.58392,0,41.4664,1301,84.407,85.7236,85.7736,86.6736,0.1,happy_17.png,NaN,73
