run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,full_rtpred_explore,full_rtpred_exploit,limited_rtpred_explore,limited_rtpred_exploit
4,155,DEV,happy,77,0.7146,77,55.3456,701,20.8828,21.5994,21.6494,22.5493,8.1,happy_5.png,376,55,96,52
4,156,DEV,happy,70,0.65667,70,46.0266,951,30.6656,31.6322,31.6822,32.5822,0.1,happy_25.png,376,51,96,52
4,157,DEV,happy,69,0.74333,69,50.9758,584,32.6989,33.2988,33.3488,34.2488,0.1,happy_21.png,376,53,96,52
4,158,DEV,happy,71,0.67926,71,48.5444,851,34.3655,35.2321,35.2821,36.182,3.1,happy_6.png,376,37,96,52
4,159,DEV,happy,77,0.67926,0,52.6199,851,39.2986,40.1652,40.2152,41.1151,0.1,happy_24.png,376,37,96,52
4,160,DEV,happy,73,0.75161,73,55.1061,551,41.2318,41.7984,41.8484,42.7484,3.1,happy_12.png,376,37,96,52
4,161,DEV,happy,72,0.67926,72,49.2236,851,45.8649,46.7315,46.7815,47.6815,8.1,happy_15.png,376,25,96,52
4,162,DEV,happy,78,0.65667,78,51.2799,951,55.7978,56.7644,56.8144,57.7143,0.1,happy_16.png,376,25,96,52
4,163,DEV,happy,79,0.66786,79,52.6169,901,57.831,58.7476,58.7976,59.6976,0.1,happy_23.png,376,35,96,52
4,164,DEV,happy,76,0.67536,76,51.041,868,59.8143,60.6975,60.7475,61.6475,4.1,happy_22.png,376,36,96,52
4,165,DEV,happy,74,0.65667,0,48.6533,951,65.764,66.7306,66.7806,67.6805,0.1,happy_17.png,376,36,96,52
4,166,DEV,happy,75,0.68689,0,51.6893,818,67.7972,68.6305,68.6805,69.5805,0.1,happy_8.png,376,25,96,52
4,167,DEV,happy,67,0.75997,67,50.9558,518,69.6972,70.2304,70.2804,71.1804,0.1,happy_9.png,376,25,96,52
4,168,DEV,happy,68,0.75161,0,51.348,551,71.3137,71.8803,71.9303,72.8303,0.1,happy_11.png,376,25,96,52
4,169,DEV,happy,77,0.57434,77,44.3743,1351,72.9636,74.3302,74.3802,75.2802,1.1,happy_19.png,376,54,96,52
4,170,DEV,happy,79,0.55274,0,43.5645,1468,76.3968,77.88,77.9301,78.83,2.1,happy_1.png,376,57,96,52
4,171,DEV,happy,75,0.60368,75,44.9753,1201,80.9466,82.1632,82.2132,83.1131,6.1,happy_20.png,376,36,85,52
4,172,DEV,happy,81,0.58722,81,47.5231,1284,89.2296,90.5294,90.5795,91.4794,2.1,happy_2.png,376,37,96,52
4,173,DEV,happy,80,0.58064,80,46.5085,1318,93.596,94.9292,94.9792,95.8792,5.1,happy_13.png,376,56,96,52
4,174,DEV,happy,76,0.55581,0,42.0953,1451,101.0124,102.479,102.5289,103.4288,8.1,happy_4.png,376,58,96,70
4,175,DEV,happy,75,0.57758,75,43.4208,1334,111.5618,112.9117,112.9618,113.8617,2.1,happy_14.png,376,37,96,52
4,176,DEV,happy,72,0.56814,72,41.1448,1384,115.995,117.3948,117.4449,118.3448,5.1,happy_18.png,376,55,96,62
4,177,DEV,happy,73,0.56814,0,41.7129,1384,123.4779,124.8778,124.9278,125.8278,5.1,happy_13.png,376,57,96,66
4,178,DEV,happy,75,0.66403,75,49.7292,918,130.9609,131.8942,131.9442,132.8441,0.1,happy_25.png,376,36,52,52
4,179,DEV,happy,72,0.66786,72,47.9419,901,132.9775,133.8941,133.9441,134.844,1.1,happy_23.png,376,36,52,52
4,180,DEV,happy,72,0.6529,72,47.1356,968,135.9773,136.9606,137.0106,137.9105,0.1,happy_6.png,376,36,52,52
4,181,DEV,happy,80,0.63124,0,50.3578,1068,138.0439,139.1272,139.1772,140.0771,6.1,happy_7.png,376,36,52,52
4,182,DEV,happy,72,0.64938,0,46.9434,984,146.2102,147.2101,147.2601,148.1601,3.1,happy_14.png,376,35,52,52
4,183,DEV,happy,68,0.73488,68,49.8535,618,151.2933,151.9265,151.9766,152.8765,3.1,happy_4.png,376,35,52,52
4,184,DEV,happy,76,0.72676,0,55.2962,651,156.0097,156.6763,156.7263,157.6263,6.1,happy_9.png,376,25,96,52
4,185,DEV,happy,70,0.7391,0,51.5217,601,163.7594,164.376,164.426,165.3259,1.1,happy_12.png,376,36,96,52
4,186,DEV,happy,68,0.69861,68,47.4469,768,166.4592,167.2425,167.2925,168.1925,1.1,happy_5.png,376,57,96,52
4,187,DEV,happy,70,0.71872,70,50.5453,684,169.3258,170.0257,170.0757,170.9757,1.1,happy_2.png,376,56,96,52
4,188,DEV,happy,69,0.73093,69,50.4047,634,172.109,172.7589,172.8089,173.7089,1.1,happy_3.png,376,55,96,52
4,189,DEV,happy,69,0.70263,69,48.3412,751,174.8422,175.6088,175.6588,176.5587,0.1,happy_15.png,376,37,96,52
4,190,DEV,happy,73,0.70668,73,51.3632,734,176.6921,177.442,177.492,178.392,1.1,happy_16.png,376,37,96,52
4,191,DEV,happy,74,0.7146,74,53.2018,701,179.5253,180.2419,180.2919,181.1918,0.1,happy_21.png,376,36,96,52
4,192,DEV,happy,68,0.70668,68,47.8298,734,181.3252,182.0751,182.1252,183.0251,2.1,happy_8.png,376,35,96,52
4,193,DEV,happy,72,0.67536,72,48.3395,868,185.1584,186.0416,186.0916,186.9916,8.1,happy_22.png,376,35,96,52
4,194,DEV,happy,75,0.69483,75,52.13,784,195.1246,195.9245,195.9745,196.8744,1.1,happy_24.png,376,35,96,52
4,195,DEV,happy,76,0.69483,76,52.8248,784,198.0078,198.8077,198.8577,199.7576,0.1,happy_1.png,376,25,96,52
4,196,DEV,happy,78,0.68689,0,53.75,818,199.891,200.7242,200.7743,201.6742,4.1,happy_11.png,376,25,96,52
4,197,DEV,happy,71,0.70668,71,49.9498,734,205.8074,206.5573,206.6074,207.5073,2.1,happy_20.png,376,35,96,52
4,198,DEV,happy,76,0.63124,76,47.8329,1068,209.6405,210.7238,210.7738,211.6738,3.1,happy_19.png,376,25,96,52
4,199,DEV,happy,73,0.6529,0,47.7885,968,214.8069,215.7902,215.8402,216.7402,0.1,happy_10.png,376,35,96,52
4,200,DEV,happy,74,0.60027,74,44.1738,1218,216.8735,218.1068,218.1568,219.0567,12.1,happy_17.png,376,25,96,52
5,201,IEV,scram,23,0.85861,23,19.8584,1134,8.01,9.1599,9.21,10.1099,1.1,scram_23.png,89,89,16,16
5,202,IEV,scram,24,0.86485,24,20.7616,1051,11.2432,12.3098,12.3598,13.2598,0.1,scram_16.png,376,90,167,98
5,203,IEV,scram,28,0.86362,28,24.38,1068,13.3931,14.4764,14.5264,15.4263,1.1,scram_17.png,376,84,167,98
5,204,IEV,scram,27,0.86947,27,23.6083,984,16.5596,17.5595,17.6096,18.5095,1.1,scram_2.png,376,81,167,98
5,205,IEV,scram,29,0.86244,29,25.3933,1084,19.6428,20.7427,20.7928,21.6927,1.1,scram_1.png,376,78,173,98
5,206,IEV,scram,27,0.86116,27,22.9702,1101,22.826,23.9426,23.9926,24.8925,2.1,scram_8.png,376,78,173,98
5,207,IEV,scram,28,0.85173,28,24.1364,1218,27.0591,28.2924,28.3424,29.2423,0.1,scram_20.png,376,78,173,98
5,208,IEV,scram,21,0.85986,21,17.9766,1118,29.3757,30.5089,30.559,31.4589,4.1,scram_5.png,376,79,173,98
