run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,IEV,fear,28,0.85727,28,24.3183,1151,8.0293,9.1959,9.2632,10.1459,5.1,fear_11.png
1,2,IEV,fear,36,0.78814,36,28.2882,1801,15.2791,17.0956,17.1456,18.0455,1.1,fear_8.png
1,3,IEV,fear,39,0.75768,39,29.4701,2018,19.1622,21.1954,21.2454,22.1453,2.1,fear_17.png
1,4,IEV,fear,52,0.67247,0,34.788,2534,24.2453,26.7951,26.8452,27.7451,0.1,fear_13.png
1,5,IEV,fear,35,0.76989,35,26.8548,1934,27.8451,29.795,29.845,30.7449,1.1,fear_5.png
1,6,IEV,fear,78,0.58332,78,45.4134,3001,31.8449,34.8614,34.9114,35.8114,3.1,fear_23.png
1,7,IEV,fear,90,0.51543,0,46.1932,3334,38.9113,42.261,42.3111,43.211,0.1,fear_18.png
1,8,IEV,fear,67,0.59663,0,39.9211,2934,43.3111,46.2609,46.3109,47.2108,0.1,fear_19.png
1,9,IEV,fear,104,0.47025,104,48.8513,3551,47.3109,50.8773,50.9274,51.8273,2.1,fear_6.png
1,10,IEV,fear,107,0.4738,0,50.5857,3534,53.9272,57.477,57.527,58.427,0.1,fear_16.png
1,11,IEV,fear,114,0.44246,114,50.5091,3684,58.527,62.2268,62.2768,63.1767,0.1,fear_1.png
1,12,IEV,fear,125,0.41473,0,52.0325,3817,63.2768,67.1099,67.1599,68.0598,0.1,fear_10.png
1,13,IEV,fear,48,0.73734,48,35.6101,2151,68.1599,70.3264,70.3764,71.2764,4.1,fear_4.png
1,14,IEV,fear,41,0.77454,41,31.8471,1901,75.3762,77.2927,77.3428,78.2427,0.1,fear_2.png
1,15,IEV,fear,41,0.74513,41,30.5396,2101,78.3427,80.4592,80.5093,81.4092,4.1,fear_21.png
1,16,IEV,fear,43,0.75275,43,32.1529,2051,85.5091,87.5756,87.6256,88.5255,0.1,fear_9.png
1,17,IEV,fear,34,0.79247,0,27.0918,1768,88.6589,90.4421,90.4922,91.3921,1.1,fear_12.png
1,18,IEV,fear,117,0.42514,0,49.935,3767,92.5088,96.2918,96.3419,97.2418,11.1,fear_24.png
1,19,IEV,fear,19,0.88117,19,16.6396,784,108.3413,109.1412,109.1913,110.0912,3.1,fear_25.png
1,20,IEV,fear,36,0.80505,36,29.0886,1668,113.1911,114.8743,114.9243,115.8243,0.1,fear_20.png
1,21,IEV,fear,50,0.74001,0,36.8862,2134,115.9243,118.0741,118.1242,119.0241,4.1,fear_7.png
1,22,IEV,fear,60,0.63218,60,38.2419,2751,123.1239,125.8904,125.9405,126.8404,1.1,fear_22.png
1,23,IEV,fear,80,0.55304,80,44.208,3151,127.9404,131.1069,131.1569,132.0568,1.1,fear_14.png
1,24,IEV,fear,97,0.49112,0,47.3965,3451,133.1568,136.6233,136.6734,137.5732,0.1,fear_15.png
1,25,IEV,fear,53,0.67857,0,35.6974,2500,137.6905,140.2064,140.2564,141.1564,0.1,fear_3.png
1,26,IEV,fear,28,0.83302,0,22.9262,1418,141.2564,142.6897,142.7397,143.6396,3.1,fear_9.png
1,27,IEV,fear,17,0.88792,17,15.5059,634,146.7395,147.3894,147.4395,148.3394,2.1,fear_24.png
1,28,IEV,fear,26,0.85173,26,22.433,1218,150.456,151.6892,151.7393,152.6392,5.1,fear_14.png
1,29,IEV,fear,37,0.80309,37,30.0781,1684,157.7556,159.4555,159.5056,160.4055,5.1,fear_2.png
1,30,IEV,fear,41,0.76268,41,31.3218,1984,165.522,167.5219,167.5718,168.4718,1.1,fear_22.png
1,31,IEV,fear,52,0.68726,0,35.755,2451,169.5718,172.0383,172.0883,172.9882,8.1,fear_10.png
1,32,IEV,fear,26,0.87053,26,22.5949,968,181.1045,182.0878,182.1378,183.0378,2.1,fear_25.png
1,33,IEV,fear,28,0.84592,28,23.9741,1284,185.1543,186.4543,186.5043,187.4042,9.1,fear_8.png
1,34,IEV,fear,22,0.85317,22,18.8442,1201,196.5205,197.7371,197.7871,198.687,0.1,fear_16.png
1,35,IEV,fear,37,0.80711,37,29.6983,1651,198.8037,200.4703,200.5203,201.4202,1.1,fear_6.png
1,36,IEV,fear,36,0.77215,0,27.4185,1918,202.5369,204.4701,204.5202,205.42,5.1,fear_5.png
1,37,IEV,fear,20,0.88435,20,17.8888,718,210.5365,211.2698,211.3198,212.2197,4.1,fear_17.png
1,38,IEV,fear,22,0.86606,22,18.8671,1034,216.3362,217.3861,217.4362,218.3361,3.1,fear_20.png
1,39,IEV,fear,36,0.81304,36,29.1273,1601,221.4526,223.0692,223.1192,224.0192,1.1,fear_21.png
1,40,IEV,fear,47,0.72665,47,34.2338,2218,225.1358,227.369,227.419,228.319,6.1,fear_13.png
1,41,IEV,fear,73,0.59663,73,43.5008,2934,234.4353,237.3852,237.4352,238.3352,0.1,fear_7.png
1,42,IEV,fear,78,0.57671,78,45.1861,3034,238.4518,241.5017,241.5517,242.4516,0.1,fear_12.png
1,43,IEV,fear,73,0.60313,0,43.7319,2901,242.5683,245.4848,245.5348,246.4348,0.1,fear_11.png
1,44,IEV,fear,77,0.5565,77,42.9046,3134,246.5515,249.7013,249.7513,250.6512,10.1,fear_23.png
1,45,IEV,fear,90,0.53606,90,48.3396,3234,260.7675,264.0173,264.0673,264.9672,0.1,fear_4.png
1,46,IEV,fear,76,0.58989,76,45.0608,2968,265.0839,268.0671,268.1171,269.017,0.1,fear_19.png
1,47,IEV,fear,68,0.63844,68,43.5699,2718,269.1337,271.8669,271.917,272.8169,1.1,fear_3.png
1,48,IEV,fear,66,0.61951,66,40.9299,2817,273.9335,276.7667,276.8167,277.7166,2.1,fear_15.png
1,49,IEV,fear,72,0.61951,72,44.6469,2817,279.8332,282.6664,282.7165,283.6163,1.1,fear_18.png
1,50,IEV,fear,67,0.63218,67,42.6672,2751,284.733,287.4995,287.5495,288.4495,12.1,fear_1.png
2,51,CEV,scram,52,0.77371,0,40.0949,884,8.068,8.9679,9.018,9.9179,1.1,scram_18.png
2,52,CEV,scram,52,0.70457,52,36.2954,1368,11.0512,12.4344,12.4844,13.3844,0.1,scram_2.png
2,53,CEV,scram,59,0.66657,59,38.9997,1634,13.5011,15.1509,15.201,16.1009,0.1,scram_14.png
2,54,CEV,scram,68,0.57843,68,39.3137,2251,16.2176,18.4841,18.5342,19.4341,0.1,scram_5.png
2,55,CEV,scram,69,0.52129,69,35.9574,2651,19.5508,22.2173,22.2673,23.1672,4.1,scram_7.png
