run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,DEV,scram,76,0.70668,76,53.4832,734,8.0573,8.8072,8.8579,9.7572,5.1,scram_2.png
1,2,DEV,scram,76,0.55274,0,41.9063,1468,14.8903,16.3734,16.4235,17.3234,1.1,scram_7.png
1,3,DEV,scram,68,0.76866,68,52.0894,484,18.4234,18.9233,18.9734,19.8733,2.1,scram_20.png
1,4,DEV,scram,64,0.8079,64,52.0383,334,21.9899,22.3398,22.3899,23.2897,5.1,scram_12.png
1,5,DEV,scram,66,0.75997,66,50.1958,518,28.3895,28.9227,28.9728,29.8727,0.1,scram_19.png
1,6,DEV,scram,73,0.78158,73,57.317,434,29.9728,30.4227,30.4727,31.3726,0.1,scram_4.png
1,7,DEV,scram,68,0.79019,68,53.7645,401,31.4727,31.8893,31.9393,32.8392,1.1,scram_15.png
1,8,DEV,scram,65,0.79019,0,51.3939,401,33.9392,34.3558,34.4058,35.3057,0.1,scram_24.png
1,9,DEV,scram,78,0.45896,78,35.9178,2068,35.4058,37.4889,37.539,38.4389,3.1,scram_5.png
1,10,DEV,scram,74,0.74734,0,55.6408,568,41.5388,42.122,42.172,43.0719,3.1,scram_9.png
1,11,DEV,scram,80,0.41994,80,33.7381,2384,46.1718,48.5716,48.6217,49.5216,0.1,scram_18.png
1,12,DEV,scram,82,0.40533,0,33.1405,2517,49.6216,52.1548,52.2048,53.1047,1.1,scram_3.png
1,13,DEV,scram,81,0.51854,0,41.8432,1667,54.2047,55.8879,55.9379,56.8378,1.1,scram_21.png
1,14,DEV,scram,85,0.34536,85,29.2184,3167,57.9378,61.121,61.171,62.0709,1.1,scram_17.png
1,15,DEV,scram,80,0.31779,0,25.5721,3517,63.1708,66.7039,66.754,67.6539,4.1,scram_1.png
1,16,DEV,scram,75,0.63487,75,47.4114,1051,71.7537,72.8202,72.8703,73.7702,10.1,scram_16.png
1,17,DEV,scram,71,0.68318,0,48.7492,834,83.8697,84.7195,84.7696,85.6695,1.1,scram_14.png
1,18,DEV,scram,75,0.51838,0,38.7219,1668,86.7695,88.4527,88.5027,89.4026,2.1,scram_6.png
1,19,DEV,scram,79,0.41246,0,32.4005,2451,91.5026,93.969,94.0191,94.919,5.1,scram_22.png
1,20,DEV,scram,84,0.35347,0,29.8141,3069,100.052,103.1352,103.1852,104.0851,0.1,scram_23.png
1,21,DEV,scram,77,0.73488,0,56.4674,618,104.1852,104.8184,104.8684,105.7684,0.1,scram_13.png
1,22,DEV,scram,73,0.53516,0,39.2092,1568,105.8684,107.4516,107.5016,108.4015,0.1,scram_25.png
1,23,DEV,scram,81,0.32552,81,26.4413,3417,108.5016,111.9347,111.9847,112.8847,0.1,scram_11.png
1,24,DEV,scram,82,0.30243,0,24.7788,3717,112.9847,116.7177,116.7678,117.6677,4.1,scram_10.png
1,25,DEV,scram,80,0.3426,0,27.3017,3201,121.7675,124.9839,125.034,125.9339,2.1,scram_8.png
1,26,DEV,scram,70,0.73488,0,51.3232,618,128.0504,128.6837,128.7338,129.6337,8.1,scram_21.png
1,27,DEV,scram,75,0.55581,75,41.5395,1451,137.7333,139.1998,139.2499,140.1498,4.1,scram_16.png
1,28,DEV,scram,77,0.55274,0,42.4591,1468,144.2496,145.7327,145.7828,146.6827,0.1,scram_14.png
1,29,DEV,scram,82,0.47046,82,38.5544,1984,146.7827,148.7826,148.8326,149.7325,3.1,scram_19.png
1,30,DEV,scram,80,0.41611,0,33.476,2418,152.8324,155.2655,155.3156,156.2155,2.1,scram_23.png
1,31,DEV,scram,80,0.38031,0,30.2384,2767,158.3154,161.0985,161.1486,162.0485,0.1,scram_4.png
1,32,DEV,scram,86,0.32676,0,28.1634,3401,162.1485,165.565,165.6149,166.515,1.1,scram_3.png
1,33,DEV,scram,74,0.69483,74,51.4351,784,167.6149,168.4148,168.4648,169.3647,1.1,scram_1.png
1,34,DEV,scram,70,0.64567,70,45.4482,1001,170.4647,171.4812,171.5313,172.4312,7.1,scram_13.png
1,35,DEV,scram,77,0.66045,77,50.8467,934,179.5309,180.4808,180.5308,181.4307,0.1,scram_7.png
1,36,DEV,scram,72,0.58083,0,41.8744,1317,181.5308,182.864,182.914,183.8139,0.1,scram_8.png
