"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",45,0.780571428571429,0,35.4388571428571,0,3230,4063,4397,5212,0,NA,3230
1,2,"CEV","scram",41,0.856571428571429,41,35.2868571428571,0,6563,6878,7179,8027,0,NA,6563
1,3,"CEV","scram",41,0.845571428571429,41,34.4632857142857,0,9095,9478,9778,10626,0,NA,9095
1,4,"CEV","scram",96,0.377571428571429,0,36.2448571428571,0,11894,15559,15859,16708,0,NA,11894
1,5,"CEV","scram",45,0.819571428571429,45,37,0,17875,18441,18742,19590,0,NA,17875
1,6,"CEV","scram",44,0.831428571428571,44,36.1685714285714,0,20858,21340,21641,22489,0,NA,20858
1,7,"CEV","scram",46,0.741,46,34.036,0,24006,25122,25423,26271,0,NA,24006
1,8,"CEV","scram",55,0.717285714285714,55,39.1518571428571,0,27688,28971,29271,30120,0,NA,27688
1,9,"CEV","scram",65,0.598285714285714,65,38.7948571428571,0,31137,33252,33553,34401,0,NA,31137
1,10,"CEV","scram",64,0.534142857142857,64,34.3292857142857,0,35919,38484,38785,39633,0,NA,35919
1,11,"CEV","scram",45,0.765,45,34.705,0,40900,41849,42150,42998,0,NA,40900
1,12,"CEV","scram",77,0.503285714285714,0,38.5098571428572,0,44516,47298,47598,48446,0,NA,44516
1,13,"CEV","scram",69,0.569857142857143,69,39.2794285714286,0,49714,52029,52330,53178,0,NA,49714
1,14,"CEV","scram",45,0.824571428571429,45,37,0,54196,54728,55029,55877,0,NA,54196
1,15,"CEV","scram",65,0.605571428571429,65,39.4222857142857,0,56945,59010,59311,60159,0,NA,56945
1,16,"CEV","scram",50,0.772285714285714,50,38.5445714285714,0,61427,62326,62626,63475,0,NA,61427
1,17,"CEV","scram",55,0.636714285714286,0,35.0898571428571,0,64592,66441,66741,67590,0,NA,64592
1,18,"CEV","scram",46,0.805714285714286,46,37,0,68957,69623,69924,70772,0,NA,68957
1,19,"CEV","scram",55,0.741428571428571,0,40.7071428571429,0,72289,73405,73706,74554,0,NA,72289
1,20,"CEV","scram",61,0.653428571428571,61,39.6137142857143,0,76021,77753,78054,78902,0,NA,76021
1,21,"CEV","scram",79,0.467857142857143,79,37,0,80370,83402,83702,84550,0,NA,80370
1,22,"CEV","scram",90,0.427428571428571,0,38.2822857142857,0,85568,88883,89183,90032,0,NA,85568
1,23,"CEV","scram",51,0.741571428571429,51,37.7415714285714,0,91049,92165,92466,93314,0,NA,91049
1,24,"CEV","scram",49,0.758142857142857,49,37,0,94565,95564,95864,96713,0,NA,94565
1,25,"CEV","scram",43,0.832142857142857,43,36.1678571428571,0,97930,98413,98713,99562,0,NA,97930
1,26,"CEV","scram",53,0.732142857142857,53,38.4642857142857,0,100929,102112,102412,103261,0,NA,100929
1,27,"CEV","scram",61,0.632285714285714,61,38.2645714285714,0,104378,106260,106561,107409,0,NA,104378
1,28,"CEV","scram",49,0.801285714285714,49,39.4038571428571,0,108677,109376,109676,110525,0,NA,108677
1,29,"CEV","scram",45,0.789428571428571,45,35.4211428571429,0,111792,112575,112875,113724,0,NA,111792
1,30,"CEV","scram",51,0.777428571428571,51,39.3322857142857,0,114741,115607,115907,116756,0,NA,114741
1,31,"CEV","scram",56,0.644285714285714,0,36.3557142857143,0,118123,119922,120223,121071,0,NA,118123
1,32,"CEV","scram",40,0.827428571428571,40,32.8628571428571,0,122455,122971,123271,124120,0,NA,122455
1,33,"CEV","scram",48,0.753857142857143,48,36.2461428571429,0,125187,126220,126520,127369,0,NA,125187
1,34,"CEV","scram",58,0.673,58,39.019,0,128886,130485,130785,131634,0,NA,128886
1,35,"CEV","scram",50,0.784857142857143,50,39.3545714285714,0,133051,133867,134168,135016,0,NA,133051
1,36,"CEV","scram",72,0.508857142857143,0,36.4911428571429,0,136383,139132,139432,140281,0,NA,136383
1,37,"CEV","scram",41,0.830142857142857,41,33.6794285714286,0,141348,141848,142148,142997,0,NA,141348
1,38,"CEV","scram",53,0.694428571428571,53,37,0,144364,145813,146113,146962,0,NA,144364
1,39,"CEV","scram",59,0.673142857142857,59,39.6925714285714,0,148079,149678,149979,150827,0,NA,148079
1,40,"CEV","scram",44,0.773142857142857,44,33.9074285714286,0,152145,153044,153344,154193,0,NA,152145
1,41,"CEV","scram",51,0.687428571428571,51,34.9377142857143,0,155460,156959,157260,158108,0,NA,155460
1,42,"CEV","scram",47,0.825571428571429,47,38.6511428571429,0,159226,159758,160059,160907,0,NA,159226
1,43,"CEV","scram",49,0.792285714285714,0,38.5845714285714,0,162274,163040,163341,164189,0,NA,162274
1,44,"CEV","scram",50,0.811285714285714,50,40.2451428571429,0,165207,165839,166140,166988,0,NA,165207
1,45,"CEV","scram",45,0.794714285714286,45,35.4105714285714,0,168456,169205,169505,170354,0,NA,168456
1,46,"CEV","scram",46,0.761428571428571,46,34.7157142857143,0,171621,172603,172904,173752,0,NA,171621
1,47,"CEV","scram",53,0.732857142857143,53,39.1985714285714,0,175070,176252,176553,177401,0,NA,175070
1,48,"CEV","scram",45,0.804285714285714,45,36.1957142857143,0,178819,179501,179802,180650,0,NA,178819
1,49,"CEV","scram",53,0.747142857142857,53,39.2414285714286,0,181918,183000,183300,184149,0,NA,181918
1,50,"CEV","scram",39,0.837714285714286,39,32.8114285714286,0,185566,186015,186316,187164,0,NA,185566
1,51,"CEV","scram",59,0.666428571428571,0,38.9992857142857,0,188432,190081,190381,191230,0,NA,188432
1,52,"CEV","scram",44,0.897285714285714,44,39.6918571428571,0,192364,192380,192680,193529,0,NA,192364
1,53,"CEV","scram",44,0.897285714285714,44,39.6918571428571,0,194763,194779,195080,195928,0,NA,194763
1,54,"CEV","scram",48,0.828285714285714,48,39.4848571428571,0,197312,197811,198112,198960,0,NA,197312
1,55,"CEV","scram",49,0.726,49,35.548,0,200294,201510,201811,202659,0,NA,200294
1,56,"CEV","scram",56,0.726,56,40.63,0,204143,205359,205659,206507,0,NA,204143
1,57,"CEV","scram",62,0.6,0,37,0,207592,209690,209991,210839,0,NA,207592
1,58,"CEV","scram",44,0.897428571428571,0,39.6922857142857,0,211974,211990,212290,213138,0,NA,211974
1,59,"CEV","scram",38,0.897571428571429,38,34.3072857142857,0,214323,214339,214639,215488,0,NA,214323
1,60,"CEV","scram",39,0.883285714285714,39,34.3501428571429,0,216872,216988,217288,218137,0,NA,216872
1,61,"CEV","scram",45,0.871428571428571,45,39.6142857142857,0,219321,219520,219821,220669,0,NA,219321
1,62,"CEV","scram",39,0.897571428571429,39,35.2048571428571,0,221704,221720,222020,222868,0,NA,221704
1,63,"CEV","scram",39,0.850142857142857,0,32.7492857142857,0,224403,224752,225052,225901,0,NA,224403
2,64,"IEV","happy",139,0.372539963721904,0,51.6693978645843,0,3047,7061,7362,8210,0,NA,3047
2,65,"IEV","happy",17,0.895283125411554,17,15.0050994980984,0,9344,9744,10044,10892,0,NA,9344
2,66,"IEV","happy",16,0.896043241602245,0,13.9527852507186,0,12377,12743,13043,13045,0,NA,12377
2,67,"IEV","happy",21,0.894899874272848,21,18.6625050653928,0,15026,15442,15742,16590,0,NA,15026
2,68,"IEV","happy",21,0.862659760607014,0,18.4638757082154,0,18025,19107,19408,20256,0,NA,18025
2,69,"IEV","happy",46,0.748201278167242,0,34.7705975338203,0,21740,23822,24123,24971,0,NA,21740
2,70,"IEV","happy",67,0.603917066536709,67,40.6678212688471,0,26105,29003,29304,29306,0,NA,26105
2,71,"IEV","happy",87,0.536881713676096,87,46.6902911721352,0,31237,34468,34769,35617,0,NA,31237
2,72,"IEV","happy",72,0.597419599851333,0,42.858475573473,0,37101,40033,40334,41182,0,NA,37101
2,73,"IEV","happy",102,0.471297224928933,102,47.8615171995919,0,42366,45914,46215,47063,0,NA,42366
2,74,"IEV","happy",95,0.51294296945475,0,48.8837779148666,0,48197,51546,51846,52694,0,NA,48197
