"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",50,0.716285714285714,0,35.5674285714286,1220,3444,4737,5070,5888,0,NA,4664
1,2,"CEV","scram",57,0.630285714285714,0,35.7394285714286,1819,7291,9185,9489,10335,0,NA,9110
1,3,"CEV","scram",74,0.481571428571429,74,35.5552857142857,2855,11398,14333,14638,15483,0,NA,14253
1,4,"CEV","scram",73,0.491857142857143,0,36.0162857142857,2793,16751,19614,19919,20764,0,NA,19544
1,5,"CEV","scram",78,0.472,78,37,2943,21928,24929,25234,26079,0,NA,24871
1,6,"CEV","scram",83,0.438714285714286,0,36.5612857142857,3169,27343,30577,30882,31727,0,NA,30512
1,7,"CEV","scram",73,0.481714285714286,73,35.0731428571429,2869,33241,36175,36480,37325,0,NA,36110
1,8,"CEV","scram",83,0.462571428571429,0,38.3877142857143,3000,38739,41806,42111,42957,0,NA,41739
1,9,"CEV","scram",81,0.474571428571429,81,38.4237142857143,2910,43971,46955,47260,48105,0,NA,46881
1,10,"CEV","scram",72,0.479428571428571,72,34.6028571428571,2879,49619,52569,52874,53720,0,NA,52498
1,11,"CEV","scram",75,0.472857142857143,0,35.5814285714286,2925,54989,57984,58289,59134,0,NA,57914
1,12,"CEV","scram",81,0.477,0,38.431,2897,60649,63615,63920,64766,0,NA,63546
1,13,"CEV","scram",84,0.460428571428571,0,38.8417142857143,3008,66031,69113,69418,70264,0,NA,69039
1,14,"CEV","scram",74,0.498571428571429,0,37,2751,71279,74095,74400,75245,0,NA,74030
1,15,"CEV","scram",84,0.465285714285714,84,38.8611428571429,2971,76311,79360,79665,80510,0,NA,79282
1,16,"CEV","scram",80,0.477142857142857,80,37.9542857142857,2892,81776,84741,85046,85892,0,NA,84668
1,17,"CEV","scram",79,0.453428571428571,0,35.6397142857143,3054,87008,90139,90444,91290,0,NA,90062
