"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",56,0.640142857142857,0,35.7197142857143,1696,3523,5339,5655,6488,0,NA,5219
1,2,"CEV","scram",46,0.778714285714286,0,35.4425714285714,727,7838,8687,8987,9837,0,NA,8565
1,3,"CEV","scram",60,0.586142857142857,60,35.2415714285714,2078,10903,13103,13402,14252,0,NA,12981
1,4,"CEV","scram",57,0.632285714285714,57,35.7354285714286,1756,15518,17401,17701,18550,0,NA,17274
1,5,"CEV","scram",66,0.562571428571429,66,37,2242,19717,22083,22382,23232,0,NA,21959
1,6,"CEV","scram",71,0.517285714285714,0,36.4827142857143,2555,24499,27181,27481,28330,0,NA,27054
1,7,"CEV","scram",55,0.626857142857143,55,34.4925714285714,1796,29847,31763,32062,32912,0,NA,31643
1,8,"CEV","scram",65,0.598285714285714,0,38.7948571428571,1995,34329,36444,36744,37594,0,NA,36324
1,9,"CEV","scram",72,0.536428571428571,72,38.6092857142857,2433,38610,41159,41459,42309,0,NA,41043
1,10,"CEV","scram",61,0.562714285714286,61,34.1864285714286,2240,43825,46191,46491,47340,0,NA,46065
1,11,"CEV","scram",63,0.560285714285714,0,35.3191428571429,2262,48607,50989,51289,52138,0,NA,50869
1,12,"CEV","scram",60,0.653142857142857,0,38.9594285714286,1611,53655,55388,55687,56537,0,NA,55266
1,13,"CEV","scram",74,0.529428571428571,74,39.1177142857143,2479,57804,60403,60702,61552,0,NA,60283
1,14,"CEV","scram",76,0.484285714285714,0,37,2795,62569,65484,65784,66633,0,NA,65364
1,15,"CEV","scram",68,0.579428571428571,68,39.3177142857143,2125,67700,69949,70249,71098,0,NA,69825
1,16,"CEV","scram",67,0.572428571428572,67,38.1448571428571,2184,72365,74664,74964,75813,0,NA,74549
1,17,"CEV","scram",64,0.548714285714286,0,35.3538571428571,2343,76930,79396,79696,80545,0,NA,79273
1,18,"CEV","scram",70,0.527285714285714,70,37,2497,81912,84527,84827,85677,0,NA,84409
1,19,"CEV","scram",74,0.539142857142857,0,39.6957142857143,2411,87193,89726,90025,90875,0,NA,89604
1,20,"CEV","scram",67,0.589285714285714,67,39.3571428571429,2055,92342,94524,94824,95673,0,NA,94397
1,21,"CEV","scram",69,0.539285714285714,69,37,2407,97140,99672,99972,100821,0,NA,99547
1,22,"CEV","scram",73,0.525,0,38.575,2512,101838,104470,104770,105620,0,NA,104350
1,23,"CEV","scram",66,0.570285714285714,66,37.5702857142857,2194,106637,108952,109252,110101,0,NA,108831
1,24,"CEV","scram",67,0.551285714285714,67,37,2335,111318,113767,114067,114916,0,NA,113653
1,25,"CEV","scram",68,0.539285714285714,68,36.4607142857143,2416,116133,118666,118965,119815,0,NA,118549
1,26,"CEV","scram",69,0.553714285714286,0,38.1074285714286,2307,121181,123614,123913,124763,0,NA,123488
1,27,"CEV","scram",69,0.553714285714286,69,38.1074285714286,2310,125880,128312,128612,129461,0,NA,128190
1,28,"CEV","scram",71,0.541857142857143,71,38.6255714285714,2394,130728,133244,133543,134393,0,NA,133122
1,29,"CEV","scram",69,0.520428571428571,69,35.9591428571429,2541,135660,138325,138625,139474,0,NA,138201
1,30,"CEV","scram",75,0.515714285714286,75,38.5471428571429,2585,140491,143190,143490,144339,0,NA,143076
1,31,"CEV","scram",68,0.539571428571429,0,36.4604285714286,2417,145706,148238,148538,149388,0,NA,148123
1,32,"CEV","scram",64,0.539571428571429,64,34.3021428571429,2407,150754,153287,153586,154436,0,NA,153161
1,33,"CEV","scram",77,0.473,77,36.527,2877,155503,158502,158801,159651,0,NA,158380
