"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",61,0.587857142857143,0,35.8242857142857,2072,2820,5002,5335,6152,0,NA,4892
1,2,"CEV","scram",89,0.404571428571429,0,36.1908571428571,3342,7535,11000,11300,12149,0,NA,10877
1,3,"CEV","scram",47,0.740857142857143,47,34.7774285714286,999,13216,14332,14632,15482,0,NA,14215
1,4,"CEV","scram",45,0.782142857142857,45,35.4357142857143,709,16748,17581,17881,18730,0,NA,17457
1,5,"CEV","scram",55,0.669571428571429,55,37,1500,19897,21513,21813,22662,0,NA,21397
1,6,"CEV","scram",60,0.605285714285714,60,36.3947142857143,1948,23929,25995,26295,27144,0,NA,25877
1,7,"CEV","scram",61,0.569714285714286,61,34.7211428571429,2190,28661,30977,31276,32126,0,NA,30851
1,8,"CEV","scram",74,0.522142857142857,0,38.5664285714286,2522,33542,36191,36491,37341,0,NA,36064
1,9,"CEV","scram",66,0.588857142857143,66,38.7665714285714,2068,38357,40540,40839,41689,0,NA,40425
1,10,"CEV","scram",60,0.572142857142857,60,34.1392857142857,2182,43206,45505,45804,46654,0,NA,45388
1,11,"CEV","scram",58,0.605571428571429,58,35.1832857142857,1948,47921,49987,50286,51136,0,NA,49869
1,12,"CEV","scram",67,0.574714285714286,0,38.7241428571429,2156,52652,54935,55234,56084,0,NA,54808
1,13,"CEV","scram",65,0.610428571428571,65,39.4417142857143,1917,57351,59383,59683,60532,0,NA,59268
1,14,"CEV","scram",60,0.619857142857143,0,37,1848,61549,63515,63815,64664,0,NA,63397
1,15,"CEV","scram",69,0.572285714285714,69,39.2891428571429,2173,65731,68030,68330,69179,0,NA,67904
1,16,"CEV","scram",67,0.565285714285714,67,38.1305714285714,2235,70446,72795,73095,73944,0,NA,72681
1,17,"CEV","scram",64,0.555714285714286,0,35.3328571428571,2302,75061,77477,77776,78626,0,NA,77363
1,18,"CEV","scram",63,0.584428571428571,63,37,2097,79993,82209,82508,83358,0,NA,82090
1,19,"CEV","scram",69,0.574857142857143,0,39.8742857142857,2154,84874,87157,87456,88306,0,NA,87028
1,20,"CEV","scram",65,0.603428571428571,65,39.4137142857143,1956,89773,91855,92155,93004,0,NA,91729
1,21,"CEV","scram",63,0.591571428571429,63,37,2036,94471,96637,96936,97786,0,NA,96507
1,22,"CEV","scram",67,0.579714285714286,0,38.7391428571429,2122,98803,101052,101351,102201,0,NA,100925
1,23,"CEV","scram",63,0.601142857142857,63,37.6011428571429,1983,103218,105317,105617,106466,0,NA,105201
1,24,"CEV","scram",61,0.603571428571429,61,37,1962,107683,109766,110065,110915,0,NA,109645
1,25,"CEV","scram",60,0.610714285714286,60,36.3892857142857,1909,112131,114164,114464,115313,0,NA,114040
1,26,"CEV","scram",66,0.582285714285714,0,38.1645714285714,2107,116680,118912,119212,120062,0,NA,118787
1,27,"CEV","scram",63,0.610857142857143,63,38.2217142857143,1906,121178,123211,123510,124360,0,NA,123084
1,28,"CEV","scram",65,0.601285714285714,65,38.8038571428571,1982,125627,127726,128025,128875,0,NA,127609
1,29,"CEV","scram",61,0.591857142857143,61,35.8162857142857,2051,130142,132308,132607,133457,0,NA,132193
1,30,"CEV","scram",66,0.591857142857143,66,38.7755714285714,2040,134474,136639,136939,137789,0,NA,136514
1,31,"CEV","scram",62,0.592,0,36.408,2045,139155,141321,141621,142470,0,NA,141200
