"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",77,0.468857142857143,0,36.0622857142857,2962,3229,6255,6591,7406,0,NA,6191
1,2,"CEV","scram",46,0.775428571428571,0,35.4491428571429,814,8758,9636,9941,10787,0,NA,9572
1,3,"CEV","scram",41,0.841,41,34.477,346,11850,12269,12574,13419,0,NA,12196
1,4,"CEV","scram",42,0.846571428571429,42,35.3068571428571,309,14688,15068,15373,16218,0,NA,14997
1,5,"CEV","scram",45,0.824285714285714,45,37,453,17381,17917,18222,19067,0,NA,17834
1,6,"CEV","scram",94,0.388714285714286,0,36.6112857142857,3514,20331,23915,24220,25065,0,NA,23845
1,7,"CEV","scram",49,0.700571428571429,49,34.1977142857143,1328,26579,27980,28285,29130,0,NA,27907
1,8,"CEV","scram",57,0.681714285714286,57,39.0451428571429,1467,30544,32078,32383,33229,0,NA,32011
1,9,"CEV","scram",58,0.672142857142857,58,39.0164285714286,1524,34243,35844,36149,36994,0,NA,35767
1,10,"CEV","scram",49,0.686428571428571,49,33.5678571428571,1420,38509,40009,40314,41159,0,NA,39929
1,11,"CEV","scram",51,0.679285714285714,51,34.9621428571429,1486,42424,43974,44279,45124,0,NA,43910
1,12,"CEV","scram",63,0.612714285714286,0,38.8381428571429,1939,46640,48656,48961,49806,0,NA,48579
1,13,"CEV","scram",62,0.641285714285714,62,39.5651428571429,1753,51071,52888,53193,54038,0,NA,52824
1,14,"CEV","scram",63,0.584285714285714,0,37,2141,55054,57269,57575,58420,0,NA,57195
1,15,"CEV","scram",56,0.715142857142857,56,39.8605714285714,1224,59486,60785,61090,61935,0,NA,60710
1,16,"CEV","scram",55,0.696142857142857,55,38.3922857142857,1355,63201,64634,64938,65784,0,NA,64556
1,17,"CEV","scram",50,0.703285714285714,0,34.8901428571429,1313,66900,68282,68587,69433,0,NA,68213
1,18,"CEV","scram",49,0.751,49,37,978,70799,71848,72153,72998,0,NA,71777
1,19,"CEV","scram",59,0.682,0,40.41,1459,74515,76046,76351,77197,0,NA,75974
1,20,"CEV","scram",52,0.770142857142857,52,40.0805714285714,840,78664,79578,79883,80729,0,NA,79504
1,21,"CEV","scram",83,0.446428571428571,83,37,3105,82196,85376,85681,86526,0,NA,85301
1,22,"CEV","scram",88,0.434571428571429,0,38.3037142857143,3194,87544,90808,91113,91958,0,NA,90738
1,23,"CEV","scram",90,0.417857142857143,90,37.4178571428571,3313,92976,96356,96661,97506,0,NA,96289
1,24,"CEV","scram",85,0.434714285714286,0,37,3197,98724,101987,102292,103137,0,NA,101921
1,25,"CEV","scram",54,0.672714285714286,54,36.3272857142857,1518,104356,105952,106257,107103,0,NA,105874
