"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",57,0.625857142857143,0,35.7482857142857,1862,2407,4334,4661,5485,0,NA,4269
1,2,"CEV","scram",78,0.460428571428571,0,36.0791428571429,3007,6848,9931,10236,11081,0,NA,9855
1,3,"CEV","scram",47,0.740857142857143,47,34.7774285714286,1050,12143,13263,13568,14413,0,NA,13193
1,4,"CEV","scram",48,0.739285714285714,48,35.5214285714286,1065,15681,16812,17117,17962,0,NA,16746
1,5,"CEV","scram",52,0.714714285714286,52,37,1235,19125,20427,20732,21577,0,NA,20360
1,6,"CEV","scram",52,0.693428571428572,52,36.3065714285714,1381,22841,24292,24597,25442,0,NA,24222
1,7,"CEV","scram",50,0.686285714285714,50,34.2548571428571,1439,26956,28457,28763,29608,0,NA,28395
1,8,"CEV","scram",59,0.665,59,38.995,1582,31022,32672,32978,33823,0,NA,32604
1,9,"CEV","scram",60,0.653,60,38.959,1661,34837,36571,36876,37721,0,NA,36498
1,10,"CEV","scram",52,0.650714285714286,52,33.7464285714286,1680,39236,40986,41292,42137,0,NA,40916
1,11,"CEV","scram",55,0.634142857142857,55,35.0975714285714,1799,43401,45268,45573,46419,0,NA,45200
1,12,"CEV","scram",62,0.626285714285714,0,38.8788571428571,1855,47945,49866,50171,51017,0,NA,49800
1,13,"CEV","scram",60,0.662714285714286,60,39.6508571428571,1589,52282,53948,54253,55099,0,NA,53871
1,14,"CEV","scram",55,0.674571428571429,55,37,1511,56114,57697,58002,58847,0,NA,57625
1,15,"CEV","scram",59,0.667571428571429,59,39.6702857142857,1569,59913,61546,61851,62696,0,NA,61482
1,16,"CEV","scram",58,0.662857142857143,58,38.3257142857143,1601,63962,65628,65933,66778,0,NA,65563
1,17,"CEV","scram",53,0.660428571428571,0,35.0187142857143,1608,67894,69576,69881,70727,0,NA,69502
1,18,"CEV","scram",53,0.698714285714286,53,37,1345,72093,73508,73813,74659,0,NA,73438
1,19,"CEV","scram",60,0.674857142857143,0,40.3742857142857,1508,76175,77757,78062,78907,0,NA,77683
1,20,"CEV","scram",55,0.722428571428571,55,39.8897142857143,1169,80374,81622,81927,82772,0,NA,81543
1,21,"CEV","scram",50,0.739142857142857,50,37,1065,84239,85371,85676,86521,0,NA,85304
1,22,"CEV","scram",55,0.713,0,39.139,1248,87538,88853,89158,90003,0,NA,88786
1,23,"CEV","scram",51,0.741571428571429,51,37.7415714285714,1040,91021,92135,92440,93285,0,NA,92061
1,24,"CEV","scram",49,0.748714285714286,49,37,1000,94503,95567,95872,96717,0,NA,95503
1,25,"CEV","scram",49,0.744,49,36.256,1031,97935,99033,99338,100183,0,NA,98966
1,26,"CEV","scram",52,0.739428571428571,52,38.4788571428571,1059,101552,102681,102986,103832,0,NA,102611
1,27,"CEV","scram",52,0.739428571428571,52,38.4788571428571,1059,104950,106080,106385,107231,0,NA,106009
1,28,"CEV","scram",53,0.734714285714286,53,39.2041428571429,1089,108499,109662,109967,110813,0,NA,109588
1,29,"CEV","scram",48,0.737,48,35.526,1069,112082,113228,113533,114378,0,NA,113151
1,30,"CEV","scram",53,0.739428571428571,53,39.2182857142857,1059,115397,116526,116832,117677,0,NA,116456
1,31,"CEV","scram",51,0.708571428571429,51,36.2914285714286,1285,119046,120392,120697,121542,0,NA,120331
1,32,"CEV","scram",49,0.687142857142857,49,33.5642857142857,1434,122912,124407,124712,125557,0,NA,124346
1,33,"CEV","scram",57,0.642,57,36.358,1745,126627,128439,128744,129589,0,NA,128372
1,34,"CEV","scram",62,0.630142857142857,0,38.8904285714286,1814,131109,133004,133309,134154,0,NA,132923
1,35,"CEV","scram",58,0.673,58,39.019,1528,135575,137169,137474,138320,0,NA,137103
1,36,"CEV","scram",53,0.680142857142857,0,36.3198571428571,1480,139690,141234,141540,142385,0,NA,141170
1,37,"CEV","scram",49,0.701571428571429,49,34.1937142857143,1326,143456,144850,145155,146000,0,NA,144782
1,38,"CEV","scram",52,0.711142857142857,52,37,1254,147371,148698,149004,149849,0,NA,148625
1,39,"CEV","scram",56,0.708857142857143,56,39.8354285714286,1274,150970,152314,152619,153464,0,NA,152244
1,40,"CEV","scram",48,0.711285714285714,48,34.1548571428571,1263,154786,156113,156418,157263,0,NA,156049
1,41,"CEV","scram",49,0.708857142857143,49,34.8734285714286,1274,158535,159878,160183,161028,0,NA,159809
1,42,"CEV","scram",56,0.687428571428571,56,38.3748571428571,1425,162150,163643,163948,164794,0,NA,163575
1,43,"CEV","scram",53,0.723285714285714,0,38.4465714285714,1170,166166,167409,167714,168559,0,NA,167336
1,44,"CEV","scram",54,0.744714285714286,54,39.9788571428571,1017,169581,170674,170979,171825,0,NA,170598
1,45,"CEV","scram",49,0.730428571428571,49,35.5391428571429,1122,173297,174489,174795,175640,0,NA,174419
1,46,"CEV","scram",48,0.725714285714286,48,34.8228571428571,1159,176913,178138,178443,179289,0,NA,178072
1,47,"CEV","scram",55,0.716285714285714,55,39.1488571428571,1226,180612,181904,182209,183054,0,NA,181838
1,48,"CEV","scram",49,0.732857142857143,49,36.2671428571429,1094,184477,185652,185957,186803,0,NA,185571
