"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",79,0.459,0,36.082,3019,2896,5989,6294,7141,0,NA,5915
1,2,"CEV","scram",48,0.732285714285714,48,34.8031428571429,1114,8458,9637,9943,10789,0,NA,9572
1,3,"CEV","scram",44,0.806428571428571,44,35.3871428571429,587,11860,12520,12825,13672,0,NA,12447
1,4,"CEV","scram",52,0.718,52,37,1211,14939,16219,16524,17371,0,NA,16150
1,5,"CEV","scram",54,0.670714285714286,54,36.3292857142857,1540,18590,20200,20506,21352,0,NA,20130
1,6,"CEV","scram",53,0.644857142857143,53,34.4205714285714,1714,22624,24416,24721,25566,0,NA,24338
1,7,"CEV","scram",64,0.606714285714286,0,38.8201428571429,1991,27089,29147,29452,30299,0,NA,29080
1,8,"CEV","scram",48,0.825714285714286,48,39.4771428571429,450,31721,32246,32552,33398,0,NA,32171
1,9,"CEV","scram",42,0.790142857142857,42,33.0492857142857,711,34420,35195,35500,36347,0,NA,35131
1,10,"CEV","scram",47,0.740285714285714,47,34.7791428571429,1051,37870,38994,39299,40146,0,NA,38921
1,11,"CEV","scram",55,0.706857142857143,0,39.1205714285714,1280,41419,42776,43081,43928,0,NA,42699
1,12,"CEV","scram",49,0.822285714285714,49,40.2891428571429,481,45441,45991,46297,47143,0,NA,45922
1,13,"CEV","scram",47,0.788,47,37,713,48417,49207,49512,50359,0,NA,49130
1,14,"CEV","scram",52,0.769,52,40.076,859,51383,52306,52611,53458,0,NA,52242
1,15,"CEV","scram",51,0.761714285714286,51,38.5234285714286,910,54532,55506,55811,56658,0,NA,55442
1,16,"CEV","scram",46,0.750142857142857,0,34.7495714285714,990,57932,58987,59292,60139,0,NA,58922
1,17,"CEV","scram",45,0.814285714285714,45,37,539,61264,61869,62174,63021,0,NA,61803
1,18,"CEV","scram",49,0.843,0,41.215,337,64397,64801,65107,65952,0,NA,64734
1,19,"CEV","scram",96,0.400285714285714,0,38.6011428571429,3446,67479,70983,71288,72135,0,NA,70925
1,20,"CEV","scram",48,0.774,48,37,826,73611,74498,74803,75650,0,NA,74437
1,21,"CEV","scram",49,0.802571428571429,49,39.4077142857143,614,77126,77814,78119,78966,0,NA,77740
1,22,"CEV","scram",49,0.776571428571429,49,37.7765714285714,794,79993,80862,81168,82015,0,NA,80787
1,23,"CEV","scram",47,0.783714285714286,47,37,745,83042,83861,84167,85013,0,NA,83787
1,24,"CEV","scram",46,0.782142857142857,46,36.2178571428571,760,86230,87060,87366,88212,0,NA,86990
1,25,"CEV","scram",47,0.821857142857143,47,38.6437142857143,477,89440,89993,90298,91145,0,NA,89917
1,26,"CEV","scram",49,0.793285714285714,49,38.5865714285714,680,92523,93275,93580,94427,0,NA,93203
1,27,"CEV","scram",52,0.755285714285714,52,39.2658571428571,951,95555,96574,96879,97726,0,NA,96506
1,28,"CEV","scram",48,0.743428571428571,48,35.5131428571429,1039,99004,100106,100411,101258,0,NA,100043
1,29,"CEV","scram",50,0.784,50,39.352,741,102537,103355,103660,104507,0,NA,103278
1,30,"CEV","scram",44,0.819714285714286,44,36.1802857142857,494,105536,106104,106409,107256,0,NA,106030
1,31,"CEV","scram",44,0.748428571428571,44,33.2578571428571,996,108635,109702,110008,110854,0,NA,109631
1,32,"CEV","scram",51,0.715142857142857,51,36.2848571428571,1221,112235,113534,113840,114687,0,NA,113456
1,33,"CEV","scram",56,0.698428571428571,56,39.0952857142857,1342,115767,117183,117489,118335,0,NA,117109
1,34,"CEV","scram",58,0.677142857142857,58,39.0314285714286,1486,119866,121432,121737,122583,0,NA,121352
1,35,"CEV","scram",55,0.658142857142857,0,36.3418571428571,1634,124015,125713,126018,126864,0,NA,125649
1,36,"CEV","scram",42,0.801,42,33.796,626,128247,128946,129251,130098,0,NA,128873
1,37,"CEV","scram",49,0.762857142857143,49,37,904,131179,132144,132450,133296,0,NA,132083
1,38,"CEV","scram",53,0.753428571428571,53,40.0137142857143,951,134679,135710,136015,136860,0,NA,135630
1,39,"CEV","scram",42,0.801142857142857,42,33.7954285714286,632,137994,138692,138997,139844,0,NA,138626
1,40,"CEV","scram",47,0.739285714285714,47,34.7821428571429,1056,141177,142308,142613,143460,0,NA,142233
1,41,"CEV","scram",55,0.701285714285714,55,38.4025714285714,1324,144743,146140,146445,147290,0,NA,146067
1,42,"CEV","scram",57,0.677571428571428,0,38.3551428571429,1484,148425,149988,150293,151140,0,NA,149909
1,43,"CEV","scram",49,0.825142857142857,49,40.3005714285714,453,152524,153054,153359,154206,0,NA,152977
1,44,"CEV","scram",48,0.744285714285714,48,35.5114285714286,1022,155240,156336,156641,157486,0,NA,156262
1,45,"CEV","scram",48,0.727571428571429,48,34.8172857142857,1140,158973,160185,160490,161337,0,NA,160113
1,46,"CEV","scram",56,0.694428571428571,56,39.0832857142857,1366,162622,164067,164372,165219,0,NA,163988
1,47,"CEV","scram",54,0.675428571428571,54,36.3245714285714,1502,166554,168132,168437,169284,0,NA,168056
1,48,"CEV","scram",59,0.663571428571429,59,38.9907142857143,1590,170720,172380,172685,173532,0,NA,172310
1,49,"CEV","scram",52,0.649285714285714,52,33.7535714285714,1695,174818,176579,176884,177729,0,NA,176513
1,50,"CEV","scram",61,0.635,0,38.905,1787,179167,181027,181332,182179,0,NA,180954
1,51,"CEV","scram",48,0.823142857142857,48,39.4694285714286,476,183466,184010,184315,185162,0,NA,183942
1,52,"CEV","scram",51,0.777857142857143,51,39.3335714285714,792,186298,187158,187464,188311,0,NA,187090
1,53,"CEV","scram",52,0.749428571428571,52,39.2482857142857,993,189548,190607,190912,191759,0,NA,190541
1,54,"CEV","scram",49,0.720857142857143,49,35.5582857142857,1178,193147,194406,194711,195558,0,NA,194325
1,55,"CEV","scram",58,0.697142857142857,58,40.4857142857143,1350,196896,198321,198626,199473,0,NA,198246
1,56,"CEV","scram",54,0.690142857142857,0,37,1398,200962,202436,202742,203588,0,NA,202360
1,57,"CEV","scram",48,0.830571428571429,0,39.4917142857143,424,204677,205169,205474,206321,0,NA,205101
1,58,"CEV","scram",46,0.749714285714286,46,34.7508571428571,978,207460,208518,208823,209670,0,NA,208438
1,59,"CEV","scram",48,0.721142857142857,48,34.8365714285714,1191,210859,212116,212422,213268,0,NA,212050
1,60,"CEV","scram",55,0.707,55,39.121,1285,214658,216015,216320,217167,0,NA,215943
1,61,"CEV","scram",53,0.673857142857143,53,35.6522857142857,1509,218342,219930,220235,221082,0,NA,219851
1,62,"CEV","scram",47,0.711714285714286,0,33.4414285714286,1259,222123,223446,223751,224598,0,NA,223382
1,63,"CEV","scram",41,0.816714285714286,0,33.7331428571429,516,226139,226728,227033,227880,0,NA,226655
2,64,"IEV","happy",43,0.747283814867097,43,31.8533873329905,2029,3587,5680,5987,6832,0,NA,5616
2,65,"IEV","happy",19,0.880396342472424,0,16.7620088938021,729,7975,8779,9085,9931,0,NA,8704
2,66,"IEV","happy",34,0.822876817472008,34,28.1479688996571,1444,11425,12945,13250,14097,0,NA,12869
2,67,"IEV","happy",37,0.768030974875523,0,28.5604375259317,1876,15240,17193,17498,18345,0,NA,17116
2,68,"IEV","happy",65,0.64541507144917,0,41.8707827205044,2617,19788,22475,22780,23627,0,NA,22405
2,69,"IEV","happy",103,0.467536777188441,103,48.0384013271279,3503,25120,28689,28994,29841,0,NA,28623
2,70,"IEV","happy",105,0.474638949911494,105,49.6016865673044,3457,30985,34520,34826,35672,0,NA,34442
2,71,"IEV","happy",97,0.49549303944535,0,48.1755386009915,3355,36766,40202,40507,41354,0,NA,40121
2,72,"IEV","happy",102,0.471297224928933,102,47.8615171995919,3476,42848,46399,46705,47551,0,NA,46324
2,73,"IEV","happy",123,0.42597204109798,0,52.4552188511761,3700,48746,52514,52819,53666,0,NA,52446
2,74,"IEV","happy",75,0.570877615231279,0,42.6417013778035,3005,54811,57879,58184,59031,0,NA,57816
2,75,"IEV","happy",59,0.667398716322184,59,39.1601677442976,2487,60276,62844,63149,63996,0,NA,62763
2,76,"IEV","happy",62,0.65529038883533,62,40.6059012330588,2561,65441,68075,68380,69227,0,NA,68002
2,77,"IEV","happy",91,0.520188067322849,91,47.5109344856315,3251,70323,73640,73945,74792,0,NA,73574
2,78,"IEV","happy",107,0.464611420393049,0,49.5688535785022,3519,76038,79621,79926,80773,0,NA,79557
2,79,"IEV","happy",73,0.594651873049696,73,43.6129841824887,2880,82070,85019,85324,86171,0,NA,84950
2,80,"IEV","happy",74,0.594651873049696,74,44.2076360555384,2883,87418,90367,90673,91518,0,NA,90301
2,81,"IEV","happy",54,0.667762236702707,54,35.7972971885752,2495,92767,95332,95638,96484,0,NA,95262
2,82,"IEV","happy",114,0.454579785629742,0,51.8190459777419,3553,97782,101414,101719,102566,0,NA,101335
2,83,"IEV","happy",76,0.561579524106089,0,42.6128440135885,3052,103664,106778,107084,107930,0,NA,106716
2,84,"IEV","happy",57,0.67982011349811,57,39.0067057122029,2424,109029,111527,111832,112679,0,NA,111453
2,85,"IEV","happy",49,0.708795502036278,49,34.8708166084827,2258,113827,116158,116464,117310,0,NA,116085
2,86,"IEV","happy",45,0.756643397795102,45,34.0999155365794,1948,118859,120890,121195,122040,0,NA,120807
2,87,"IEV","happy",32,0.808191687080153,32,25.5541490780392,1570,123192,124839,125144,125991,0,NA,124762
2,88,"IEV","happy",103,0.479440790326771,103,49.3913229874523,3438,127141,130653,130959,131805,0,NA,130579
2,89,"IEV","happy",121,0.434107833801681,0,52.5873719876433,3653,133305,137034,137340,138186,0,NA,136958
2,90,"IEV","happy",89,0.538113662556657,0,47.7047727448115,3159,139287,142516,142821,143668,0,NA,142446
2,91,"IEV","happy",86,0.521014956706622,86,44.8659091717614,3238,145068,148380,148686,149532,0,NA,148306
2,92,"IEV","happy",107,0.472759345990425,107,50.6289126159891,3476,151084,154628,154934,155780,0,NA,154560
2,93,"IEV","happy",92,0.528239583920582,0,48.7035644227157,3198,157282,160560,160865,161712,0,NA,160480
2,94,"IEV","happy",104,0.461894702460625,104,47.8392285314517,3518,162844,166441,166746,167593,0,NA,166362
2,95,"IEV","happy",95,0.490286029427914,95,46.4561391367935,3392,168845,172305,172610,173457,0,NA,172237
2,96,"IEV","happy",125,0.424304370019129,125,52.940612120009,3703,174660,178436,178742,179588,0,NA,178363
2,97,"IEV","happy",133,0.403505228756476,0,53.6587755148599,3800,180841,184718,185023,185870,0,NA,184641
2,98,"IEV","happy",74,0.579316910820253,74,42.7289757930251,2950,186973,189999,190304,191151,0,NA,189923
2,99,"IEV","happy",98,0.494035610125266,0,48.2434832368452,3367,192504,195947,196252,197099,0,NA,195871
2,100,"IEV","happy",59,0.671927970399236,59,39.5309354909262,2468,198553,201095,201400,202247,0,NA,201021
2,101,"IEV","happy",27,0.821777027682842,0,22.5071044640127,1458,203331,204861,205166,206012,0,NA,204789
2,102,"IEV","happy",111,0.459595784341572,111,51.164830030337,3533,207567,211175,211480,212327,0,NA,211100
2,103,"IEV","happy",93,0.52204822839772,93,48.4650569652052,3240,213832,217140,217445,218291,0,NA,217072
2,104,"IEV","happy",75,0.582718305722563,75,43.697176456929,2929,219678,222688,222993,223838,0,NA,222607
2,105,"IEV","happy",104,0.463148602926622,104,48.2430121000188,3515,225045,228636,228941,229787,0,NA,228560
2,106,"IEV","happy",77,0.576509383229305,0,44.6202942945484,2977,230993,234034,234339,235186,0,NA,233970
2,107,"IEV","happy",100,0.477144565897645,0,47.5836316512886,3448,236392,239915,240220,241067,0,NA,239840
2,108,"IEV","happy",108,0.44956408337574,0,48.4146291908272,3589,242573,246229,246535,247381,0,NA,246162
2,109,"IEV","happy",89,0.5224614300047,89,46.3560017958301,3235,248439,251744,252050,252896,0,NA,251674
2,110,"IEV","happy",85,0.552432385134198,85,47.0036320382051,3084,254333,257492,257797,258644,0,NA,257417
2,111,"IEV","happy",99,0.487993362513441,99,48.522842145889,3394,260202,263673,263979,264825,0,NA,263596
2,112,"IEV","happy",88,0.512321181019162,0,45.3258055498587,3279,266233,269588,269893,270740,0,NA,269512
2,113,"IEV","happy",75,0.563605511908131,75,42.4955728560324,3035,272098,275203,275508,276354,0,NA,275133
2,114,"IEV","happy",99,0.491536183285789,99,48.8510329116532,3389,277813,281267,281572,282419,0,NA,281202
2,115,"IEV","happy",115,0.432646911356477,115,49.6120849809151,3673,283679,287415,287720,288567,0,NA,287352
2,116,"IEV","happy",104,0.481319052741585,0,50.2710394624975,3423,290126,293629,293935,294780,0,NA,293549
2,117,"IEV","happy",122,0.418887773789595,0,51.0372864182913,3735,296091,299894,300199,301046,0,NA,299826
2,118,"IEV","happy",75,0.564010405322709,0,42.4720809203242,3022,302556,305658,305964,306810,0,NA,305578
2,119,"IEV","happy",99,0.48486560284017,99,48.181117560602,3408,307871,311356,311662,312509,0,NA,311279
2,120,"IEV","happy",98,0.478188378397421,98,47.0554734229031,3450,313969,317488,317793,318640,0,NA,317419
2,121,"IEV","happy",90,0.52658998227977,90,47.1997386843382,3218,319900,323186,323491,324338,0,NA,323118
2,122,"IEV","happy",91,0.51294296945475,0,46.8320060370476,3287,325799,329150,329455,330302,0,NA,329086
2,123,"IEV","happy",79,0.556097020330599,79,44.0400811695694,3063,331424,334565,334870,335717,0,NA,334487
2,124,"IEV","happy",58,0.682309549539874,58,39.5216794036983,2416,337279,339763,340069,340915,0,NA,339695
2,125,"IEV","happy",112,0.45416179005535,0,50.9268270409327,3564,341978,345611,345916,346763,0,NA,345542
2,126,"IEV","happy",84,0.54753479584116,84,46.1509053393147,3114,348126,351309,351614,352461,0,NA,351240
3,127,"CEVR","scram",153,0.2364001460387,153,36.0543994158452,754,2792,3619,3925,4771,0,NA,3546
3,128,"CEVR","scram",164,0.229284702549575,0,37.6878541076487,595,5910,6568,6873,7720,0,NA,6505
3,129,"CEVR","scram",147,0.246385083713851,0,36.2608447488584,982,9184,10233,10538,11385,0,NA,10166
3,130,"CEVR","scram",159,0.235926398251048,159,37.4718527965021,740,12649,13465,13771,14617,0,NA,13389
3,131,"CEVR","scram",151,0.238797713442744,0,36.044809146229,816,15982,16864,17169,18016,0,NA,16798
3,132,"CEVR","scram",142,0.264772030259661,0,37.5295440605193,1347,19231,20646,20951,21798,0,NA,20578
3,133,"CEVR","scram",154,0.235840466217447,0,36.2924786013477,737,23364,24178,24483,25330,0,NA,24101
3,134,"CEVR","scram",129,0.28835448675128,0,37.2883544867513,1740,26396,28210,28516,29362,0,NA,28136
3,135,"CEVR","scram",124,0.302923976608187,124,37.6058479532164,1964,30628,32659,32964,33811,0,NA,32592
3,136,"CEVR","scram",109,0.324317555722514,109,35.3784122213874,2246,35377,37690,37996,38841,0,NA,37623
3,137,"CEVR","scram",104,0.362136465324385,104,37.7242729306488,2661,40259,42988,43294,44140,0,NA,42920
3,138,"CEVR","scram",90,0.395178516936222,90,35.4192859322551,2954,45358,48386,48692,49538,0,NA,48312
3,139,"CEVR","scram",92,0.416398713826367,0,38.2491961414791,3116,50856,54051,54356,55203,0,NA,53972
3,140,"CEVR","scram",75,0.474880821415475,0,35.5753575357536,3500,56471,60049,60354,61201,0,NA,59971
3,141,"CEVR","scram",154,0.23713605566746,0,36.5257278886651,768,62270,63115,63420,64267,0,NA,63038
3,142,"CEVR","scram",114,0.320148331273177,114,36.3597033374536,2187,65836,68096,68401,69249,0,NA,68023
3,143,"CEVR","scram",98,0.363559797866367,0,35.5457608085345,2673,70817,73561,73866,74713,0,NA,73490
3,144,"CEVR","scram",133,0.276827704147071,0,36.7231722958529,1545,75882,77509,77815,78661,0,NA,77427
3,145,"CEVR","scram",113,0.328930657861316,0,37.3289306578613,2294,80006,82374,82680,83526,0,NA,82300
3,146,"CEVR","scram",167,0.223468507333909,0,37.2234685073339,439,84746,85257,85562,86409,0,NA,85185
3,147,"CEVR","scram",159,0.2364001460387,0,37.4728002920774,751,87579,88406,88711,89556,0,NA,88330
3,148,"CEVR","scram",150,0.248894868345185,0,37.2488948683452,1029,91152,92254,92560,93406,0,NA,92181
3,149,"CEVR","scram",144,0.265368852459016,0,38.3268442622951,1349,94528,95953,96258,97105,0,NA,95877
3,150,"CEVR","scram",125,0.291207555655498,0,36.417584888689,1786,98626,100485,100790,101637,0,NA,100412
3,151,"CEVR","scram",112,0.342592592592593,0,38.3703703703704,2451,102758,105283,105588,106435,0,NA,105209
3,152,"CEVR","scram",90,0.436909581646424,0,39.1845479082321,3258,107806,111148,111463,112300,0,NA,111064
3,153,"CEVR","scram",113,0.321260233192756,0,36.3574795336145,2209,113422,115696,116001,116848,0,NA,115631
3,154,"CEVR","scram",123,0.314702308626974,123,38.5735115431349,2115,118021,120211,120516,121363,0,NA,120136
3,155,"CEVR","scram",156,0.236227654140825,156,36.7637723458592,746,122886,123710,124015,124862,0,NA,123632
3,156,"CEVR","scram",112,0.321180555555556,0,36.0364583333333,2189,126435,128708,129014,129859,0,NA,128624
3,157,"CEVR","scram",155,0.236227654140825,0,36.5275446917183,759,131033,131857,132163,133009,0,NA,131792
3,158,"CEVR","scram",131,0.282566004800349,0,37,1653,134233,135956,136261,137108,0,NA,135886
3,159,"CEVR","scram",88,0.420045410314629,0,37,3159,138282,141504,141809,142656,0,NA,141441
3,160,"CEVR","scram",122,0.312048192771084,122,37.9361445783133,2084,144230,146385,146691,147537,0,NA,146314
3,161,"CEVR","scram",156,0.238358181483527,0,37.2383581814835,793,148962,149834,150140,150986,0,NA,149755
3,162,"CEVR","scram",145,0.252239968835216,0,36.4955200623296,1109,152561,153733,154038,154885,0,NA,153670
3,163,"CEVR","scram",91,0.408775252525253,91,37,3063,156110,159248,159553,160398,0,NA,159173
3,164,"CEVR","scram",88,0.421961550993809,0,37,3161,161975,165212,165517,166364,0,NA,165136
3,165,"CEVR","scram",130,0.279395900755124,130,36.4412081984897,1600,167490,169161,169466,170313,0,NA,169090
3,166,"CEVR","scram",154,0.237527512839325,0,36.5249449743213,781,171689,172543,172848,173695,0,NA,172470
3,167,"CEVR","scram",112,0.323588205897051,112,36.3528235882059,2238,174821,177125,177430,178276,0,NA,177059
3,168,"CEVR","scram",87,0.426548089591568,0,37,3193,179803,183072,183378,184225,0,NA,182996
3,169,"CEVR","scram",160,0.233923410404624,160,37.4678468208092,701,185402,186171,186477,187323,0,NA,186103
3,170,"CEVR","scram",132,0.275356155645333,0,36.4492876887093,1537,188701,190303,190609,191455,0,NA,190238
3,171,"CEVR","scram",115,0.327516439049064,0,37.6550328780981,2289,192583,194935,195240,196087,0,NA,194872
3,172,"CEVR","scram",152,0.250435118932508,152,38.00174047573,1066,197166,198300,198606,199452,0,NA,198232
3,173,"CEVR","scram",90,0.410589727330374,90,37,3089,200780,203932,204237,205084,0,NA,203869
3,174,"CEVR","scram",131,0.280242371781,131,36.719757628219,1617,206463,208147,208452,209299,0,NA,208080
3,175,"CEVR","scram",149,0.247231767850325,149,36.7527682321497,995,210578,211646,211951,212798,0,NA,211573
3,176,"CEVR","scram",152,0.23519796585543,0,35.8240101707229,738,214228,215028,215333,216180,0,NA,214966
3,177,"CEVR","scram",124,0.293917385383568,124,36.4121652292329,1833,217710,219610,219915,220762,0,NA,219543
3,178,"CEVR","scram",114,0.327350859453994,0,37.327350859454,2285,222092,224442,224747,225594,0,NA,224377
3,179,"CEVR","scram",87,0.435440484196368,0,37.8708809683927,3258,226675,230006,230311,231158,0,NA,229933
3,180,"CEVR","scram",156,0.233627999278369,0,36.5327440014433,688,232659,233421,233727,234573,0,NA,233347
3,181,"CEVR","scram",145,0.251945525291829,0,36.4961089494163,1097,236055,237220,237525,238372,0,NA,237152
3,182,"CEVR","scram",133,0.287330818726426,0,38.1493232749057,1721,239954,241752,242057,242904,0,NA,241675
3,183,"CEVR","scram",113,0.326772646984608,0,37,2270,244357,246700,247005,247852,0,NA,246627
3,184,"CEVR","scram",84,0.428099173553719,84,36.1438016528926,3215,249034,252315,252620,253467,0,NA,252249
3,185,"CEVR","scram",161,0.235112563543936,0,37.9404502541758,721,254650,255447,255752,256599,0,NA,255371
3,186,"CEVR","scram",124,0.286124613345117,0,35.5693769332744,1701,258082,259862,260167,261014,0,NA,259783
3,187,"CEVR","scram",117,0.324317555722514,0,37.9729526671676,2238,262598,264910,265216,266062,0,NA,264836
3,188,"CEVR","scram",159,0.227512297962052,0,36.0899508081518,539,267446,268059,268365,269211,0,NA,267985
3,189,"CEVR","scram",143,0.251798561151079,0,35.9928057553957,1091,270495,271658,271963,272810,0,NA,271586
4,190,"DEV","fear",85,0.364820586354374,85,31.0057895119582,2865,4224,7166,7472,8318,0,NA,7089
4,191,"DEV","fear",80,0.318713208822368,80,25.6373847688387,3440,9904,13414,13719,14566,0,NA,13344
4,192,"DEV","fear",75,0.721387683981885,75,54.2826443192176,600,16052,16730,17035,17882,0,NA,16652
4,193,"DEV","fear",74,0.606313980401462,74,45.1296069005709,1129,19368,20562,20867,21714,0,NA,20497
4,194,"DEV","fear",78,0.501923343180763,78,39.2121498734234,1700,22901,24677,24982,25829,0,NA,24601
4,195,"DEV","fear",83,0.472565077590319,0,39.1730890612013,1897,26967,28942,29247,30094,0,NA,28864
4,196,"DEV","fear",78,0.401434141902188,0,31.2622469636747,2474,31531,34090,34395,35242,0,NA,34005
4,197,"DEV","fear",74,0.722118061044084,74,53.5996898148357,594,36630,37306,37611,38458,0,NA,37224
4,198,"DEV","fear",79,0.577004686876157,79,45.6943479762915,1276,39695,41038,41343,42190,0,NA,40971
4,199,"DEV","fear",86,0.362020845260969,0,31.1615757083632,2901,43378,46353,46658,47503,0,NA,46279
4,200,"DEV","fear",79,0.320177316262802,0,25.4204809159054,3429,48743,52234,52539,53386,0,NA,52172
4,201,"DEV","fear",73,0.606719779974999,73,44.5466613691818,1113,54775,55966,56271,57118,0,NA,55888
4,202,"DEV","fear",82,0.552560212846086,82,45.2105954753375,1399,58557,60031,60336,61183,0,NA,59956
4,203,"DEV","fear",73,0.502390984724027,0,36.730625724811,1700,62473,64246,64551,65398,0,NA,64173
4,204,"DEV","fear",69,0.751614193877859,69,52.0996298814894,478,66589,67145,67451,68297,0,NA,67067
4,205,"DEV","fear",74,0.649383087977065,0,48.242196821175,923,69688,70677,70983,71829,0,NA,70611
4,206,"DEV","fear",78,0.56832427539205,78,44.5655142901971,1312,73271,74659,74965,75811,0,NA,74583
4,207,"DEV","fear",81,0.403636061616029,0,32.6184992778733,2460,76903,79441,79746,80593,0,NA,79363
4,208,"DEV","fear",83,0.324274377288184,0,27.0015452940469,3364,82184,85622,85927,86774,0,NA,85548
4,209,"DEV","fear",75,0.683873096584236,75,51.5207860536199,759,87834,88671,88976,89823,0,NA,88593
4,210,"DEV","fear",76,0.571512042124412,76,43.6256267677889,1296,91115,92486,92792,93638,0,NA,92411
4,211,"DEV","fear",74,0.515931450624159,0,38.0556995807087,1622,95130,96818,97123,97969,0,NA,96752
4,212,"DEV","fear",69,0.727249154217816,69,50.2319634625902,575,99462,100117,100422,101269,0,NA,100037
4,213,"DEV","fear",73,0.635294023403165,73,46.1655427574858,986,102462,103516,103821,104668,0,NA,103448
4,214,"DEV","fear",77,0.541394343575233,77,41.7450409461312,1469,106261,107798,108103,108950,0,NA,107730
4,215,"DEV","fear",79,0.463964871936078,79,36.7108638025861,1971,110493,112529,112835,113681,0,NA,112464
4,216,"DEV","fear",82,0.400393579150144,0,32.7950717860915,2500,115175,117744,118049,118896,0,NA,117675
4,217,"DEV","fear",74,0.719686044100634,74,53.4715127855316,614,120391,121076,121381,122228,0,NA,121005
4,218,"DEV","fear",79,0.5417438728042,0,42.85062316689,1464,123673,125208,125513,126360,0,NA,125137
4,219,"DEV","fear",75,0.643055216417242,0,48.5249562658965,943,127555,128574,128879,129726,0,NA,128498
4,220,"DEV","fear",78,0.562756542018752,0,43.6466321492128,1336,131221,132639,132944,133791,0,NA,132557
4,221,"DEV","fear",73,0.703820786764243,73,51.2139165229587,682,134887,135638,135943,136790,0,NA,135569
4,222,"DEV","fear",72,0.628906348460558,72,45.1794163198646,1005,137936,139020,139325,140172,0,NA,138941
4,223,"DEV","fear",72,0.711953237788316,72,50.9243236266355,643,141668,142386,142691,143537,0,NA,142311
