"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",46,0.773714285714286,0,35.4525714285714,764,3256,4139,4455,5288,0,NA,4020
1,2,"CEV","scram",54,0.661285714285714,0,35.6774285714286,1560,6638,8321,8620,9470,0,NA,8198
1,3,"CEV","scram",92,0.387571428571429,92,35.8372857142857,3482,10536,14135,14435,15284,0,NA,14018
1,4,"CEV","scram",95,0.381571428571429,0,36.2368571428571,3506,16568,20200,20499,21349,0,NA,20074
1,5,"CEV","scram",88,0.418714285714286,88,37,3257,22516,25898,26197,27047,0,NA,25773
1,6,"CEV","scram",87,0.418571428571429,0,36.5814285714286,3260,28314,31696,31995,32845,0,NA,31574
1,7,"CEV","scram",87,0.406857142857143,87,35.3725714285714,3345,34361,37827,38127,38976,0,NA,37706
1,8,"CEV","scram",97,0.395142857142857,0,38.1854285714286,3411,40409,43942,44241,45091,0,NA,43820
1,9,"CEV","scram",91,0.418714285714286,91,38.2561428571429,3260,46107,49490,49789,50639,0,NA,49367
1,10,"CEV","scram",84,0.416428571428571,84,34.9178571428572,3263,52172,55554,55854,56703,0,NA,55435
1,11,"CEV","scram",75,0.476,0,35.572,2839,57987,60952,61252,62101,0,NA,60826
1,12,"CEV","scram",89,0.428428571428571,0,38.2852857142857,3171,63635,66933,67233,68083,0,NA,66806
1,13,"CEV","scram",92,0.419,0,38.676,3239,69366,72731,73031,73881,0,NA,72605
1,14,"CEV","scram",86,0.430857142857143,0,37,3153,74914,78196,78496,79345,0,NA,78067
1,15,"CEV","scram",73,0.539,73,39.156,2413,80412,82945,83244,84094,0,NA,82825
1,16,"CEV","scram",71,0.533428571428571,71,38.0668571428571,2440,85377,87943,88242,89092,0,NA,87817
1,17,"CEV","scram",60,0.584142857142857,0,35.2475714285714,2097,90225,92441,92741,93590,0,NA,92322
1,18,"CEV","scram",67,0.550285714285714,67,37,2324,94974,97423,97722,98572,0,NA,97298
1,19,"CEV","scram",77,0.516857142857143,0,39.5842857142857,2567,100105,102788,103087,103937,0,NA,102672
1,20,"CEV","scram",72,0.543142857142857,72,39.1725714285714,2388,105420,107919,108219,109068,0,NA,107808
1,21,"CEV","scram",68,0.547857142857143,68,37,2349,110551,113017,113317,114166,0,NA,112900
1,22,"CEV","scram",70,0.552714285714286,0,38.6581428571429,2313,115200,117632,117932,118782,0,NA,117513
1,23,"CEV","scram",68,0.552857142857143,68,37.5528571428571,2302,119815,122247,122547,123397,0,NA,122117
1,24,"CEV","scram",67,0.555857142857143,67,37,2292,124630,127046,127345,128195,0,NA,126922
