"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",50,0.711571428571429,0,35.5768571428571,1244,3080,4407,4743,5557,0,NA,4324
1,2,"CEV","scram",42,0.843857142857143,0,35.3122857142857,317,6906,7304,7610,8455,0,NA,7223
1,3,"CEV","scram",43,0.805142857142857,43,34.5845714285714,603,9517,10187,10492,11337,0,NA,10120
1,4,"CEV","scram",48,0.744142857142857,48,35.5117142857143,1027,12605,13702,14008,14852,0,NA,13632
1,5,"CEV","scram",55,0.669571428571429,55,37,1552,16016,17634,17939,18784,0,NA,17568
1,6,"CEV","scram",61,0.595857142857143,61,36.4041428571429,2063,20047,22182,22488,23333,0,NA,22110
1,7,"CEV","scram",67,0.524428571428571,67,34.9022857142857,2558,24846,27480,27786,28631,0,NA,27404
1,8,"CEV","scram",86,0.443571428571429,0,38.3307142857143,3122,30044,33245,33550,34396,0,NA,33166
1,9,"CEV","scram",97,0.393571428571429,97,38.1807142857143,3484,35410,38960,39266,40111,0,NA,38894
1,10,"CEV","scram",106,0.334285714285714,0,35.3285714285714,3884,41625,45591,45896,46741,0,NA,45509
1,11,"CEV","scram",111,0.324714285714286,0,36.0258571428571,4015,48006,52038,52344,53189,0,NA,52021
1,12,"CEV","scram",81,0.477,0,38.431,2890,54703,57670,57975,58820,0,NA,57593
1,13,"CEV","scram",48,0.846,48,40.384,317,60085,60469,60774,61619,0,NA,60402
1,14,"CEV","scram",60,0.619857142857143,0,37,1898,62634,64601,64906,65751,0,NA,64532
1,15,"CEV","scram",76,0.515142857142857,76,39.0605714285714,2635,66817,69516,69821,70666,0,NA,69452
1,16,"CEV","scram",78,0.486714285714286,78,37.9734285714286,2833,71932,74830,75136,75981,0,NA,74765
1,17,"CEV","scram",75,0.474857142857143,0,35.5754285714286,2911,77097,80079,80384,81229,0,NA,80008
1,18,"CEV","scram",89,0.415285714285714,89,37,3328,82595,85993,86298,87144,0,NA,85923
1,19,"CEV","scram",109,0.356,0,38.78,3738,88660,92474,92779,93624,0,NA,92398
1,20,"CEV","scram",98,0.394,0,38.576,3486,95091,98640,98944,99790,0,NA,98577
1,21,"CEV","scram",109,0.339285714285714,109,37,3864,101256,105186,105492,106338,0,NA,105120
1,22,"CEV","scram",108,0.351142857142857,0,38.0534285714286,3774,107371,111218,111523,112368,0,NA,111145
1,23,"CEV","scram",114,0.327428571428571,0,37.3274285714286,3936,113385,117400,117704,118550,0,NA,117321
1,24,"CEV","scram",108,0.341714285714286,0,37,3838,119767,123680,123985,124831,0,NA,123605
1,25,"CEV","scram",91,0.401285714285714,91,36.5987142857143,3420,126048,129545,129850,130696,0,NA,129468
1,26,"CEV","scram",100,0.377571428571429,0,37.7551428571429,3591,132063,135727,136031,136876,0,NA,135654
1,27,"CEV","scram",97,0.389428571428571,97,37.7788571428571,3504,137994,141574,141879,142724,0,NA,141498
1,28,"CEV","scram",95,0.401428571428571,95,38.2042857142857,3418,143993,147489,147794,148640,0,NA,147411
1,29,"CEV","scram",92,0.394285714285714,92,36.2114285714286,3475,149907,153453,153758,154603,0,NA,153382
1,30,"CEV","scram",94,0.406285714285714,94,38.2188571428571,3408,155622,159084,159389,160235,0,NA,159030
