"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",111,0.326,0,36.348,0,3865,7881,8197,9030,0,NA,3865
1,2,"CEV","scram",46,0.763714285714286,0,35.4725714285714,846,10380,11346,11646,12495,0,NA,11226
1,3,"CEV","scram",41,0.838571428571429,41,34.4842857142857,313,13562,13995,14295,15144,0,NA,13875
1,4,"CEV","scram",49,0.722714285714286,49,35.5545714285714,1131,16411,17661,17960,18810,0,NA,17542
1,5,"CEV","scram",44,0.850571428571429,44,37,224,19976,20326,20626,21476,0,NA,20200
1,6,"CEV","scram",95,0.386428571428571,0,36.6135714285714,3477,22742,26341,26640,27490,0,NA,26219
1,7,"CEV","scram",55,0.622142857142857,55,34.5114285714286,1834,29007,30956,31256,32105,0,NA,30841
1,8,"CEV","scram",50,0.793428571428571,50,39.3802857142857,637,33522,34271,34571,35421,0,NA,34159
1,9,"CEV","scram",76,0.507857142857143,76,38.5235714285714,2627,36437,39186,39486,40336,0,NA,39064
1,10,"CEV","scram",47,0.710285714285714,47,33.4485714285714,1207,41852,43185,43485,44334,0,NA,43059
1,11,"CEV","scram",40,0.853142857142857,40,34.4405714285714,213,45601,45934,46234,47083,0,NA,45814
1,12,"CEV","scram",59,0.655571428571429,0,38.9667142857143,1597,48600,50316,50615,51465,0,NA,50197
1,13,"CEV","scram",78,0.501,0,39.004,2669,52732,55531,55830,56680,0,NA,55401
1,14,"CEV","scram",63,0.589,0,37,2056,57697,59879,60179,61028,0,NA,59753
1,15,"CEV","scram",49,0.824714285714286,49,40.2988571428571,417,62095,62628,62928,63777,0,NA,62512
1,16,"CEV","scram",47,0.827,47,38.654,400,65044,65561,65860,66710,0,NA,65444
1,17,"CEV","scram",45,0.767571428571429,0,34.6972857142857,815,67826,68759,69059,69909,0,NA,68641
1,18,"CEV","scram",44,0.848571428571429,44,37,242,71275,71642,71941,72791,0,NA,71517
1,19,"CEV","scram",59,0.686714285714286,0,40.4335714285714,1387,74307,75807,76106,76956,0,NA,75694
1,20,"CEV","scram",70,0.560714285714286,70,39.2428571428571,2260,78423,80805,81105,81954,0,NA,80683
1,21,"CEV","scram",64,0.582142857142857,64,37,2123,83421,85653,85953,86803,0,NA,85544
1,22,"CEV","scram",47,0.832,47,39.496,372,87819,88303,88602,89452,0,NA,88191
1,23,"CEV","scram",54,0.691714285714286,54,37.6917142857143,1352,90468,91935,92234,93084,0,NA,91820
1,24,"CEV","scram",75,0.496428571428571,0,37,2711,94300,97133,97432,98282,0,NA,97011
1,25,"CEV","scram",43,0.839285714285714,43,36.1607142857143,305,99499,99932,100231,101081,0,NA,99804
1,26,"CEV","scram",116,0.325142857142857,0,37.6502857142857,0,102448,106480,106779,107629,0,NA,102448
1,27,"CEV","scram",57,0.675142857142857,57,38.3502857142857,1468,108745,110328,110628,111477,0,NA,110213
1,28,"CEV","scram",61,0.639428571428571,61,38.9182857142857,1713,112744,114577,114876,115726,0,NA,114457
1,29,"CEV","scram",44,0.801428571428571,44,35.3971428571429,582,116992,117692,117992,118841,0,NA,117574
1,30,"CEV","scram",48,0.820428571428571,48,39.4612857142857,445,119858,120425,120724,121574,0,NA,120303
1,31,"CEV","scram",46,0.791857142857143,46,36.2081428571429,652,122940,123707,124006,124856,0,NA,123592
1,32,"CEV","scram",59,0.582428571428571,59,34.0878571428571,2111,126223,128455,128755,129604,0,NA,128334
1,33,"CEV","scram",98,0.375571428571429,98,36.6244285714286,3568,130688,134370,134669,135519,0,NA,134256
1,34,"CEV","scram",48,0.83,48,39.49,379,137035,137535,137835,138684,0,NA,137414
1,35,"CEV","scram",63,0.616,63,38.848,1887,140101,142100,142400,143249,0,NA,141988
1,36,"CEV","scram",50,0.730142857142857,0,36.2698571428571,1074,144616,145816,146115,146965,0,NA,145690
1,37,"CEV","scram",48,0.708857142857143,48,34.1645714285714,1226,148032,149381,149681,150530,0,NA,149258
1,38,"CEV","scram",44,0.839714285714286,44,37,311,151897,152330,152630,153479,0,NA,152208
1,39,"CEV","scram",75,0.520857142857143,75,39.0834285714286,2545,154596,157262,157561,158411,0,NA,157141
1,40,"CEV","scram",53,0.647,53,34.412,1665,159727,161510,161810,162659,0,NA,161392
1,41,"CEV","scram",69,0.516142857142857,0,35.4515714285714,2577,163926,166625,166925,167774,0,NA,166503
1,42,"CEV","scram",61,0.628,61,38.256,1793,168891,170807,171106,171956,0,NA,170684
1,43,"CEV","scram",50,0.775714285714286,0,38.5514285714286,755,173323,174206,174505,175355,0,NA,174078
1,44,"CEV","scram",54,0.747,54,39.988,965,176372,177455,177754,178604,0,NA,177337
1,45,"CEV","scram",56,0.637714285714286,56,35.7245714285714,1735,180070,181920,182219,183069,0,NA,181805
1,46,"CEV","scram",83,0.428142857142857,0,35.7155714285714,3195,184335,187651,187951,188800,0,NA,187530
1,47,"CEV","scram",46,0.856714285714286,46,39.5701428571429,202,190117,190433,190733,191583,0,NA,190319
1,48,"CEV","scram",46,0.785428571428571,46,36.2145714285714,676,193016,193816,194115,194965,0,NA,193692
1,49,"CEV","scram",46,0.854428571428571,46,39.5632857142857,200,196248,196565,196864,197714,0,NA,196448
1,50,"CEV","scram",55,0.621142857142857,55,33.8942857142857,1822,199147,201096,201396,202245,0,NA,200969
1,51,"CEV","scram",66,0.587857142857143,0,38.7635714285714,2066,203529,205711,206011,206861,0,NA,205595
1,52,"CEV","scram",46,0.856857142857143,46,39.5705714285714,174,207994,208294,208593,209443,0,NA,208168
1,53,"CEV","scram",47,0.833142857142857,47,39.4994285714286,353,210676,211143,211442,212292,0,NA,211029
1,54,"CEV","scram",51,0.773571428571429,51,39.3207142857143,766,213675,214558,214858,215707,0,NA,214441
1,55,"CEV","scram",42,0.837857142857143,42,35.3242857142857,323,217041,217474,217773,218623,0,NA,217364
1,56,"CEV","scram",51,0.807,51,41.035,526,220106,220756,221056,221905,0,NA,220632
1,57,"CEV","scram",95,0.390571428571429,0,37,3450,222989,226554,226854,227703,0,NA,226439
1,58,"CEV","scram",47,0.847571428571429,0,39.5427142857143,253,228837,229203,229503,230352,0,NA,229090
