"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",46,0.773571428571429,0,35.4528571428571,773,3496,4379,4712,5528,0,NA,4269
1,2,"CEV","scram",42,0.847571428571429,0,35.3048571428571,259,6894,7261,7561,8410,0,NA,7153
1,3,"CEV","scram",53,0.659,53,35.023,1585,9477,11176,11476,12325,0,NA,11062
1,4,"CEV","scram",58,0.617428571428571,58,35.7651428571429,1874,13609,15591,15891,16741,0,NA,15483
1,5,"CEV","scram",61,0.609142857142857,61,37,1943,17907,19957,20256,21106,0,NA,19850
1,6,"CEV","scram",64,0.568714285714286,64,36.4312857142857,2218,22372,24705,25004,25854,0,NA,24590
1,7,"CEV","scram",64,0.547285714285714,64,34.8108571428571,2382,27371,29853,30153,31002,0,NA,29753
1,8,"CEV","scram",72,0.535428571428571,0,38.6062857142857,2454,32436,34985,35284,36134,0,NA,34890
1,9,"CEV","scram",68,0.568857142857143,68,38.7065714285714,2207,37167,39483,39783,40632,0,NA,39374
1,10,"CEV","scram",60,0.566571428571429,60,34.1671428571429,2228,42165,44498,44798,45647,0,NA,44393
1,11,"CEV","scram",63,0.561857142857143,0,35.3144285714286,2263,46930,49296,49596,50445,0,NA,49193
1,12,"CEV","scram",84,0.459571428571429,0,38.3787142857143,2971,51979,55061,55361,56210,0,NA,54950
1,13,"CEV","scram",106,0.364428571428571,0,38.4577142857143,3640,57493,61242,61542,62391,0,NA,61133
1,14,"CEV","scram",45,0.821428571428571,45,37,438,63425,63974,64274,65124,0,NA,63863
1,15,"CEV","scram",52,0.777142857142857,52,40.1085714285714,768,66190,67057,67356,68206,0,NA,66958
1,16,"CEV","scram",53,0.731,53,38.462,1087,69489,70672,70972,71821,0,NA,70576
1,17,"CEV","scram",50,0.698857142857143,0,34.9034285714286,1315,72971,74387,74687,75537,0,NA,74286
1,18,"CEV","scram",49,0.755,49,37,918,76920,77936,78236,79085,0,NA,77838
1,19,"CEV","scram",50,0.821714285714286,0,41.1085714285714,447,80619,81168,81468,82318,0,NA,81066
1,20,"CEV","scram",75,0.519428571428571,75,39.0777142857143,2556,83801,86467,86766,87616,0,NA,86357
1,21,"CEV","scram",76,0.488571428571429,76,37,2773,89099,91981,92281,93130,0,NA,91872
1,22,"CEV","scram",83,0.464857142857143,0,38.3945714285714,2950,94164,97213,97512,98362,0,NA,97114
1,23,"CEV","scram",76,0.491,76,37.491,2762,99395,102261,102561,103410,0,NA,102157
1,24,"CEV","scram",75,0.493285714285714,0,37,2737,104660,107509,107809,108658,0,NA,107397
1,25,"CEV","scram",60,0.605428571428571,60,36.3945714285714,1957,109892,111958,112257,113107,0,NA,111849
1,26,"CEV","scram",67,0.572142857142857,0,38.1442857142857,2186,114490,116789,117089,117938,0,NA,116676
1,27,"CEV","scram",59,0.643571428571429,59,38.2871428571429,1698,119072,120871,121171,122020,0,NA,120770
1,28,"CEV","scram",60,0.650714285714286,60,38.9521428571429,1634,123304,125053,125353,126202,0,NA,124938
1,29,"CEV","scram",51,0.698428571428571,51,35.6031428571429,1307,127486,128902,129201,130051,0,NA,128793
1,30,"CEV","scram",54,0.731714285714286,54,39.1951428571429,1076,131084,132267,132567,133416,0,NA,132160
1,31,"CEV","scram",49,0.746142857142857,49,36.2538571428571,975,134800,135883,136182,137032,0,NA,135775
1,32,"CEV","scram",43,0.77,43,33.15,808,138415,139331,139631,140481,0,NA,139223
1,33,"CEV","scram",49,0.736714285714286,49,36.2632857142857,1046,141564,142714,143013,143863,0,NA,142610
1,34,"CEV","scram",56,0.701,56,39.103,1300,145396,146795,147095,147945,0,NA,146696
1,35,"CEV","scram",57,0.679714285714286,57,39.0391428571429,1451,149378,150927,151227,152076,0,NA,150829
1,36,"CEV","scram",56,0.648714285714286,0,36.3512857142857,1658,153460,155226,155525,156375,0,NA,155118
1,37,"CEV","scram",49,0.700857142857143,49,34.1965714285714,1300,157458,158858,159157,160007,0,NA,158758
1,38,"CEV","scram",54,0.679857142857143,0,37,1436,161390,162940,163239,164089,0,NA,162826
1,39,"CEV","scram",113,0.339428571428571,113,38.3577142857143,3829,165222,169154,169454,170303,0,NA,169051
1,40,"CEV","scram",105,0.339571428571429,0,35.6417142857143,3827,171637,175569,175868,176718,0,NA,175464
1,41,"CEV","scram",41,0.839428571428571,41,34.4817142857143,322,178001,178434,178734,179583,0,NA,178323
1,42,"CEV","scram",54,0.718142857142857,54,38.4362857142857,1172,180717,182000,182299,183149,0,NA,181889
1,43,"CEV","scram",66,0.577714285714286,0,38.1554285714286,2168,184532,186798,187098,187947,0,NA,186700
1,44,"CEV","scram",82,0.473142857142857,0,38.8925714285714,2896,188981,191980,192279,193129,0,NA,191877
1,45,"CEV","scram",42,0.832571428571429,42,35.3348571428571,381,194612,195095,195395,196244,0,NA,194993
1,46,"CEV","scram",46,0.749142857142857,46,34.7525714285714,966,197528,198594,198894,199743,0,NA,198494
1,47,"CEV","scram",58,0.673142857142857,58,39.0194285714286,1496,201076,202676,202975,203825,0,NA,202572
1,48,"CEV","scram",58,0.628,0,36.372,1818,205258,207174,207474,208323,0,NA,207076
1,49,"CEV","scram",111,0.342428571428571,0,38.0272857142857,3806,209607,213522,213822,214671,0,NA,213413
1,50,"CEV","scram",58,0.59,58,34.05,2072,216104,218287,218587,219436,0,NA,218176
1,51,"CEV","scram",72,0.54,0,38.62,2424,220720,223252,223552,224401,0,NA,223144
1,52,"CEV","scram",60,0.647285714285714,60,38.9418571428571,1673,225535,227317,227617,228466,0,NA,227208
1,53,"CEV","scram",59,0.659142857142857,0,38.9774285714286,1597,229700,231399,231699,232548,0,NA,231297
1,54,"CEV","scram",113,0.335428571428571,113,38.0062857142857,3855,233932,237897,238196,239046,0,NA,237787
1,55,"CEV","scram",58,0.618857142857143,58,35.7622857142857,1854,240396,242362,242662,243511,0,NA,242250
1,56,"CEV","scram",71,0.564142857142857,71,39.8207142857143,2244,245011,247360,247660,248509,0,NA,247255
1,57,"CEV","scram",64,0.576,0,37,2164,249609,251875,252175,253024,0,NA,251773
1,58,"CEV","scram",64,0.609428571428571,0,38.8282857142857,1927,254174,256207,256507,257356,0,NA,256101
1,59,"CEV","scram",50,0.697714285714286,50,34.9068571428571,1319,258540,259956,260255,261105,0,NA,259859
1,60,"CEV","scram",51,0.690571428571429,0,34.9282857142857,1366,262505,263971,264271,265120,0,NA,263871
1,61,"CEV","scram",50,0.783285714285714,50,39.3498571428571,714,266320,267137,267436,268286,0,NA,267034
1,62,"CEV","scram",45,0.792857142857143,45,35.4142857142857,651,269336,270086,270385,271235,0,NA,269987
1,63,"CEV","scram",73,0.474142857142857,0,34.6292857142857,2870,272785,275767,276066,276916,0,NA,275655
2,64,"IEV","happy",14,0.895914418761781,0,12.1877488030428,261,2859,3225,3525,4374,0,NA,3120
2,65,"IEV","happy",21,0.876864290214142,21,18.1867227861074,760,5524,6391,6690,7540,0,NA,6284
