"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"DEV","scram",72,0.600065993768496,72,42.9620818391654,1151,5399,6626,6957,7776,0,NA,6550
1,2,"DEV","scram",75,0.589370646827459,75,44.1280103593258,1216,9111,10390,10695,11540,0,NA,10327
1,3,"DEV","scram",78,0.588001739109382,78,45.8103459787291,1214,12753,14038,14343,15188,0,NA,13967
1,4,"DEV","scram",76,0.468786012707638,76,35.6255077571809,1934,16652,18653,18958,19803,0,NA,18586
1,5,"DEV","scram",84,0.336426089081814,0,28.2212184130865,3212,21117,24401,24706,25551,0,NA,24329
1,6,"DEV","scram",79,0.335552790475273,79,26.4794634357281,3225,27021,30316,30621,31466,0,NA,30246
1,7,"DEV","scram",81,0.296410043371652,0,24.0409914764769,3724,32630,36430,36735,37581,0,NA,36354
1,8,"DEV","scram",75,0.592317568282959,75,44.3034517203049,1190,38849,40112,40418,41263,0,NA,40039
1,9,"DEV","scram",69,0.770200399974948,0,52.9248855357292,407,42677,43161,43466,44312,0,NA,43084
1,10,"DEV","scram",62,0.896592501648211,62,55.3025240495394,0,45327,45344,45649,46494,0,NA,45327
1,11,"DEV","scram",72,0.676278566928715,72,48.3877444557726,793,47973,48843,49148,49993,0,NA,48766
1,12,"DEV","scram",74,0.59508469347663,74,43.8726367899639,1183,51508,52758,53063,53908,0,NA,52691
1,13,"DEV","scram",78,0.608549930554869,78,47.6946750449337,1106,55324,56507,56812,57657,0,NA,56430
1,14,"DEV","scram",74,0.720414876812362,0,53.509985640254,610,58873,59556,59861,60706,0,NA,59483
1,15,"DEV","scram",72,0.575672559504068,0,41.5788944329622,1279,61972,63321,63626,64471,0,NA,63251
1,16,"DEV","scram",70,0.643706693619571,70,45.3443000720166,947,65888,66903,67208,68053,0,NA,66835
1,17,"DEV","scram",78,0.643706693619571,0,50.4939536209731,950,69120,70135,70440,71286,0,NA,70070
1,18,"DEV","scram",69,0.690149492775876,69,47.7299349273448,733,72608,73417,73722,74568,0,NA,73341
1,19,"DEV","scram",77,0.493472347802713,0,38.1670872854444,1752,75735,77566,77871,78716,0,NA,77487
1,20,"DEV","scram",78,0.612435345513785,0,47.9368818340651,1087,80084,81248,81553,82398,0,NA,81171
1,21,"DEV","scram",84,0.300582511755211,0,25.2448276011856,3673,83516,87263,87568,88413,0,NA,87189
