"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",58,0.618714285714286,0,35.7625714285714,1835,3325,5291,5657,6440,0,NA,5160
1,2,"CEV","scram",47,0.753142857142857,0,35.4937142857143,913,7790,8823,9123,9972,0,NA,8703
1,3,"CEV","scram",63,0.557714285714286,63,35.3268571428571,2273,11039,13438,13738,14587,0,NA,13312
1,4,"CEV","scram",66,0.541857142857143,0,35.9162857142857,2400,15854,18370,18669,19519,0,NA,18254
1,5,"CEV","scram",68,0.543428571428571,68,37,2376,20685,23185,23484,24334,0,NA,23061
1,6,"CEV","scram",85,0.431571428571429,0,36.5684285714286,3164,25600,28883,29182,30032,0,NA,28764
1,7,"CEV","scram",66,0.531714285714286,66,34.8731428571429,2454,31548,34131,34430,35280,0,NA,34002
1,8,"CEV","scram",74,0.519714285714286,0,38.5591428571429,2542,36697,39362,39662,40511,0,NA,39239
1,9,"CEV","scram",74,0.519857142857143,74,38.5595714285714,2546,41528,44194,44493,45343,0,NA,44074
1,10,"CEV","scram",66,0.524571428571429,66,34.3771428571429,2513,46860,49492,49792,50641,0,NA,49373
1,11,"CEV","scram",68,0.519857142857143,0,35.4404285714286,2540,51908,54574,54873,55723,0,NA,54448
1,12,"CEV","scram",74,0.522285714285714,0,38.5668571428571,2532,57239,59888,60188,61038,0,NA,59771
1,13,"CEV","scram",72,0.543714285714286,72,39.1748571428571,2387,62304,64803,65103,65953,0,NA,64691
1,14,"CEV","scram",68,0.541428571428571,0,37,2395,66969,69485,69785,70634,0,NA,69364
1,15,"CEV","scram",73,0.538142857142857,73,39.1525714285714,2404,71734,74267,74566,75416,0,NA,74138
1,16,"CEV","scram",72,0.532,72,38.064,2452,76682,79265,79564,80414,0,NA,79134
1,17,"CEV","scram",67,0.529571428571429,0,35.4112857142857,2481,81531,84130,84429,85279,0,NA,84012
1,18,"CEV","scram",68,0.541571428571429,68,37,2394,86646,89161,89461,90311,0,NA,89040
1,19,"CEV","scram",72,0.548714285714286,0,39.7435714285714,2344,91827,94293,94593,95442,0,NA,94171
1,20,"CEV","scram",74,0.527285714285714,74,39.1091428571429,2492,96909,99524,99824,100674,0,NA,99401
1,21,"CEV","scram",71,0.520142857142857,71,37,2540,102140,104806,105106,105955,0,NA,104680
1,22,"CEV","scram",75,0.515571428571429,0,38.5467142857143,2578,106972,109671,109970,110820,0,NA,109550
1,23,"CEV","scram",71,0.529714285714286,71,37.5297142857143,2472,111837,114436,114735,115585,0,NA,114309
1,24,"CEV","scram",71,0.522714285714286,0,37,2525,116802,119451,119750,120600,0,NA,119327
1,25,"CEV","scram",69,0.532285714285714,69,36.4677142857143,2458,121817,124399,124699,125548,0,NA,124275
1,26,"CEV","scram",73,0.522714285714286,0,38.0454285714286,2527,126915,129564,129864,130713,0,NA,129442
1,27,"CEV","scram",72,0.527571428571429,72,38.0551428571429,2487,131830,134446,134745,135595,0,NA,134317
1,28,"CEV","scram",73,0.530714285714286,73,38.5921428571429,2476,136878,139477,139777,140626,0,NA,139354
1,29,"CEV","scram",67,0.532428571428571,67,35.9351428571429,2462,141893,144475,144775,145625,0,NA,144355
1,30,"CEV","scram",73,0.530142857142857,73,38.5904285714286,2482,146641,149240,149540,150390,0,NA,149123
1,31,"CEV","scram",69,0.527714285714286,0,36.4722857142857,2498,151756,154372,154671,155521,0,NA,154254
1,32,"CEV","scram",64,0.539571428571429,64,34.3021428571429,2403,156888,159420,159720,160569,0,NA,159291
1,33,"CEV","scram",67,0.544428571428571,67,36.4555714285714,2382,161636,164135,164435,165284,0,NA,164018
1,34,"CEV","scram",72,0.537428571428571,0,38.6122857142857,2429,166801,169350,169650,170499,0,NA,169230
1,35,"CEV","scram",71,0.544571428571429,71,38.6337142857143,2379,171916,174415,174714,175564,0,NA,174295
1,36,"CEV","scram",66,0.549285714285714,0,36.4507142857143,2350,176931,179396,179696,180546,0,NA,179281
1,37,"CEV","scram",66,0.530285714285714,66,34.8788571428571,2481,181612,184211,184511,185361,0,NA,184093
1,38,"CEV","scram",71,0.520714285714286,0,37,2543,186727,189393,189693,190542,0,NA,189270
1,39,"CEV","scram",73,0.535,73,39.14,2441,191659,194225,194524,195374,0,NA,194100
1,40,"CEV","scram",66,0.530428571428571,0,34.8782857142857,2474,196690,199290,199589,200439,0,NA,199164
1,41,"CEV","scram",66,0.532857142857143,0,35.4014285714286,2460,201705,204288,204587,205437,0,NA,204165
1,42,"CEV","scram",71,0.535142857142857,71,38.0702857142857,2453,206554,209119,209419,210269,0,NA,209007
1,43,"CEV","scram",72,0.528142857142857,0,38.0562857142857,2497,211635,214251,214550,215400,0,NA,214132
1,44,"CEV","scram",74,0.525714285714286,0,39.1028571428571,2516,216417,219049,219349,220198,0,NA,218933
1,45,"CEV","scram",67,0.537714285714286,67,35.9245714285714,2435,221665,224214,224514,225363,0,NA,224100
1,46,"CEV","scram",66,0.533,0,35.401,2454,226630,229212,229512,230362,0,NA,229084
1,47,"CEV","scram",71,0.544857142857143,71,38.6345714285714,2387,231678,234177,234477,235327,0,NA,234065
1,48,"CEV","scram",68,0.537857142857143,0,36.4621428571429,2425,236743,239292,239592,240441,0,NA,239168
1,49,"CEV","scram",71,0.545,71,38.635,2374,241708,244207,244507,245356,0,NA,244082
1,50,"CEV","scram",63,0.545,63,34.275,2372,246773,249272,249571,250421,0,NA,249145
1,51,"CEV","scram",72,0.537857142857143,0,38.6135714285714,2407,251704,254237,254536,255386,0,NA,254111
