"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",70,0.516428571428571,0,35.9671428571429,2615,3371,6064,6380,7214,0,NA,5986
1,2,"CEV","scram",43,0.813714285714286,0,35.3725714285714,531,8568,9178,9483,10328,0,NA,9099
1,3,"CEV","scram",46,0.750428571428571,46,34.7487142857143,974,11391,12443,12748,13594,0,NA,12365
1,4,"CEV","scram",49,0.720285714285714,49,35.5594285714286,1196,14862,16125,16430,17276,0,NA,16058
1,5,"CEV","scram",50,0.743428571428571,50,37,1024,18439,19541,19846,20691,0,NA,19463
1,6,"CEV","scram",49,0.741,49,36.259,1047,21954,23073,23378,24223,0,NA,23001
1,7,"CEV","scram",50,0.688714285714286,50,34.2451428571429,1413,25737,27221,27526,28372,0,NA,27150
1,8,"CEV","scram",56,0.700571428571429,56,39.1017142857143,1332,29785,31187,31492,32337,0,NA,31117
1,9,"CEV","scram",56,0.695857142857143,56,39.0875714285714,1355,33351,34785,35090,35936,0,NA,34706
1,10,"CEV","scram",56,0.603142857142857,56,33.9842857142857,2017,37450,39534,39839,40684,0,NA,39467
1,11,"CEV","scram",69,0.515142857142857,0,35.4545714285714,2634,41949,44649,44954,45799,0,NA,44583
1,12,"CEV","scram",54,0.727,0,39.181,1145,47314,48530,48836,49681,0,NA,48459
1,13,"CEV","scram",51,0.781714285714286,51,40.1268571428571,760,50946,51779,52084,52930,0,NA,51706
1,14,"CEV","scram",46,0.805571428571429,46,37,597,53945,54612,54917,55762,0,NA,54542
1,15,"CEV","scram",51,0.781857142857143,51,40.1274285714286,756,56828,57661,57966,58811,0,NA,57584
1,16,"CEV","scram",49,0.793714285714286,49,38.5874285714286,682,60077,60826,61131,61977,0,NA,60759
1,17,"CEV","scram",44,0.784285714285714,44,34.6471428571429,748,63093,63908,64214,65059,0,NA,63841
1,18,"CEV","scram",47,0.781857142857143,47,37,766,66425,67257,67562,68408,0,NA,67191
1,19,"CEV","scram",52,0.791428571428571,0,40.9571428571428,696,69924,70689,70994,71840,0,NA,70620
1,20,"CEV","scram",51,0.783285714285714,51,40.1331428571429,742,73316,74138,74443,75289,0,NA,74058
1,21,"CEV","scram",45,0.815285714285714,45,37,523,76756,77354,77659,78504,0,NA,77279
1,22,"CEV","scram",49,0.796285714285714,49,39.3888571428571,665,79521,80253,80558,81403,0,NA,80186
1,23,"CEV","scram",48,0.789142857142857,48,37.7891428571429,706,82421,83202,83507,84352,0,NA,83127
1,24,"CEV","scram",47,0.789285714285714,47,37,709,85570,86351,86656,87501,0,NA,86279
1,25,"CEV","scram",46,0.779857142857143,46,36.2201428571429,773,88719,89566,89871,90716,0,NA,89492
1,26,"CEV","scram",47,0.820285714285714,47,38.6405714285714,496,92085,92648,92953,93799,0,NA,92581
1,27,"CEV","scram",49,0.784571428571429,49,38.5691428571429,745,94917,95731,96036,96881,0,NA,95662
1,28,"CEV","scram",50,0.779857142857143,50,39.3395714285714,775,98150,98996,99301,100146,0,NA,98925
1,29,"CEV","scram",45,0.794142857142857,45,35.4117142857143,666,101416,102162,102467,103312,0,NA,102082
1,30,"CEV","scram",50,0.784714285714286,50,39.3541428571429,743,104331,105144,105449,106294,0,NA,105074
1,31,"CEV","scram",44,0.822857142857143,44,36.1771428571429,473,107664,108209,108514,109360,0,NA,108137
1,32,"CEV","scram",42,0.787142857142857,42,33.0642857142857,720,110730,111525,111830,112675,0,NA,111450
1,33,"CEV","scram",46,0.78,46,36.22,775,113746,114591,114896,115741,0,NA,114521
1,34,"CEV","scram",49,0.808714285714286,49,39.4261428571429,563,117261,117906,118211,119056,0,NA,117824
1,35,"CEV","scram",49,0.799142857142857,49,39.3974285714286,641,120477,121188,121493,122339,0,NA,121118
1,36,"CEV","scram",46,0.792,46,36.208,681,123709,124470,124776,125621,0,NA,124390
1,37,"CEV","scram",42,0.801571428571429,42,33.7937142857143,615,126692,127386,127691,128536,0,NA,127307
1,38,"CEV","scram",46,0.806428571428571,46,37,592,129908,130568,130873,131719,0,NA,130500
1,39,"CEV","scram",51,0.787428571428571,51,40.1497142857143,723,132840,133634,133939,134784,0,NA,133563
1,40,"CEV","scram",42,0.808857142857143,42,33.7645714285714,570,136106,136749,137054,137900,0,NA,136676
1,41,"CEV","scram",44,0.785142857142857,44,34.6445714285714,741,139172,139982,140287,141132,0,NA,139913
1,42,"CEV","scram",50,0.775571428571429,50,38.5511428571429,803,142254,143131,143436,144281,0,NA,143057
1,43,"CEV","scram",49,0.792285714285714,0,38.5845714285714,688,145653,146413,146718,147563,0,NA,146341
