"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",47,0.754428571428571,0,35.4911428571429,894,2645,3661,3994,4810,0,NA,3539
1,2,"CEV","scram",58,0.613,0,35.774,1901,6160,8176,8476,9325,0,NA,8061
1,3,"CEV","scram",41,0.848142857142857,41,34.4555714285714,241,10392,10759,11058,11908,0,NA,10633
1,4,"CEV","scram",41,0.856,41,35.288,184,13174,13491,13791,14640,0,NA,13358
1,5,"CEV","scram",46,0.81,46,37,517,15807,16440,16739,17589,0,NA,16324
1,6,"CEV","scram",48,0.762428571428571,48,36.2375714285714,852,18856,19822,20122,20971,0,NA,19708
1,7,"CEV","scram",48,0.712571428571429,48,34.1497142857143,1203,22488,23804,24104,24953,0,NA,23691
1,8,"CEV","scram",59,0.655428571428571,59,38.9662857142857,1590,26370,28086,28385,29235,0,NA,27960
1,9,"CEV","scram",64,0.605428571428571,64,38.8162857142857,1947,30252,32318,32617,33467,0,NA,32199
1,10,"CEV","scram",73,0.472285714285714,73,34.6385714285714,2875,34983,37982,38282,39132,0,NA,37858
1,11,"CEV","scram",94,0.381428571428571,0,35.8557142857143,3509,40415,44047,44346,45196,0,NA,43924
1,12,"CEV","scram",78,0.496142857142857,0,38.4884285714286,2717,46713,49545,49845,50694,0,NA,49430
1,13,"CEV","scram",51,0.779428571428571,51,40.1177142857143,728,51961,52811,53110,53960,0,NA,52689
1,14,"CEV","scram",51,0.719857142857143,51,37,1141,54976,56243,56542,57392,0,NA,56117
1,15,"CEV","scram",59,0.667571428571429,59,39.6702857142857,1522,58459,60091,60391,61241,0,NA,59981
1,16,"CEV","scram",60,0.634285714285714,60,38.2685714285714,1752,62507,64373,64673,65522,0,NA,64259
1,17,"CEV","scram",62,0.570142857142857,0,35.2895714285714,2188,66639,68955,69254,70104,0,NA,68827
1,18,"CEV","scram",54,0.684428571428571,54,37,1387,71471,72987,73286,74136,0,NA,72858
1,19,"CEV","scram",65,0.613,0,40.065,1894,75653,77669,77968,78818,0,NA,77547
1,20,"CEV","scram",54,0.746285714285714,54,39.9851428571429,959,80284,81367,81667,82516,0,NA,81243
1,21,"CEV","scram",56,0.660571428571429,56,37,1558,83983,85666,85965,86815,0,NA,85541
1,22,"CEV","scram",62,0.622,0,38.866,1827,87848,89798,90097,90947,0,NA,89675
1,23,"CEV","scram",74,0.506,74,37.506,2645,91963,94729,95029,95878,0,NA,94608
1,24,"CEV","scram",91,0.408428571428571,0,37,3335,97095,100544,100843,101693,0,NA,100430
1,25,"CEV","scram",70,0.518,70,36.482,2558,102910,105592,105892,106741,0,NA,105468
1,26,"CEV","scram",74,0.515714285714286,0,38.0314285714286,2578,108108,110807,111106,111956,0,NA,110686
1,27,"CEV","scram",69,0.554,69,38.108,2315,113073,115505,115805,116654,0,NA,115388
1,28,"CEV","scram",70,0.551428571428571,70,38.6542857142857,2331,117921,120370,120670,121519,0,NA,120252
1,29,"CEV","scram",63,0.565714285714286,63,35.8685714285714,2227,122786,125135,125435,126284,0,NA,125013
1,30,"CEV","scram",72,0.537142857142857,72,38.6114285714286,2423,127301,129850,130150,130999,0,NA,129724
1,31,"CEV","scram",72,0.504,0,36.496,2660,132366,135148,135448,136298,0,NA,135026
1,32,"CEV","scram",48,0.692,48,33.54,1348,137664,139130,139430,140280,0,NA,139012
1,33,"CEV","scram",67,0.542,67,36.458,2385,141346,143862,144162,145011,0,NA,143731
1,34,"CEV","scram",75,0.511142857142857,0,38.5334285714286,2617,146528,149260,149560,150409,0,NA,149145
1,35,"CEV","scram",70,0.554,70,38.662,2306,151826,154258,154558,155408,0,NA,154132
1,36,"CEV","scram",66,0.551571428571429,0,36.4484285714286,2327,156774,159223,159523,160373,0,NA,159101
1,37,"CEV","scram",61,0.568285714285714,61,34.7268571428571,2209,161439,163772,164071,164921,0,NA,163648
1,38,"CEV","scram",71,0.520857142857143,0,37,2553,166287,168953,169253,170102,0,NA,168840
1,39,"CEV","scram",67,0.585,67,39.34,2097,171219,173435,173735,174584,0,NA,173316
1,40,"CEV","scram",60,0.575714285714286,0,34.6971428571429,2157,175901,178183,178483,179333,0,NA,178058
1,41,"CEV","scram",58,0.608857142857143,58,35.1734285714286,1925,180599,182648,182948,183798,0,NA,182524
1,42,"CEV","scram",68,0.561428571428571,68,38.1228571428571,2254,184914,187297,187596,188446,0,NA,187168
1,43,"CEV","scram",64,0.597142857142857,0,38.1942857142857,2011,189813,191945,192245,193094,0,NA,191824
1,44,"CEV","scram",63,0.630428571428571,0,39.5217142857143,1789,194111,196010,196310,197160,0,NA,195900
1,45,"CEV","scram",44,0.799571428571429,44,35.4008571428571,594,198626,199343,199642,200492,0,NA,199220
1,46,"CEV","scram",47,0.737571428571429,47,34.7872857142857,1035,201758,202908,203208,204057,0,NA,202793
1,47,"CEV","scram",55,0.714,55,39.142,1189,205390,206690,206990,207839,0,NA,206579
1,48,"CEV","scram",59,0.621428571428571,0,36.3785714285714,1840,209322,211272,211571,212421,0,NA,211162
1,49,"CEV","scram",53,0.737714285714286,53,39.2131428571429,1034,213687,214837,215137,215986,0,NA,214721
1,50,"CEV","scram",47,0.709285714285714,47,33.4535714285714,1213,217420,218752,219052,219902,0,NA,218633
1,51,"CEV","scram",54,0.721142857142857,0,39.1634285714286,1131,221185,222434,222734,223584,0,NA,222316
1,52,"CEV","scram",47,0.840142857142857,47,39.5204285714286,296,224717,225134,225435,226283,0,NA,225013
1,53,"CEV","scram",51,0.764,51,39.292,826,227516,228466,228765,229615,0,NA,228342
1,54,"CEV","scram",47,0.837857142857143,47,39.5135714285714,302,230998,231431,231731,232581,0,NA,231300
1,55,"CEV","scram",49,0.728428571428571,49,35.5431428571429,1085,233914,235113,235413,236263,0,NA,234999
1,56,"CEV","scram",57,0.707142857142857,57,40.5357142857143,1235,237746,239095,239395,240245,0,NA,238981
1,57,"CEV","scram",54,0.690428571428571,0,37,1348,241328,242794,243094,243943,0,NA,242676
1,58,"CEV","scram",55,0.714142857142857,0,39.1424285714286,1183,245077,246376,246676,247525,0,NA,246260
1,59,"CEV","scram",45,0.778571428571429,45,34.6642857142857,731,248709,249558,249858,250708,0,NA,249440
1,60,"CEV","scram",43,0.809571428571429,43,34.5712857142857,504,252091,252724,253023,253873,0,NA,252595
1,61,"CEV","scram",48,0.819,48,39.457,439,255056,255623,255922,256772,0,NA,255495
1,62,"CEV","scram",44,0.813142857142857,44,35.3737142857143,488,257822,258439,258738,259588,0,NA,258310
1,63,"CEV","scram",93,0.376428571428571,0,35.1178571428571,3539,261121,264786,265086,265936,0,NA,264660
2,64,"IEV","happy",23,0.848519402167576,0,19.4263952304539,1141,3967,5216,5516,6365,0,NA,5108
2,65,"IEV","happy",94,0.502149704885254,94,47.3602718033147,3284,7499,10898,11199,12047,0,NA,10783
2,66,"IEV","happy",103,0.471088336811021,0,48.3424686484985,3426,13530,17079,17378,18228,0,NA,16956
2,67,"IEV","happy",44,0.760634690747448,44,33.777087635662,1885,19361,21361,21662,22510,0,NA,21246
2,68,"IEV","happy",72,0.580718526135616,0,42.0671448077652,2899,23943,26959,27260,28108,0,NA,26842
