"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",48,0.735428571428571,0,35.5291428571429,1022,3775,4924,5241,6074,0,NA,4797
1,2,"CEV","scram",42,0.843571428571429,0,35.3128571428571,277,7440,7840,8140,8989,0,NA,7717
1,3,"CEV","scram",68,0.524428571428571,68,35.4267142857143,2522,10056,12688,12988,13837,0,NA,12578
1,4,"CEV","scram",70,0.510857142857143,0,35.9782857142857,2608,15104,17837,18136,18986,0,NA,17712
1,5,"CEV","scram",66,0.564857142857143,66,37,2232,20152,22502,22801,23651,0,NA,22384
1,6,"CEV","scram",64,0.569714285714286,64,36.4302857142857,2204,24917,27233,27533,28382,0,NA,27121
1,7,"CEV","scram",61,0.567285714285714,61,34.7308571428571,2214,29899,32232,32531,33381,0,NA,32113
1,8,"CEV","scram",67,0.574571428571429,0,38.7237142857143,2170,34797,37080,37379,38229,0,NA,36967
1,9,"CEV","scram",60,0.653142857142857,60,38.9594285714286,1606,39246,40978,41278,42128,0,NA,40852
1,10,"CEV","scram",51,0.662714285714286,51,33.6864285714286,1546,43644,45310,45610,46459,0,NA,45190
1,11,"CEV","scram",54,0.653285714285714,54,35.0401428571429,1619,47726,49459,49758,50608,0,NA,49345
1,12,"CEV","scram",59,0.662714285714286,0,38.9881428571429,1555,52124,53791,54090,54940,0,NA,53679
1,13,"CEV","scram",74,0.531857142857143,74,39.1274285714286,2456,56206,58789,59088,59938,0,NA,58662
1,14,"CEV","scram",67,0.548571428571429,0,37,2340,60955,63421,63720,64570,0,NA,63295
1,15,"CEV","scram",60,0.660428571428571,60,39.6417142857143,1568,65636,67319,67619,68468,0,NA,67204
1,16,"CEV","scram",58,0.658142857142857,58,38.3162857142857,1571,69735,71434,71734,72584,0,NA,71306
1,17,"CEV","scram",52,0.672428571428571,0,34.9827142857143,1478,73700,75300,75599,76449,0,NA,75178
1,18,"CEV","scram",66,0.558142857142857,66,37,2282,77815,80215,80514,81364,0,NA,80097
1,19,"CEV","scram",71,0.560571428571428,0,39.8028571428571,2265,82880,85263,85562,86412,0,NA,85145
1,20,"CEV","scram",60,0.663,60,39.652,1546,87879,89545,89844,90694,0,NA,89425
1,21,"CEV","scram",56,0.663,56,37,1551,92160,93827,94126,94976,0,NA,93711
1,22,"CEV","scram",60,0.648714285714286,0,38.9461428571429,1641,95992,97759,98058,98908,0,NA,97633
1,23,"CEV","scram",68,0.553571428571429,68,37.5535714285714,2312,99924,102357,102656,103506,0,NA,102236
1,24,"CEV","scram",65,0.565571428571429,65,37,2224,104723,107072,107372,108221,0,NA,106947
1,25,"CEV","scram",64,0.568,64,36.432,2209,109438,111770,112070,112919,0,NA,111647
1,26,"CEV","scram",68,0.563285714285714,0,38.1265714285714,2235,114286,116652,116951,117801,0,NA,116521
1,27,"CEV","scram",92,0.413285714285714,92,37.8265714285714,3304,118918,122333,122633,123482,0,NA,122222
1,28,"CEV","scram",91,0.418142857142857,91,38.2544285714286,3257,124749,128131,128431,129280,0,NA,128006
1,29,"CEV","scram",87,0.413428571428571,87,36.1731428571429,3291,130547,133963,134262,135112,0,NA,133838
1,30,"CEV","scram",95,0.401571428571429,95,38.2047142857143,3372,136128,139627,139927,140776,0,NA,139500
1,31,"CEV","scram",92,0.396714285714286,0,36.6032857142857,3400,142143,145675,145975,146824,0,NA,145543
1,32,"CEV","scram",76,0.454,76,34.73,3013,148191,151323,151623,152472,0,NA,151204
1,33,"CEV","scram",84,0.437285714285714,84,36.5627142857143,3123,153539,156788,157087,157937,0,NA,156662
1,34,"CEV","scram",91,0.420714285714286,0,38.2621428571429,3242,159454,162819,163119,163968,0,NA,162696
1,35,"CEV","scram",88,0.437428571428571,88,38.3122857142857,3118,165385,168634,168933,169783,0,NA,168503
1,36,"CEV","scram",82,0.446857142857143,0,36.5531428571429,3068,171149,174332,174631,175481,0,NA,174217
1,37,"CEV","scram",82,0.432714285714286,0,35.2691428571429,3164,176548,179830,180129,180979,0,NA,179712
1,38,"CEV","scram",54,0.680285714285714,0,37,1425,182346,183895,184195,185044,0,NA,183771
1,39,"CEV","scram",73,0.532714285714286,73,39.1308571428571,2469,186161,188743,189043,189892,0,NA,188630
1,40,"CEV","scram",68,0.511285714285714,0,34.9548571428571,2607,191209,193941,194241,195091,0,NA,193816
1,41,"CEV","scram",62,0.566142857142857,62,35.3015714285714,2236,196357,198706,199006,199856,0,NA,198593
1,42,"CEV","scram",94,0.401857142857143,0,37.8037142857143,3375,200972,204471,204771,205620,0,NA,204347
1,43,"CEV","scram",68,0.563857142857143,0,38.1277142857143,2246,206987,209353,209652,210502,0,NA,209233
1,44,"CEV","scram",73,0.535285714285714,0,39.1411428571429,2452,211519,214084,214384,215234,0,NA,213971
1,45,"CEV","scram",55,0.649571428571429,55,35.7008571428571,1655,216700,218466,218766,219615,0,NA,218355
1,46,"CEV","scram",54,0.649571428571429,54,35.0512857142857,1637,220882,222648,222948,223797,0,NA,222519
1,47,"CEV","scram",93,0.409285714285714,93,38.2278571428571,3328,225114,228563,228862,229712,0,NA,228442
1,48,"CEV","scram",89,0.411714285714286,0,36.5882857142857,3302,231128,234561,234860,235710,0,NA,234430
1,49,"CEV","scram",94,0.404571428571429,0,38.2137142857143,3359,236976,240458,240758,241608,0,NA,240335
1,50,"CEV","scram",52,0.649714285714286,52,33.7514285714286,1624,243041,244790,245090,245939,0,NA,244665
1,51,"CEV","scram",72,0.535571428571429,0,38.6067142857143,2424,247223,249772,250071,250921,0,NA,249647
1,52,"CEV","scram",57,0.685428571428571,57,39.0562857142857,1379,252054,253554,253853,254703,0,NA,253433
1,53,"CEV","scram",94,0.404714285714286,0,38.2141428571429,3345,255936,259402,259701,260551,0,NA,259281
1,54,"CEV","scram",74,0.519,74,38.557,2541,261934,264600,264900,265749,0,NA,264475
1,55,"CEV","scram",74,0.488,0,36.024,2763,267082,269965,270264,271114,0,NA,269845
1,56,"CEV","scram",69,0.576142857142857,69,39.8807142857143,2143,272597,274863,275163,276012,0,NA,274740
1,57,"CEV","scram",64,0.573714285714286,0,37,2160,277096,279378,279678,280527,0,NA,279256
1,58,"CEV","scram",58,0.678571428571429,0,39.0357142857143,1435,281661,283210,283510,284359,0,NA,283096
1,59,"CEV","scram",66,0.538142857142857,66,35.3855714285714,2411,285543,288075,288375,289224,0,NA,287954
1,60,"CEV","scram",90,0.397714285714286,0,35.8068571428571,3388,290608,294123,294423,295272,0,NA,293996
1,61,"CEV","scram",76,0.509571428571429,0,38.5287142857143,2612,296455,299188,299487,300337,0,NA,299067
1,62,"CEV","scram",63,0.566857142857143,0,35.8662857142857,2204,301370,303703,304003,304852,0,NA,303574
1,63,"CEV","scram",48,0.700142857142857,0,33.4992857142857,1285,306385,307785,308084,308934,0,NA,307670
2,64,"IEV","happy",22,0.851391612238003,0,19.0690001574005,1088,7137,8354,8655,9503,0,NA,8225
2,65,"IEV","happy",56,0.669939062575492,56,37.6517507112426,2423,10636,13185,13487,14334,0,NA,13059
2,66,"IEV","happy",67,0.612520061785181,0,40.7449116951465,2751,15834,18700,19000,19849,0,NA,18585
2,67,"IEV","happy",103,0.48486560284017,103,50.1205799719626,3366,20982,24465,24766,25614,0,NA,24348
2,68,"IEV","happy",98,0.481319052741585,0,47.383125146048,3376,27064,30563,30864,31712,0,NA,30440
2,69,"IEV","happy",94,0.516257142230662,0,48.7323809407785,3205,33195,36527,36827,37676,0,NA,36400
2,70,"IEV","happy",106,0.457296790089413,106,48.5128614178068,3486,38810,42425,42725,43574,0,NA,42296
2,71,"IEV","happy",115,0.443295870267086,115,50.9177986644626,3564,44657,48340,48641,49489,0,NA,48221
2,72,"IEV","happy",107,0.464402451424214,0,49.5779528590109,3458,50972,54554,54854,55703,0,NA,54430
2,73,"IEV","happy",95,0.492161152097687,95,46.8540648743583,3331,56887,60335,60637,61485,0,NA,60218
2,74,"IEV","happy",109,0.467954649124334,0,50.8265437459029,3449,62618,66183,66485,67333,0,NA,66067
2,75,"IEV","happy",51,0.685141541967012,0,35.2221269607982,2343,68566,71032,71333,72181,0,NA,70909
2,76,"IEV","happy",20,0.89054872822954,20,17.7028990690094,450,73614,74181,74482,75330,0,NA,74064
2,77,"IEV","happy",92,0.519981307610247,92,48.0408939307471,3201,76413,79729,80030,80878,0,NA,79614
2,78,"IEV","happy",110,0.457714791839696,110,50.3245587004438,3502,82111,85727,86028,86876,0,NA,85613
2,79,"IEV","happy",112,0.447265498510073,0,50.3092755234532,3536,88159,91824,92126,92974,0,NA,91695
2,80,"IEV","happy",107,0.468163581290971,107,49.8816710202474,3440,94207,97772,98074,98921,0,NA,97647
2,81,"IEV","happy",105,0.475265412520167,105,50.0496398873364,3402,100155,103687,103986,104836,0,NA,103557
2,82,"IEV","happy",101,0.468372510859083,0,47.5308407518058,3436,106119,109685,109984,110834,0,NA,109555
2,83,"IEV","happy",116,0.44747445085428,0,52.090432740123,3546,111917,115583,115884,116732,0,NA,115463
2,84,"IEV","happy",91,0.502981059942705,0,45.8110697881218,3283,117815,121214,121514,122363,0,NA,121098
2,85,"IEV","happy",110,0.461476725881297,0,50.6278426304829,3474,123497,127095,127397,128245,0,NA,126971
2,86,"IEV","happy",54,0.682841615274585,54,36.7549556465503,2366,129778,132260,132560,133409,0,NA,132144
2,87,"IEV","happy",34,0.823314465986947,34,28.1034148585867,1395,134543,136059,136358,137208,0,NA,135938
2,88,"IEV","happy",60,0.643349201028188,60,38.7798641421021,2598,138341,141040,141342,142190,0,NA,140939
2,89,"IEV","happy",92,0.517085135372851,92,47.6602062423423,3210,143673,147005,147305,148154,0,NA,146883
2,90,"IEV","happy",113,0.458132792793183,0,51.6814497500421,3500,149237,152853,153152,154002,0,NA,152737
2,91,"IEV","happy",93,0.520808256880364,0,48.5225937941145,3194,155385,158701,159000,159850,0,NA,158579
2,92,"IEV","happy",114,0.430560345387647,114,49.271807280275,3626,161383,165132,165431,166281,0,NA,165009
2,93,"IEV","happy",123,0.42701456148495,123,52.4168909198158,3640,167764,171530,171829,172679,0,NA,171404
2,94,"IEV","happy",130,0.409734655480223,0,53.4481290238711,3720,173812,177661,177960,178810,0,NA,177532
2,95,"IEV","happy",117,0.423679112099668,117,49.5733874068259,3659,180043,183825,184127,184975,0,NA,183702
2,96,"IEV","happy",118,0.420137279419242,118,49.726796737578,3684,186158,189957,190258,191106,0,NA,189842
2,97,"IEV","happy",122,0.430768976201992,122,52.7087426432508,3634,192339,196088,196387,197237,0,NA,195973
2,98,"IEV","happy",120,0.43765680003591,0,52.4571559127755,3597,198320,202036,202337,203185,0,NA,201917
2,99,"IEV","happy",122,0.417014088852635,122,50.6950788176715,3700,204518,208334,208635,209483,0,NA,208218
