run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,IEV,fear,23,0.88724,23,20.062,651,8.0695,8.7361,8.7868,9.6861,5.1,fear_11.png
1,2,IEV,fear,23,0.86717,23,19.5805,1018,14.8026,15.8358,15.8858,16.7857,1.1,fear_8.png
1,3,IEV,fear,15,0.89598,15,13.0702,368,17.9024,18.2857,18.3357,19.2356,2.1,fear_17.png
1,4,IEV,fear,55,0.65732,0,35.8754,2617,21.3356,23.9687,24.0188,24.9187,0.1,fear_13.png
1,5,IEV,fear,18,0.86947,18,15.7831,984,25.052,26.0519,26.102,27.0019,1.1,fear_5.png
1,6,IEV,fear,33,0.83312,33,27.0805,1417,28.102,29.5351,29.5852,30.4851,3.1,fear_23.png
1,7,IEV,fear,30,0.82067,30,24.268,1534,33.585,35.1349,35.1849,36.0848,0.1,fear_18.png
1,8,IEV,fear,26,0.82244,0,21.6131,1518,36.1849,37.7181,37.7681,38.668,0.1,fear_19.png
1,9,IEV,fear,18,0.88855,18,16.2838,618,38.7681,39.4013,39.4514,40.3513,2.1,fear_6.png
1,10,IEV,fear,30,0.84887,30,25.3249,1251,42.4512,43.7178,43.7679,44.6678,0.1,fear_16.png
1,11,IEV,fear,28,0.84437,28,23.3102,1301,44.7678,46.0843,46.1344,47.0343,0.1,fear_1.png
1,12,IEV,fear,29,0.84437,29,24.1545,1301,47.1344,48.4509,48.501,49.4009,0.1,fear_10.png
1,13,IEV,fear,31,0.84128,31,26.1905,1334,49.5009,50.8508,50.9008,51.8008,4.1,fear_4.png
1,14,IEV,fear,30,0.83966,30,25.5312,1351,55.9006,57.2672,57.3172,58.2171,0.1,fear_2.png
1,15,IEV,fear,25,0.84437,25,20.7771,1301,58.3172,59.6337,59.6838,60.5837,4.1,fear_21.png
1,16,IEV,fear,60,0.65732,60,39.162,2617,64.6835,67.3167,67.3667,68.2667,0.1,fear_9.png
1,17,IEV,fear,62,0.63541,0,39.2977,2734,68.3667,71.1165,71.1665,72.0665,1.1,fear_12.png
1,18,IEV,fear,47,0.71014,47,33.3496,2318,73.1665,75.4996,75.5497,76.4496,11.1,fear_24.png
1,19,IEV,fear,56,0.66631,0,37.2334,2568,87.5491,90.1323,90.1823,91.0822,3.1,fear_25.png
1,20,IEV,fear,30,0.84128,30,25.3492,1334,94.1821,95.532,95.5821,96.482,0.1,fear_20.png
1,21,IEV,fear,35,0.83138,0,28.9283,1434,96.5821,98.0319,98.082,98.9819,4.1,fear_7.png
1,22,IEV,fear,19,0.87053,19,16.5012,968,103.0817,104.065,104.115,105.0149,1.1,fear_22.png
1,23,IEV,fear,85,0.53256,85,45.3077,3251,106.1149,109.3814,109.4314,110.3313,1.1,fear_14.png
1,24,IEV,fear,97,0.48778,0,47.5568,3467,111.4313,114.9145,114.9645,115.8644,0.1,fear_15.png
1,25,IEV,fear,24,0.84887,24,20.2317,1251,115.9645,117.231,117.281,118.181,0.1,fear_3.png
1,26,IEV,fear,26,0.84128,0,21.9841,1334,118.2811,119.6309,119.681,120.5809,3.1,fear_9.png
1,27,IEV,fear,59,0.64785,59,38.4825,2668,123.6808,126.3639,126.4139,127.3139,2.1,fear_24.png
1,28,IEV,fear,60,0.65418,60,39.3679,2634,129.4138,132.0636,132.1137,133.0137,5.1,fear_14.png
1,29,IEV,fear,67,0.63541,67,42.4747,2734,138.1134,140.8632,140.9133,141.8132,5.1,fear_2.png
1,30,IEV,fear,65,0.62893,65,40.9721,2768,146.913,149.6962,149.7462,150.6461,1.1,fear_22.png
1,31,IEV,fear,80,0.55304,0,44.208,3151,151.7461,154.9126,154.9626,155.8625,8.1,fear_10.png
1,32,IEV,fear,71,0.61291,0,43.7854,2851,163.9622,166.8287,166.8787,167.7787,2.1,fear_25.png
1,33,IEV,fear,21,0.88435,21,18.7731,718,169.8786,170.6118,170.6619,171.5618,9.1,fear_8.png
1,34,IEV,fear,23,0.84592,23,19.7445,1284,180.6615,181.9613,182.0113,182.9113,0.1,fear_16.png
1,35,IEV,fear,23,0.88586,23,20.2942,684,183.0613,183.7612,183.8112,184.7112,1.1,fear_6.png
1,36,IEV,fear,48,0.69891,0,33.5046,2384,185.8112,188.211,188.261,189.161,5.1,fear_5.png
1,37,IEV,fear,25,0.85861,25,21.5757,1134,194.2608,195.4107,195.4607,196.3606,4.1,fear_17.png
1,38,IEV,fear,27,0.83474,27,22.7334,1401,200.4605,201.877,201.9271,202.827,3.1,fear_20.png
1,39,IEV,fear,33,0.82962,33,27.4515,1451,205.9269,207.3934,207.4435,208.3434,1.1,fear_21.png
1,40,IEV,fear,60,0.65418,60,39.3679,2634,209.4434,212.0933,212.1432,213.0432,6.1,fear_13.png
1,41,IEV,fear,59,0.66631,59,39.2323,2568,219.1429,221.7261,221.7761,222.6761,0.1,fear_7.png
1,42,IEV,fear,62,0.65418,62,40.6763,2634,222.7761,225.4259,225.4765,226.3759,0.1,fear_12.png
1,43,IEV,fear,62,0.65418,0,40.6763,2634,226.4759,229.1257,229.1758,230.0757,0.1,fear_11.png
1,44,IEV,fear,25,0.83643,25,20.8688,1384,230.2257,231.6256,231.6757,232.5756,10.1,fear_23.png
1,45,IEV,fear,65,0.65102,65,42.1774,2651,242.6918,245.3583,245.4083,246.3083,0.1,fear_4.png
1,46,IEV,fear,63,0.65714,63,41.1456,2618,246.4084,249.0415,249.0915,249.9914,0.1,fear_19.png
1,47,IEV,fear,65,0.65418,65,42.6388,2634,250.0915,252.7413,252.7914,253.6913,1.1,fear_3.png
1,48,IEV,fear,55,0.67839,55,37.067,2501,254.7913,257.3077,257.3578,258.2577,2.1,fear_15.png
1,49,IEV,fear,65,0.65732,65,42.4487,2617,260.3577,262.9908,263.0409,263.9408,1.1,fear_18.png
1,50,IEV,fear,61,0.66631,61,40.5649,2568,265.0574,267.6406,267.6906,268.5906,12.1,fear_1.png
2,51,CEV,scram,51,0.79514,0,40.1806,734,8.0701,8.8201,8.8701,9.7701,1.1,scram_18.png
2,52,CEV,scram,52,0.69743,52,36.3026,1418,10.8867,12.3199,12.3699,13.2699,0.1,scram_2.png
2,53,CEV,scram,63,0.61171,63,38.8351,2018,13.3866,15.4198,15.4698,16.3697,0.1,scram_14.png
2,54,CEV,scram,68,0.57843,68,39.3137,2251,16.4864,18.7529,18.803,19.7029,0.1,scram_5.png
2,55,CEV,scram,66,0.54029,66,35.9194,2518,19.8196,22.3528,22.4029,23.3028,4.1,scram_7.png
2,56,CEV,scram,71,0.49271,71,35.0291,2851,27.4193,30.2857,30.3358,31.2357,1.1,scram_8.png
2,57,CEV,scram,70,0.53557,0,37.5356,2551,32.3524,34.9189,34.9689,35.8688,0.1,scram_4.png
2,58,CEV,scram,45,0.74986,45,34.0006,1051,35.9855,37.0521,37.1021,38.0021,0.1,scram_9.png
2,59,CEV,scram,67,0.557,0,37.557,2401,38.1187,40.5353,40.5853,41.4853,1.1,scram_20.png
2,60,CEV,scram,44,0.84743,44,37,368,42.6019,42.9852,43.0352,43.9351,3.1,scram_11.png
2,61,CEV,scram,40,0.83314,40,33.6674,468,47.0517,47.5349,47.585,48.4849,5.1,scram_24.png
2,62,CEV,scram,48,0.71657,48,34.1337,1284,53.6014,54.9013,54.9513,55.8512,1.1,scram_1.png
2,63,CEV,scram,62,0.57129,62,35.2861,2301,56.9679,59.2844,59.3344,60.2344,2.1,scram_12.png
2,64,CEV,scram,65,0.53086,65,34.3457,2584,62.3509,64.9508,65.0008,65.9007,5.1,scram_6.png
2,65,CEV,scram,72,0.54271,0,39.1709,2501,71.0505,73.567,73.6171,74.517,0.1,scram_21.png
2,66,CEV,scram,51,0.73086,51,37,1184,74.6337,75.8336,75.8837,76.7836,0.1,scram_23.png
2,67,CEV,scram,63,0.62371,63,39.4949,1934,76.9003,78.8501,78.9001,79.8001,2.1,scram_22.png
2,68,CEV,scram,58,0.59514,58,34.6194,2134,81.9167,84.0666,84.1166,85.0165,8.1,scram_25.png
2,69,CEV,scram,57,0.64029,0,36.3597,1818,93.1328,94.9661,95.0161,95.916,2.1,scram_17.png
2,70,CEV,scram,43,0.83557,43,36.1644,451,98.0492,98.5159,98.5659,99.4659,8.1,scram_10.png
