run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,IEV,fear,26,0.86947,26,22.7388,984,8.0972,9.0971,9.1477,10.0471,5.1,fear_11.png
1,2,IEV,fear,33,0.80711,33,26.4699,1651,15.1803,16.8468,16.8968,17.7967,1.1,fear_8.png
1,3,IEV,fear,55,0.66339,55,36.7709,2584,18.9134,21.5132,21.5633,22.4632,2.1,fear_17.png
1,4,IEV,fear,88,0.51191,0,44.8356,3351,24.5631,27.9297,27.9797,28.8795,0.1,fear_13.png
1,5,IEV,fear,67,0.59663,67,39.9211,2934,28.9796,31.9294,31.9795,32.8794,1.1,fear_5.png
1,6,IEV,fear,80,0.57329,80,45.9414,3051,33.9794,37.0459,37.0958,37.9958,3.1,fear_23.png
1,7,IEV,fear,72,0.58671,0,42.2986,2984,41.0957,44.0955,44.1456,45.0454,0.1,fear_18.png
1,8,IEV,fear,25,0.83302,0,20.4272,1418,45.1455,46.5787,46.6288,47.5287,0.1,fear_19.png
1,9,IEV,fear,42,0.75018,42,31.6141,2068,47.6287,49.7119,49.762,50.6618,2.1,fear_6.png
1,10,IEV,fear,36,0.81105,36,29.3208,1618,52.7618,54.395,54.445,55.345,0.1,fear_16.png
1,11,IEV,fear,74,0.58671,74,43.472,2984,55.445,58.4448,58.4948,59.3948,0.1,fear_1.png
1,12,IEV,fear,65,0.63218,65,41.4028,2751,59.4948,62.2613,62.3113,63.2113,0.1,fear_10.png
1,13,IEV,fear,66,0.63844,0,42.293,2718,63.3113,66.0445,66.0945,66.9944,4.1,fear_4.png
1,14,IEV,fear,32,0.83138,32,26.4342,1434,71.0942,72.5442,72.5942,73.4941,0.1,fear_2.png
1,15,IEV,fear,60,0.64165,0,38.2494,2701,73.5942,76.3106,76.3607,77.2606,4.1,fear_21.png
1,16,IEV,fear,20,0.8836,20,18.0103,734,81.3605,82.1104,82.1604,83.0603,0.1,fear_9.png
1,17,IEV,fear,27,0.83643,0,22.5417,1384,83.1604,84.5602,84.6103,85.5102,1.1,fear_12.png
1,18,IEV,fear,68,0.59979,68,40.9217,2918,86.6102,89.5433,89.5934,90.4933,11.1,fear_24.png
1,19,IEV,fear,63,0.62893,0,39.7143,2768,101.5928,104.376,104.426,105.326,3.1,fear_25.png
1,20,IEV,fear,23,0.88117,23,20.1643,784,108.4258,109.2258,109.2758,110.1757,0.1,fear_20.png
1,21,IEV,fear,36,0.82429,0,29.6519,1501,110.2757,111.7923,111.8423,112.7423,4.1,fear_7.png
1,22,IEV,fear,102,0.46691,0,47.6008,3567,116.8421,120.4252,120.4753,121.3752,1.1,fear_22.png
1,23,IEV,fear,81,0.54978,81,44.3862,3167,122.4752,125.6583,125.7084,126.6083,1.1,fear_14.png
1,24,IEV,fear,72,0.58671,0,42.2986,2984,127.7083,130.7081,130.7581,131.658,0.1,fear_15.png
1,25,IEV,fear,50,0.69024,0,34.8487,2434,131.7581,134.2079,134.2579,135.1579,0.1,fear_3.png
1,26,IEV,fear,36,0.78374,0,27.9104,1834,135.2579,137.1078,137.1578,138.0577,3.1,fear_9.png
1,27,IEV,fear,22,0.86244,22,19.3563,1084,141.1576,142.2575,142.3076,143.2075,2.1,fear_24.png
1,28,IEV,fear,32,0.81877,32,26.1058,1551,145.3074,146.874,146.924,147.8239,5.1,fear_14.png
1,29,IEV,fear,34,0.82244,34,28.1926,1518,152.9237,154.4569,154.507,155.5902,5.1,fear_2.png
1,30,IEV,fear,79,0.56664,0,44.5856,3084,160.5067,163.6065,163.6565,164.5565,1.1,fear_22.png
1,31,IEV,fear,64,0.62259,0,40.1163,2801,165.6565,168.473,168.523,169.4229,8.1,fear_10.png
1,32,IEV,fear,35,0.82067,35,28.3714,1534,177.5226,179.0725,179.1225,180.0224,2.1,fear_25.png
1,33,IEV,fear,42,0.76268,42,32.0845,1984,182.1224,184.1222,184.1723,185.0722,9.1,fear_8.png
1,34,IEV,fear,46,0.71014,46,32.6395,2318,194.1885,196.5216,196.5717,197.4716,0.1,fear_16.png
1,35,IEV,fear,63,0.65418,63,41.3305,2634,197.5716,200.2215,200.2715,201.1714,1.1,fear_6.png
1,36,IEV,fear,57,0.64785,0,37.1868,2668,202.2881,204.9712,205.0212,205.9212,5.1,fear_5.png
1,37,IEV,fear,78,0.56987,78,44.4095,3068,211.0543,214.1375,214.1875,215.0874,4.1,fear_17.png
1,38,IEV,fear,75,0.57329,75,43.075,3051,219.204,222.2704,222.3205,223.2204,3.1,fear_20.png
1,39,IEV,fear,82,0.56664,82,46.2856,3084,226.3369,229.4367,229.4868,230.3867,1.1,fear_21.png
1,40,IEV,fear,84,0.54631,84,45.6673,3184,231.5034,234.7032,234.7532,235.6531,6.1,fear_13.png
1,41,IEV,fear,84,0.54958,84,46.0461,3168,241.7695,244.9527,245.0027,245.9026,0.1,fear_7.png
1,42,IEV,fear,86,0.54283,86,46.9335,3201,246.0526,249.2691,249.3192,250.2191,0.1,fear_12.png
1,43,IEV,fear,86,0.54283,0,46.9335,3201,250.3358,253.5523,253.6023,254.5022,0.1,fear_11.png
1,44,IEV,fear,56,0.65418,56,36.7512,2634,254.6189,257.2688,257.3189,258.2187,10.1,fear_23.png
1,45,IEV,fear,45,0.76501,45,34.1839,1968,268.335,270.3182,270.3682,271.2681,0.1,fear_4.png
1,46,IEV,fear,59,0.67535,59,39.9802,2518,271.3848,273.918,273.968,274.8679,0.1,fear_19.png
1,47,IEV,fear,74,0.6096,74,45.1922,2868,274.9846,277.8678,277.9179,278.8178,1.1,fear_3.png
1,48,IEV,fear,72,0.59009,72,42.6897,2967,279.9344,282.9176,282.9676,283.8675,2.1,fear_15.png
1,49,IEV,fear,76,0.59998,76,45.7095,2917,285.9841,288.9173,288.9673,289.8672,1.1,fear_18.png
1,50,IEV,fear,76,0.58989,76,45.0608,2968,290.9839,293.967,294.0171,294.917,12.1,fear_1.png
2,51,CEV,scram,49,0.81657,0,40.2663,584,8.0676,8.6675,8.7176,9.6175,1.1,scram_18.png
2,52,CEV,scram,49,0.74743,49,36.2526,1068,10.7342,11.8174,11.8674,12.7674,0.1,scram_2.png
2,53,CEV,scram,57,0.688,57,39.064,1484,12.8841,14.3839,14.434,15.3339,0.1,scram_14.png
2,54,CEV,scram,62,0.63557,62,39.5423,1851,15.4506,17.3171,17.3672,18.2671,0.1,scram_5.png
2,55,CEV,scram,65,0.55457,65,35.8909,2418,18.3838,20.817,20.867,21.767,4.1,scram_7.png
2,56,CEV,scram,67,0.51886,67,34.9246,2668,25.8834,28.5666,28.6167,29.5166,1.1,scram_8.png
2,57,CEV,scram,80,0.47129,0,37.4713,3001,30.6332,33.6497,33.6997,34.5996,0.1,scram_4.png
2,58,CEV,scram,43,0.78086,43,33.8766,834,34.7163,35.5663,35.6163,36.5162,0.1,scram_9.png
2,59,CEV,scram,68,0.54986,0,37.5499,2451,36.6329,39.0994,39.1495,40.0494,1.1,scram_20.png
2,60,CEV,scram,49,0.76171,49,37,968,41.1661,42.1493,42.1994,43.0992,3.1,scram_11.png
2,61,CEV,scram,49,0.70457,49,34.1817,1368,46.2159,47.599,47.649,48.549,5.1,scram_24.png
2,62,CEV,scram,69,0.50471,69,34.9811,2767,53.6655,56.4486,56.4986,57.3986,1.1,scram_1.png
2,63,CEV,scram,78,0.45943,78,35.6217,3084,58.5152,61.615,61.6651,62.565,2.1,scram_12.png
2,64,CEV,scram,44,0.74986,44,33.2507,1051,64.6816,65.7482,65.7982,66.6981,5.1,scram_6.png
2,65,CEV,scram,54,0.74271,0,39.9709,1101,71.8146,72.9312,72.9812,73.8811,0.1,scram_21.png
2,66,CEV,scram,78,0.476,0,37,2968,73.9978,76.981,77.031,77.9309,0.1,scram_23.png
2,67,CEV,scram,57,0.70457,57,39.8183,1368,78.0643,79.4475,79.4975,80.3975,2.1,scram_22.png
2,68,CEV,scram,44,0.77371,44,33.9051,884,82.5141,83.414,83.464,84.364,8.1,scram_25.png
2,69,CEV,scram,72,0.50943,0,36.4906,2734,92.4803,95.2301,95.2802,96.1801,2.1,scram_17.png
2,70,CEV,scram,51,0.707,51,36.293,1351,98.2967,99.6632,99.7133,100.6132,8.1,scram_10.png
2,71,CEV,scram,51,0.67371,51,34.3051,1584,108.7295,110.3294,110.3794,111.2794,3.1,scram_19.png
2,72,CEV,scram,73,0.54757,0,39.7379,2467,114.3959,116.8791,116.9291,117.829,0.1,scram_15.png
2,73,CEV,scram,69,0.507,0,34.972,2751,117.9458,120.7122,120.7628,121.6622,0.1,scram_13.png
2,74,CEV,scram,54,0.66886,54,36.3311,1618,121.7789,123.4121,123.4622,124.3621,1.1,scram_3.png
2,75,CEV,scram,82,0.426,0,34.87,3318,125.4787,128.8119,128.8619,129.7623,1.1,scram_16.png
2,76,CEV,scram,48,0.72371,48,34.8289,1234,130.8785,132.1284,132.1784,133.0783,0.1,scram_20.png
2,77,CEV,scram,57,0.67843,57,38.3569,1551,133.195,134.7621,134.8116,135.7115,4.1,scram_12.png
2,78,CEV,scram,55,0.67843,55,37,1551,139.8281,141.3946,141.4446,142.3446,10.1,scram_14.png
2,79,CEV,scram,51,0.69743,51,35.6051,1418,152.4608,153.894,153.944,154.844,0.1,scram_13.png
2,80,CEV,scram,55,0.63314,0,35.1006,1868,154.9607,156.8439,156.894,157.7938,7.1,scram_11.png
2,81,CEV,scram,47,0.74514,47,34.7646,1084,164.9102,166.0101,166.0601,166.9601,0.1,scram_24.png
2,82,CEV,scram,54,0.69271,54,37.6927,1451,167.0768,168.5433,168.5933,169.4933,1.1,scram_21.png
2,83,CEV,scram,60,0.58086,0,34.6766,2234,170.6099,172.8598,172.9098,173.8098,2.1,scram_3.png
2,84,CEV,scram,77,0.49986,0,38.4996,2801,175.9263,178.7428,178.7929,179.6928,5.1,scram_10.png
2,85,CEV,scram,82,0.44743,0,36.5526,3168,184.8093,187.9924,188.0424,188.9423,4.1,scram_9.png
2,86,CEV,scram,51,0.69514,51,35.6097,1434,193.0588,194.5088,194.5588,195.4587,2.1,scram_2.png
2,87,CEV,scram,50,0.73557,50,37,1151,197.5753,198.7419,198.7919,199.6919,0.1,scram_5.png
2,88,CEV,scram,58,0.676,0,39.028,1568,199.8086,201.3918,201.4418,202.3417,0.1,scram_15.png
2,89,CEV,scram,47,0.76657,47,36.2334,934,202.4584,203.4083,203.4584,204.3583,0.1,scram_17.png
2,90,CEV,scram,48,0.76886,0,37,918,204.475,205.4082,205.4583,206.3582,4.1,scram_1.png
2,91,CEV,scram,78,0.49743,78,38.9897,2818,210.4747,213.3079,213.3579,214.2578,0.1,scram_8.png
2,92,CEV,scram,80,0.46886,0,37.4689,3018,214.3745,217.4077,217.4577,218.3576,3.1,scram_4.png
2,93,CEV,scram,52,0.72843,52,37.7284,1201,221.4742,222.6908,222.7408,223.6407,0.1,scram_23.png
2,94,CEV,scram,49,0.72843,49,35.5431,1201,223.7574,224.974,225.024,225.9239,0.1,scram_6.png
2,95,CEV,scram,51,0.688,51,34.936,1484,226.0573,227.5572,227.6072,228.5072,0.1,scram_18.png
2,96,CEV,scram,51,0.68314,0,34.9506,1518,228.6239,230.1571,230.2071,231.107,6.1,scram_22.png
2,97,CEV,scram,56,0.62371,56,35.1289,1934,237.2235,239.1734,239.2233,240.1233,3.1,scram_16.png
2,98,CEV,scram,59,0.61657,59,36.3834,1984,243.2398,245.2397,245.2897,246.1896,1.1,scram_25.png
2,99,CEV,scram,55,0.73086,55,39.9234,1184,247.3063,248.5062,248.5562,249.4562,5.1,scram_19.png
2,100,CEV,scram,45,0.776,45,34.672,868,254.5726,255.4559,255.5059,256.4058,12.1,scram_7.png
3,101,DEV,fear,86,0.41246,0,35.2877,2451,8.0587,10.5252,10.5753,11.4752,0.1,fear_1.png
3,102,DEV,fear,69,0.69483,69,47.9609,784,11.5919,12.3918,12.4418,13.3418,1.1,fear_10.png
3,103,DEV,fear,70,0.76866,70,53.6267,484,14.4584,14.9584,15.0084,15.9083,0.1,fear_15.png
3,104,DEV,fear,69,0.75591,69,52.294,534,16.0583,16.6083,16.6583,17.5582,4.1,fear_22.png
