run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,DEV,scram,78,0.62071,0,48.4496,1118,8.0872,9.2205,9.2711,10.1705,5.1,scram_2.png
1,2,DEV,scram,81,0.36508,0,29.5649,2934,15.3203,18.2701,18.3202,19.22,1.1,scram_7.png
1,3,DEV,scram,78,0.40175,0,31.2829,2551,20.32,22.8865,22.9366,23.8365,2.1,scram_20.png
1,4,DEV,scram,69,0.66426,0,45.7564,917,25.9535,26.8863,26.9364,27.8363,5.1,scram_12.png
1,5,DEV,scram,65,0.79888,65,51.7157,368,32.9361,33.3194,33.3694,34.2693,0.1,scram_19.png
1,6,DEV,scram,74,0.74734,74,55.6408,568,34.3694,34.9531,35.0027,35.9026,0.1,scram_4.png
1,7,DEV,scram,69,0.74734,69,51.9041,568,36.0026,36.5859,36.6359,37.5359,1.1,scram_15.png
1,8,DEV,scram,67,0.73488,0,49.1186,618,38.6359,39.2691,39.3192,40.2191,0.1,scram_24.png
1,9,DEV,scram,70,0.74734,70,52.6515,568,40.3191,40.9024,40.9525,41.8523,3.1,scram_5.png
1,10,DEV,scram,73,0.79466,73,57.918,384,44.9526,45.3521,45.4022,46.3021,3.1,scram_9.png
1,11,DEV,scram,72,0.73093,72,52.5975,634,49.4021,50.0519,50.102,51.0019,0.1,scram_18.png
1,12,DEV,scram,74,0.70263,74,51.8543,751,51.1019,51.8685,51.9186,52.8185,1.1,scram_3.png
1,13,DEV,scram,73,0.79019,73,57.7155,401,53.9185,54.3351,54.3851,55.285,1.1,scram_21.png
1,14,DEV,scram,71,0.8079,71,57.6936,334,56.385,56.735,56.785,57.6849,1.1,scram_17.png
1,15,DEV,scram,71,0.64567,0,46.0939,1001,58.7849,59.8015,59.8515,60.7515,4.1,scram_1.png
1,16,DEV,scram,72,0.73488,72,52.793,618,64.8513,65.4845,65.5346,66.4345,10.1,scram_16.png
1,17,DEV,scram,70,0.74333,0,51.7192,584,76.5342,77.134,77.184,78.084,1.1,scram_14.png
1,18,DEV,scram,69,0.71872,69,49.8266,684,79.184,79.8839,79.9339,80.8338,2.1,scram_6.png
1,19,DEV,scram,79,0.38829,0,30.7791,2684,82.9338,85.6336,85.6836,86.5836,5.1,scram_22.png
1,20,DEV,scram,73,0.76866,73,55.9327,484,91.7,92.2,92.25,93.1499,0.1,scram_23.png
1,21,DEV,scram,83,0.50774,0,42.1286,1734,93.2666,95.0165,95.0665,95.9665,0.1,scram_13.png
1,22,DEV,scram,71,0.61739,71,43.9224,1134,96.0665,97.2164,97.2664,98.1663,0.1,scram_25.png
1,23,DEV,scram,70,0.74333,70,51.7192,584,98.2664,98.8664,98.9164,99.8163,0.1,scram_11.png
1,24,DEV,scram,70,0.7391,0,51.5217,601,99.9163,100.5329,100.583,101.4829,4.1,scram_10.png
1,25,DEV,scram,69,0.73488,0,50.5883,618,105.5827,106.216,106.266,107.1659,2.1,scram_8.png
1,26,DEV,scram,72,0.67172,0,48.1467,884,109.2659,110.1658,110.2158,111.1157,8.1,scram_21.png
1,27,DEV,scram,68,0.77717,68,53.2233,451,119.2154,119.682,119.732,120.632,4.1,scram_16.png
1,28,DEV,scram,72,0.74333,72,53.2058,584,124.7318,125.3318,125.3818,126.2817,0.1,scram_14.png
1,29,DEV,scram,75,0.73093,75,54.7903,634,126.3817,127.0317,127.0817,127.9816,3.1,scram_19.png
1,30,DEV,scram,71,0.76866,71,54.3953,484,131.0815,131.5814,131.6315,132.5314,2.1,scram_23.png
1,31,DEV,scram,69,0.76431,0,52.6676,501,134.6314,135.148,135.1979,136.0979,0.1,scram_4.png
1,32,DEV,scram,77,0.65667,0,50.6232,951,136.1979,137.1645,137.2145,138.1145,1.1,scram_3.png
1,33,DEV,scram,72,0.75161,72,54.3545,551,139.2145,139.7811,139.8311,140.731,1.1,scram_1.png
1,34,DEV,scram,67,0.75997,67,50.9558,518,141.831,142.3643,142.4143,143.3142,7.1,scram_13.png
1,35,DEV,scram,73,0.77717,73,57.1092,451,150.4306,150.8972,150.9472,151.8472,0.1,scram_7.png
1,36,DEV,scram,69,0.69085,0,47.7646,801,151.9639,152.7804,152.8305,153.7304,0.1,scram_8.png
1,37,DEV,scram,71,0.76866,71,54.3953,484,153.8471,154.347,154.3971,155.297,2.1,scram_18.png
1,38,DEV,scram,69,0.76431,69,52.6676,501,157.4137,157.9302,157.9802,158.8802,0.1,scram_10.png
1,39,DEV,scram,76,0.68689,76,52.3762,818,158.9969,159.8301,159.8801,160.7801,0.1,scram_15.png
1,40,DEV,scram,70,0.77717,70,54.7777,451,160.8801,161.3467,161.3967,162.2967,1.1,scram_5.png
1,41,DEV,scram,72,0.74734,72,54.1462,568,163.4133,163.9966,164.0466,164.9465,8.1,scram_11.png
1,42,DEV,scram,75,0.67926,75,51.2614,851,173.0629,173.9294,173.9795,174.8794,11.1,scram_17.png
1,43,DEV,scram,74,0.73093,74,54.0594,634,185.9789,186.6288,186.6789,187.5788,0.1,scram_9.png
