run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,IEV,fear,74,0.59979,0,44.5204,2918,8.0642,10.9974,11.0646,11.9473,5.1,fear_11.png
1,2,IEV,fear,20,0.88029,20,17.6587,801,17.0638,17.8804,17.9305,18.8303,1.1,fear_8.png
1,3,IEV,fear,18,0.88029,18,15.8982,801,19.947,20.7636,20.8136,21.7135,2.1,fear_17.png
1,4,IEV,fear,20,0.85986,20,17.1168,1118,23.8135,24.9467,24.9968,25.8967,0.1,fear_13.png
1,5,IEV,fear,29,0.80711,29,23.2414,1651,25.9967,27.6632,27.7133,28.6132,1.1,fear_5.png
1,6,IEV,fear,43,0.76746,43,33.2163,1951,29.7132,31.6797,31.7298,32.6297,3.1,fear_23.png
1,7,IEV,fear,46,0.72405,46,32.9852,2234,35.7296,37.9794,38.0295,38.9294,0.1,fear_18.png
1,8,IEV,fear,49,0.68726,0,33.6932,2451,39.0627,41.5292,41.5793,42.4792,0.1,fear_19.png
1,9,IEV,fear,45,0.73482,45,32.8628,2167,42.5793,44.7624,44.8125,45.7124,2.1,fear_6.png
1,10,IEV,fear,49,0.73482,0,35.8021,2167,47.8124,49.9955,50.0456,50.9455,0.1,fear_16.png
1,11,IEV,fear,40,0.77215,40,30.5071,1918,51.0622,52.9954,53.0454,53.9453,0.1,fear_1.png
1,12,IEV,fear,36,0.79683,36,29.0639,1734,54.062,55.8119,55.862,56.7619,0.1,fear_10.png
1,13,IEV,fear,36,0.81304,36,29.1273,1601,56.8619,58.4784,58.5285,59.4284,4.1,fear_4.png
1,14,IEV,fear,45,0.75275,45,33.6584,2051,63.5283,65.5948,65.6448,66.5447,0.1,fear_2.png
1,15,IEV,fear,38,0.76019,38,29.2518,2001,66.6448,68.6613,68.7113,69.6113,4.1,fear_21.png
1,16,IEV,fear,44,0.74513,44,32.775,2101,73.7111,75.8276,75.8776,76.7776,0.1,fear_9.png
1,17,IEV,fear,48,0.71014,0,34.0598,2318,76.8776,79.2108,79.2608,80.1608,1.1,fear_12.png
1,18,IEV,fear,38,0.76268,38,29.0338,1984,81.2608,83.2606,83.3107,84.2106,11.1,fear_24.png
1,19,IEV,fear,38,0.76746,38,29.379,1951,95.3101,97.2766,97.3267,98.2266,3.1,fear_25.png
1,20,IEV,fear,29,0.84736,29,24.6527,1268,101.3265,102.6097,102.6597,103.5597,0.1,fear_20.png
1,21,IEV,fear,25,0.88586,0,22.0659,684,103.6597,104.3596,104.4096,105.3096,4.1,fear_7.png
1,22,IEV,fear,38,0.75768,38,28.7124,2018,109.4261,111.4593,111.5093,112.4092,1.1,fear_22.png
1,23,IEV,fear,94,0.4982,94,47.0524,3417,113.5259,116.959,117.0091,117.909,1.1,fear_14.png
1,24,IEV,fear,92,0.50506,0,46.714,3384,119.0589,122.4587,122.5088,123.4087,0.1,fear_15.png
1,25,IEV,fear,69,0.59663,0,41.1143,2934,123.5088,126.4586,126.5086,127.4085,0.1,fear_3.png
1,26,IEV,fear,39,0.76019,0,30.012,2001,127.5086,129.5251,129.5751,130.475,3.1,fear_9.png
1,27,IEV,fear,29,0.82613,29,23.6843,1484,133.5749,135.0748,135.1249,136.0248,2.1,fear_24.png
1,28,IEV,fear,34,0.80505,34,27.4785,1668,138.125,139.8079,139.858,140.7579,5.1,fear_14.png
1,29,IEV,fear,37,0.80309,37,30.0781,1684,145.8577,147.5576,147.6076,148.5075,5.1,fear_2.png
1,30,IEV,fear,33,0.81501,33,26.4894,1584,153.624,155.2239,155.2739,156.1738,1.1,fear_22.png
1,31,IEV,fear,38,0.76746,0,29.379,1951,157.2905,159.257,159.307,160.207,8.1,fear_10.png
1,32,IEV,fear,35,0.82067,35,28.3714,1534,168.3233,169.8732,169.9232,170.8232,2.1,fear_25.png
1,33,IEV,fear,31,0.83302,31,25.4253,1418,172.9397,174.373,174.423,175.3229,9.1,fear_8.png
1,34,IEV,fear,30,0.80505,30,24.2583,1668,184.4392,186.1224,186.1725,187.0724,0.1,fear_16.png
1,35,IEV,fear,37,0.80309,37,30.0781,1684,187.1891,188.8889,188.939,189.8389,1.1,fear_6.png
1,36,IEV,fear,34,0.78144,0,26.5596,1851,190.9556,192.8221,192.8721,193.772,5.1,fear_5.png
1,37,IEV,fear,34,0.80309,34,27.6688,1684,198.8885,200.5884,200.6384,201.5383,4.1,fear_17.png
1,38,IEV,fear,33,0.80098,33,26.2697,1701,205.6549,207.3714,207.4214,208.3214,3.1,fear_20.png
1,39,IEV,fear,40,0.78814,40,31.4408,1801,211.4379,213.2545,213.3045,214.2044,1.1,fear_21.png
1,40,IEV,fear,31,0.82244,31,25.7253,1518,215.3211,216.8543,216.9043,217.8043,6.1,fear_13.png
1,41,IEV,fear,34,0.80915,34,27.8852,1634,223.9207,225.5705,225.6206,226.5205,0.1,fear_7.png
1,42,IEV,fear,37,0.79683,37,29.8607,1734,226.6372,228.3871,228.4371,229.337,0.1,fear_12.png
1,43,IEV,fear,41,0.77691,41,31.6432,1884,229.4537,231.3536,231.4036,232.3036,0.1,fear_11.png
1,44,IEV,fear,42,0.73466,42,30.6715,2168,232.4203,234.6034,234.6535,235.5534,10.1,fear_23.png
1,45,IEV,fear,40,0.79466,40,31.6503,1751,245.6696,247.4362,247.4862,248.3861,0.1,fear_4.png
1,46,IEV,fear,38,0.79886,38,30.4716,1718,248.5028,250.236,250.2861,251.186,0.1,fear_19.png
1,47,IEV,fear,49,0.74513,49,36.5006,2101,251.3027,253.4192,253.4693,254.3692,1.1,fear_3.png
1,48,IEV,fear,56,0.67247,56,37.4779,2534,255.4861,258.0357,258.0857,258.9856,2.1,fear_15.png
1,49,IEV,fear,76,0.60313,76,45.5413,2901,261.1023,264.0187,264.0688,264.9687,1.1,fear_18.png
1,50,IEV,fear,109,0.46691,109,50.8692,3567,266.0853,269.6685,269.7185,270.6184,12.1,fear_1.png
2,51,CEV,scram,57,0.69271,0,39.7709,1451,8.0689,9.5355,9.5856,10.4859,1.1,scram_18.png
2,52,CEV,scram,58,0.62614,58,36.3739,1917,11.6022,13.5353,13.5853,14.4858,0.1,scram_2.png
2,53,CEV,scram,98,0.388,98,38.164,3584,14.602,18.2018,18.2518,19.1517,0.1,scram_14.png
2,54,CEV,scram,102,0.37614,0,38.5046,3667,19.2684,22.9515,23.0016,23.9015,0.1,scram_5.png
2,55,CEV,scram,48,0.74029,48,35.5194,1118,24.0182,25.1514,25.2015,26.1014,4.1,scram_7.png
2,56,CEV,scram,91,0.39043,91,35.4383,3567,30.2179,33.801,33.851,34.751,1.1,scram_8.png
2,57,CEV,scram,90,0.41657,0,37.4166,3384,35.8676,39.2674,39.3174,40.2174,0.1,scram_4.png
2,58,CEV,scram,71,0.49514,0,35.0194,2834,40.3341,43.1839,43.234,44.1338,0.1,scram_9.png
2,59,CEV,scram,48,0.78557,0,37.7856,801,44.2506,45.0671,45.1172,46.0171,1.1,scram_20.png
2,60,CEV,scram,57,0.65229,57,37,1734,47.1338,48.8836,48.9337,49.8337,3.1,scram_11.png
2,61,CEV,scram,50,0.68029,50,34.2789,1538,52.9502,54.5,54.5501,55.45,5.1,scram_24.png
2,62,CEV,scram,51,0.676,51,34.296,1568,60.5664,62.1497,62.1997,63.0996,1.1,scram_1.png
2,63,CEV,scram,99,0.36186,99,35.9144,3767,64.2163,67.9994,68.0494,68.9493,2.1,scram_12.png
2,64,CEV,scram,90,0.388,0,35.06,3584,71.066,74.6657,74.7158,75.6157,5.1,scram_6.png
2,65,CEV,scram,63,0.63086,0,39.5234,1884,80.7322,82.632,82.6821,83.582,0.1,scram_21.png
2,66,CEV,scram,66,0.56186,66,37,2367,83.6987,86.0819,86.1319,87.0318,0.1,scram_23.png
2,67,CEV,scram,74,0.52843,74,39.1137,2601,87.1485,89.765,89.8151,90.715,2.1,scram_22.png
2,68,CEV,scram,76,0.46414,76,35.1434,3051,92.8316,95.8981,95.9481,96.848,8.1,scram_25.png
2,69,CEV,scram,72,0.507,0,36.493,2751,104.9644,107.7308,107.7809,108.6808,2.1,scram_17.png
2,70,CEV,scram,47,0.77843,47,36.2216,851,110.7974,111.664,111.714,112.614,8.1,scram_10.png
2,71,CEV,scram,51,0.676,51,34.296,1568,120.7303,122.3135,122.3635,123.2634,3.1,scram_19.png
2,72,CEV,scram,62,0.65457,0,40.2729,1718,126.38,128.1132,128.1632,129.0632,0.1,scram_15.png
2,73,CEV,scram,44,0.76414,44,33.9434,951,129.1799,130.1464,130.1965,131.0964,0.1,scram_13.png
2,74,CEV,scram,52,0.69743,52,36.3026,1418,131.2131,132.6463,132.6964,133.5963,1.1,scram_3.png
2,75,CEV,scram,51,0.66171,0,33.6914,1668,134.713,136.3961,136.4462,137.3461,1.1,scram_16.png
2,76,CEV,scram,46,0.75943,46,34.7217,984,138.4628,139.4627,139.5127,140.4126,0.1,scram_20.png
2,77,CEV,scram,51,0.75229,51,38.5046,1034,140.5293,141.5792,141.6293,142.5292,4.1,scram_12.png
2,78,CEV,scram,49,0.76171,49,37,968,146.6457,147.6289,147.679,148.5789,10.1,scram_14.png
2,79,CEV,scram,46,0.76657,46,35.4669,934,158.6952,159.6451,159.6951,160.595,0.1,scram_13.png
2,80,CEV,scram,46,0.75943,46,34.7217,984,160.7117,161.7116,161.7617,162.6616,7.1,scram_11.png
2,81,CEV,scram,47,0.74514,47,34.7646,1084,169.778,170.8779,170.9279,171.8279,0.1,scram_24.png
2,82,CEV,scram,61,0.61414,61,37.6141,2001,171.9445,173.9611,174.0111,174.911,1.1,scram_21.png
