run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,DEV,scram,77,0.67172,0,51.5053,884,8.0149,8.9149,8.965,9.8648,5.1,scram_2.png
1,2,DEV,scram,73,0.66786,0,48.6097,901,14.9814,15.8979,15.948,16.8479,1.1,scram_7.png
1,3,DEV,scram,77,0.41611,0,32.2277,2418,17.9479,20.381,20.4311,21.331,2.1,scram_20.png
1,4,DEV,scram,77,0.38021,0,29.0913,2768,23.4476,26.2308,26.2808,27.1807,5.1,scram_12.png
1,5,DEV,scram,68,0.67926,68,46.5066,851,32.2805,33.1471,33.1972,34.0971,0.1,scram_19.png
1,6,DEV,scram,75,0.72261,75,54.3479,668,34.1971,34.8804,34.9304,35.8303,0.1,scram_4.png
1,7,DEV,scram,75,0.5589,0,41.7263,1434,35.9304,37.3802,37.4303,38.3302,1.1,scram_15.png
1,8,DEV,scram,66,0.75161,0,49.8448,551,39.4302,39.9968,40.0469,40.9467,0.1,scram_24.png
1,9,DEV,scram,72,0.69085,72,49.8372,801,41.0634,41.88,41.9301,42.83,3.1,scram_5.png
1,10,DEV,scram,74,0.76431,0,56.4891,501,45.9299,46.4465,46.4965,47.3965,3.1,scram_9.png
1,11,DEV,scram,77,0.53533,77,41.3607,1567,50.4969,52.0796,52.1296,53.0295,0.1,scram_18.png
1,12,DEV,scram,78,0.53516,78,41.885,1568,53.1296,54.7128,54.7628,55.6628,1.1,scram_3.png
1,13,DEV,scram,81,0.51577,0,41.6563,1684,56.7627,58.4626,58.5127,59.4126,1.1,scram_21.png
1,14,DEV,scram,78,0.59687,78,46.3642,1235,60.5125,61.7625,61.8125,62.7124,1.1,scram_17.png
1,15,DEV,scram,73,0.59035,0,43.0057,1268,63.8124,65.0956,65.1457,66.0456,4.1,scram_1.png
1,16,DEV,scram,76,0.58392,76,44.386,1301,70.1455,71.462,71.512,72.4119,10.1,scram_16.png
1,17,DEV,scram,74,0.57758,0,42.8433,1334,82.5115,83.8614,83.9115,84.8114,1.1,scram_14.png
1,18,DEV,scram,70,0.68689,70,48.2549,818,85.9114,86.7446,86.7947,87.6946,2.1,scram_6.png
1,19,DEV,scram,73,0.62785,0,45.7489,1084,89.7946,90.8944,90.9445,91.8444,5.1,scram_22.png
