run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,DEV,scram,77,0.64567,0,49.9679,1001,8.0942,9.1108,9.1614,10.0608,5.1,scram_2.png
1,2,DEV,scram,77,0.52399,0,40.1136,1634,15.1773,16.8272,16.8772,17.7771,1.1,scram_7.png
1,3,DEV,scram,79,0.35222,0,27.9609,3084,18.8771,21.9769,22.027,22.9269,2.1,scram_20.png
1,4,DEV,scram,76,0.38986,0,29.7158,2668,25.0601,27.7434,27.7934,28.6933,5.1,scram_12.png
1,5,DEV,scram,67,0.72676,67,48.7554,651,33.7937,34.4597,34.5098,35.4097,0.1,scram_19.png
1,6,DEV,scram,75,0.73093,75,54.7903,634,35.5097,36.1596,36.2097,37.1096,0.1,scram_4.png
1,7,DEV,scram,68,0.78158,68,53.4091,434,37.2097,37.6596,37.7096,38.6096,1.1,scram_15.png
1,8,DEV,scram,69,0.65667,0,45.3699,951,39.7096,40.6761,40.7262,41.6267,0.1,scram_24.png
1,9,DEV,scram,70,0.75591,70,53.0499,534,41.7261,42.276,42.3261,43.226,3.1,scram_5.png
1,10,DEV,scram,74,0.75997,0,56.2756,518,46.3259,46.8592,46.9092,47.8091,3.1,scram_9.png
1,11,DEV,scram,71,0.76866,71,54.3953,484,50.9094,51.4091,51.4591,52.3589,0.1,scram_18.png
1,12,DEV,scram,72,0.77277,72,55.3542,468,52.459,52.9423,52.9923,53.8922,1.1,scram_3.png
1,13,DEV,scram,73,0.78158,73,57.317,434,54.9922,55.4422,55.4922,56.3921,1.1,scram_21.png
1,14,DEV,scram,72,0.79466,72,57.1233,384,57.4921,57.892,57.9421,58.842,1.1,scram_17.png
1,15,DEV,scram,68,0.74734,68,51.1568,568,59.942,60.5253,60.5753,61.4752,4.1,scram_1.png
1,16,DEV,scram,70,0.78132,70,54.9609,435,65.5751,66.025,66.0751,66.975,10.1,scram_16.png
1,17,DEV,scram,69,0.75086,0,52.0652,554,77.0746,77.6412,77.6913,78.5912,1.1,scram_14.png
1,18,DEV,scram,68,0.76431,68,51.9033,501,79.6911,80.2077,80.2578,81.1577,2.1,scram_6.png
1,19,DEV,scram,70,0.7146,0,50.3434,701,83.2577,83.9742,84.0243,84.9242,5.1,scram_22.png
1,20,DEV,scram,73,0.75591,73,55.3176,534,90.058,90.6073,90.6573,91.5573,0.1,scram_23.png
1,21,DEV,scram,76,0.75997,0,57.7955,518,91.6573,92.1905,92.2406,93.1405,0.1,scram_13.png
