run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,DEV,scram,77,0.66045,0,50.8467,934,8.1078,9.0578,9.1083,10.0077,5.1,scram_2.png
1,2,DEV,scram,81,0.35925,0,29.1583,3001,15.1242,18.1408,18.1907,19.0907,1.1,scram_7.png
1,3,DEV,scram,67,0.79019,67,52.9743,401,20.1907,20.6073,20.6573,21.5572,2.1,scram_20.png
1,4,DEV,scram,79,0.29463,0,23.3221,3818,23.6738,27.507,27.5571,28.4569,5.1,scram_12.png
1,5,DEV,scram,67,0.7381,67,49.2607,605,33.5568,34.1733,34.2234,35.1233,0.1,scram_19.png
1,6,DEV,scram,73,0.79466,73,57.918,384,35.2234,35.6233,35.6733,36.5732,0.1,scram_4.png
1,7,DEV,scram,66,0.84385,66,55.7237,201,36.7066,36.9232,36.9733,37.8732,1.1,scram_15.png
1,8,DEV,scram,64,0.8079,0,52.0383,334,38.9898,39.3398,39.3898,40.2897,0.1,scram_24.png
1,9,DEV,scram,73,0.66045,73,48.2049,934,40.3898,41.3397,41.3898,42.2897,3.1,scram_5.png
1,10,DEV,scram,74,0.76431,0,56.4891,501,45.3896,45.9062,45.9562,46.8561,3.1,scram_9.png
1,11,DEV,scram,71,0.77277,71,54.5814,468,49.956,50.4393,50.4893,51.3893,0.1,scram_18.png
1,12,DEV,scram,72,0.76866,72,55.164,484,51.4893,51.9892,52.0393,52.9392,1.1,scram_3.png
1,13,DEV,scram,72,0.81217,72,58.684,318,54.0558,54.3891,54.4392,55.3391,1.1,scram_21.png
1,14,DEV,scram,72,0.79019,72,56.9253,401,56.4558,56.8723,56.9224,57.8223,1.1,scram_17.png
1,15,DEV,scram,67,0.79466,67,53.15,384,58.939,59.3389,59.3889,60.2889,4.1,scram_1.png
1,16,DEV,scram,70,0.79466,70,55.534,384,64.3887,64.7887,64.8387,65.7386,10.1,scram_16.png
1,17,DEV,scram,69,0.76431,0,52.6676,501,75.8382,76.3548,76.4049,77.3048,1.1,scram_14.png
1,18,DEV,scram,70,0.68689,70,48.2549,818,78.4048,79.238,79.2881,80.188,2.1,scram_6.png
1,19,DEV,scram,68,0.79466,68,53.9447,384,82.288,82.6879,82.7379,83.6378,5.1,scram_22.png
1,20,DEV,scram,76,0.66403,76,50.3932,918,88.7377,89.6709,89.7209,90.6209,0.1,scram_23.png
1,21,DEV,scram,77,0.73488,0,56.4674,618,90.721,91.3542,91.4042,92.3041,0.1,scram_13.png
1,22,DEV,scram,68,0.7146,68,48.9141,701,92.4042,93.1208,93.1708,94.0707,0.1,scram_25.png
1,23,DEV,scram,71,0.68689,71,48.9418,818,94.1708,95.004,95.054,95.954,0.1,scram_11.png
1,24,DEV,scram,71,0.68689,0,48.9418,818,96.054,96.8873,96.9373,97.8372,4.1,scram_10.png
1,25,DEV,scram,67,0.79888,0,53.3135,368,101.9371,102.3204,102.3704,103.2703,2.1,scram_8.png
1,26,DEV,scram,73,0.63487,0,46.1417,1051,105.3703,106.4368,106.4869,107.3868,8.1,scram_21.png
1,27,DEV,scram,70,0.7391,70,51.5217,601,115.4865,116.1031,116.1531,117.0531,4.1,scram_16.png
1,28,DEV,scram,71,0.76866,71,54.3953,484,121.1529,121.6528,121.7029,122.6028,0.1,scram_14.png
