run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,IEV,fear,23,0.88356,23,20.6687,735,8.067,8.817,8.8671,9.767,5.1,fear_11.png
1,2,IEV,fear,39,0.77215,39,29.735,1918,14.8835,16.8166,16.8667,17.7666,1.1,fear_8.png
1,3,IEV,fear,76,0.5632,0,43.0823,3101,18.8833,21.9997,22.0498,22.9497,2.1,fear_17.png
1,4,IEV,fear,44,0.71582,44,31.4775,2284,25.0662,27.3661,27.4162,28.3161,0.1,fear_13.png
1,5,IEV,fear,49,0.69006,49,33.4815,2435,28.4161,30.866,30.916,31.8159,1.1,fear_5.png
1,6,IEV,fear,58,0.68142,58,39.5806,2484,32.916,35.4157,35.4658,36.3657,3.1,fear_23.png
1,7,IEV,fear,59,0.64785,0,38.4825,2668,39.4656,42.1488,42.1988,43.0987,0.1,fear_18.png
1,8,IEV,fear,46,0.70166,0,32.5933,2368,43.1988,45.5819,45.632,46.5319,0.1,fear_19.png
1,9,IEV,fear,20,0.88197,20,17.3928,768,46.632,47.4152,47.4653,48.3652,2.1,fear_6.png
1,10,IEV,fear,44,0.76019,0,33.8129,2001,50.4652,52.4816,52.5317,53.4316,0.1,fear_16.png
1,11,IEV,fear,99,0.49112,99,48.3788,3451,53.5316,56.9981,57.0481,57.948,0.1,fear_1.png
1,12,IEV,fear,102,0.48424,102,49.1787,3484,58.0647,61.5645,61.6146,62.5145,0.1,fear_10.png
1,13,IEV,fear,108,0.47025,0,50.7323,3551,62.6146,66.181,66.231,67.1309,4.1,fear_4.png
1,14,IEV,fear,24,0.87471,24,21.1328,901,71.2308,72.1474,72.1974,73.0973,0.1,fear_2.png
1,15,IEV,fear,38,0.76501,38,28.8289,1968,73.1974,75.1806,75.2306,76.1305,4.1,fear_21.png
1,16,IEV,fear,73,0.58989,73,43.2911,2968,80.2304,83.2135,83.2636,84.1635,0.1,fear_9.png
1,17,IEV,fear,103,0.47025,0,48.381,3551,84.2635,87.83,87.88,88.7799,1.1,fear_12.png
1,18,IEV,fear,70,0.58989,70,41.5214,2968,89.88,92.8631,92.9131,93.813,11.1,fear_24.png
1,19,IEV,fear,39,0.76501,39,29.5939,1968,104.9126,106.8958,106.9458,107.8457,3.1,fear_25.png
1,20,IEV,fear,80,0.56987,80,45.5493,3068,110.9456,114.0288,114.0788,114.9787,0.1,fear_20.png
1,21,IEV,fear,83,0.56987,0,47.2589,3068,115.0788,118.162,118.212,119.1118,4.1,fear_7.png
1,22,IEV,fear,93,0.49799,0,46.0666,3418,123.2118,126.6449,126.6949,127.5948,1.1,fear_22.png
1,23,IEV,fear,51,0.69024,51,35.539,2434,128.6948,131.1446,131.1947,132.0946,1.1,fear_14.png
1,24,IEV,fear,71,0.59327,0,41.9115,2951,133.1946,136.161,136.2111,137.111,0.1,fear_15.png
1,25,IEV,fear,25,0.84279,25,20.9649,1318,137.2111,138.5443,138.5943,139.4942,0.1,fear_3.png
1,26,IEV,fear,51,0.69303,0,35.3355,2418,139.5943,142.0275,142.0775,142.9774,3.1,fear_9.png
1,27,IEV,fear,39,0.76019,39,30.012,2001,146.0773,148.0938,148.1439,149.0438,2.1,fear_24.png
1,28,IEV,fear,99,0.49112,0,48.3788,3451,151.1438,154.6102,154.6603,155.5602,5.1,fear_14.png
1,29,IEV,fear,22,0.89152,22,19.3075,534,160.66,161.2099,161.26,162.1598,5.1,fear_2.png
1,30,IEV,fear,49,0.71847,49,34.8573,2268,167.2597,169.5428,169.5929,170.4928,1.1,fear_22.png
1,31,IEV,fear,54,0.67553,0,36.5909,2517,171.593,174.126,174.176,175.0759,8.1,fear_10.png
1,32,IEV,fear,86,0.54958,0,47.1452,3168,183.1756,186.3587,186.4088,187.3087,2.1,fear_25.png
1,33,IEV,fear,48,0.72939,48,34.7511,2201,189.4087,191.6251,191.6752,192.5751,9.1,fear_8.png
1,34,IEV,fear,81,0.53955,81,43.8586,3217,201.6753,204.9079,204.9579,205.8578,0.1,fear_16.png
1,35,IEV,fear,44,0.76501,44,33.4189,1968,205.9579,207.941,207.9911,208.891,1.1,fear_6.png
1,36,IEV,fear,87,0.51874,0,44.987,3318,209.991,213.3241,213.3742,214.2741,5.1,fear_5.png
1,37,IEV,fear,51,0.70166,51,36.1017,2368,219.3739,221.7571,221.8071,222.707,4.1,fear_17.png
1,38,IEV,fear,56,0.66631,56,37.2334,2568,226.8069,229.39,229.4401,230.34,3.1,fear_20.png
