run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,DEV,scram,76,0.68318,76,52.1651,834,8.1212,8.9711,9.0217,9.9211,5.1,scram_2.png
1,2,DEV,scram,70,0.75997,70,53.2357,518,15.0876,15.6208,15.6709,16.5708,1.1,scram_7.png
1,3,DEV,scram,73,0.57434,0,42.0769,1351,17.6708,19.0374,19.0874,19.9873,2.1,scram_20.png
1,4,DEV,scram,69,0.66045,0,45.5631,934,22.1039,23.0538,23.1039,24.0038,5.1,scram_12.png
1,5,DEV,scram,74,0.46809,74,34.6453,2001,29.1036,31.1202,31.1702,32.0702,0.1,scram_19.png
1,6,DEV,scram,82,0.4591,82,37.763,2067,32.1702,34.2533,34.3034,35.2033,0.1,scram_4.png
1,7,DEV,scram,78,0.4257,0,33.2795,2334,35.3034,37.6532,37.7032,38.6032,1.1,scram_15.png
1,8,DEV,scram,74,0.47271,0,34.9286,1968,39.7032,41.6864,41.7364,42.6363,0.1,scram_24.png
1,9,DEV,scram,81,0.36359,0,29.4609,2951,42.7364,45.7028,45.7529,46.6528,3.1,scram_5.png
1,10,DEV,scram,75,0.73093,0,54.7903,634,49.7527,50.4026,50.4527,51.3526,3.1,scram_9.png
1,11,DEV,scram,79,0.45896,79,36.3768,2068,54.4525,56.5357,56.5857,57.4857,0.1,scram_18.png
1,12,DEV,scram,80,0.47754,80,38.09,1934,57.5857,59.5356,59.5856,60.4855,1.1,scram_3.png
1,13,DEV,scram,82,0.46575,0,38.2268,2018,61.5855,63.6187,63.6688,64.5687,1.1,scram_21.png
1,14,DEV,scram,83,0.39496,83,32.8088,2617,65.6687,68.3018,68.3519,69.2518,1.1,scram_17.png
1,15,DEV,scram,78,0.38182,0,29.9594,2751,70.3518,73.1183,73.1683,74.0683,4.1,scram_1.png
1,16,DEV,scram,83,0.33066,83,27.4674,3351,78.1681,81.5346,81.5847,82.4846,10.1,scram_16.png
1,17,DEV,scram,81,0.32164,0,26.1656,3467,92.5842,96.0673,96.1173,97.0172,1.1,scram_14.png
1,18,DEV,scram,68,0.76431,68,51.9033,501,98.1173,98.6338,98.6839,99.5838,2.1,scram_6.png
1,19,DEV,scram,71,0.70263,0,49.7464,751,101.6838,102.4503,102.5004,103.4003,5.1,scram_22.png
1,20,DEV,scram,77,0.63124,77,48.4641,1068,108.5001,109.5834,109.6334,110.5333,0.1,scram_23.png
1,21,DEV,scram,83,0.50505,0,41.941,1751,110.6334,112.3999,112.4499,113.3499,0.1,scram_13.png
1,22,DEV,scram,75,0.46575,0,34.9665,2018,113.4499,115.4831,115.5332,116.4331,0.1,scram_25.png
1,23,DEV,scram,72,0.67172,72,48.1467,884,116.5331,117.433,117.4831,118.383,0.1,scram_11.png
1,24,DEV,scram,72,0.65667,0,47.3399,951,118.483,119.4496,119.4997,120.3995,4.1,scram_10.png
1,25,DEV,scram,76,0.45683,0,34.8635,2084,124.4994,126.5993,126.6493,127.5492,2.1,scram_8.png
1,26,DEV,scram,73,0.63124,0,45.9392,1068,129.6492,130.7324,130.7825,131.6824,8.1,scram_21.png
1,27,DEV,scram,79,0.40704,79,32.0387,2501,139.7821,142.2986,142.3486,143.2485,4.1,scram_16.png
1,28,DEV,scram,81,0.40704,0,32.8527,2501,147.3484,149.8651,149.915,150.8149,0.1,scram_14.png
1,29,DEV,scram,85,0.35364,85,30.18,3067,150.9149,153.9981,154.0481,154.948,3.1,scram_19.png
1,30,DEV,scram,83,0.34398,0,28.4284,3184,158.0646,161.2644,161.3145,162.2144,2.1,scram_23.png
1,31,DEV,scram,82,0.31648,0,25.7961,3534,164.3143,167.8647,167.9141,168.8141,0.1,scram_4.png
1,32,DEV,scram,77,0.66786,0,51.2812,901,168.9141,169.8307,169.8807,170.7807,1.1,scram_3.png
1,33,DEV,scram,80,0.47985,80,38.2447,1918,171.8973,173.8305,173.8806,174.7805,1.1,scram_1.png
1,34,DEV,scram,75,0.47257,75,35.3926,1969,175.8972,177.8803,177.9304,178.8303,7.1,scram_13.png
1,35,DEV,scram,82,0.46356,0,38.0742,2034,185.9467,187.9966,188.0466,188.9465,0.1,scram_7.png
1,36,DEV,scram,78,0.35499,0,27.7951,3051,189.0632,192.1297,192.1797,193.0797,0.1,scram_8.png
1,37,DEV,scram,71,0.74734,71,53.3988,568,193.1964,193.7796,193.8297,194.7296,2.1,scram_18.png
1,38,DEV,scram,71,0.70263,71,49.7464,751,196.8462,197.6128,197.6629,198.5628,0.1,scram_10.png
1,39,DEV,scram,76,0.71051,76,53.6934,718,198.6795,199.4127,199.4628,200.3627,0.1,scram_15.png
1,40,DEV,scram,73,0.69861,73,50.9399,768,200.4794,201.2626,201.3127,202.2126,1.1,scram_5.png
1,41,DEV,scram,74,0.69085,74,51.2189,801,203.3292,204.1458,204.1959,205.0958,8.1,scram_11.png
1,42,DEV,scram,81,0.47985,81,38.7245,1918,213.2122,215.1454,215.1954,216.0953,11.1,scram_17.png
1,43,DEV,scram,84,0.3665,0,30.7627,2918,227.2115,230.1447,230.1948,231.0947,0.1,scram_9.png
1,44,DEV,scram,68,0.7391,68,50.0435,601,231.2114,231.828,231.878,232.7779,0.1,scram_25.png
1,45,DEV,scram,77,0.71051,77,54.4039,718,232.8946,233.6279,233.6779,234.5778,4.1,scram_12.png
1,46,DEV,scram,77,0.66045,77,50.8467,934,238.6944,239.6443,239.6943,240.5942,0.1,scram_20.png
1,47,DEV,scram,79,0.65667,79,51.9366,951,240.711,241.6775,241.7276,242.6275,0.1,scram_22.png
1,48,DEV,scram,74,0.63852,74,46.9831,1034,242.7442,243.7941,243.8441,244.7441,3.1,scram_6.png
1,49,DEV,scram,84,0.47511,84,39.8273,1951,247.8606,249.8272,249.8772,250.7771,6.1,scram_2.png
1,50,DEV,scram,83,0.4257,83,35.408,2334,256.8936,259.2434,259.2935,260.1934,12.1,scram_24.png
2,51,IEV,happy,25,0.88029,25,22.0602,801,8.0639,8.8806,8.9306,9.8305,0.1,happy_8.png
2,52,IEV,happy,25,0.85317,25,21.4037,1201,9.9639,11.1805,11.2305,12.1305,0.1,happy_20.png
2,53,IEV,happy,44,0.76268,44,33.6099,1984,12.2471,14.247,14.297,15.197,0.1,happy_23.png
2,54,IEV,happy,59,0.68142,59,40.262,2484,15.3137,17.8135,17.8636,18.7635,2.1,happy_21.png
2,55,IEV,happy,66,0.61291,66,40.7209,2851,20.8801,23.7466,23.7966,24.6965,4.1,happy_13.png
2,56,IEV,happy,78,0.55304,78,43.1019,3151,28.8131,31.9796,32.0296,32.9295,1.1,happy_16.png
2,57,IEV,happy,104,0.47714,0,49.4922,3518,34.0628,37.596,37.646,38.5459,0.1,happy_1.png
2,58,IEV,happy,15,0.88981,15,13.3876,584,38.6626,39.2626,39.3126,40.2125,6.1,happy_11.png
2,59,IEV,happy,95,0.50859,0,48.0638,3367,46.329,49.7121,49.7622,50.6621,2.1,happy_17.png
2,60,IEV,happy,22,0.87368,22,19.5331,918,52.7787,53.7119,53.762,54.6619,2.1,happy_18.png
2,61,IEV,happy,37,0.76019,37,28.4916,2001,56.7786,58.795,58.8451,59.745,4.1,happy_15.png
2,62,IEV,happy,56,0.65418,56,36.7512,2634,63.8615,66.5114,66.5615,67.4613,0.1,happy_24.png
2,63,IEV,happy,74,0.57329,74,42.5017,3051,67.578,70.6445,70.6946,71.5945,0.1,happy_22.png
2,64,IEV,happy,90,0.50153,90,45.3843,3401,71.7112,75.1277,75.1777,76.0776,1.1,happy_6.png
2,65,IEV,happy,95,0.51895,0,49.1276,3317,77.1943,80.5274,80.5775,81.4774,1.1,happy_4.png
2,66,IEV,happy,43,0.75275,43,32.1529,2051,82.5941,84.6606,84.7106,85.6105,0.1,happy_14.png
2,67,IEV,happy,87,0.54958,87,47.6948,3168,85.7272,88.9104,88.9604,89.8603,1.1,happy_7.png
2,68,IEV,happy,90,0.50506,90,45.7039,3384,90.977,94.3768,94.4268,95.3268,9.1,happy_5.png
2,69,IEV,happy,44,0.74001,0,32.4461,2134,104.4431,106.5929,106.643,107.5429,4.1,happy_9.png
2,70,IEV,happy,20,0.87854,20,17.9321,834,111.6594,112.5093,112.5594,113.4593,3.1,happy_2.png
2,71,IEV,happy,38,0.7553,38,28.9205,2034,116.5759,118.6257,118.6758,119.5757,8.1,happy_3.png
2,72,IEV,happy,71,0.62586,0,44.2906,2784,127.692,130.4919,130.5419,131.4418,0.1,happy_25.png
2,73,IEV,happy,19,0.86833,19,16.8149,1001,131.5586,132.5751,132.6252,133.5251,0.1,happy_10.png
2,74,IEV,happy,40,0.76019,40,30.7722,2001,133.6418,135.6583,135.7084,136.6083,1.1,happy_12.png
2,75,IEV,happy,55,0.65418,0,36.097,2634,137.7249,140.3748,140.4248,141.3247,1.1,happy_19.png
2,76,IEV,happy,37,0.76989,37,28.3945,1934,142.4414,144.3913,144.4413,145.3412,8.1,happy_25.png
2,77,IEV,happy,41,0.77454,41,31.8471,1901,153.4576,155.3742,155.4241,156.3241,1.1,happy_17.png
2,78,IEV,happy,50,0.70744,50,35.6791,2334,157.4407,159.7906,159.8406,160.7405,0.1,happy_5.png
2,79,IEV,happy,61,0.63844,61,39.1008,2718,160.8572,163.5904,163.6405,164.5404,0.1,happy_18.png
2,80,IEV,happy,69,0.59663,0,41.1143,2934,164.6571,167.6069,167.657,168.5569,1.1,happy_8.png
2,81,IEV,happy,40,0.75018,40,30.1137,2068,169.6735,171.7567,171.8067,172.7067,1.1,happy_22.png
2,82,IEV,happy,64,0.64165,64,40.8161,2701,173.8233,176.5399,176.5899,177.4898,3.1,happy_21.png
2,83,IEV,happy,71,0.58332,0,41.3302,3001,180.6064,183.6229,183.6729,184.5728,0.1,happy_7.png
2,84,IEV,happy,60,0.67247,0,40.1677,2534,184.6895,187.2394,187.2894,188.1893,1.1,happy_9.png
2,85,IEV,happy,22,0.87269,22,18.8029,934,189.306,190.2559,190.306,191.2059,8.1,happy_6.png
2,86,IEV,happy,29,0.82244,29,24.0804,1518,199.3222,200.8554,200.9055,201.8054,5.1,happy_20.png
2,87,IEV,happy,43,0.75275,43,32.1529,2051,206.9219,208.9884,209.0385,209.9384,7.1,happy_19.png
2,88,IEV,happy,56,0.69303,0,38.8006,2418,217.0547,219.488,219.538,220.438,6.1,happy_14.png
2,89,IEV,happy,23,0.86717,23,19.5805,1018,226.5543,227.5876,227.6376,228.5376,2.1,happy_15.png
2,90,IEV,happy,41,0.76268,0,31.3218,1984,230.6542,232.654,232.7041,233.604,0.1,happy_2.png
2,91,IEV,happy,27,0.86833,27,23.7616,1001,233.7207,234.7373,234.7874,235.6872,6.1,happy_24.png
2,92,IEV,happy,30,0.83801,0,24.8763,1368,241.8037,243.1869,243.2369,244.1369,0.1,happy_16.png
2,93,IEV,happy,25,0.86606,25,21.4652,1034,244.2536,245.3035,245.3535,246.2534,0.1,happy_10.png
2,94,IEV,happy,22,0.86244,22,19.3563,1084,246.3701,247.4701,247.5201,248.42,3.1,happy_12.png
2,95,IEV,happy,21,0.86244,21,18.4938,1084,251.5366,252.6365,252.6865,253.5865,0.1,happy_11.png
2,96,IEV,happy,26,0.83643,0,21.7053,1384,253.7032,255.103,255.1531,256.053,2.1,happy_23.png
2,97,IEV,happy,16,0.89203,16,13.861,518,258.1696,258.7029,258.7529,259.6529,5.1,happy_4.png
2,98,IEV,happy,22,0.87162,22,18.957,951,264.7693,265.7359,265.786,266.6859,0.1,happy_3.png
2,99,IEV,happy,28,0.86717,28,23.9164,1018,266.8026,267.8358,267.8858,268.7858,4.1,happy_1.png
2,100,IEV,happy,20,0.87162,20,17.2138,951,272.9023,273.8689,273.9189,274.8188,12.1,happy_13.png
3,101,CEVR,scram,161,0.23766,0,38.1883,851,8.0144,8.881,8.931,9.8309,0.1,scram_18.png
3,102,CEVR,scram,120,0.29894,0,35.8042,1968,9.9477,11.9308,11.9809,12.8808,7.1,scram_5.png
3,103,CEVR,scram,95,0.38473,95,36.6153,2934,19.9972,22.9471,22.9971,23.897,4.1,scram_1.png
3,104,CEVR,scram,93,0.39053,0,36.2189,2984,28.0635,31.0633,31.1134,32.0133,0.1,scram_2.png
3,105,CEVR,scram,158,0.23766,0,37.4753,851,32.13,32.9966,33.0466,33.9465,0.1,scram_11.png
3,106,CEVR,scram,160,0.22592,160,36.0963,568,34.0632,34.6465,34.6966,35.5965,2.1,scram_4.png
3,107,CEVR,scram,165,0.22141,0,36.5572,451,37.7131,38.1797,38.2297,39.1296,0.1,scram_9.png
3,108,CEVR,scram,123,0.30005,0,37,1984,39.2464,41.2462,41.2962,42.1962,2.1,scram_25.png
3,109,CEVR,scram,150,0.2436,150,36.5128,984,44.3128,45.3127,45.3628,46.2627,0.1,scram_22.png
3,110,CEVR,scram,118,0.30123,0,35.4938,2001,46.3794,48.3959,48.4459,49.3459,0.1,scram_19.png
3,111,CEVR,scram,152,0.24592,0,37.4918,1034,49.4626,50.5125,50.5625,51.4624,0.1,scram_23.png
3,112,CEVR,scram,107,0.34849,0,37.3485,2584,51.5791,54.179,54.2291,55.129,1.1,scram_20.png
3,113,CEVR,scram,91,0.40685,91,37,3117,56.2456,59.3787,59.4288,60.3287,4.1,scram_12.png
3,114,CEVR,scram,87,0.42473,0,37,3251,64.4452,67.7117,67.7618,68.6617,1.1,scram_10.png
3,115,CEVR,scram,163,0.22266,0,36.332,484,69.7784,70.2783,70.3283,71.2282,11.1,scram_13.png
3,116,CEVR,scram,124,0.30005,0,37.3,1984,82.3444,84.3443,84.3944,85.2943,0.1,scram_7.png
3,117,CEVR,scram,152,0.2421,0,36.7579,951,85.411,86.3776,86.4276,87.3275,4.1,scram_8.png
3,118,CEVR,scram,109,0.35645,0,38.7823,2667,91.444,94.1272,94.1772,95.0772,3.1,scram_14.png
