run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,IEV,fear,30,0.8559,30,25.3424,1168,8.0685,9.2518,9.3019,10.2018,5.1,fear_11.png
1,2,IEV,fear,32,0.84128,32,27.0318,1334,15.3183,16.6682,16.7182,18.4514,1.1,fear_8.png
1,3,IEV,fear,37,0.76019,37,28.4916,2001,18.7348,20.7513,20.8014,21.7013,2.1,fear_17.png
1,4,IEV,fear,41,0.76268,41,31.3218,1984,23.8013,25.8011,25.8512,26.7511,0.1,fear_13.png
1,5,IEV,fear,0,0,0,0,4016,26.8511,30.8842,30.9347,31.8342,1.1,fear_5.png
1,6,IEV,fear,39,0.75768,0,29.4701,2018,32.9342,34.9673,35.0174,35.9173,3.1,fear_23.png
1,7,IEV,fear,68,0.64165,0,43.3827,2701,39.0505,41.767,41.8172,42.7171,0.1,fear_18.png
1,8,IEV,fear,77,0.58651,77,45.2429,2985,42.8171,45.8169,45.867,46.7668,0.1,fear_19.png
1,9,IEV,fear,71,0.59663,71,42.3076,2934,46.8669,49.8167,49.8668,50.7667,2.1,fear_6.png
1,10,IEV,fear,73,0.60647,0,44.1489,2884,52.8667,55.7665,55.8165,56.7164,0.1,fear_16.png
1,11,IEV,fear,80,0.56987,0,45.5493,3068,56.8165,59.8996,59.9497,60.8496,0.1,fear_1.png
1,12,IEV,fear,66,0.64165,66,42.0994,2701,60.9496,63.6661,63.7162,64.6161,0.1,fear_10.png
1,13,IEV,fear,64,0.64485,0,41.2603,2684,64.7161,67.416,67.466,68.3659,4.1,fear_4.png
1,14,IEV,fear,67,0.62893,0,42.23,2768,72.4658,75.2489,75.299,76.1989,0.1,fear_2.png
1,15,IEV,fear,69,0.61931,69,42.7998,2818,76.299,79.1321,79.1822,80.0821,4.1,fear_21.png
1,16,IEV,fear,74,0.59663,74,44.0975,2934,84.1819,87.1317,87.1818,88.0817,0.1,fear_9.png
1,17,IEV,fear,68,0.60647,68,41.1166,2884,88.1818,91.0816,91.1317,92.0315,1.1,fear_12.png
1,18,IEV,fear,80,0.54631,80,43.4821,3184,93.1316,96.3314,96.3814,97.2813,11.1,fear_24.png
1,19,IEV,fear,81,0.56644,0,45.7295,3085,108.3975,111.4974,111.5475,112.4473,3.1,fear_25.png
1,20,IEV,fear,35,0.83138,35,28.9283,1434,115.5472,116.9971,117.0472,117.9471,0.1,fear_20.png
1,21,IEV,fear,29,0.83302,29,23.7593,1418,118.0471,119.4803,119.5304,120.4303,4.1,fear_7.png
1,22,IEV,fear,23,0.88435,23,20.5418,718,124.5302,125.2634,125.3135,126.2134,1.1,fear_22.png
1,23,IEV,fear,70,0.59327,0,41.3183,2951,127.3134,130.2799,130.33,131.2298,1.1,fear_14.png
1,24,IEV,fear,39,0.76746,39,30.1464,1951,132.33,134.2964,134.3465,135.2463,0.1,fear_15.png
1,25,IEV,fear,43,0.76501,43,32.6539,1968,135.3464,137.3296,137.3797,138.2795,0.1,fear_3.png
1,26,IEV,fear,37,0.77677,37,28.5481,1885,138.3963,140.2961,140.3462,141.2461,3.1,fear_9.png
1,27,IEV,fear,24,0.87368,24,21.2805,918,144.3627,145.2959,145.346,146.2459,2.1,fear_24.png
1,28,IEV,fear,17,0.8794,17,15.1604,818,148.3625,149.1957,149.2458,150.1457,5.1,fear_14.png
1,29,IEV,fear,23,0.89563,23,20.3084,384,155.2622,155.6621,155.7122,156.6121,5.1,fear_2.png
1,30,IEV,fear,18,0.89634,18,16.5808,351,161.7286,162.0952,162.1453,163.0451,1.1,fear_22.png
1,31,IEV,fear,30,0.84592,30,25.666,1284,164.1618,165.4617,165.5118,166.4118,8.1,fear_10.png
1,32,IEV,fear,41,0.76268,41,31.3218,1984,174.528,176.5279,176.578,177.4778,2.1,fear_25.png
1,33,IEV,fear,43,0.77677,43,33.2087,1885,179.5945,181.4943,181.5444,182.4443,9.1,fear_8.png
1,34,IEV,fear,18,0.8944,0,16.0783,435,191.5606,192.0105,192.0606,192.9605,0.1,fear_16.png
1,35,IEV,fear,16,0.88724,16,13.8513,651,193.0772,193.7438,193.7939,194.6938,1.1,fear_6.png
1,36,IEV,fear,23,0.88654,23,20.1806,668,195.8104,196.4937,196.5438,197.4436,5.1,fear_5.png
1,37,IEV,fear,23,0.88435,23,20.5418,718,202.5602,203.2934,203.3435,204.2433,4.1,fear_17.png
1,38,IEV,fear,23,0.89203,23,20.1052,518,208.3599,208.8931,208.9432,209.8431,3.1,fear_20.png
1,39,IEV,fear,50,0.69024,50,34.8487,2434,212.9597,215.4101,215.4596,216.3595,1.1,fear_21.png
