run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,IEV,fear,27,0.86717,27,23.0492,1018,8.0722,9.1055,9.1561,10.0555,5.1,fear_11.png
1,2,IEV,fear,40,0.76019,40,30.7722,2001,15.172,17.1885,17.2385,18.1384,1.1,fear_8.png
1,3,IEV,fear,73,0.57992,0,42.1143,3018,19.2551,22.2882,22.3383,23.2382,2.1,fear_17.png
1,4,IEV,fear,26,0.82429,26,21.409,1501,25.7215,27.238,27.288,28.188,0.1,fear_13.png
1,5,IEV,fear,40,0.73734,40,29.7114,2151,28.288,30.4545,30.5046,31.4045,1.1,fear_5.png
1,6,IEV,fear,60,0.67247,60,40.1677,2534,32.5045,35.0543,35.1044,36.0042,3.1,fear_23.png
1,7,IEV,fear,54,0.67535,0,36.6035,2518,39.1042,41.6373,41.6874,42.5873,0.1,fear_18.png
1,8,IEV,fear,41,0.73195,0,30.1624,2185,42.6873,44.8872,44.9372,45.8371,0.1,fear_19.png
1,9,IEV,fear,27,0.84119,27,22.8363,1335,45.9372,47.2871,47.3371,48.237,2.1,fear_6.png
1,10,IEV,fear,41,0.77911,41,32.2306,1868,50.337,52.2202,52.2702,53.1701,0.1,fear_16.png
1,11,IEV,fear,41,0.76019,41,31.5324,2001,53.2702,55.2867,55.3367,56.2366,0.1,fear_1.png
1,12,IEV,fear,19,0.89306,19,17.2343,484,56.3368,56.8367,56.8867,57.7866,0.1,fear_10.png
1,13,IEV,fear,40,0.79025,40,31.2531,1785,57.8866,59.6865,59.7366,60.6364,4.1,fear_4.png
1,14,IEV,fear,39,0.78814,39,30.6527,1801,64.7364,66.5528,66.6029,67.5028,0.1,fear_2.png
1,15,IEV,fear,39,0.7553,39,29.6758,2034,67.8034,69.8527,69.9027,70.8026,4.1,fear_21.png
1,16,IEV,fear,43,0.75018,43,32.3643,2068,74.9025,76.9857,77.0357,77.9356,0.1,fear_9.png
1,17,IEV,fear,46,0.72127,0,33.2028,2251,78.0523,80.3188,80.3689,81.2688,1.1,fear_12.png
1,18,IEV,fear,98,0.48424,0,47.2418,3484,82.369,85.8686,85.9186,86.8185,11.1,fear_24.png
1,19,IEV,fear,18,0.88511,18,15.9914,701,97.9183,98.6347,98.6847,99.5846,3.1,fear_25.png
1,20,IEV,fear,29,0.84887,29,24.476,1251,102.6846,103.9511,104.0011,104.9011,0.1,fear_20.png
1,21,IEV,fear,49,0.7425,0,36.6993,2118,105.0011,107.1343,107.1843,108.0843,4.1,fear_7.png
1,22,IEV,fear,29,0.81105,29,23.6435,1618,112.1841,113.8174,113.8674,114.7673,1.1,fear_22.png
1,23,IEV,fear,16,0.89255,16,14.6527,501,115.8672,116.3839,116.4339,117.3338,1.1,fear_14.png
1,24,IEV,fear,22,0.86717,22,18.7134,1018,118.4339,119.467,119.5171,120.417,0.1,fear_15.png
1,25,IEV,fear,27,0.83302,27,22.0932,1418,120.517,121.9503,122.0002,122.9002,0.1,fear_3.png
1,26,IEV,fear,93,0.50153,0,46.8889,3401,123.0003,126.4167,126.4668,127.3667,3.1,fear_9.png
1,27,IEV,fear,18,0.8836,18,16.2431,734,130.4666,131.2165,131.2665,132.1664,2.1,fear_24.png
1,28,IEV,fear,31,0.82613,31,25.3365,1484,134.2664,135.7663,135.8163,136.7162,5.1,fear_14.png
1,29,IEV,fear,40,0.78814,40,31.4408,1801,141.8161,143.6326,143.6826,144.5825,5.1,fear_2.png
1,30,IEV,fear,42,0.7553,42,31.9417,2034,149.6823,151.7322,151.7822,152.6821,1.1,fear_22.png
1,31,IEV,fear,39,0.76268,0,29.7965,1984,153.7822,155.782,155.832,156.732,8.1,fear_10.png
1,32,IEV,fear,40,0.78814,40,31.4408,1801,164.8316,166.6482,166.6982,167.5981,2.1,fear_25.png
1,33,IEV,fear,39,0.78144,39,30.4668,1851,169.6981,171.5646,171.6147,172.5145,9.1,fear_8.png
1,34,IEV,fear,33,0.78814,33,25.9238,1801,181.6142,183.4307,183.4808,184.3807,0.1,fear_16.png
1,35,IEV,fear,41,0.77911,41,32.2306,1868,184.4807,186.3639,186.414,187.3138,1.1,fear_6.png
1,36,IEV,fear,36,0.77215,0,27.4185,1918,188.4139,190.347,190.3971,191.297,5.1,fear_5.png
1,37,IEV,fear,18,0.89351,18,16.2528,468,196.3968,196.8801,196.9301,197.83,4.1,fear_17.png
1,38,IEV,fear,70,0.59663,70,41.7109,2934,201.9299,204.8797,204.9297,205.8297,3.1,fear_20.png
1,39,IEV,fear,91,0.52906,91,48.1364,3268,208.9296,212.2127,212.2628,213.1627,1.1,fear_21.png
1,40,IEV,fear,105,0.47025,105,49.3215,3551,214.2627,217.8291,217.8791,218.7791,6.1,fear_13.png
1,41,IEV,fear,113,0.44936,113,50.671,3651,224.8788,228.5453,228.5953,229.4952,0.1,fear_7.png
