Param_and_model	Min	Max	Mean	Std	Subjects_ 1	Subjects_ 2	Subjects_ 3	Subjects_ 4	Subjects_ 5	Subjects_ 6	Subjects_ 7	Subjects_ 8	Subjects_ 9	Subjects_10	Subjects_11	Subjects_12	Subjects_13	Subjects_14	Subjects_15	Subjects_16	Subjects_17	Subjects_18	Subjects_19	Subjects_20	Subjects_21	Subjects_22	Subjects_23	Subjects_24	Subjects_25	Subjects_26	Subjects_27	Subjects_28	Subjects_29	Subjects_30	Subjects_31	Subjects_32	Subjects_33	Subjects_34	Subjects_35	Subjects_36	Subjects_37	Subjects_38	Subjects_39	Subjects_40	Subjects_41	Subjects_42	Subjects_43	Subjects_44	Subjects_45	Subjects_46	Subjects_47	Subjects_48	Subjects_49	Subjects_50	Subjects_51	Subjects_52	Subjects_53	Subjects_54	Subjects_55	Subjects_56	Subjects_57	Subjects_58	Subjects_59	Subjects_60	Subjects_61	Subjects_62	Subjects_63	Subjects_64	Subjects_65	Subjects_66	Subjects_67	Subjects_68	Subjects_69	Subjects_70	Subjects_71	Subjects_72	Subjects_73	Subjects_74	Subjects_75	Subjects_76
omega_kalman_processnoise	-4.06734442090337	7.56564625398347	1.13343319960639	2.25237867637552	-1.34809519012772	1.00469111929822	4.12769315920749	-0.209716670228894	1.83202317267361	1.74839830568151	2.12953581807209	3.11902633486576	-0.107258977182125	0.29726361095619	2.06271442807172	4.51778989686391	1.30397837692145	1.49506205597316	2.38270039210865	1.28162795571143	4.6384262020275	2.37208684529676	-2.08218505542197	4.54386499346807	2.54422152097344	-2.34284361198489	2.99117246156539	-1.32889671839361	2.95026569505001	2.02676885057483	-0.106431921340118	-2.07982040457647	-4.06734442090337	2.11265378454136	-3.23241241160996	2.85811054657874	0.396175673132864	2.43713614744981	4.09190860916389	1.77905279989638	1.93393584977015	-2.90059899211315	-1.43556077101878	1.92108793598708	2.24027670590521	-1.63032811740224	1.80740367726308	1.07784465733683	0.338003741050056	0.762463222735697	0.598555849019023	0.698970257671111	-0.959500107305702	5.32074762379993	-2.51570641103542	0.51451390275393	2.78438574297784	2.58229291409823	2.51938628473607	1.96661380010228	1.42054363634195	0.862593066233873	-0.297262940946926	1.7081263861982	7.56564625398347	2.61455230742649	-2.94755862598887	2.59560813069478	-1.68430198249911	2.36673685107168	1.91640942682538	-1.52853411945215	-2.20570590256188	2.40818769941852	3.20268082876896	2.24744555647274	0.482564631495606	2.44406102436682	2.74251237109282	-3.53751256954321
prop_spread_kalman_processnoise	-3.8563816007665	2.74050979542767	-0.435875399388501	1.58691350335347	-0.0592659086057794	-3.8563816007665	0.331932282238046	0.231890282465158	0.0257787965254518	-2.59362625302904	0.934996104175662	-1.68718181094956	-0.0214662314194929	0.510078044170723	-1.22874549708877	0.118596378417661	-0.00151805582048253	1.78978228885857	-3.10032497906205	-1.13476666102788	-1.30628162158253e-05	-2.97707539928998	0.526510684139371	-0.106519220766355	0.229629933946851	-2.84737610978092	1.80678379158586	-0.851262270265629	-2.19680099864307	0.288472569846784	0.00345500402707176	-2.70000864736939	-1.88392695171578	0.661433555910513	1.04598463395984	-3.12655275440671	-0.153233323135337	0.228543264041055	0.674506074206148	0.372314483101137	0.170121119410544	0.100944552842063	-2.85966805790849e-11	0.239473645871285	-0.0919493495415986	-3.17282555300549	-1.14571697646709	-0.658662603279316	-1.12480063647012	-1.03439845253924	2.74050979542767	2.02936900715075	-3.49887135320154	-0.670441883300321	-3.81412908595605	-0.00951099917288989	-2.8352922277511	-3.0363528801064	-0.0955629940709471	-1.46380685350778e-11	2.14248649893157	0.768097445060275	-0.0593430769569089	-0.000611401869949013	-1.04932259266354	-2.88817097693746	-0.547084525368595	-0.146653067665857	-2.23716220513317	1.11030290634915	2.03230939730123	2.54007797051924	0.848484363268903	2.14499214596615	0.198127123673976	0.67427712434637	-2.19614302879128	0.237345967384167	-0.194813563233508	0.149727580839196
beta_kalman_logistic	2.04337442199135	4.66924495654971	3.39054818924379	0.485024611489518	3.56561481506551	3.34126939189717	2.70775823475424	4.29050962822687	3.91730431421694	3.92454911743029	3.35562530097084	3.24715089106674	4.00615315990872	3.42533261829185	3.69483920871195	3.47241421610652	4.18909085324877	4.51547242907391	3.59992923092259	3.19323388786171	3.75454390114255	3.69783425285442	2.91247731297676	4.13978387714946	3.27562660546367	2.81042241994313	3.07024354526079	3.10404960961472	2.84592461481116	3.77774643362904	2.04337442199135	2.86212843366674	2.87449056165996	2.88936618472716	3.29951424574861	3.14178003860638	3.31664508471634	3.88150959809322	3.13257415741033	3.8634922336923	3.30262994409723	3.14415096394779	2.52650464984037	3.24809256693273	3.19431240501479	2.78331615965681	4.10983809194391	3.23097929637096	4.66924495654971	3.79339974205877	3.5831864354151	3.11090906841253	3.38981465330325	3.8260026424839	2.97021524025554	3.86866746707376	2.98166366060532	3.85175920795345	3.29945348183725	2.9819421593845	3.8921381937979	2.9687510727806	3.4502772189321	3.53204969440308	3.52348843467795	2.94888683466444	3.14610937392748	3.45782653089138	3.68567972545184	3.39270217196172	4.17974747572852	3.25405260315445	3.51744984847444	3.26442264311846	3.19300058011176	2.85702927156073	3.11508296244564	3.76411165941305	3.22015101669285	2.312847446289
discrim_kalman_logistic	-5.67040245417776	0.100841746858003	-0.270957187868054	1.01598624357513	0	0	0	0	7.5897823922138e-05	0	0	0	8.70707753169552e-15	0	0	0	0	1.72030576278612e-68	0	0	0	0	1.3021656220669e-32	2.39191926676023e-168	0	3.3031083031967e-05	0	0.100841746858003	0	0	-2.87746656486539e-08	0	0	0	-1.0865513176662	0	-4.09020630263678	-3.90149839665988	0	1.71449856161964e-10	0	-0.00038560289257654	0	0	0	0	0	0	0	0	0.0021953362198295	0	0	0	0	0	0	0	0	0	0	0	1.02666864501086e-147	0	0	0	0	0	-5.67040245417776	-2.87687010100401	-1.54994027765249e-277	0	0	0	0	0	0	-3.06997808631647	0	0
prop_spread_kalman_logistic	-4.05957439680882	7.56061802298434	-0.225573251863399	1.86368903223485	0.000181714654370455	-4.05957439680882	7.56061802298434	0.230103181889057	0.179649999997672	-2.63519573385043	1.56350003546346	-1.46693084264183	-0.000316399079230687	0.704046672787964	0.91055773299232	-0.448950871835025	-2.28565213502953	2.01993491503148	-0.72989805580248	-3.02869451096105	1.54175704524988	-3.58488586068744	0.0229400391104469	0.360008279341237	0.0888634028650186	-2.86616890477207	1.86683250915698	-0.233689421500732	-1.00453558898484	0.626817003439004	-0.00011450619482973	-2.93115765938242	-1.38266198125754	1.06221986502147	0.962088098351637	-2.88960960344843	-0.19032458914455	0.509704551590063	0.380921669560656	-0.00132395433552246	0.0722050328043374	0.11609411888883	-0.000438094284256341	-0.515711738009085	0.168413781721726	-3.41445171092887	-1.17302039306144	-0.578443206521525	-0.9041428592614	-1.34163832996895	2.62756390094085	1.82259643431095	-3.00605666951946	-2.86582502146401	-2.30094827919627	1.51513129236359	-2.87521390384692	-0.195287304529848	0.41208379523	-3.000451621955	2.02980629143803	0.563136147129722	-0.585094614777555	0.0599123349519226	1.10559724471843	-3.42510700840994	0.0134200979958422	1.97134851078688	0.128980912401604	-0.106290738506334	-0.774675516630255	2.43628992446298	0.741103107448047	2.32752543861495	-0.517331687879725	1.98227900916652	-1.15079947529239	0.0600056104591617	0.289105259570678	0.293703063249556
beta_kalman_sigmavolatility	0.732877758471403	4.67946983724688	3.23778552717413	0.570535511062705	3.38352019965132	3.35514890760985	2.66660074878466	4.29532206948916	3.80302894631344	3.88489369449657	3.36294663798226	3.25295929538186	3.02036129904599	3.43861611395972	3.65625681682699	3.20260502085919	2.27698394846539	4.128494596236	3.57294683604245	3.10894240077439	3.32711803707289	3.74541039742348	3.04334530674766	2.81230275550557	3.21276226340815	2.89526696841364	2.92605860906313	3.52883626928251	2.84567534927825	3.78487841684485	0.732877758471403	2.90278326599814	2.88419109710624	2.89458715334542	3.34441977796138	3.08824902200677	3.45838770695319	3.39784586737219	2.96325941215133	3.8395530803688	3.20676029475587	3.13693562884005	2.69589074709608	3.15462449589624	3.14804751608268	2.81299348251347	4.11435819032888	3.24329411838826	4.67946983724688	3.79551277520078	3.33553593635159	3.10452679930048	3.37269966982286	3.45201163570927	2.99989445198636	3.84680447233445	2.94614434774761	3.81204183199003	3.04059848955647	2.94133028453521	3.88285707660102	1.78632228355053	3.58666411781798	3.61526432275211	3.31516396266601	2.82956877278785	2.8705627132323	3.47522441618944	3.77588228090103	3.84740461474627	2.02149062857776	3.2549922856522	3.52577101249169	3.29655104334644	2.85468118807737	2.82030159027212	3.2783048389457	3.75452633469309	3.14669305854742	2.25656247100752
gamma_kalman_sigmavolatility	-4.88570804439477	4.83394715927837	0.607742566598485	1.78132822572697	3.86007061427893	-0.655479333360258	-4.88570804439477	-1.14179330772644	-2.59402515253064	2.22535563641146	-0.792826398471725	2.15439393089623	-0.30826749265152	-0.0706137785467799	-0.610326924533182	1.53796576094776	0.592390663911125	1.54919138255841	1.28428992354718	0.404567612835404	1.10136092655263	-1.28576792904968	0.478452509995053	1.00484246858133	1.23035594039572	-0.147332494688106	3.47185688817861	2.20703027430743	0.275749789240941	2.94259970741698	0.06282101179982	0.982180377435064	-1.53842268313119	1.81420975760072	0.778160099601296	-0.379022670924444	-0.719711815016005	-1.01371496409985	1.35659377782616	-1.8529899778967	4.65880098058548	-1.00789680340059	-1.86829276903158	1.65855744905614	0.24899511510269	-1.33522328912289	0.240539801464419	-0.971776912902871	0.257610028194951	-0.736205287520377	4.83394715927837	3.18727768106337	1.65960482613843	1.58463413384611	-0.17925011872687	-0.342505930059636	3.72488563085919	1.87302209070787	3.58344949929915	0.615045533571384	3.06284587115781	-0.779867682733963	0.183495664021261	2.3594277170573	1.58570479879604	1.23607943220592	-0.585497300960612	-0.798054572642434	-1.24540185852427	2.56736016914638	0.567465867751869	-0.941673088972664	-0.962660098153166	0.463525996839948	1.79619077381311	-1.66136649122118	1.33819389228615	1.94579997074857	2.82017182641469	-1.76696073124559
phi_kalman_sigmavolatility	-6.09649233500901	2.16478797563175	-0.927199733824578	1.81371852122584	-2.53193609077618	-2.85955867973792	-1.23499009922862	-3.98873386276812	0.167186899508058	-1.50468463085651	-3.13452735750434	-1.46898643068374	0.32400593495294	1.56808838622875	1.59492120604218	0.197759386237911	-0.768218390951165	-1.23991923054054	-1.18439730650053	1.78455858163015	-0.916877899260079	-2.93743420886035	-1.24058258109451	-0.775032530692062	-0.359755034733238	-0.375986411387166	-1.21233592986749	-1.99630533566658	-0.4965592451582	-2.99627184948536	-0.0220700066858984	-0.318851114564617	-0.803695267685585	-2.54786247601954	-1.22066127081537	1.07978498785059	-0.325991298070771	0.648413889153216	2.16478797563175	1.86056087622837	-0.849637254683868	-1.19856384308196	-6.09649233500901	-1.73781107075951	1.00284046200061	0.576973864552698	-2.45665997518618	-0.0510905128836399	-1.54115569344932	-3.3079713231977	-3.77248984870689	-3.51630056541407	-1.16041515666337	1.90643492752663	0.809786121687443	0.090514774742822	-5.00240152858869	-0.461561743969897	-2.59049966297662	-0.728938272413457	-3.27229618945443	1.19122810642396	-0.264170678985375	-1.25512708116403	1.65580789341169	1.33831854540792	-3.42578148777576	-0.00431972700311462	-0.657749472781192	-1.49075333582429	-0.284402169819468	-3.06723553045226	-4.59322112123758	-1.82687354879706	2.00164967507225	1.8427999741312	1.7188255245249	-1.73514235152538	-0.991260542062268	-0.189881200153091
prop_spread_kalman_sigmavolatility	-4.21063693855952	6.06796799350441	0.263805138220021	2.15277972929209	1.02154572545125	-2.21774164365758	5.66251207709508	-0.606335399312393	-0.979901646503414	1.26533491436686	1.6053576144229	0.358100597054898	0.0994771714844109	-2.27258002271289	1.58142694344982	3.61928044445447	0.449119009776318	0.872273659722208	-4.21063693855952	1.54835084778157	3.13220374077448	-3.91128401873393	-0.447413930917112	1.03169009013051	1.48481536371548	-2.92623727374463	2.32918871496167	-0.873355706409508	-2.18510595839573	-0.0646080367558626	0.00864143961874322	-1.82568677790891	-1.4126114496002	1.28572703680139	-0.502919748239813	-0.183403191424928	-0.0102612744822091	-0.123961346958808	2.92183764773529	3.65959675720731	4.01822221096165	-0.0409540062509297	-3.69600124049918	-0.981806501162671	1.95495972771406	-3.13087793570242	-1.34606220385442	-0.855104554365964	-1.18617804212856	-1.41100207778988	-0.673900435341403	2.48622864046025	-3.01824154327529	3.09335277399721	-0.598974089488205	1.67574360298686	0.0230439858863719	-0.141142504338199	-0.977172551313162	0.332714176690942	1.5368213615957	0.696685566697646	-0.135294839940611	-0.360554621131929	6.06796799350441	-0.960848949360773	2.27786596515046	-0.610593690671464	-0.0323978770205977	0.75305039808514	-0.613930001061418	2.40042841520306	0.640866385854421	-3.68169797712141	4.43806412339462	2.7687665831155	2.70704711816498	-0.652686779681474	0.815034235479362	-2.71468577040831
beta_kalman_uv_sum	2.23999712485731	4.94502799232376	3.81837477649159	0.488099013424049	3.65793155458738	3.92458072422368	3.23634479057369	4.75673851329048	3.9348123846312	4.26932946533622	4.36305883687688	3.58381590680095	4.00486547958727	4.13109991595482	3.96028034716996	3.79399570490678	4.49611165296595	4.24257428817711	3.97486764002009	3.69223733967849	4.08131008694845	4.1978273104295	2.99344242626423	4.27576440263559	3.5278265838797	3.36273418129481	3.52125200853959	3.58980383781789	3.3819154783145	4.23647449540949	3.48732288300701	3.23171355274535	3.49820351291487	3.34410654988051	3.47657146147308	3.4995035595946	3.60743091921542	3.74557901474538	3.8314184862994	4.11986691996781	4.05567307400993	3.37026135860904	3.11146126756519	3.76907972028383	3.96421789209655	3.19846017182999	4.94502799232376	3.94673602254054	4.76045387727487	4.4114793893821	3.6762973156097	3.81989130671371	4.03448264926208	4.06791607742411	3.38454023660031	4.60537169308692	3.72500124919062	4.38290220814932	3.22300008252426	3.48212581414213	4.66180740629097	3.45416298001099	3.2027180452763	3.82876073862969	4.21680825934826	3.63821439091455	3.56290289138742	4.08404262600903	3.65091360607139	2.23999712485731	4.68791596668353	4.1392999736297	4.17671290009652	4.51528352106989	3.71468397236754	3.46845417276723	3.42960002076583	3.96474457923415	3.71653124829953	2.8758369748744
tau_kalman_uv_sum	-9.78314017359067	0.568479396144611	-3.14336319663084	2.22023337935659	0.107208301461323	-3.84851351560571	-1.39967176263719	-5.9676989539844	-1.36608838038892	-2.77002142641184	-5.823798702671	-1.40796088554292	-0.032435239138751	-6.6393089105385	-1.29043266803895	-1.81837756387303	-3.95481067078989	0.568479396144611	-2.29817623859182	-2.38636615723216	-2.77986262688216	-3.72758802101325	-0.436356806812384	-0.431528572687316	-1.25266567641438	-1.4198451253723	-2.58990606681645	-0.0246927915568372	-4.22070387221704	-3.66071194250404	-0.0331252206602336	-2.84283600613829	-5.73428161100319	-1.48199286995906	-0.668905453471526	-1.61680273211883	-2.30561142974411	-0.304741358359409	-5.01690426727111	-1.4171104092375	-5.09061919387747	-0.959727810774191	-2.91422806123613	-2.62040811424124	-6.3024331977328	-3.09786290500177	-8.75611834265233	-4.1265503115393	-6.28367332084519	-5.81070847061643	-3.5550834516637	-3.36262511664484	-3.94351907713724	-2.21546594182824	-3.05067720735205	-6.7187664462193	-3.85662974722826	-4.87173210254335	-0.70007044406298	-3.5454649002635	-9.78314017359067	-2.33197576632234	-5.39539231789834	-2.41574387631369	-5.08944551950266	-2.95236261063199	-7.47608664167488	-3.04972857828152	-0.0428738376300955	-0.759360054895939	-4.0513033903567	-4.05636431289139	-4.31538749776114	-8.24749164668988	-2.20416885083293	-3.0520510109817	-1.13060560032935	-3.16928040651151	-2.60906832682654	-2.68726212248156
prop_spread_kalman_uv_sum	-3.97853815880609	3.13525413780579	-0.390206220898568	1.71471978180246	0.00568161327790811	-2.47230793581321	-1.27815780980636	2.96052248228129	0.300749448674091	-2.93535898395208	1.54747268656185	-1.10338166191764	-0.00031659035610359	0.137455418632693	-1.16546803364936	0.785615009554105	-0.0720792297626044	-0.862447774209639	-1.03637682137809	-1.549381972576	-0.135352893441367	0.441673225057818	0.639159633262378	-0.0635755519507597	1.60836035955097	2.16587560115142	1.28122140105764	-0.168879792517121	-3.21789380925492	0.358071108934403	0.000929744222995989	-3.61156335841431	-1.82309158235404	1.72158005412462	1.02659164320291	-0.594984177130681	-0.908635359244125	0.00019617720783198	0.214929987930297	-0.0188406341007791	-7.35767002879584e-12	2.25615281606983	-3.75017565284832	0.0816640918528213	0.284531132626827	-3.17851499555161	-0.498024535165598	-0.757189070211252	-0.857485670323527	-2.04376152329103	1.98075997508969	-2.42520980148305	-2.90446592012089	-0.240085952156695	-2.5602810549849	-0.510545197606213	-2.79177146226897	-3.97853815880609	2.39318477101816	-3.82478131571491	1.8494425723391	0.73988903843839	-0.217707627766245	0.0207050209215485	1.33672796718379	-1.00127448380802	0.00780761518251421	3.13525413780579	-0.377970360202356	-0.187755438293015	0.175496395387874	0.91304643867953	1.68393560021473	-3.2028131035727	0.394352777560859	0.776555115198372	-2.89313230517794	0.0539086589315651	-3.07477538848734	1.35918048219938
beta_fixed_uv	1.96831798755428	4.93034025112544	3.56495716918751	0.62879930889318	4.15602626668358	3.29477786715258	2.79502783109543	4.8943550870072	3.54558939647984	4.17603419340599	4.55001985694832	3.69421796501901	3.95658776834639	3.73211918228014	3.70509173578283	3.33653157869988	4.93034025112544	4.2815412457305	3.88118948027516	3.56069959126568	3.5994440657877	4.13577098198268	2.32611476362943	3.92183619995962	3.28198710164616	3.92146619755625	3.41628560732343	3.23903542980941	3.07781601370426	4.00392279043825	2.92411113601615	3.24842401522566	3.44478901663167	3.37200193620937	2.91691540031223	3.19053088918576	3.72033021285954	3.46425700238291	3.36736454909162	3.97992094415417	3.41818425930907	3.29935904685647	2.4062403265008	3.58992270604998	3.88509408546226	1.97814775649773	4.57574206387302	3.77272543651598	4.49473047963775	3.86165431606882	3.56049973036682	3.72749411015578	4.00626502640561	3.5939410120192	3.35669144934005	3.89648793246173	3.92062219371222	4.10129931074658	3.33537320001469	3.1192295028733	4.19395642780461	2.47374059567362	2.63044840831409	3.72120906645602	3.94769821237813	3.33655650506581	2.18838692533673	3.92272298155326	3.23968286986078	3.97936488494868	4.60416432471508	3.7689728058599	4.186774543725	4.41499815180533	3.07755595147785	2.64182637096151	3.48338354828395	2.74361168808085	3.47119511232311	1.96831798755428
alpha_fixed_uv	-2.90064820752631	2.53465637182662	-0.407595556106883	1.162477793756	0.593902319187125	-0.778478426136984	-0.683246365566321	-0.954123968912857	-1.67451056395525	0.421516747374254	-0.297609618609884	0.344213266229485	-0.205162029043705	-0.244980553701901	-0.29840337977585	1.4017045986358	-0.0769066751002774	0.304778968990775	-0.0995211170117413	0.737021811363942	1.26701055398344	-1.60115427785569	-2.16668430408593	-1.47207552285205	-0.516924248085641	-0.605909868524419	0.573423221442076	-1.18310746600922	0.217702679841824	-0.863681525719709	-2.14756969133778	-0.249035089092699	0.186689979870545	0.144014484016869	-1.88901581956594	-0.442188394918887	-0.847160877829289	0.744987136624668	0.631603147907186	-0.3107315536192	1.91080701546601	-0.342642788026165	-1.995277368464	0.172887433051181	2.53465637182662	-2.00574900836297	-1.66263635063291	0.38385740002239	-1.69993106305095	-1.8234749493642	-2.03346280641298	0.102926232463065	-0.296711654629744	0.621259388092279	0.262417222819499	-1.46419578923036	1.66267138820092	0.614330102991345	0.404911948250509	-0.869098684963035	-1.64590076065902	-2.18403241224859	-2.43095982773642	0.213950459722519	1.46404537823878	0.754428514614277	-0.395974260379073	-0.0324103046350325	-2.0856426932334	-0.201874527968533	-1.30185213737114	-0.971752547087296	-1.50119345811895	-0.401679300468336	1.6928014630154	-1.40319318450169	1.0473057379769	-2.90064820752631	0.487292377859686	-1.61790419182015
tau_fixed_uv	-9.32429900259742	1.2311293027012	-2.33770178599285	2.00689115640049	-2.19412213118445	-1.48652678028922	-1.08322869161083	-5.33659209571315	-0.489260306976924	-3.0228855395472	-6.46994104026359	-2.37245594161263	-0.446067129354564	-4.43913912576232	-0.721891810029556	-1.49125697548062	-9.32429900259742	1.2311293027012	-2.24086496475989	-2.4248698196954	-2.28199892548793	-2.91266169145077	0.0282147805132195	-0.480423195312048	-0.391376237310759	-3.89960660003425	-3.20100952797119	-0.00608422011043565	-3.32505194202051	-2.34966711209346	-0.000380046402652954	-3.20175669304599	-5.28356057536656	-1.76264843905531	-0.375023081887957	-1.29398016461056	-2.50443153112112	-0.370058479168288	-3.44370262028951	-0.960904901470734	-2.40449651438079	-0.942002094165796	-1.70309526265397	-2.82363557851035	-7.7601195297247	0.163321472713595	-4.76862223470852	-2.78317575966187	-2.52393160042205	-1.98359485475799	-1.29113149127844	-2.6267924099015	-4.00755952125701	-1.4268457993607	-3.08794867981223	-1.26965396832532	-6.13240379437361	-3.70051486995837	-1.85512096532658	-1.93693292076406	-4.84414106017929	0.142590097093491	-8.43625756469962e-07	-1.64596386235949	-5.52759078290404	-2.61202541769776	-0.833240792438146	-2.56163963944046	-0.028009194787013	-1.859063561337	-3.33947133384068	-1.9874132078006	-4.79349722141551	-6.90078558810581	-1.5384751609751	-0.583781703244624	-1.1612259903016	0.134074006430261	-2.07550996873538	-0.457524877288258
prop_spread_fixed_uv	-3.89778297326984	3.49679474642068	-0.785385673327787	1.7842796496608	0.567084762255784	-0.00177446973108442	-3.0060970395641	0.323919862451845	0.226304801183265	-2.97571985792449	1.94589153666798	-3.29515513480524	0.00701688453840328	-1.71683429099448	-1.21042838896829	0.0119115640270873	-0.0164280818081363	-0.247273668533085	-0.214607304540624	-0.444629270888824	-1.24552492497568	-0.000331870247161969	0.676034989200009	-0.198720797433538	-2.5782166508962	1.8474736211387	0.241153686987	-0.25575947261043	-3.16211311144177	0.122838844839728	-0.0321109134368053	-3.6212601235266	-2.01759164005398	1.81900401403479	1.47067070975919	0.460781937128157	1.06109459682287	-0.172659985860832	-2.46952330624741	1.20619447522038	-0.562369138624548	2.24143467072293	-3.89778297326984	-0.663248809319781	1.64450366901546	-0.000118229382506829	-0.397984136629661	-3.54975781364818	-1.26569288589581	-2.57897916519672	1.68304950654428	-0.991288503395136	-3.36626580173218	-0.455546331877792	-3.1124205946784	-3.84091494118101	0.152524024449909	-3.39786061366597	0.784136751307387	-2.72647350962752	-1.10383322399746	-2.04124231031596	-0.478893417471915	-0.92559441287529	1.07409009095345	-3.03390047337474	-1.09468910115481	1.56399583666568	-0.0452082849364126	0.74177078803989	3.49679474642068	-1.10849099392669	-0.0172400055651778	-2.99009430159394	1.24582142355752	-3.37278806540817	-0.424349052535001	-3.41259614105427	-2.92269028563778	-3.64373514438279
