"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","starttime"
1,1,"DEV","scram",72,0.600065993768496,72,42.9620818391654,1219,1.52264016796835
1,2,"DEV","scram",75,0.589370646827459,75,44.1280103593258,1273,5.28608384588733
1,3,"DEV","scram",78,0.588001739109382,78,45.8103459787291,1280,8.93490988377016
1,4,"DEV","scram",76,0.468786012707638,76,35.6255077571809,1996,13.5500321967993
1,5,"DEV","scram",84,0.336426089081814,0,28.2212184130865,3278,19.2981725330465
1,6,"DEV","scram",79,0.335552790475273,79,26.4794634357281,3289,25.2128725857474
1,7,"DEV","scram",81,0.296410043371652,0,24.0409914764769,3795,31.3275192796718
1,8,"DEV","scram",75,0.592317568282959,75,44.3034517203049,1258,35.0096858679317
1,9,"DEV","scram",69,0.770200399974948,0,52.9248855357292,478,38.0586211376358
1,10,"DEV","scram",62,0.896592501648211,62,55.3025240495394,12,40.2413801195798
1,11,"DEV","scram",72,0.676278566928715,72,48.3877444557726,864,43.7401795479236
1,12,"DEV","scram",74,0.59508469347663,74,43.8726367899639,1244,47.6555618102429
1,13,"DEV","scram",78,0.608549930554869,78,47.6946750449337,1177,51.4043745783856
1,14,"DEV","scram",74,0.720414876812362,0,53.509985640254,677,54.4533430924639
1,15,"DEV","scram",72,0.575672559504068,0,41.5788944329622,1344,58.2187778055668
1,16,"DEV","scram",70,0.643706693619571,70,45.3443000720166,1010,61.800959339831
1,17,"DEV","scram",78,0.643706693619571,0,50.4939536209731,1010,65.0332561819814
1,18,"DEV","scram",69,0.690149492775876,69,47.7299349273448,804,68.3154604844749
1,19,"DEV","scram",77,0.493472347802713,0,38.1670872854444,1826,72.4640835636528
1,20,"DEV","scram",78,0.612435345513785,0,47.9368818340651,1158,76.1461917646229
1,21,"DEV","scram",84,0.300582511755211,0,25.2448276011856,3741,82.1608852521749
1,22,"DEV","scram",75,0.647630732886076,0,48.7903398272713,992,85.8263793303631
1,23,"DEV","scram",75,0.733152554333147,0,54.9070245725226,625,88.9753362508491
1,24,"DEV","scram",74,0.563679383042937,0,41.4501347388723,1408,92.6074786040699
1,25,"DEV","scram",72,0.693191449379565,72,49.9597101854353,791,95.8730536982184
1,26,"DEV","scram",70,0.651580732435746,0,45.7603275163397,974,99.3719020155258
1,27,"DEV","scram",79,0.623010384519167,79,49.2142274175153,1107,102.654138444923
1,28,"DEV","scram",76,0.483927388349791,0,36.5820706540792,1890,107.169329342083
1,29,"DEV","scram",80,0.447315749932246,80,35.5952733753525,2157,111.801138971583
1,30,"DEV","scram",80,0.560916992200569,80,44.6522765333417,1423,115.549906203174
1,31,"DEV","scram",76,0.701208317021955,76,53.1805840351977,757,118.482297331095
1,32,"DEV","scram",72,0.616350265479089,0,44.4818582834141,1139,122.047804399743
1,33,"DEV","scram",76,0.618838029193953,0,47.0962384682641,1127,125.563265163568
1,34,"DEV","scram",73,0.54314522399233,0,39.6830752297352,1522,129.262022966635
1,35,"DEV","scram",88,0.278602893420953,0,24.4049891718339,4021,135.559859702829
1,36,"DEV","scram",66,0.788358994596967,0,52.1129881768273,408,138.409068750334
1,37,"DEV","scram",80,0.609773713791125,80,48.9906124395801,1171,142.257802318432
1,38,"DEV","scram",79,0.6413214823325,79,50.3479741911603,1021,145.906596508808
1,39,"DEV","scram",71,0.655999969271782,0,46.6478421187598,954,149.388800252578
1,40,"DEV","scram",78,0.580064650138196,0,45.3108668080353,1321,152.937623077771
1,41,"DEV","scram",71,0.568511135550523,71,40.5978591556038,1382,156.603072178201
1,42,"DEV","scram",77,0.586247627105643,0,45.1140253188709,1289,160.235205871169
1,43,"DEV","scram",70,0.616764076960181,0,43.2714835569772,1137,163.650744438171
1,44,"DEV","scram",75,0.603280926828437,0,44.951589192743,1203,167.382867655018
1,45,"DEV","scram",74,0.620294647109653,74,45.942692345043,1120,170.881719883415
1,46,"DEV","scram",82,0.499750184339879,82,41.0696097719101,1785,174.897114856751
1,47,"DEV","scram",80,0.467953332572331,80,37.4444441769388,2002,179.428912054515
1,48,"DEV","scram",76,0.667412803326107,76,50.5874354315383,903,182.611206172849
1,49,"DEV","scram",74,0.645447501104404,0,48.0184496539811,1002,186.293253192795
1,50,"DEV","scram",71,0.682948046157276,71,48.7371234833173,835,189.808832128067
1,51,"DEV","scram",77,0.571135781355052,77,44.1735674033405,1368,193.607561016805
1,52,"DEV","scram",71,0.597071060269921,0,42.1970757607127,1234,197.023097348982
