"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","starttime"
1,1,"CEV","scram",58,0.616428571428571,0,35.7671428571429,1985,2.28867467772216
1,2,"CEV","scram",60,0.598285714285714,0,35.8034285714286,2112,6.91882851021364
1,3,"CEV","scram",59,0.600428571428571,59,35.1987142857143,2097,11.2340395217761
1,4,"CEV","scram",59,0.610857142857143,59,35.7782857142857,2024,15.6825956930406
1,5,"CEV","scram",62,0.595857142857143,62,37,2129,20.1311244862154
1,6,"CEV","scram",68,0.534,0,36.466,2562,25.1129160267301
1,7,"CEV","scram",56,0.617285714285714,56,34.5308571428571,1979,29.7612948012538
1,8,"CEV","scram",54,0.724428571428571,54,39.1732857142857,1229,33.560041569639
1,9,"CEV","scram",63,0.612571428571429,63,38.8377142857143,2012,37.7419954212382
1,10,"CEV","scram",57,0.596,57,34.02,2128,42.5404248302802
1,11,"CEV","scram",48,0.722142857142857,48,34.8335714285714,1245,46.2058747690171
1,12,"CEV","scram",76,0.510285714285714,0,38.5308571428571,2728,51.6041033146903
1,13,"CEV","scram",65,0.610428571428571,65,39.4417142857143,2027,56.0526611623354
1,14,"CEV","scram",52,0.715142857142857,52,37,1294,59.5181946307421
1,15,"CEV","scram",65,0.610428571428571,65,39.4417142857143,2027,63.7667611385696
1,16,"CEV","scram",67,0.567571428571429,67,38.1351428571429,2327,68.5152635318227
1,17,"CEV","scram",53,0.660428571428571,0,35.0187142857143,1677,72.4639276778325
1,18,"CEV","scram",71,0.522428571428571,71,37,2643,77.6293643466197
1,19,"CEV","scram",81,0.489285714285714,0,39.4464285714286,2875,83.1770861940458
1,20,"CEV","scram",56,0.705857142857143,56,39.8234285714286,1359,87.1591029027477
1,21,"CEV","scram",55,0.667714285714286,55,37,1626,91.4077275185846
1,22,"CEV","scram",65,0.596428571428571,0,38.7892857142857,2125,95.7063101595268
1,23,"CEV","scram",52,0.727428571428571,52,37.7274285714286,1208,99.0885092937388
1,24,"CEV","scram",61,0.608428571428571,61,37,2041,103.503768216353
1,25,"CEV","scram",48,0.748857142857143,48,36.2511428571429,1058,106.935966163408
1,26,"CEV","scram",64,0.594142857142857,0,38.1882857142857,2141,111.601052926853
1,27,"CEV","scram",66,0.58,66,38.16,2240,116.116298020817
1,28,"CEV","scram",58,0.677571428571428,58,39.0327142857143,1557,120.098256901372
1,29,"CEV","scram",58,0.613285714285714,58,35.7734285714286,2007,124.530132460874
1,30,"CEV","scram",64,0.611,64,38.833,2023,128.728737032041
